date,PXD,dcf,Deviation
2017-04-10,190.34,193.85,-0.018106783595563503
2017-04-11,189.95,190.8,-0.004454926624738009
2017-04-12,186.9,185.96,0.005054850505485042
2017-04-13,182.06,186.91,-0.02594831737199721
2017-04-17,183.01,184.53,-0.008237143011976422
2017-04-18,180.63,178.96,0.00933169423334812
2017-04-19,175.06,178.34,-0.01839183581922177
2017-04-20,174.44,178.53,-0.02290931496107096
2017-04-21,174.63,179.62,-0.027780870727090567
2017-04-24,175.72,182.25,-0.03582990397805208
2017-04-25,178.35,180.81,-0.013605442176870763
2017-04-26,176.91,176.26000000000002,0.003687734029274914
2017-04-27,172.36,176.89,-0.025609135621007306
2017-04-28,172.99,176.33,-0.018941756933023357
2017-05-01,172.43,174.34,-0.010955603992199081
2017-05-02,170.44,174.71,-0.0244405014023239
2017-05-03,170.81,169.53,0.0075502860850586995
2017-05-04,165.63,173.51000000000002,-0.0454152498415078
2017-05-05,169.61,176.36,-0.038273985030619184
2017-05-08,172.46,173.38,-0.005306263698235059
2017-05-09,169.48,175.17,-0.032482731061254766
2017-05-10,171.27,175.16,-0.022208266727563264
2017-05-11,171.26,175.53999999999996,-0.024381907257604918
2017-05-12,171.64,177.75,-0.03437412095639947
2017-05-15,173.85,178.69,-0.027086014886115617
2017-05-16,174.79,177.14,-0.01326634300553231
2017-05-17,173.24,176.65,-0.019303707896971445
2017-05-18,172.75,180.52,-0.043042322180367854
2017-05-19,176.62,177.46,-0.004733461061647737
2017-05-22,173.56,177.64,-0.022967800045034847
2017-05-23,173.74,177.56,-0.021513854471727822
2017-05-24,173.66,172.52,0.0066079295154184425
2017-05-25,168.62,174.14,-0.031698633283564814
2017-05-26,170.24,168.98000000000002,0.0074565037282519064
2017-05-30,165.08,170.76000000000002,-0.03326305926446482
2017-05-31,166.86,170.87,-0.023468133668871016
2017-06-01,166.97,168.78,-0.010724019433582144
2017-06-02,164.88,169.41,-0.026739861873561144
2017-06-05,165.51,172.61,-0.041133190429291644
2017-06-06,168.71,168.86,-0.0008883098424731228
2017-06-07,164.96,167.33,-0.014163628757544955
2017-06-08,163.43,173.34999999999997,-0.05722526680126894
2017-06-09,169.45,171.71,-0.013161726166210586
2017-06-12,167.81,172.65,-0.028033593976252602
2017-06-13,168.75,168.76000000000002,-5.925574780762943e-05
2017-06-14,164.86,161.92,0.018157114624506088
2017-06-15,158.02,162.69,-0.028704898887454644
2017-06-16,158.79,162.69,-0.023971971233634592
2017-06-19,158.79,161.78,-0.01848188898504144
2017-06-20,157.88,158.93,-0.006606682187126456
2017-06-21,155.03,158.65,-0.022817522849038818
2017-06-22,154.75,159.83,-0.03178377025589696
2017-06-23,155.93,159.11,-0.01998617308780093
2017-06-26,155.21,158.17,-0.018714041853701624
2017-06-27,154.27,159.56,-0.033153672599648965
2017-06-28,155.66,162.37,-0.04132536798669706
2017-06-29,158.47,163.48000000000002,-0.030645950574993974
2017-06-30,159.58,166.65235294117647,-0.04243776230193885
2017-07-03,162.77,163.29235294117646,-0.0031988818322963297
2017-07-05,159.41,160.87235294117647,-0.009090144542805212
2017-07-06,156.99,159.91235294117647,-0.01827471666464342
2017-07-07,156.03,162.35235294117646,-0.0389421700803263
2017-07-10,158.47,164.26235294117646,-0.03526281486574556
2017-07-11,160.38,163.9923529411765,-0.022027569434729943
2017-07-12,160.11,164.53235294117647,-0.026878318228133136
2017-07-13,160.65,164.82235294117646,-0.02531424207167776
2017-07-14,160.94,166.7123529411765,-0.03462462642593289
2017-07-17,162.83,165.38235294117646,-0.015433042859683277
2017-07-18,161.5,167.82235294117646,-0.03767288939985558
2017-07-19,163.94,167.16235294117647,-0.019276786216992248
2017-07-20,163.28,164.09235294117647,-0.004950583781729856
2017-07-21,160.21,163.98235294117646,-0.023004627470674666
2017-07-24,160.1,166.48235294117646,-0.038336513320613386
2017-07-25,162.6,166.48235294117646,-0.023319906720373096
2017-07-26,162.6,167.78235294117647,-0.030887354065140427
2017-07-27,163.9,165.29235294117646,-0.008423577475916044
2017-07-28,161.41,166.98235294117646,-0.03337090921900865
2017-07-31,163.1,167.15235294117647,-0.024243469325272216
2017-08-01,163.27,149.56235294117647,0.09165172109999387
2017-08-02,145.68,139.00235294117647,0.048039813122080055
2017-08-03,135.12,139.22235294117647,-0.029466194576597715
2017-08-04,135.34,133.52235294117645,0.013613054434595817
2017-08-07,129.64,139.26235294117646,-0.0690951483868788
2017-08-08,135.38,141.4323529411765,-0.042793270530497085
2017-08-09,137.55,139.14235294117648,-0.011444056446635265
2017-08-10,135.26,137.90235294117647,-0.019161043193393512
2017-08-11,134.02,136.72235294117647,-0.019765260639853954
2017-08-14,132.84,137.58235294117645,-0.03446919492068912
2017-08-15,133.7,135.51235294117646,-0.013374079202677414
2017-08-16,131.63,135.15235294117647,-0.026062091147680877
2017-08-17,131.27,135.83235294117645,-0.03358811683952945
2017-08-18,131.95,131.82235294117646,0.0009683263572186629
2017-08-21,127.94,131.94235294117647,-0.030334103128817347
2017-08-22,128.06,133.59235294117647,-0.04141219777461724
2017-08-23,129.71,132.29235294117646,-0.01952004695482812
2017-08-24,128.41,133.08235294117645,-0.03510873408769433
2017-08-25,129.2,132.34235294117647,-0.0237441217519625
2017-08-28,128.46,131.84235294117647,-0.02565452501204646
2017-08-29,127.96,132.6823529411765,-0.03559141691789358
2017-08-30,128.8,133.53235294117647,-0.03543974802317118
2017-08-31,129.65,134.52235294117645,-0.0362196529769816
2017-09-01,130.64,135.01235294117646,-0.03238483624592092
2017-09-05,131.13,136.9623529411765,-0.042583621089522516
2017-09-06,133.08,135.66235294117647,-0.01903514781507709
2017-09-07,131.78,132.38235294117646,-0.004550099977782662
2017-09-08,128.5,133.57235294117646,-0.03797457205392096
2017-09-11,129.69,133.80235294117645,-0.03073453381634006
2017-09-12,129.92,139.39235294117648,-0.06795460971358902
2017-09-13,135.51,140.81235294117647,-0.03765545302258744
2017-09-14,136.93,140.81235294117647,-0.02757111048913652
2017-09-15,136.93,140.88235294117646,-0.02805427974947794
2017-09-18,137.0,140.97235294117647,-0.028178241040170526
2017-09-19,137.09,145.15235294117647,-0.05554407336713152
2017-09-20,141.27,145.89235294117648,-0.03168331203103014
2017-09-21,142.01,147.89235294117648,-0.03977455780635375
2017-09-22,144.01,150.54235294117646,-0.04339212728878328
2017-09-25,146.66,151.4623529411765,-0.03170657822172884
2017-09-26,147.58,153.4623529411765,-0.03833091848546888
2017-09-27,149.58,151.4323529411765,-0.012232213956921312
2017-09-28,147.55,151.42235294117648,-0.025573192239858877
2017-09-29,147.54,155.03117647058824,-0.0483204516738569
2017-10-02,151.29,156.75117647058823,-0.034839779793378045
2017-10-03,153.01,155.50117647058823,-0.016020306258322292
2017-10-04,151.76,154.90117647058824,-0.02027858368903146
2017-10-05,151.16,154.21117647058824,-0.0197857025698146
2017-10-06,150.47,154.70117647058822,-0.027350641844618773
2017-10-09,150.96,154.4111764705882,-0.02235056133547153
2017-10-10,150.67,152.75117647058823,-0.013624618275781097
2017-10-11,149.01,149.98117647058822,-0.0064753223933983195
2017-10-12,146.24,147.6611764705882,-0.009624577729619221
2017-10-13,143.92,147.43117647058824,-0.023815698651015738
2017-10-16,143.69,149.09117647058824,-0.03622733818626589
2017-10-17,145.35,148.83117647058825,-0.023390102484852626
2017-10-18,145.09,146.72117647058823,-0.011117525839327014
2017-10-19,142.98,148.49117647058824,-0.03711450472398847
2017-10-20,144.75,147.67117647058822,-0.019781629295613
2017-10-23,143.93,146.96117647058824,-0.02062569546178661
2017-10-24,143.22,145.90117647058824,-0.01837666107599023
2017-10-25,142.16,146.05117647058825,-0.02664255478538957
2017-10-26,142.31,149.12117647058824,-0.045675447523924495
2017-10-27,145.38,150.00117647058823,-0.030807601509007743
2017-10-30,146.26,153.4111764705882,-0.046614442540040324
2017-10-31,149.67,157.71117647058824,-0.05098672554819139
2017-11-01,153.97,151.54117647058825,0.016027482338327736
2017-11-02,147.8,154.03117647058824,-0.04045399518050197
2017-11-03,150.29,162.54117647058825,-0.07537275622466721
2017-11-06,158.8,165.4111764705882,-0.0399681364442972
2017-11-07,161.67,163.31117647058824,-0.010049382449239919
2017-11-08,159.57,164.8811764705882,-0.032212145644991974
2017-11-09,161.14,162.67117647058822,-0.009412709146202514
2017-11-10,158.93,160.6611764705882,-0.010775325493182386
2017-11-13,156.92,156.55117647058825,0.0023559294648995976
2017-11-14,152.81,155.25117647058823,-0.015724044906356704
2017-11-15,151.51,154.78117647058824,-0.02113420084521611
2017-11-16,151.04,155.96117647058824,-0.0315538557861309
2017-11-17,152.22,155.25117647058823,-0.019524338169266464
2017-11-20,151.51,155.97117647058823,-0.02860256985642151
2017-11-21,152.23,157.82117647058826,-0.03542728926260563
2017-11-22,154.08,157.84117647058824,-0.02382886743934698
2017-11-24,154.1,154.32117647058826,-0.001433221775822946
2017-11-27,150.58,154.83117647058825,-0.027456850535497845
2017-11-28,151.09,154.90117647058824,-0.02460392204517492
2017-11-29,151.16,159.78117647058824,-0.05395614590542952
2017-11-30,156.04,160.90117647058824,-0.030212187239518684
2017-12-01,157.16,160.09117647058824,-0.018309419264757265
2017-12-04,156.35,157.60117647058826,-0.00793887773307178
2017-12-05,153.86,154.40117647058824,-0.00350500224777317
2017-12-06,150.66,157.99117647058824,-0.046402442429770874
2017-12-07,154.25,159.64117647058825,-0.03377058845204328
2017-12-08,155.9,162.4111764705882,-0.04009069210681648
2017-12-11,158.67,162.73117647058822,-0.024956351687915435
2017-12-12,158.99,160.80117647058825,-0.011263452857383283
2017-12-13,157.06,160.32117647058826,-0.020341520330513174
2017-12-14,156.58,159.57117647058826,-0.018745092545830566
2017-12-15,155.83,163.05117647058825,-0.04428779127448257
2017-12-18,159.31,163.9411764705882,-0.028249013275923773
2017-12-19,160.2,170.9411764705882,-0.06283551273227794
2017-12-20,167.2,172.56117647058824,-0.03106826564492049
2017-12-21,168.82,174.86117647058825,-0.03454841487701177
2017-12-22,171.12,177.73117647058822,-0.03719761834627966
2017-12-26,173.99,176.18117647058824,-0.012437063450725816
2017-12-27,172.44,176.32117647058826,-0.02201197013471423
2017-12-28,172.58,176.59117647058824,-0.022714478439732844
2017-12-29,172.85,178.1905882352941,-0.029971213901836657
2018-01-02,172.92,181.61058823529413,-0.04785287201445898
2018-01-03,176.34,182.5405882352941,-0.033968271359472
2018-01-04,177.27,181.78058823529412,-0.024813365822403788
2018-01-05,176.51,183.80058823529413,-0.03966575028563579
2018-01-08,178.53,183.2205882352941,-0.025600770527329453
2018-01-09,177.95,183.9705882352941,-0.03272581934452423
2018-01-10,178.7,189.4405882352941,-0.05669634123999756
2018-01-11,184.17,191.4205882352941,-0.03787778682605292
2018-01-12,186.15,187.78058823529412,-0.008683476021765002
2018-01-16,182.51,189.59058823529412,-0.03734672855440835
2018-01-17,184.32,189.65058823529412,-0.028107417355756503
2018-01-18,184.38,188.4405882352941,-0.021548373804819
2018-01-19,183.17,191.5705882352941,-0.04385113765468118
2018-01-22,186.3,191.28058823529412,-0.026038126927796168
2018-01-23,186.01,193.6005882352941,-0.03920746473181602
2018-01-24,188.33,193.77058823529413,-0.0280774718435991
2018-01-25,188.5,193.6305882352941,-0.026496785874861706
2018-01-26,188.36,192.27058823529413,-0.02033898305084747
2018-01-29,187.0,187.93058823529412,-0.004951765670679453
2018-01-30,182.66,188.18058823529412,-0.029336650964186473
2018-01-31,182.91,191.9205882352941,-0.04694956553721663
2018-02-01,186.65,184.0105882352941,0.014343803745308747
2018-02-02,178.74,177.09058823529412,0.009313943677878411
2018-02-05,171.82,179.2205882352941,-0.04129318125871817
2018-02-06,173.95,181.4705882352941,-0.04144246353322523
2018-02-07,176.2,174.43058823529412,0.010143930503284437
2018-02-08,169.16,170.32058823529414,-0.006814139425650678
2018-02-09,165.05,176.30058823529413,-0.06381480826529551
2018-02-12,171.03,177.4405882352941,-0.03612808263909362
2018-02-13,172.17,184.77058823529413,-0.06819585495527059
2018-02-14,179.5,184.86058823529413,-0.028998004855805504
2018-02-15,179.59,184.06058823529412,-0.024288677321725904
2018-02-16,178.79,183.52058823529413,-0.025776880298732374
2018-02-20,178.25,180.00058823529412,-0.00972545841353456
2018-02-21,174.73,182.68058823529412,-0.04352180115083548
2018-02-22,177.41,185.27058823529413,-0.04242760985521976
2018-02-23,180.0,184.96058823529413,-0.026819704038698267
2018-02-26,179.69,179.9405882352941,-0.0013926165172163385
2018-02-27,174.67,175.50058823529412,-0.004732680634554676
2018-02-28,170.23,174.43058823529412,-0.02408171799333636
2018-03-01,169.16,174.16058823529409,-0.02871251346796211
2018-03-02,168.89,176.96058823529413,-0.04560669873318435
2018-03-05,171.69,175.2305882352941,-0.02020530930672859
2018-03-06,169.96,175.4405882352941,-0.03123899828666632
2018-03-07,170.17,172.9505882352941,-0.016077356334349147
2018-03-08,167.68,176.80058823529413,-0.05158686589411132
2018-03-09,171.53,176.46058823529413,-0.027941583356390187
2018-03-12,171.19,174.83058823529413,-0.02082351991171294
2018-03-13,169.56,174.31058823529412,-0.02725358386652632
2018-03-14,169.04,171.84058823529412,-0.016297594555829797
2018-03-15,166.57,174.61058823529413,-0.04604868648892668
2018-03-16,169.34,171.5105882352941,-0.012655709817263827
2018-03-19,166.24,175.13058823529414,-0.050765479205433284
2018-03-20,169.86,180.6405882352941,-0.05967976710334777
2018-03-21,175.37,177.61058823529413,-0.012615172651339046
2018-03-22,172.34,177.74058823529413,-0.030384665027353153
2018-03-23,172.47,180.84058823529412,-0.04628711019454901
2018-03-26,175.57,177.02058823529413,-0.008194460597803599
2018-03-27,171.75,172.7905882352941,-0.006022250667247597
2018-03-28,167.52,177.05058823529413,-0.05382974623404413
2018-03-29,171.78,172.76380116959064,-0.005694486709197255
2018-04-02,166.91,175.31380116959065,-0.04793576497415164
2018-04-03,169.46,175.13380116959064,-0.03239695096948425
2018-04-04,169.28,178.28380116959065,-0.050502631818052146
2018-04-05,172.43,173.98380116959063,-0.008930723200351598
2018-04-06,168.13,175.20380116959063,-0.04037470147547462
2018-04-09,169.35,184.17380116959063,-0.08048811001050371
2018-04-10,178.32,187.63380116959064,-0.04963818411999488
2018-04-11,181.78,188.46380116959065,-0.0354646416346881
2018-04-12,182.61,194.17380116959063,-0.05955386926525086
2018-04-13,188.32,196.98380116959063,-0.04398230269773129
2018-04-16,191.13,199.03380116959065,-0.03971084872592101
2018-04-17,193.18,200.30380116959066,-0.03556498243165718
2018-04-18,194.45,201.32380116959064,-0.03414301304494205
2018-04-19,195.47,200.80380116959066,-0.02656225200182316
2018-04-20,194.95,203.20380116959063,-0.04061834041530632
2018-04-23,197.35,201.91380116959064,-0.02260272028536292
2018-04-24,196.06,204.75380116959064,-0.04245977910998522
2018-04-25,198.9,206.58380116959066,-0.0371945967016204
2018-04-26,200.73,205.14380116959063,-0.021515644852177607
2018-04-27,199.29,207.40380116959065,-0.03912079298371263
2018-04-30,201.55,204.71380116959065,-0.015454752691391183
2018-05-01,198.86,202.18380116959065,-0.016439502820518537
2018-05-02,196.33,197.99380116959065,-0.008403299294029498
2018-05-03,192.14,200.04380116959064,-0.03951035284962445
2018-05-04,194.19,201.65380116959065,-0.03701294558446533
2018-05-07,195.8,203.50380116959064,-0.03785580969650115
2018-05-08,197.65,207.37380116959065,-0.046890210406272614
2018-05-09,201.52,209.04380116959064,-0.03599150573944454
2018-05-10,203.19,208.02380116959066,-0.023236769746601826
2018-05-11,202.17,207.47380116959064,-0.025563715224243166
2018-05-14,201.62,208.90380116959065,-0.03486677182899878
2018-05-15,203.05,211.93380116959065,-0.041917811696689955
2018-05-16,206.08,218.16380116959064,-0.05538866257742381
2018-05-17,212.31,215.49380116959065,-0.014774444333482406
2018-05-18,209.64,215.69380116959064,-0.02806664418153959
2018-05-21,209.84,208.53380116959065,0.006263727141994968
2018-05-22,202.68,205.35380116959064,-0.013020461049963683
2018-05-23,199.5,199.08380116959066,0.0020905710457819193
2018-05-24,193.23,196.49380116959065,-0.016610199152154115
2018-05-25,190.64,196.73380116959063,-0.03097485604081629
2018-05-29,190.88,202.47380116959064,-0.057260747329378026
2018-05-30,196.62,198.95380116959063,-0.011730367330862301
2018-05-31,193.1,197.76380116959064,-0.023582683696452778
2018-06-01,191.91,196.50380116959064,-0.023377670774042736
2018-06-04,190.65,197.01380116959064,-0.03230129631432588
2018-06-05,191.16,196.83380116959066,-0.0288253396310838
2018-06-06,190.98,201.27380116959066,-0.05114327403653118
2018-06-07,195.42,199.09380116959065,-0.01845261453650815
2018-06-08,193.24,197.39380116959063,-0.02104321992371938
2018-06-11,191.54,198.80380116959066,-0.036537536640932955
2018-06-12,192.95,198.71380116959065,-0.02900554030805136
2018-06-13,192.86,197.30380116959066,-0.02252263333624782
2018-06-14,191.45,190.05380116959063,0.007346334679007471
2018-06-15,184.2,190.45380116959063,-0.03283631584765223
2018-06-18,184.6,185.99380116959063,-0.00749380442157721
2018-06-19,180.14,189.09380116959065,-0.047351108889922555
2018-06-20,183.24,183.87380116959065,-0.0034469357002419043
2018-06-21,178.02,191.50380116959064,-0.07041009675651155
2018-06-22,185.65,188.12380116959065,-0.013149857456689173
2018-06-25,182.27,192.13380116959064,-0.0513381878125867
2018-06-26,186.28,198.65380116959065,-0.062288267814352816
2018-06-27,192.8,194.70380116959063,-0.009777935295327778
2018-06-28,188.85,195.09380116959065,-0.03200409819358152
2018-06-29,189.24,189.84157894736842,-0.003168847155107124
2018-07-02,185.21,190.8215789473684,-0.02940746522654103
2018-07-03,186.19,187.96157894736845,-0.009425218479700681
2018-07-05,183.33,189.65157894736842,-0.03333259328741345
2018-07-06,185.02,193.87157894736842,-0.04565691885024259
2018-07-09,189.24,194.45157894736843,-0.026801422624493143
2018-07-10,189.82,187.2215789473684,0.013878854495517512
2018-07-11,182.59,186.99157894736845,-0.023538915346596134
2018-07-12,182.36,189.18157894736845,-0.036058367761410026
2018-07-13,184.55,187.6315789473684,-0.016423562412342108
2018-07-16,183.0,187.2715789473684,-0.022809542010477246
2018-07-17,182.64,186.87157894736842,-0.022644315262944525
2018-07-18,182.24,187.6015789473684,-0.028579604593160668
2018-07-19,182.97,185.5815789473684,-0.014072403964776381
2018-07-20,180.95,185.9415789473684,-0.026844877706353687
2018-07-23,181.31,191.8015789473684,-0.05470016985755555
2018-07-24,187.17,193.28157894736842,-0.03162007978542358
2018-07-25,188.65,193.08157894736843,-0.022951847460168207
2018-07-26,188.45,190.65157894736842,-0.011547656513121285
2018-07-27,186.02,195.90157894736842,-0.05044154825328506
2018-07-30,191.27,193.90157894736842,-0.013571725210565266
2018-07-31,189.27,192.2915789473684,-0.015713527154485707
2018-08-01,187.66,193.21157894736842,-0.028733158631661038
2018-08-02,188.58,188.74157894736845,-0.0008560855974056869
2018-08-03,184.11,190.74157894736845,-0.034767348493001116
2018-08-06,186.11,191.20157894736843,-0.02662937709719415
2018-08-07,186.57,192.6615789473684,-0.03161802670075975
2018-08-08,188.03,190.28157894736842,-0.01183287925097154
2018-08-09,185.65,190.7715789473684,-0.02684665596221425
2018-08-10,186.14,187.75157894736842,-0.008583570675696928
2018-08-13,183.12,187.9715789473684,-0.02581017287047871
2018-08-14,183.34,178.3215789473684,0.028142533743001463
2018-08-15,173.69,177.7215789473684,-0.022684802662947035
2018-08-16,173.09,177.8315789473684,-0.026663312418609975
2018-08-17,173.2,177.14157894736843,-0.022251009451256798
2018-08-20,172.51,178.37157894736842,-0.03286161944610011
2018-08-21,173.74,180.68157894736845,-0.03841885259033784
2018-08-22,176.05,179.49157894736845,-0.019174041297935207
2018-08-23,174.86,180.67157894736843,-0.03216653654785073
2018-08-24,176.04,182.0215789473684,-0.032861922097148555
2018-08-27,177.39,180.42157894736843,-0.016802751450550213
2018-08-28,175.79,180.25157894736842,-0.02475195487009385
2018-08-29,175.62,179.37157894736842,-0.02091512473371948
2018-08-30,174.74,179.3315789473684,-0.025603850556158658
2018-08-31,174.7,175.73157894736843,-0.005870196771391889
2018-09-04,171.1,173.8515789473684,-0.015827172603370077
2018-09-05,169.22,169.26157894736843,-0.0002456490576716597
2018-09-06,164.63,166.8215789473684,-0.01313726294402151
2018-09-07,162.19,167.8515789473684,-0.03372967345838107
2018-09-10,163.22,171.0515789473684,-0.045784897137828406
2018-09-11,166.42,174.6015789473684,-0.046858562200257414
2018-09-12,169.97,174.8015789473684,-0.027640362154984666
2018-09-13,170.17,175.06157894736842,-0.027942047459991626
2018-09-14,170.43,175.74157894736845,-0.03022380349137055
2018-09-17,171.11,178.42157894736843,-0.04097923014976357
2018-09-18,173.79,178.6315789473684,-0.027103712433706573
2018-09-19,174.0,176.0215789473684,-0.011484835890336331
2018-09-20,171.39,177.15157894736842,-0.03252344112089567
2018-09-21,172.52,179.48157894736843,-0.03878715012536105
2018-09-24,174.85,182.01157894736843,-0.0393468316070118
2018-09-25,177.38,178.6315789473684,-0.007006482027106631
2018-09-26,174.0,176.6315789473684,-0.01489868891537538
2018-09-27,172.0,178.8215789473684,-0.038147403616071274
2018-09-28,174.19,183.59426900584796,-0.05122310765347704
2018-10-01,178.22,183.56426900584796,-0.02911388493409739
2018-10-02,178.19,188.94426900584796,-0.056917677696353475
2018-10-03,183.57,186.55426900584794,-0.015996787539364177
2018-10-04,181.18,188.75426900584796,-0.04012766993690242
2018-10-05,183.38,187.21426900584797,-0.020480645125015573
2018-10-08,181.84,193.29426900584795,-0.05925819252044873
2018-10-09,187.92,184.67426900584798,0.01757543707428577
2018-10-10,179.3,177.03426900584796,0.012798262205817368
2018-10-11,171.66,178.91426900584796,-0.040546061787899323
2018-10-12,173.54,178.66426900584796,-0.028680994998951048
2018-10-15,173.29,178.93426900584797,-0.03154381235750603
2018-10-16,173.56,175.55426900584794,-0.011359843409911696
2018-10-17,170.18,173.27426900584794,-0.017857637049061847
2018-10-18,167.9,172.15426900584796,-0.02471195765527867
2018-10-19,166.78,168.39426900584795,-0.00958624670173236
2018-10-22,163.02,164.35426900584795,-0.008118249765696528
2018-10-23,158.98,155.35426900584795,0.02333847030631353
2018-10-24,149.98,158.98426900584798,-0.05663622610056329
2018-10-25,153.61,155.03426900584796,-0.009186801182609616
2018-10-26,149.66,148.45426900584798,0.008121901796603215
2018-10-29,143.08,151.15426900584796,-0.053417406328997386
2018-10-30,145.78,152.64426900584795,-0.044969058128117245
2018-10-31,147.27,154.95426900584798,-0.049590560203010337
2018-11-01,149.58,152.27426900584794,-0.017693527760389127
2018-11-02,146.9,153.65426900584796,-0.04395757468730599
2018-11-05,148.28,153.89426900584795,-0.03648133905255824
2018-11-06,148.52,167.08426900584794,-0.11110722221969438
2018-11-07,161.71,161.88426900584795,-0.0010765036462044852
2018-11-08,156.51,165.19426900584796,-0.05257003804133509
2018-11-09,159.82,159.69426900584796,0.0007873231452497631
2018-11-12,154.32,155.67426900584798,-0.008699376040089857
2018-11-13,150.3,156.05426900584794,-0.036873512288422505
2018-11-14,150.68,160.23426900584798,-0.05962687672946709
2018-11-15,154.86,161.86426900584794,-0.043272484093415775
2018-11-16,156.49,162.55426900584794,-0.037306119629683554
2018-11-19,157.18,156.51426900584792,0.00425348435245354
2018-11-20,151.14,159.33426900584794,-0.05142816455603283
2018-11-21,153.96,152.54426900584792,0.009280787822306236
2018-11-23,147.17,155.61426900584794,-0.05426410482659927
2018-11-26,150.24,152.49426900584794,-0.014782647377794111
2018-11-27,147.12,153.27426900584794,-0.04015200363221516
2018-11-28,147.9,154.54426900584792,-0.04299265866401358
2018-11-29,149.17,153.12426900584796,-0.025823920868461192
2018-11-30,147.75,158.75426900584796,-0.06931636594567792
2018-12-03,153.38,151.05426900584794,0.015396658495378412
2018-12-04,145.68,147.99426900584794,-0.01563755827434432
2018-12-06,142.62,148.37426900584796,-0.038782122024278776
2018-12-07,143.0,145.93426900584797,-0.020106785238567793
2018-12-10,140.56,144.04426900584792,-0.02418887630792499
2018-12-11,138.67,145.73426900584798,-0.04847362980607206
2018-12-12,140.36,143.97426900584796,-0.02510357601260782
2018-12-13,138.6,142.51426900584792,-0.027465804183350317
2018-12-14,137.14,138.80426900584794,-0.01199004193291664
2018-12-17,133.43,137.44426900584796,-0.029206521558764686
2018-12-18,132.07,137.94426900584796,-0.04258436431019064
2018-12-19,132.57,133.99426900584794,-0.010629327779576814
2018-12-20,128.62,130.45426900584795,-0.014060628447243206
2018-12-21,125.08,125.88426900584795,-0.006388955603424895
2018-12-24,120.51,135.40426900584796,-0.10999851862281163
2018-12-26,130.03,135.45426900584798,-0.04004502069708704
2018-12-27,130.08,135.88426900584795,-0.04271479729267369
2018-12-28,130.51,136.89426900584795,-0.04663649583150353
2018-12-31,131.52,139.1245614035088,-0.054660092558732054
2019-01-02,134.3,139.55456140350879,-0.03765238019211503
2019-01-03,134.73,144.11456140350876,-0.06511875907690401
2019-01-04,139.29,147.14456140350876,-0.053379896127927595
2019-01-07,142.32,147.02456140350876,-0.031998472626604824
2019-01-08,142.2,150.63456140350877,-0.055993533787474514
2019-01-09,145.81,150.06456140350878,-0.02835153992199846
2019-01-10,145.24,147.06456140350878,-0.012406533471395753
2019-01-11,142.24,147.71456140350875,-0.0370617585124462
2019-01-14,142.89,147.85456140350877,-0.03357733002203456
2019-01-15,143.03,148.36456140350876,-0.03595576566967562
2019-01-16,143.54,148.09456140350878,-0.03075441366883902
2019-01-17,143.27,149.72456140350877,-0.043109569619066535
2019-01-18,144.9,144.80456140350879,0.0006590855672374829
2019-01-22,139.98,142.24456140350875,-0.01592019674541245
2019-01-23,137.42,143.13456140350877,-0.039924399442556324
2019-01-24,138.31,145.05456140350879,-0.04649672053226195
2019-01-25,140.23,144.53456140350877,-0.02978222898183769
2019-01-28,139.71,145.02456140350876,-0.03664594019161893
2019-01-29,140.2,146.33456140350876,-0.041921480097877106
2019-01-30,141.51,147.14456140350876,-0.038292692232486436
2019-01-31,142.32,147.83456140350876,-0.03730224753369393
2019-02-01,143.01,149.39456140350876,-0.04273623713961261
2019-02-04,144.57,148.41456140350877,-0.025904206212328473
2019-02-05,143.59,146.61456140350876,-0.020629338413287845
2019-02-06,141.79,141.61456140350876,0.0012388457426446564
2019-02-07,136.79,140.53456140350877,-0.026645128188483413
2019-02-08,135.71,142.47456140350877,-0.04747908213839336
2019-02-11,137.65,146.21456140350875,-0.05857529729801059
2019-02-12,141.39,150.77456140350876,-0.06224233926566325
2019-02-13,145.95,147.9045614035088,-0.013215017744966251
2019-02-14,143.08,150.17456140350876,-0.04724209837674276
2019-02-15,145.35,150.38456140350877,-0.03347791393293453
2019-02-19,145.56,146.10456140350877,-0.003727203300688209
2019-02-20,141.28,140.97456140350877,0.0021666220731624275
2019-02-21,136.15,146.95456140350876,-0.0735231441631915
2019-02-22,142.13,147.75456140350877,-0.03806692226677488
2019-02-25,142.93,147.58456140350876,-0.031538267683587695
2019-02-26,142.76,146.39456140350876,-0.024827161396322572
2019-02-27,141.57,145.77456140350876,-0.02884290210189966
2019-02-28,140.95,149.28456140350877,-0.05583002907434531
2019-03-01,144.46,148.8745614035088,-0.02965289275676586
2019-03-04,144.05,147.18456140350878,-0.021296808399050238
2019-03-05,142.36,143.57456140350877,-0.008459447074996018
2019-03-06,138.75,141.14456140350876,-0.01696531116535982
2019-03-07,136.32,135.18456140350878,0.00839917357945974
2019-03-08,130.36,137.26456140350876,-0.050301121665422444
2019-03-11,132.44,139.85456140350877,-0.053016228638522955
2019-03-12,135.03,140.50456140350877,-0.03896358487456231
2019-03-13,135.68,141.19456140350877,-0.03905647178398841
2019-03-14,136.37,140.49456140350875,-0.02935744531535822
2019-03-15,135.67,143.4045614035088,-0.05393525371724728
2019-03-18,138.58,143.03456140350877,-0.031143252090955698
2019-03-19,138.21,149.26456140350876,-0.0740601874923601
2019-03-20,144.44,150.41456140350877,-0.03972063175107865
