date,COO,dcf,Deviation
2016-03-16,145.89,144.8388319672131,0.00725750144840176
2016-03-17,144.51,150.32883196721312,-0.038707358336172115
2016-03-18,150.0,150.88883196721312,-0.005890641180165357
2016-03-21,150.56,150.1888319672131,0.0024713424288960173
2016-03-22,149.86,148.9388319672131,0.006184874828276454
2016-03-23,148.61,149.1288319672131,-0.0034790855689607048
2016-03-24,148.8,149.76883196721312,-0.006468849055491055
2016-03-28,149.44,154.97883196721313,-0.03573928062888554
2016-03-29,154.65,156.3788319672131,-0.01105540913347891
2016-03-30,156.05,154.29883196721312,0.011349198243827185
2016-03-31,153.97,157.9288319672131,-0.02506718955557774
2016-04-01,157.6,156.9988319672131,0.0038291242377677115
2016-04-04,156.67,155.7488319672131,0.005914445849460881
2016-04-05,155.42,159.8388319672131,-0.027645547160401795
2016-04-06,159.51,156.5888319672131,0.018655021536903238
2016-04-07,156.26,155.53883196721313,0.0046365786837005984
2016-04-08,155.21,155.2788319672131,-0.000443279784765771
2016-04-11,154.95,155.7788319672131,-0.0053205686340462854
2016-04-12,155.45,155.1288319672131,0.0020703310191543256
2016-04-13,154.8,154.0988319672131,0.004550119062135982
2016-04-14,153.77,156.5588319672131,-0.01781331613279502
2016-04-15,156.23,157.51883196721312,-0.00818208179375901
2016-04-18,157.19,157.7788319672131,-0.003732008659662722
2016-04-19,157.45,159.06883196721313,-0.010176927479713993
2016-04-20,158.74,158.95883196721311,-0.0013766581227663277
2016-04-21,158.63,158.1888319672131,0.002788869652178283
2016-04-22,157.86,157.6888319672131,0.0010854797429313834
2016-04-25,157.36,159.4088319672131,-0.012852687909001737
2016-04-26,159.08,158.3688319672131,0.0044905807787616325
2016-04-27,158.04,156.1288319672131,0.012240967979496808
2016-04-28,155.8,153.4088319672131,0.01558689941201008
2016-04-29,153.08,155.52043859289898,-0.01569207632758307
2016-05-02,154.61,155.22043859289897,-0.003932720448625804
2016-05-03,154.31,154.17043859289896,0.0009052410330723237
2016-05-04,153.26,154.60043859289897,-0.008670341462799325
2016-05-05,153.69,154.22043859289897,-0.003439483104435981
2016-05-06,153.31,156.04043859289897,-0.017498275559340914
2016-05-09,155.13,156.97043859289897,-0.01172474645160504
2016-05-10,156.06,155.93043859289898,0.0008308923406499247
2016-05-11,155.02,156.32043859289897,-0.008319056705602401
2016-05-12,155.41,156.88043859289897,-0.009372988793808323
2016-05-13,155.97,161.24043859289898,-0.03268682868201456
2016-05-16,160.33,159.11043859289896,0.00766487364302626
2016-05-17,158.2,159.19043859289897,-0.0062217216162828715
2016-05-18,158.28,160.20043859289896,-0.011987723690190188
2016-05-19,159.29,161.26043859289896,-0.012218983218031165
2016-05-20,160.35,162.01043859289896,-0.010248960544272934
2016-05-23,161.1,163.92043859289896,-0.017206143523710304
2016-05-24,163.01,165.53043859289897,-0.015226435780175018
2016-05-25,164.62,162.84043859289898,0.010928252358432422
2016-05-26,161.93,163.41043859289897,-0.009059632944178997
2016-05-27,162.5,163.72043859289897,-0.007454405835875311
2016-05-31,162.81,166.54043859289897,-0.02239959630476207
2016-06-01,165.63,168.330438592899,-0.016042485337009693
2016-06-02,167.42,166.31043859289898,0.006671628170117572
2016-06-03,165.4,163.98043859289896,0.008656894805759485
2016-06-06,163.07,165.93043859289898,-0.017238781607254783
2016-06-07,165.02,165.830438592899,-0.004887152200619416
2016-06-08,164.92,166.11043859289896,-0.0071665489717746
2016-06-09,165.2,164.15043859289898,0.006393899499129496
2016-06-10,163.24,163.23043859289896,5.857612822390834e-05
2016-06-13,162.32,163.90043859289898,-0.009642674580173205
2016-06-14,162.99,163.45043859289896,-0.002816992091686954
2016-06-15,162.54,163.84043859289898,-0.007937226023486454
2016-06-16,162.93,162.80043859289898,0.0007958295949375138
2016-06-17,161.89,165.19043859289897,-0.01997959822016515
2016-06-20,164.28,166.47043859289897,-0.013158123516786357
2016-06-21,165.56,165.46043859289898,0.0006017233360899876
2016-06-22,164.55,167.50043859289897,-0.017614512640589886
2016-06-23,166.59,167.71043859289898,-0.006680792217225839
2016-06-24,166.8,163.90043859289898,0.017690992360936075
2016-06-27,162.99,169.41043859289897,-0.03789871891145724
2016-06-28,168.5,170.76043859289896,-0.013237484112394227
2016-06-29,169.85,172.48043859289896,-0.015250648794484567
2016-06-30,171.57,178.25043859289897,-0.037477824153668626
2016-07-01,177.34,178.330438592899,-0.005553951421383596
2016-07-05,177.42,178.580438592899,-0.006498128249894153
2016-07-06,177.67,179.41043859289897,-0.009700876975437422
2016-07-07,178.5,182.74043859289898,-0.023204708413476216
2016-07-08,181.83,183.01043859289896,-0.0064501161899557236
2016-07-11,182.1,179.45043859289896,0.014764864482230688
2016-07-12,178.54,179.74043859289898,-0.0066787340806367945
2016-07-13,178.83,179.87043859289898,-0.0057843779168949006
2016-07-14,178.96,179.330438592899,-0.002065676054804677
2016-07-15,178.42,178.49043859289898,-0.0003946351045708285
2016-07-18,177.58,178.05043859289898,-0.0026421647518353186
2016-07-19,177.14,179.19043859289897,-0.011442790190147156
2016-07-20,178.28,177.30043859289898,0.005524867365670705
2016-07-21,176.39,178.47043859289897,-0.011657048692778615
2016-07-22,177.56,176.93043859289898,0.00355824250540393
2016-07-25,176.02,180.04043859289897,-0.022330753159237937
2016-07-26,179.13,180.26043859289896,-0.006271140810058529
2016-07-27,179.35,181.85043859289897,-0.013749972847173608
2016-07-28,180.94,183.38043859289897,-0.013308063889609811
2016-07-29,182.47,183.89042944785277,-0.0077243250348467685
2016-08-01,182.61,183.25042944785275,-0.0034948319072560796
2016-08-02,181.97,182.58042944785277,-0.00334334544890047
2016-08-03,181.3,183.05042944785276,-0.009562553079676905
2016-08-04,181.77,184.15042944785276,-0.012926548447321662
2016-08-05,182.87,182.57042944785277,0.001640849249537446
2016-08-08,181.29,183.43042944785276,-0.011668889694560036
2016-08-09,182.15,182.50042944785275,-0.0019201568397014812
2016-08-10,181.22,183.52042944785276,-0.012535004711867415
2016-08-11,182.24,182.09042944785276,0.0008214080915773803
2016-08-12,180.81,183.26042944785277,-0.0133712960033745
2016-08-15,181.98,182.60042944785275,-0.0033977436401919636
2016-08-16,181.32,181.10042944785275,0.0012124242488915637
2016-08-17,179.82,182.65042944785276,-0.015496429197615735
2016-08-18,181.37,185.14042944785277,-0.020365240909818394
2016-08-19,183.86,185.47042944785275,-0.008682944513834334
2016-08-22,184.19,187.07042944785277,-0.015397566875505087
2016-08-23,185.79,186.30042944785276,-0.00273981895460762
2016-08-24,185.02,185.09042944785276,-0.00038051372003855555
2016-08-25,183.81,185.20042944785277,-0.007507700991828847
2016-08-26,183.92,187.84042944785276,-0.020871063058025774
2016-08-29,186.56,187.66042944785275,-0.005863939729278567
2016-08-30,186.38,187.20042944785277,-0.004382625885381963
2016-08-31,185.92,186.65042944785276,-0.003913355302816668
2016-09-01,185.37,187.20042944785277,-0.009777912653574639
2016-09-02,185.92,189.58042944785277,-0.019308055470249053
2016-09-06,188.3,189.84042944785276,-0.008114338196205328
2016-09-07,188.56,188.02042944785276,0.002869744281149389
2016-09-08,186.74,186.11042944785277,0.003382779535864966
2016-09-09,184.83,188.02042944785276,-0.01696852548003358
2016-09-12,186.74,187.09042944785276,-0.001873048497921248
2016-09-13,185.81,186.81042944785275,-0.005355319030150962
2016-09-14,185.53,191.18042944785276,-0.029555480465085937
2016-09-15,189.9,189.79042944785277,0.0005773239065109959
2016-09-16,188.51,189.75042944785275,-0.006537162795690277
2016-09-19,188.47,187.69042944785275,0.004153491227232964
2016-09-20,186.41,187.46042944785276,-0.005603472961983047
2016-09-21,186.18,185.78042944785275,0.0021507677279828386
2016-09-22,184.5,182.25042944785275,0.012343293560199253
2016-09-23,180.97,179.47042944785275,0.008355529970930142
2016-09-26,178.19,179.58042944785277,-0.00774265576782418
2016-09-27,178.3,180.16042944785275,-0.010326515392722446
2016-09-28,178.88,177.32042944785277,0.008795210777480467
2016-09-29,176.04,180.54042944785277,-0.02492754371758421
2016-09-30,179.26,179.03042944785275,0.0012822990642162857
2016-10-03,177.75,178.16042944785275,-0.002303707108950781
2016-10-04,176.88,178.45042944785277,-0.008800367994136415
2016-10-05,177.17,179.97042944785275,-0.015560497668669515
2016-10-06,178.69,182.16042944785275,-0.019051500143977385
2016-10-07,180.88,183.26042944785277,-0.012989325928269402
2016-10-10,181.98,180.90042944785276,0.005967761134908933
2016-10-11,179.62,180.56042944785275,-0.00520839173194565
2016-10-12,179.28,179.87042944785276,-0.0032825264812298416
2016-10-13,178.59,178.87042944785276,-0.0015677798097673001
2016-10-14,177.59,179.62042944785276,-0.01130400063118786
2016-10-17,178.34,181.96042944785276,-0.019896795467227224
2016-10-18,180.68,180.26042944785277,0.0023275798988851015
2016-10-19,178.98,180.78042944785275,-0.00995920550333751
2016-10-20,179.5,180.06042944785275,-0.0031124520227531205
2016-10-21,178.78,181.58042944785277,-0.015422529048798261
2016-10-24,180.3,182.89042944785277,-0.014163832714884417
2016-10-25,181.61,177.48042944785277,0.023267751633205158
2016-10-26,176.2,176.56042944785275,-0.0020413942635952864
2016-10-27,175.28,176.64042944785277,-0.007701687841822125
2016-10-28,175.36,177.32042944785277,-0.011055857770913446
2016-10-31,176.04,175.82639864561662,0.0012148423446578516
2016-11-01,173.77,175.8963986456166,-0.012088926561257929
2016-11-02,173.84,175.69639864561663,-0.01056594591537996
2016-11-03,173.64,177.8763986456166,-0.023816530342829823
2016-11-04,175.82,182.2763986456166,-0.03542092499956184
2016-11-07,180.22,184.95639864561662,-0.025608190256189656
2016-11-08,182.9,183.8163986456166,-0.004985402022718022
2016-11-09,181.76,182.32639864561662,-0.0031065092593504096
2016-11-10,180.27,179.32639864561662,0.005261921064104502
2016-11-11,177.27,172.1863986456166,0.029523826471602677
2016-11-14,170.13,174.0063986456166,-0.02227733391294029
2016-11-15,171.95,174.0563986456166,-0.012101816778970043
2016-11-16,172.0,176.45639864561662,-0.02525495635081254
2016-11-17,174.4,174.0563986456166,0.001974080568465597
2016-11-18,172.0,175.35639864561662,-0.019140440106777512
2016-11-21,173.3,172.0563986456166,0.007227870420238425
2016-11-22,170.0,170.7263986456166,-0.00425475293439781
2016-11-23,168.67,172.7563986456166,-0.02365410877775498
2016-11-25,170.7,170.38639864561662,0.0018405304465387573
2016-11-28,168.33,172.20639864561662,-0.02251018937800242
2016-11-29,170.15,166.54639864561662,0.021637221721324984
2016-11-30,164.49,161.5563986456166,0.018158373044811604
2016-12-01,159.5,164.17639864561662,-0.02848398846725142
2016-12-02,162.12,166.01639864561662,-0.023469962469996553
2016-12-05,163.96,167.76639864561662,-0.022688683051825587
2016-12-06,165.71,170.44639864561663,-0.027788200180540623
2016-12-07,168.39,169.85639864561662,-0.008633166941659276
2016-12-08,167.8,172.67639864561662,-0.028240099306358735
2016-12-09,170.62,176.2563986456166,-0.03197840582768974
2016-12-12,174.2,177.3663986456166,-0.017852302746154236
2016-12-13,175.31,177.2463986456166,-0.010924896981902577
2016-12-14,175.19,178.1163986456166,-0.01642969803942096
2016-12-15,176.06,177.26639864561662,-0.006805568651667593
2016-12-16,175.21,177.1263986456166,-0.01081938468952226
2016-12-19,175.07,177.44639864561663,-0.013392205554774939
2016-12-20,175.39,176.67639864561662,-0.0072811006760270525
2016-12-21,174.62,175.1563986456166,-0.0030623982324611276
2016-12-22,173.1,177.48639864561662,-0.024713998813930882
2016-12-23,175.43,179.4963986456166,-0.022654485974646033
2016-12-27,177.44,177.3963986456166,0.00024578489031501505
2016-12-28,175.34,177.54639864561662,-0.012427166433381709
2016-12-29,175.49,176.98639864561662,-0.008454879341394328
2016-12-30,174.93,177.20639864561662,-0.012846029618654109
2017-01-03,175.15,180.19639864561663,-0.02800499168432946
2017-01-04,178.14,178.42639864561662,-0.0016051360549257376
2017-01-05,176.37,179.26639864561662,-0.016156952264893554
2017-01-06,177.21,180.13639864561662,-0.01624545992713966
2017-01-09,178.08,183.85639864561662,-0.031417990824190056
2017-01-10,181.8,179.8163986456166,0.011031259492037204
2017-01-11,177.76,179.45639864561662,-0.00945298500593783
2017-01-12,177.4,181.5963986456166,-0.02310838032534901
2017-01-13,179.54,184.13639864561662,-0.02496192322335311
2017-01-17,182.08,185.0663986456166,-0.016136903659833113
2017-01-18,183.01,183.9663986456166,-0.0051987681047068746
2017-01-19,181.91,183.5863986456166,-0.009131388043907451
2017-01-20,181.53,182.7263986456166,-0.0065474865946267835
2017-01-23,180.67,182.19639864561663,-0.008377765186158181
2017-01-24,180.14,182.5563986456166,-0.013236450015139734
2017-01-25,180.5,183.17639864561662,-0.014611045229656061
2017-01-26,181.12,185.4963986456166,-0.02359290356885868
2017-01-27,183.44,183.8163986456166,-0.002047688064775288
2017-01-30,181.76,186.66639864561662,-0.026284316198392776
2017-01-31,184.61,187.55412955465587,-0.015697492567327886
2017-02-01,185.71,188.85412955465588,-0.016648455408786456
2017-02-02,187.01,189.94412955465586,-0.015447329493863515
2017-02-03,188.1,189.35412955465588,-0.006623196217613536
2017-02-06,187.51,189.96412955465587,-0.012918910324855704
2017-02-07,188.12,190.79412955465588,-0.014015785291181304
2017-02-08,188.95,192.34412955465586,-0.017646130206908195
2017-02-09,190.5,192.84412955465586,-0.012155566052590161
2017-02-10,191.0,193.08412955465587,-0.01079389362275851
2017-02-13,191.24,193.49412955465587,-0.011649601772642626
2017-02-14,191.65,193.15412955465587,-0.007787198534785933
2017-02-15,191.31,192.35412955465588,-0.005428162925710467
2017-02-16,190.51,197.75412955465586,-0.03663200141999423
2017-02-17,195.91,197.30412955465587,-0.0070658914124231975
2017-02-21,195.46,196.81412955465586,-0.006880245629314996
2017-02-22,194.97,198.76412955465588,-0.019088602974575375
2017-02-23,196.92,201.56412955465586,-0.023040456478624516
2017-02-24,199.72,200.78412955465586,-0.00529986885425715
2017-02-27,198.94,200.98412955465588,-0.010170601824060932
2017-02-28,199.14,202.60412955465588,-0.01709802047110487
2017-03-01,200.76,202.98412955465588,-0.010957159850553788
2017-03-02,201.14,196.30412955465587,0.02463458336976898
2017-03-03,194.46,196.37412955465587,-0.00974736111623653
2017-03-06,194.53,195.30412955465587,-0.003963713191426521
2017-03-07,193.46,195.89412955465588,-0.012425740169905053
2017-03-08,194.05,196.45412955465588,-0.012237612719599333
2017-03-09,194.61,196.16412955465586,-0.007922598072257814
2017-03-10,194.32,196.29412955465588,-0.010056997420833325
2017-03-13,194.45,195.34412955465586,-0.004577202072538866
2017-03-14,193.5,196.53412955465586,-0.015438181457496314
2017-03-15,194.69,195.57412955465588,-0.0045206876628782755
2017-03-16,193.73,196.98412955465588,-0.016519754977280976
2017-03-17,195.14,198.08412955465587,-0.01486302593385469
2017-03-20,196.24,197.18412955465587,-0.004788060564449026
2017-03-21,195.34,201.63412955465586,-0.031215596132249668
2017-03-22,199.79,201.54412955465588,-0.008703451489914027
2017-03-23,199.7,201.64412955465588,-0.009641389307735504
2017-03-24,199.8,201.66412955465586,-0.009243733919227393
2017-03-27,199.82,200.90412955465587,-0.005396253213207025
2017-03-28,199.06,201.17412955465588,-0.010508953409347321
2017-03-29,199.33,199.98412955465588,-0.003270907327059147
2017-03-30,198.14,201.73412955465588,-0.017816170038209345
2017-03-31,199.89,201.47412955465586,-0.007862694620681454
2017-04-03,199.63,201.64412955465588,-0.009988535540827348
2017-04-04,199.8,199.18412955465587,0.003091965442834965
2017-04-05,197.34,198.88412955465586,-0.007763965672441975
2017-04-06,197.04,198.84412955465586,-0.009073084323366842
2017-04-07,197.0,198.88412955465586,-0.009473503787732263
2017-04-10,197.04,199.24412955465587,-0.011062456693617384
2017-04-11,197.4,198.90412955465587,-0.007562083090097649
2017-04-12,197.06,198.13412955465586,-0.005421224284125947
2017-04-13,196.29,198.46412955465587,-0.010954773336292689
2017-04-17,196.62,198.73412955465588,-0.010637979291193922
2017-04-18,196.89,200.07412955465588,-0.01591474900699774
2017-04-19,198.23,202.34412955465586,-0.020332339582624703
2017-04-20,200.5,200.98412955465588,-0.0024087949418126753
2017-04-21,199.14,203.38412955465586,-0.02086755522148709
2017-04-24,201.54,203.16412955465586,-0.007994174750316496
2017-04-25,201.32,201.83412955465587,-0.002547287496868389
2017-04-26,199.99,201.21412955465587,-0.0060837156782439505
2017-04-27,199.37,202.17412955465588,-0.013869873266340926
2017-04-28,200.33,203.50050505050504,-0.01557983873169344
2017-05-01,201.05,204.57050505050506,-0.0172092504226643
2017-05-02,202.12,204.67050505050506,-0.01246151735383505
2017-05-03,202.22,207.34050505050504,-0.02469611545152628
2017-05-04,204.89,208.16050505050504,-0.01571145808716956
2017-05-05,205.71,208.85050505050506,-0.015037095791296307
2017-05-08,206.4,210.10050505050506,-0.017613023108228654
2017-05-09,207.65,209.79050505050506,-0.010203059714212315
2017-05-10,207.34,209.85050505050506,-0.01196330239901422
2017-05-11,207.4,210.04050505050506,-0.012571408785510885
2017-05-12,207.59,212.32050505050506,-0.022280019771900084
2017-05-15,209.87,212.91050505050504,-0.014280671823984403
2017-05-16,210.46,211.86050505050505,-0.0066105055785229405
2017-05-17,209.41,212.84050505050504,-0.016117726509298658
2017-05-18,210.39,215.07050505050506,-0.021762654295185424
2017-05-19,212.62,219.79050505050506,-0.03262427122981204
2017-05-22,217.34,219.53050505050504,-0.009978135157121315
2017-05-23,217.08,220.12050505050505,-0.013812911476863143
2017-05-24,217.67,220.77050505050505,-0.014044018469748787
2017-05-25,218.32,219.91050505050504,-0.007232510562147798
2017-05-26,217.46,220.65050505050505,-0.01445954111808967
2017-05-30,218.2,221.20050505050506,-0.013564639239046827
2017-05-31,218.75,222.24050505050505,-0.015705980553418097
2017-06-01,219.79,240.77050505050505,-0.08713901665863977
2017-06-02,238.32,243.34050505050504,-0.02063160446495771
2017-06-05,240.89,244.07050505050506,-0.013031091363730929
2017-06-06,241.62,245.55050505050505,-0.016006910878463176
2017-06-07,243.1,244.21050505050505,-0.004547327111400823
2017-06-08,241.76,239.88050505050506,0.007835130033177151
2017-06-09,237.43,239.20050505050506,-0.007401761338803325
2017-06-12,236.75,243.33050505050505,-0.027043485769033482
2017-06-13,240.88,241.44050505050504,-0.0023215038023044476
2017-06-14,238.99,242.29050505050506,-0.013622098190835263
2017-06-15,239.84,241.40050505050505,-0.006464381879311087
2017-06-16,238.95,244.56050505050504,-0.022941173798060377
2017-06-19,242.11,245.24050505050505,-0.012765040790714166
2017-06-20,242.79,246.31050505050504,-0.014292955348303882
2017-06-21,243.86,247.51050505050506,-0.014748889344151861
2017-06-22,245.06,248.64050505050506,-0.014400328899660808
2017-06-23,246.19,249.21050505050505,-0.01212029585146468
2017-06-26,246.76,245.70050505050506,0.004312139892741262
2017-06-27,243.25,244.80050505050505,-0.006333749393961252
2017-06-28,242.35,239.57050505050506,0.011601991442598436
2017-06-29,237.12,241.87050505050505,-0.019640695956346876
2017-06-30,239.42,238.83050505050505,0.0024682565125853095
2017-07-03,236.38,240.48050505050506,-0.01705129922961479
2017-07-05,238.03,238.64050505050506,-0.002558262480947482
2017-07-06,236.19,245.18050505050505,-0.0366689229580186
2017-07-07,242.73,246.59050505050504,-0.0156555300039406
2017-07-10,244.14,246.98050505050506,-0.01150092818023929
2017-07-11,244.53,250.36050505050505,-0.023288437804233064
2017-07-12,247.91,248.90050505050505,-0.003979522059644136
2017-07-13,246.45,252.81050505050504,-0.025159180190057362
2017-07-14,250.36,254.43050505050505,-0.01599849455825675
2017-07-17,251.98,255.65050505050505,-0.014357511438437887
2017-07-18,253.2,257.35050505050503,-0.016127829435153118
2017-07-19,254.9,256.45050505050506,-0.006046020654939643
2017-07-20,254.0,250.86050505050505,0.012514903248173281
2017-07-21,248.41,253.07050505050506,-0.01841583652577361
2017-07-24,250.62,253.28050505050504,-0.01050418408623488
2017-07-25,250.83,249.46050505050505,0.005489826733164449
2017-07-26,247.01,249.09050505050504,-0.008352406086627906
2017-07-27,246.64,249.05050505050505,-0.009678780012978616
2017-07-28,246.6,246.32050505050506,0.0011346799952265396
2017-07-31,243.87,246.21929292929292,-0.009541465663974402
2017-08-01,245.29,245.19929292929294,0.00036993202396073954
2017-08-02,244.27,245.70929292929293,-0.005857706528450635
2017-08-03,244.78,244.64929292929293,0.0005342630225579903
2017-08-04,243.72,245.55929292929292,-0.00749021919452475
2017-08-07,244.63,244.51929292929293,0.0004527539294785221
2017-08-08,243.59,243.63929292929294,-0.00020231929218095246
2017-08-09,242.71,240.91929292929294,0.007432808925072809
2017-08-10,239.99,241.84929292929294,-0.007687816270922521
2017-08-11,240.92,244.20929292929293,-0.013469155452021653
2017-08-14,243.28,243.84929292929294,-0.002334609719200631
2017-08-15,242.92,245.49929292929292,-0.01050631510387201
2017-08-16,244.57,246.10929292929293,-0.006254509575691514
2017-08-17,245.18,245.97929292929294,-0.0032494317703510855
2017-08-18,245.05,248.62929292929292,-0.014396103078291755
2017-08-21,247.7,250.04929292929293,-0.009395319225946608
2017-08-22,249.12,247.28929292929294,0.007403098812007736
2017-08-23,246.36,246.58929292929292,-0.0009298576048014651
2017-08-24,245.66,247.25929292929294,-0.006468080169388379
2017-08-25,246.33,248.55929292929292,-0.008968857704013011
2017-08-28,247.63,247.07929292929293,0.0022288677621586928
2017-08-29,246.15,247.03929292929294,-0.0035998035727355937
2017-08-30,246.11,251.75929292929294,-0.022439262771839497
2017-08-31,250.83,237.10929292929293,0.05786659350714962
2017-09-01,236.18,240.83929292929292,-0.01934606630264779
2017-09-05,239.91,242.06929292929294,-0.008920143910709277
2017-09-06,241.14,245.73929292929293,-0.018716147810420858
2017-09-07,244.81,252.40929292929292,-0.030107025145946986
2017-09-08,251.48,254.31929292929294,-0.011164284457500173
2017-09-11,253.39,250.95929292929293,0.009685662731731881
2017-09-12,250.03,247.52929292929292,0.01010267124796993
2017-09-13,246.6,247.96929292929292,-0.005522026187667395
2017-09-14,247.04,246.13929292929294,0.0036593388239145597
2017-09-15,245.21,250.03929292929294,-0.01931413608123811
2017-09-18,249.11,236.91929292929294,0.051455104900829385
2017-09-19,235.99,237.03929292929294,-0.004426662416707083
2017-09-20,236.11,233.33929292929292,0.011874155595160252
2017-09-21,232.41,240.69929292929294,-0.03443837673311312
2017-09-22,239.77,240.77929292929292,-0.004191776281979975
2017-09-25,239.85,236.77929292929292,0.012968647016037949
2017-09-26,235.85,236.34929292929294,-0.0021125213581337787
2017-09-27,235.42,232.52929292929292,0.012431582422546938
2017-09-28,231.6,238.03929292929294,-0.02705138655913275
2017-09-29,237.11,241.48929292929293,-0.01813452214038802
2017-10-02,240.56,241.04929292929293,-0.0020298459429062277
2017-10-03,240.12,241.95929292929293,-0.007601662688898725
2017-10-04,241.03,242.59929292929294,-0.006468662420010984
2017-10-05,241.67,242.25929292929294,-0.002432488439008784
2017-10-06,241.33,237.54929292929293,0.015915463372195404
2017-10-09,236.62,234.89929292929293,0.007325296935759784
2017-10-10,233.97,238.44929292929294,-0.01878509629559344
2017-10-11,237.52,238.59929292929294,-0.004523454013808714
2017-10-12,237.67,236.92929292929293,0.0031262789904502597
2017-10-13,236.0,237.87929292929292,-0.007900195540986088
2017-10-16,236.95,236.90929292929292,0.0001718255548515124
2017-10-17,235.98,236.70929292929293,-0.0030809645040458244
2017-10-18,235.78,237.00929292929294,-0.0051866866235480424
2017-10-19,236.08,236.27929292929292,-0.0008434633726136509
2017-10-20,235.35,238.23929292929293,-0.012127692681452196
2017-10-23,237.31,240.47929292929294,-0.01317906789681389
2017-10-24,239.55,238.82929292929293,0.0030176661408132244
2017-10-25,237.9,241.33929292929292,-0.014250861878096877
2017-10-26,240.41,245.35929292929293,-0.02017161392260458
2017-10-27,244.43,243.67929292929293,0.003080717535260291
2017-10-30,242.75,241.18929292929292,0.006470880409955138
2017-10-31,240.26,235.76032258064515,0.01908581295657008
2017-11-01,233.97,228.69032258064516,0.023086579964453957
2017-11-02,226.9,231.06032258064516,-0.018005352603076674
2017-11-03,229.27,229.43032258064517,-0.0006987854911323366
2017-11-06,227.64,231.12032258064517,-0.01505848789835773
2017-11-07,229.33,232.27032258064517,-0.01265905410547774
2017-11-08,230.48,233.74032258064517,-0.013948481565564275
2017-11-09,231.95,230.85032258064516,0.004763594900200729
2017-11-10,229.06,238.86032258064517,-0.04102951245632824
2017-11-13,237.07,238.57032258064515,-0.006288806438353167
2017-11-14,236.78,236.45032258064515,0.00139427773139289
2017-11-15,234.66,241.24032258064517,-0.02727704270269915
2017-11-16,239.45,240.44032258064516,-0.004118787439710836
2017-11-17,238.65,241.73032258064515,-0.012742805899402576
2017-11-20,239.94,241.90032258064517,-0.008103844425389806
2017-11-21,240.11,240.69032258064516,-0.0024110756694453173
2017-11-22,238.9,244.08032258064517,-0.021223843552294452
2017-11-24,242.29,245.08032258064517,-0.011385339105415171
2017-11-27,243.29,245.04032258064515,-0.007142998189896277
2017-11-28,243.25,244.38032258064516,-0.004625260203886317
2017-11-29,242.59,242.97032258064516,-0.0015653046701574747
2017-11-30,241.18,239.89032258064515,0.005376112739692962
2017-12-01,238.1,231.53032258064516,0.02837501950556187
2017-12-04,229.74,233.68032258064517,-0.016862021316687126
2017-12-05,231.89,235.86032258064517,-0.016833363650164856
2017-12-06,234.07,240.59032258064516,-0.027101350173632133
2017-12-07,238.8,228.35032258064516,0.045761605682270945
2017-12-08,226.56,230.24032258064517,-0.015984700418216646
2017-12-11,228.45,231.45032258064515,-0.01296313847045838
2017-12-12,229.66,225.98032258064515,0.016283176240009523
2017-12-13,224.19,226.65032258064517,-0.010855147050451541
2017-12-14,224.86,231.09032258064516,-0.026960551662525423
2017-12-15,229.3,225.85032258064516,0.015274175303084059
2017-12-18,224.06,225.67032258064515,-0.007135730397468176
2017-12-19,223.88,226.40032258064517,-0.011132151014261127
2017-12-20,224.61,223.56032258064516,0.004695276009794691
2017-12-21,221.77,221.59032258064516,0.0008108540899363081
2017-12-22,219.8,222.23032258064515,-0.010936052976133315
2017-12-26,220.44,222.98032258064515,-0.011392586355804535
2017-12-27,221.19,221.97032258064516,-0.003515436530312055
2017-12-28,220.18,219.67032258064515,0.0023201924291240683
2017-12-29,217.88,222.41032258064516,-0.0203692100621925
2018-01-02,220.62,228.53032258064516,-0.034613886206954936
2018-01-03,226.74,225.34032258064516,0.006211393519479413
2018-01-04,223.55,232.29032258064515,-0.037626718511317825
2018-01-05,230.5,233.44032258064516,-0.012595607083388027
2018-01-08,231.65,236.04032258064515,-0.01859988383614053
2018-01-09,234.25,232.78032258064516,0.006313580989414147
2018-01-10,230.99,230.43032258064517,0.0024288358106991925
2018-01-11,228.64,232.63032258064516,-0.017153063007346647
2018-01-12,230.84,232.75032258064516,-0.008207604438370875
2018-01-16,230.96,236.98032258064515,-0.025404314227804314
2018-01-17,235.19,237.31032258064516,-0.008934809735992921
2018-01-18,235.52,242.44032258064516,-0.02854443727422107
2018-01-19,240.65,243.10032258064516,-0.010079470708362792
2018-01-22,241.31,240.49032258064517,0.0034083592660156814
2018-01-23,238.7,241.12032258064517,-0.01003782076409454
2018-01-24,239.33,245.58032258064517,-0.025451235322783816
2018-01-25,243.79,247.37032258064517,-0.014473533216491474
2018-01-26,245.58,245.39032258064515,0.0007729621011951515
2018-01-29,243.6,244.65032258064517,-0.004293158372186245
2018-01-30,242.86,246.46032258064517,-0.014608122487817843
2018-01-31,244.67,245.48525562372188,-0.003320996292223377
2018-02-01,243.61,243.1952556237219,0.0017053966583946423
2018-02-02,241.32,232.86525562372188,0.03630745322496631
2018-02-05,230.99,231.15525562372187,-0.0007149118166314139
2018-02-06,229.28,232.34525562372187,-0.013192675768193829
2018-02-07,230.47,225.04525562372189,0.024105126594396342
2018-02-08,223.17,228.6352556237219,-0.02390381837137312
2018-02-09,226.76,228.6352556237219,-0.008201953012916374
2018-02-12,226.76,227.6952556237219,-0.004107488411034144
2018-02-13,225.82,231.6652556237219,-0.02523147291977157
