date,TDY,dcf,Deviation
2016-03-16,84.98,89.69388888888889,-0.05255529609969711
2016-03-17,87.33,90.73388888888888,-0.03751507766913009
2016-03-18,88.37,90.68388888888887,-0.025515986546672864
2016-03-21,88.32,90.4738888888889,-0.023806745961081566
2016-03-22,88.11,90.74388888888889,-0.02902552360428312
2016-03-23,88.38,89.2238888888889,-0.00945810476765696
2016-03-24,86.86,88.77388888888889,-0.021559142140143872
2016-03-28,86.41,90.91388888888889,-0.04954016315805565
2016-03-29,88.55,90.87388888888889,-0.025572680087789568
2016-03-30,88.51,90.5038888888889,-0.022030974727912267
2016-03-31,88.14,91.31388888888888,-0.034758008091747006
2016-04-01,88.95,89.1839541547278,-0.0026232763162967743
2016-04-04,86.8,88.46395415472779,-0.018809402887615123
2016-04-05,86.08,89.7939541547278,-0.04136084873072998
2016-04-06,87.41,89.5139541547278,-0.023504203055213613
2016-04-07,87.13,89.4839541547278,-0.02630587994197875
2016-04-08,87.1,89.82395415472779,-0.030325475875127905
2016-04-11,87.44,91.1439541547278,-0.04063850629565502
2016-04-12,88.76,93.4239541547278,-0.04992246578434689
2016-04-13,91.04,92.94395415472779,-0.02048497045389519
2016-04-14,90.56,92.19395415472779,-0.017723007649563915
2016-04-15,89.81,92.9239541547278,-0.033510779680584246
2016-04-18,90.54,93.55395415472779,-0.03221621343490244
2016-04-19,91.17,93.32395415472779,-0.023080399606264068
2016-04-20,90.94,93.58395415472779,-0.028252216724636292
2016-04-21,91.2,94.38395415472779,-0.03373406193078321
2016-04-22,92.0,93.9839541547278,-0.021109498664650506
2016-04-25,91.6,97.0139541547278,-0.05580593226921848
2016-04-26,94.63,98.38395415472779,-0.03815616262814536
2016-04-27,96.0,96.5939541547278,-0.00614897857661334
2016-04-28,94.21,95.33395415472779,-0.011789652120204885
2016-04-29,92.95,95.9039541547278,-0.030801171659324944
2016-05-02,93.52,94.85395415472779,-0.014063242451145652
2016-05-03,92.47,94.35395415472779,-0.019966880790585173
2016-05-04,91.97,96.5439541547278,-0.04737690925106797
2016-05-05,94.16,96.30395415472779,-0.022262368908375074
2016-05-06,93.92,96.05395415472779,-0.022216203106957155
2016-05-09,93.67,97.6539541547278,-0.0407966496514357
2016-05-10,95.27,96.22395415472779,-0.009913894758407427
2016-05-11,93.84,96.2839541547278,-0.025382777184247862
2016-05-12,93.9,95.2539541547278,-0.014214151703649591
2016-05-13,92.87,97.1739541547278,-0.044291232071041464
2016-05-16,94.79,95.3639541547278,-0.006018564978928498
2016-05-17,92.98,96.08395415472779,-0.03230460467654539
2016-05-18,93.7,95.3639541547278,-0.01744846015956958
2016-05-19,92.98,96.7839541547278,-0.03930356212401109
2016-05-20,94.4,96.16395415472779,-0.018343194913653216
2016-05-23,93.78,98.44395415472779,-0.04737674542610604
2016-05-24,96.06,98.69395415472779,-0.026688100373386536
2016-05-25,96.31,99.9539541547278,-0.03645632817173983
2016-05-26,97.57,100.96395415472779,-0.03361550350461251
2016-05-27,98.58,100.5139541547278,-0.019240653409682174
2016-05-31,98.13,101.41395415472779,-0.03238167944538928
2016-06-01,99.03,101.46395415472779,-0.023988362911779637
2016-06-02,99.08,100.91395415472779,-0.018173444595341648
2016-06-03,98.53,102.8739541547278,-0.04222598606634931
2016-06-06,100.49,103.05395415472779,-0.02487972611781797
2016-06-07,100.67,103.35395415472779,-0.02596856769224065
2016-06-08,100.97,102.6739541547278,-0.016595778050584986
2016-06-09,100.29,101.3639541547278,-0.010595030192768973
2016-06-10,98.98,101.6839541547278,-0.02659174869039138
2016-06-13,99.3,101.72395415472779,-0.023828744909393018
2016-06-14,99.34,101.52395415472779,-0.02151171290471332
2016-06-15,99.14,101.60395415472779,-0.024250573466614744
2016-06-16,99.22,101.19395415472779,-0.019506641194290797
2016-06-17,98.81,102.57395415472779,-0.036695028340723246
2016-06-20,100.19,101.8139541547278,-0.01595021201376634
2016-06-21,99.43,101.2539541547278,-0.01801365852775061
2016-06-22,98.87,103.3639541547278,-0.0434769953556603
2016-06-23,100.98,97.6439541547278,0.03416541120391203
2016-06-24,95.26,95.33395415472779,-0.0007757378300679019
2016-06-27,92.95,96.8139541547278,-0.039911128395318185
2016-06-28,94.43,98.6539541547278,-0.042815862688108663
2016-06-29,96.27,101.4339541547278,-0.050909522336580526
2016-06-30,99.05,101.2839541547278,-0.02205634814883972
2016-07-01,98.9,99.32857142857142,-0.004314684308931227
2016-07-05,97.28,99.32857142857142,-0.020624190996691993
2016-07-06,97.28,99.66857142857143,-0.023965141612200425
2016-07-07,97.62,103.55857142857143,-0.05734504973031129
2016-07-08,101.51,104.34857142857143,-0.027202781884891336
2016-07-11,102.3,106.48857142857143,-0.039333530090418845
2016-07-12,104.44,104.55857142857143,-0.001134019210012105
2016-07-13,102.51,104.80857142857143,-0.021931139765013707
2016-07-14,102.76,106.10857142857142,-0.0315579729656954
2016-07-15,104.06,106.08857142857143,-0.019121488782957607
2016-07-18,104.04,105.60857142857142,-0.01485269052836613
2016-07-19,103.56,105.98857142857143,-0.022913521673495807
2016-07-20,103.94,104.98857142857143,-0.009987481630653772
2016-07-21,102.94,106.26857142857143,-0.03132225627789431
2016-07-22,104.22,106.56857142857143,-0.022038124346497212
2016-07-25,104.52,107.62857142857143,-0.02888239978762952
2016-07-26,105.58,107.47857142857143,-0.01766465076094903
2016-07-27,105.43,106.59857142857143,-0.010962355432262538
2016-07-28,104.55,107.04857142857144,-0.023340539674914007
2016-07-29,105.0,107.38857142857142,-0.022242324269674874
2016-08-01,105.34,105.96857142857142,-0.005931677855968043
2016-08-02,103.92,106.51857142857143,-0.02439547764977268
2016-08-03,104.47,107.37857142857143,-0.027087075101443592
2016-08-04,105.33,108.46857142857142,-0.02893530713307335
2016-08-05,106.42,107.79857142857144,-0.012788401648577419
2016-08-08,105.75,108.01857142857143,-0.021001679605358925
2016-08-09,105.97,107.82857142857142,-0.017236354001059828
2016-08-10,105.78,108.60857142857142,-0.026043721884618343
2016-08-11,106.56,107.52857142857142,-0.009007572738142677
2016-08-12,105.48,108.58857142857143,-0.02862705888543904
2016-08-15,106.54,107.64857142857143,-0.010298059824295991
2016-08-16,105.6,107.86857142857143,-0.021030884144726425
2016-08-17,105.82,109.91857142857143,-0.037287342578272265
2016-08-18,107.87,110.06857142857143,-0.019974561312428585
2016-08-19,108.02,110.31857142857143,-0.020835761366432393
2016-08-22,108.27,109.79857142857144,-0.013921596690042892
2016-08-23,107.75,109.44857142857143,-0.015519356775524074
2016-08-24,107.4,109.55857142857143,-0.019702442268323406
2016-08-25,107.51,109.76857142857143,-0.020575756787006405
2016-08-26,107.72,110.23857142857143,-0.022846553578602324
2016-08-29,108.19,110.25857142857143,-0.018761094051644833
2016-08-30,108.21,109.18857142857142,-0.008962214779150046
2016-08-31,107.14,109.71857142857142,-0.023501686132052058
2016-09-01,107.67,111.31857142857143,-0.03277594548464513
2016-09-02,109.27,110.84857142857143,-0.014240791813800113
2016-09-06,108.8,111.45857142857143,-0.02385255251791185
2016-09-07,109.41,110.29857142857144,-0.008056055641181836
2016-09-08,108.25,106.65857142857143,0.014920775237406314
2016-09-09,104.61,108.50857142857143,-0.03592869556058775
2016-09-12,106.46,105.85857142857142,0.005681434798450846
2016-09-13,103.81,105.67857142857143,-0.01768164920581272
2016-09-14,103.63,107.49857142857142,-0.0359871891985275
2016-09-15,105.45,105.81857142857143,-0.0034830505042322546
2016-09-16,103.77,107.71857142857142,-0.03665636645756798
2016-09-19,105.67,108.34857142857143,-0.024721797373556287
2016-09-20,106.3,110.16857142857143,-0.03511501854301202
2016-09-21,108.12,112.60857142857142,-0.039859944688300675
2016-09-22,110.56,110.95857142857143,-0.0035920742619510726
2016-09-23,108.91,110.17857142857143,-0.011513776337115145
2016-09-26,108.13,110.19857142857143,-0.018771308935817133
2016-09-27,108.15,110.94857142857143,-0.02522404202719397
2016-09-28,108.9,108.68857142857142,0.0019452695775612483
2016-09-29,106.64,109.97857142857143,-0.030356562966811662
2016-09-30,107.93,110.13073446327684,-0.019982927327254596
2016-10-03,107.32,109.73073446327683,-0.02196954640892912
2016-10-04,106.92,110.41073446327684,-0.03161589749625182
2016-10-05,107.6,110.31073446327683,-0.02457362355953907
2016-10-06,107.5,108.09073446327683,-0.005465172072427027
2016-10-07,105.28,108.51073446327683,-0.029773408863712048
2016-10-10,105.7,105.44073446327684,0.0024588745331004525
2016-10-11,102.63,106.23073446327683,-0.033895411544213494
2016-10-12,103.42,105.70073446327683,-0.021577281131090142
2016-10-13,102.89,106.07073446327684,-0.0299869184405247
2016-10-14,103.26,106.90073446327683,-0.03405715107156271
2016-10-17,104.09,107.93073446327683,-0.03558517860900534
2016-10-18,105.12,108.48073446327683,-0.030980012072231222
2016-10-19,105.67,108.28073446327683,-0.02411079381958059
2016-10-20,105.47,107.95073446327683,-0.02298024627262485
2016-10-21,105.14,109.20073446327683,-0.03718596292630627
2016-10-24,106.39,108.51073446327683,-0.019544006164611716
2016-10-25,105.7,109.00073446327684,-0.03028176350856504
2016-10-26,106.19,108.73073446327683,-0.02336721512844142
2016-10-27,105.92,109.14073446327684,-0.02950992110430173
2016-10-28,106.33,110.49073446327684,-0.037656863116062644
2016-10-31,107.68,108.25073446327684,-0.005272338022523582
2016-11-01,105.44,105.82073446327684,-0.003597919303886199
2016-11-02,103.01,106.60073446327684,-0.033683956131782655
2016-11-03,103.79,105.65073446327683,-0.017612129936717125
2016-11-04,102.84,109.34073446327683,-0.05945391253485832
2016-11-07,106.53,108.70073446327683,-0.019969823331876246
2016-11-08,105.89,115.90073446327683,-0.0863733479311879
2016-11-09,113.09,120.06073446327683,-0.05806006846817169
2016-11-10,117.25,121.81073446327683,-0.037441153962106566
2016-11-11,119.0,123.08073446327684,-0.033154940788027165
2016-11-14,120.27,122.24073446327684,-0.016121749201931435
2016-11-15,119.43,123.20073446327683,-0.030606428441388833
2016-11-16,120.39,122.92073446327683,-0.02058834479249627
2016-11-17,120.11,123.34073446327683,-0.026193572442514856
2016-11-18,120.53,124.52073446327684,-0.03204875461486911
2016-11-21,121.71,126.47073446327684,-0.03764297316276921
2016-11-22,123.66,126.91073446327684,-0.025614338117454394
2016-11-23,124.1,127.78073446327683,-0.02880508144468874
2016-11-25,124.97,127.61073446327684,-0.020693670280824028
2016-11-28,124.8,126.87073446327683,-0.0163216085414577
2016-11-29,124.06,127.68073446327683,-0.02835771957685773
2016-11-30,124.87,127.75073446327684,-0.022549650891478312
2016-12-01,124.94,127.27073446327684,-0.018313200384251438
2016-12-02,124.46,128.49073446327682,-0.03136984530529574
2016-12-05,125.68,130.02073446327682,-0.03338494034197925
2016-12-06,127.21,130.94073446327684,-0.028491778960680558
2016-12-07,128.13,131.7007344632768,-0.02711248709301972
2016-12-08,128.89,130.21073446327685,-0.010143053633180688
2016-12-09,127.4,129.20073446327683,-0.013937494014700458
2016-12-12,126.39,128.74073446327682,-0.01825944580071792
2016-12-13,125.93,126.30073446327684,-0.002935331016500342
2016-12-14,123.49,127.76073446327683,-0.03342759793310679
2016-12-15,124.95,125.81073446327683,-0.0068415025708959964
2016-12-16,123.0,126.86073446327684,-0.030432855994495522
2016-12-19,124.05,127.46073446327684,-0.026759099401388764
2016-12-20,124.65,126.38073446327684,-0.013694606781856744
2016-12-21,123.57,126.59073446327683,-0.023862208210452707
2016-12-22,123.78,126.81073446327683,-0.023899668084916725
2016-12-23,124.0,126.96073446327684,-0.02332007983250306
2016-12-27,124.15,125.74073446327684,-0.012650907997848626
2016-12-28,122.93,126.54073446327683,-0.028534167109048103
2016-12-29,123.73,125.81073446327683,-0.016538608348114936
2016-12-30,123.0,126.77746478873239,-0.029796027196373753
2017-01-03,124.0,126.8474647887324,-0.022447944020599242
2017-01-04,124.07,126.13746478873239,-0.016390568751284085
2017-01-05,123.36,125.38746478873239,-0.01616959711362298
2017-01-06,122.61,123.88746478873239,-0.010311493506714897
2017-01-09,121.11,125.5174647887324,-0.035114354772468714
2017-01-10,122.74,125.7874647887324,-0.0242270944394245
2017-01-11,123.01,125.38746478873239,-0.018960944722331008
2017-01-12,122.61,127.0374647887324,-0.034851646292654026
2017-01-13,124.26,124.2474647887324,0.00010088907076633014
2017-01-17,121.47,125.58746478873239,-0.03278563506046506
2017-01-18,122.81,125.89746478873239,-0.02452364544364294
2017-01-19,123.12,125.83746478873239,-0.021595037640775083
2017-01-20,123.06,125.1874647887324,-0.01699423174934267
2017-01-23,122.41,126.1574647887324,-0.029704661511770536
2017-01-24,123.38,126.9274647887324,-0.02794875635968197
2017-01-25,124.15,125.52746478873239,-0.010973413595588122
2017-01-26,122.75,125.44746478873239,-0.021502744541511687
2017-01-27,122.67,124.7974647887324,-0.01704733980240658
2017-01-30,122.02,125.64746478873239,-0.02887017891552157
2017-01-31,122.87,125.8274647887324,-0.023504127605988523
2017-02-01,123.05,131.51746478873238,-0.06438281639882881
2017-02-02,128.74,132.9974647887324,-0.032011623646325926
2017-02-03,130.22,131.0874647887324,-0.006617450342261577
2017-02-06,128.31,131.20746478873238,-0.02208307883547489
2017-02-07,128.43,130.6074647887324,-0.016671824939367696
2017-02-08,127.83,131.4674647887324,-0.02766817474253258
2017-02-09,128.69,133.4374647887324,-0.03557819984251742
2017-02-10,130.66,133.8474647887324,-0.023814158854361223
2017-02-13,131.07,133.88746478873242,-0.021043529304093145
2017-02-14,131.11,135.1174647887324,-0.029659117679556868
2017-02-15,132.34,135.5674647887324,-0.02380707490371714
2017-02-16,132.79,136.7574647887324,-0.02901095596398684
2017-02-17,133.98,137.45746478873238,-0.025298479017324627
2017-02-21,134.68,135.4474647887324,-0.005666143622026887
2017-02-22,132.67,134.1774647887324,-0.011234858186551566
2017-02-23,131.4,134.57746478873239,-0.02361067503924641
2017-02-24,131.8,136.63746478873242,-0.035403648598223425
2017-02-27,133.86,134.1874647887324,-0.002440353048237087
2017-02-28,131.41,138.01746478873238,-0.04787412085018827
2017-03-01,135.24,134.8374647887324,0.0029853365449898916
2017-03-02,132.06,135.3474647887324,-0.02428907548334125
2017-03-03,132.57,134.6774647887324,-0.015648236266092352
2017-03-06,131.9,134.0874647887324,-0.01631371576887486
2017-03-07,131.31,132.1774647887324,-0.006562879611278105
2017-03-08,129.4,131.23746478873238,-0.014001068914965331
2017-03-09,128.46,132.32746478873239,-0.0292264708230221
2017-03-10,129.55,133.20746478873238,-0.027456905621116134
2017-03-13,130.43,132.5074647887324,-0.01567809626457395
2017-03-14,129.73,134.6474647887324,-0.036521035107850874
2017-03-15,131.87,133.9374647887324,-0.015436045411144184
2017-03-16,131.16,134.23746478873238,-0.02292552823145022
2017-03-17,131.46,132.5574647887324,-0.00827916247856364
2017-03-20,129.78,127.91746478873239,0.01456044500525211
2017-03-21,125.14,126.94746478873239,-0.014237895902375008
2017-03-22,124.17,128.1674647887324,-0.031189388003591167
2017-03-23,125.39,127.6874647887324,-0.017992876532819446
2017-03-24,124.91,127.5174647887324,-0.020447903297421854
2017-03-27,124.74,129.8174647887324,-0.03911233975332651
2017-03-28,127.04,128.9174647887324,-0.014563308329163416
2017-03-29,126.14,129.8774647887324,-0.028776853588973417
2017-03-30,127.1,129.23746478873238,-0.01653904920083782
2017-03-31,126.46,127.95074792243767,-0.011650951218677874
2017-04-03,126.02,127.66074792243768,-0.012852407252341491
2017-04-04,125.73,126.46074792243768,-0.005778456433658485
2017-04-05,124.53,127.87074792243767,-0.0261259746792446
2017-04-06,125.94,128.60074792243768,-0.020689987931037823
2017-04-07,126.67,127.58074792243767,-0.007138599963306014
2017-04-10,125.65,129.18074792243766,-0.02733184301237812
2017-04-11,127.25,126.05074792243768,0.00951404174372894
2017-04-12,124.12,123.89074792243767,0.0018504374330345907
2017-04-13,121.96,126.74074792243768,-0.03772068573686649
2017-04-17,124.81,126.80074792243768,-0.01569981214665539
2017-04-18,124.87,126.62074792243767,-0.013826706532408917
2017-04-19,124.69,128.79074792243767,-0.03184039217558776
2017-04-20,126.86,129.36074792243767,-0.019331582126728808
2017-04-21,127.43,133.74074792243766,-0.04718642613018398
2017-04-24,131.81,135.60074792243768,-0.02795521396833256
2017-04-25,133.67,136.19074792243768,-0.01850895131197372
2017-04-26,134.26,136.73074792243767,-0.018070170462603174
2017-04-27,134.8,136.76074792243767,-0.014337066389470743
2017-04-28,134.83,136.49074792243766,-0.012167476167552316
2017-05-01,134.56,136.45074792243767,-0.013856632896672827
2017-05-02,134.52,135.23074792243767,-0.0052558159542629435
2017-05-03,133.3,137.6207479224377,-0.031396050287946564
2017-05-04,135.69,137.69074792243768,-0.014530736107009279
2017-05-05,135.76,137.41074792243768,-0.012013237300545487
2017-05-08,135.48,135.66074792243768,-0.0013323523952634142
2017-05-09,133.73,135.20074792243767,-0.010878252857605686
2017-05-10,133.27,134.2907479224377,-0.007601029395020165
2017-05-11,132.36,132.80074792243767,-0.003318866266439069
2017-05-12,130.87,133.85074792243768,-0.022269191384458487
2017-05-15,131.92,133.48074792243767,-0.011692681879072131
2017-05-16,131.55,128.78074792243768,0.02150361853178695
2017-05-17,126.85,127.98074792243767,-0.008835297033292555
2017-05-18,126.05,129.79074792243767,-0.02882137580926125
2017-05-19,127.86,130.99074792243766,-0.023900527114261827
2017-05-22,129.06,130.89074792243767,-0.013986839799574824
2017-05-23,128.96,130.86074792243767,-0.014524966062124722
2017-05-24,128.93,132.96074792243766,-0.03031532226931355
2017-05-25,131.03,133.28074792243768,-0.016887269598363175
2017-05-26,131.35,131.92074792243767,-0.004326445471437457
2017-05-30,129.99,133.44074792243768,-0.02585977653874827
2017-05-31,131.51,135.30074792243767,-0.028017198579055602
2017-06-01,133.37,135.77074792243766,-0.017682365009944134
2017-06-02,133.84,133.11074792243767,0.0054785363987832625
2017-06-05,131.18,131.80074792243767,-0.004709745067630111
2017-06-06,129.87,130.06074792243768,-0.0014666063780551797
2017-06-07,128.13,133.03074792243768,-0.03683921197898565
2017-06-08,131.1,134.95074792243767,-0.028534468920845657
2017-06-09,133.02,132.95074792243767,0.0005208852048184109
2017-06-12,131.02,132.60074792243768,-0.011921108645347123
2017-06-13,130.67,131.93074792243766,-0.009556134125601079
2017-06-14,130.0,133.56074792243768,-0.026660137636437264
2017-06-15,131.63,132.90074792243766,-0.009561631084117672
2017-06-16,130.97,134.5407479224377,-0.02654027108944146
2017-06-19,132.61,131.25074792243768,0.010356147291180173
2017-06-20,129.32,130.05074792243767,-0.005618944405252457
2017-06-21,128.12,128.88074792243768,-0.005902727402664509
2017-06-22,126.95,127.29074792243767,-0.002676926076711439
2017-06-23,125.36,128.17074792243767,-0.021929714603355466
2017-06-26,126.24,125.45074792243767,0.0062913301884042205
2017-06-27,123.52,127.66074792243768,-0.03243556057617225
2017-06-28,125.73,126.67074792243767,-0.0074267179902790526
2017-06-29,124.74,129.58074792243767,-0.03735699940036752
2017-06-30,127.65,130.3669060773481,-0.020840458357860525
2017-07-03,128.11,133.53690607734808,-0.040639746994023174
2017-07-05,131.28,131.68690607734806,-0.003089950925789453
2017-07-06,129.43,135.50690607734808,-0.044845729662511324
2017-07-07,133.25,134.97690607734808,-0.012794085503474828
2017-07-10,132.72,135.29690607734807,-0.019046304546497694
2017-07-11,133.04,137.1169060773481,-0.02973306643200002
2017-07-12,134.86,135.93690607734806,-0.007922102307781564
2017-07-13,133.68,136.63690607734807,-0.02164061059516531
2017-07-14,134.38,137.93690607734806,-0.025786471354907192
2017-07-17,135.68,136.64690607734804,-0.007075945625879876
2017-07-18,134.39,138.75690607734808,-0.031471630499701586
2017-07-19,136.5,137.72690607734808,-0.008908252659498794
2017-07-20,135.47,138.22690607734808,-0.019944786117149893
2017-07-21,135.97,138.88690607734807,-0.021002023586900287
2017-07-24,136.63,139.66690607734807,-0.02174392032187089
2017-07-25,137.41,138.35690607734807,-0.006843937929767785
2017-07-26,136.1,138.20690607734807,-0.01524457885027053
2017-07-27,135.95,139.27690607734806,-0.02388699010516837
2017-07-28,137.02,138.59690607734805,-0.011377642704866742
2017-07-31,136.34,139.09690607734805,-0.01982003881391159
2017-08-01,136.84,140.88690607734807,-0.028724501020174875
2017-08-02,138.63,149.76690607734807,-0.07436159542213117
2017-08-03,147.51,150.55690607734806,-0.020237571007089672
2017-08-04,148.3,149.38690607734807,-0.0072757787538976215
2017-08-07,147.13,149.05690607734806,-0.012927318351476869
2017-08-08,146.8,149.37690607734805,-0.01725103394505778
2017-08-09,147.12,147.23690607734807,-0.0007939998228885248
2017-08-10,144.98,147.02690607734806,-0.013921982934682942
2017-08-11,144.77,149.41690607734807,-0.031100269704035455
2017-08-14,147.16,149.23690607734807,-0.01391683955355938
2017-08-15,146.98,149.54690607734807,-0.017164554885678696
2017-08-16,147.29,146.26690607734807,0.006994705433304826
2017-08-17,144.01,146.19690607734807,-0.014958634461053943
2017-08-18,143.94,145.77690607734806,-0.012600803013156359
2017-08-21,143.52,147.20690607734807,-0.02504574123316483
2017-08-22,144.95,146.70690607734807,-0.01197561944644776
2017-08-23,144.45,147.78690607734808,-0.022579172715082363
2017-08-24,145.53,147.56690607734808,-0.013803271556567132
2017-08-25,145.31,147.65690607734805,-0.0158943197422724
2017-08-28,145.4,149.85690607734807,-0.02974107896667544
2017-08-29,147.6,151.01690607734807,-0.022625983845795394
2017-08-30,148.76,152.31690607734808,-0.023352011073162537
2017-08-31,150.06,152.80690607734806,-0.0179763215411064
2017-09-01,150.55,151.15690607734805,-0.00401507342997276
2017-09-05,148.9,150.87690607734805,-0.013102774498401804
2017-09-06,148.62,151.27690607734806,-0.01756319683051677
2017-09-07,149.02,153.28690607734808,-0.027836076717439928
2017-09-08,151.03,155.89690607734804,-0.031218747054116203
2017-09-11,153.64,156.8669060773481,-0.02057098057226281
2017-09-12,154.61,156.75690607734808,-0.013695767102527068
2017-09-13,154.5,156.95690607734807,-0.015653379891021224
2017-09-14,154.7,157.43690607734806,-0.01738414546842937
2017-09-15,155.18,160.50690607734808,-0.033188017933515224
2017-09-18,158.25,161.09690607734805,-0.017672009641086173
2017-09-19,158.84,162.45690607734807,-0.022263787761820364
2017-09-20,160.2,163.01690607734807,-0.01727984014131345
2017-09-21,160.76,163.28690607734808,-0.015475252352145752
2017-09-22,161.03,162.70690607734807,-0.010306299331577784
2017-09-25,160.45,161.56690607734808,-0.00691296320803092
2017-09-26,159.31,162.81690607734808,-0.02153895539374817
2017-09-27,160.56,161.73690607734807,-0.007276669907270494
2017-09-28,159.48,161.43690607734806,-0.012121801172344515
2017-09-29,159.18,165.34900552486187,-0.03730899684143718
2017-10-02,163.07,165.31900552486186,-0.013604034924609154
2017-10-03,163.04,164.83900552486188,-0.01091371255931628
2017-10-04,162.56,165.2890055248619,-0.01651050846483193
2017-10-05,163.01,165.29900552486188,-0.013847666642601841
2017-10-06,163.02,165.89900552486188,-0.017353964936398736
2017-10-09,163.62,166.71900552486187,-0.018588195839494337
2017-10-10,164.44,164.93900552486187,-0.0030253942860510863
2017-10-11,162.66,167.26900552486188,-0.027554450451831247
2017-10-12,164.99,165.24900552486187,-0.001567365104795715
2017-10-13,162.97,164.2290055248619,-0.007666158123762701
2017-10-16,161.95,163.80900552486187,-0.011348616145403168
2017-10-17,161.53,165.33900552486188,-0.023037549504851262
2017-10-18,163.06,165.86900552486188,-0.016935083899329406
2017-10-19,163.59,167.6990055248619,-0.02450226530563837
2017-10-20,165.42,168.42900552486188,-0.017865126707155787
2017-10-23,166.15,169.89900552486188,-0.022066082807725818
2017-10-24,167.62,169.85900552486189,-0.013181553241427446
2017-10-25,167.58,169.76900552486188,-0.01289402337072243
2017-10-26,167.49,170.49900552486187,-0.017648229182328556
2017-10-27,168.22,171.15900552486187,-0.01717120005371242
2017-10-30,168.88,172.23900552486188,-0.019502002549457553
2017-10-31,169.96,172.13900552486191,-0.012658406607020778
2017-11-01,169.86,180.36900552486188,-0.05826392120021595
2017-11-02,178.09,184.67900552486188,-0.03567815142893893
2017-11-03,182.4,185.76900552486188,-0.01813545545632478
2017-11-06,183.49,186.52900552486187,-0.01629240190452208
2017-11-07,184.25,187.77900552486187,-0.018793397669765732
2017-11-08,185.5,182.60900552486189,0.01583160954646634
2017-11-09,180.33,182.90900552486187,-0.014099937383953987
2017-11-10,180.63,181.64900552486188,-0.0056097500887358764
2017-11-13,179.37,181.21900552486187,-0.010203154572593687
2017-11-14,178.94,180.6990055248619,-0.00973445050100108
2017-11-15,178.42,183.36900552486188,-0.026989324126485914
2017-11-16,181.09,181.77900552486187,-0.0037903470913621673
2017-11-17,179.5,182.07900552486188,-0.014164211395089943
2017-11-20,179.8,187.27900552486187,-0.039935098458588336
2017-11-21,185.0,186.08900552486188,-0.0058520680563064476
2017-11-22,183.81,187.41900552486186,-0.019256347640704496
2017-11-24,185.14,186.07900552486188,-0.0050462733407957705
2017-11-27,183.8,187.57900552486188,-0.020146207270306693
2017-11-28,185.3,185.7890055248619,-0.0026320477009951215
2017-11-29,183.51,188.51900552486188,-0.026570294654993276
2017-11-30,186.24,185.76900552486188,0.002535377060384203
2017-12-01,183.49,184.1990055248619,-0.003849127864950286
2017-12-04,181.92,181.79900552486188,0.0006655398074857377
2017-12-05,179.52,182.68900552486187,-0.017346449041951706
2017-12-06,180.41,182.33900552486188,-0.010579225872759612
2017-12-07,180.06,182.85900552486189,-0.015306905540844795
2017-12-08,180.58,179.62900552486187,0.00529421444136724
2017-12-11,177.35,180.66900552486186,-0.01837064146791434
2017-12-12,178.39,185.5090055248619,-0.03837552524590415
2017-12-13,183.23,183.20900552486188,0.00011459303039140778
2017-12-14,180.93,186.63900552486191,-0.03058849091489302
2017-12-15,184.36,185.36900552486188,-0.005443226725012185
2017-12-18,183.09,185.02900552486187,-0.010479467904837891
2017-12-19,182.75,184.05900552486187,-0.00711187980794048
2017-12-20,181.78,183.58900552486188,-0.009853561326780502
2017-12-21,181.31,183.51900552486188,-0.012036930554108816
2017-12-22,181.24,184.10900552486189,-0.015583189516899854
2017-12-26,181.83,186.13900552486191,-0.023149395865265654
2017-12-27,183.86,183.38900552486191,0.0025682808726188444
2017-12-28,181.11,183.42900552486188,-0.012642523565050579
2017-12-29,181.15,186.29316804407713,-0.027607926249127113
2018-01-02,184.34,186.04316804407713,-0.009154692762884054
2018-01-03,184.09,189.07316804407714,-0.026355765313645363
2018-01-04,187.12,188.26316804407713,-0.006072181064165849
2018-01-05,186.31,190.53316804407714,-0.022165001964908115
2018-01-08,188.58,190.84316804407712,-0.011858784714548487
2018-01-09,188.89,189.45316804407713,-0.0029725976603680593
2018-01-10,187.5,190.65316804407715,-0.016538765531282307
2018-01-11,188.7,195.23316804407713,-0.033463412541675175
2018-01-12,193.28,195.03316804407714,-0.008989076379464445
2018-01-16,193.08,192.61316804407713,0.0024236762245457566
2018-01-17,190.66,192.58316804407713,-0.009986168903592718
2018-01-18,190.63,193.88316804407714,-0.016779012210784483
2018-01-19,191.93,192.99316804407712,-0.005508837721314053
2018-01-22,191.04,193.95316804407713,-0.01501995596903627
2018-01-23,192.0,196.76316804407713,-0.024207620213810177
2018-01-24,194.81,199.20316804407713,-0.022053705707657523
2018-01-25,197.25,200.84316804407712,-0.0178904170804981
2018-01-26,198.89,201.44316804407714,-0.012674383891334018
2018-01-29,199.49,196.38316804407714,0.015820255813500106
2018-01-30,194.43,192.87316804407715,0.008071791279785856
2018-01-31,190.92,193.95316804407713,-0.01563866202684472
2018-02-01,192.0,191.97316804407714,0.0001397693031595093
2018-02-02,190.02,183.33316804407713,0.03647366173433064
2018-02-05,181.38,181.01316804407713,0.0020265484543839918
2018-02-06,179.06,183.04316804407713,-0.021760812417308983
2018-02-07,181.09,177.51316804407713,0.020149671122058566
2018-02-08,175.56,180.97316804407714,-0.029911439925496164
2018-02-09,179.02,182.14316804407713,-0.017146775679894533
2018-02-12,180.19,184.20316804407713,-0.021786639647353057
