date,EA,dcf,Deviation
2004-01-08,49.13,49.998082428921194,-0.017362314447864735
2004-01-09,48.13,50.82808242892119,-0.05308251462553659
2004-01-12,48.96,48.71808242892119,0.004965662830259454
2004-01-13,46.85,50.04808242892119,-0.06390019904285327
2004-01-14,48.18,50.27808242892119,-0.04172956341139855
2004-01-15,48.41,49.52808242892119,-0.02257471668776545
2004-01-16,47.66,49.71808242892119,-0.041395048408463975
2004-01-20,47.85,49.61808242892119,-0.03563383231212125
2004-01-21,47.75,50.308082428921196,-0.05084833898281527
2004-01-22,48.44,50.998082428921194,-0.05016036499973375
2004-01-23,49.13,51.28808242892119,-0.042077658721439204
2004-01-26,49.42,50.39808242892119,-0.019407135783402585
2004-01-27,48.53,48.17808242892119,0.007304515940376177
2004-01-28,46.31,48.808082428921196,-0.05118173680679072
2004-01-29,46.94,48.72808242892119,-0.03669511172596296
2004-01-30,46.86,47.28808242892119,-0.009052649355461684
2004-02-02,45.42,46.39808242892119,-0.02108023387431035
2004-02-03,44.53,46.03808242892119,-0.032757281566832
2004-02-04,44.17,45.96808242892119,-0.03911588941525901
2004-02-05,44.1,46.498082428921194,-0.05157379194264611
2004-02-06,44.63,46.71808242892119,-0.04469537961233927
2004-02-09,44.85,46.64808242892119,-0.03854568795321811
2004-02-10,44.78,47.28808242892119,-0.05303836188940614
2004-02-11,45.42,46.918082428921196,-0.03192974544922467
2004-02-12,45.05,46.29808242892119,-0.026957540430260885
2004-02-13,44.43,46.76808242892119,-0.049993121536993534
2004-02-17,44.9,48.52808242892119,-0.07476253433741631
2004-02-18,46.66,47.9580824289212,-0.027067021097957666
2004-02-19,46.09,47.54808242892119,-0.03066543074793504
2004-02-20,45.68,47.79808242892119,-0.04431312557508793
2004-02-23,45.93,48.54808242892119,-0.053927617692301255
2004-02-24,46.68,48.44808242892119,-0.03649437377661269
2004-02-25,46.58,48.68808242892119,-0.04329770908514918
2004-02-26,46.82,49.02808242892119,-0.04503709546712076
2004-02-27,47.16,49.51808242892119,-0.04762063297394459
2004-03-01,47.65,48.58808242892119,-0.019306841966720945
2004-03-02,46.72,49.3880824289212,-0.05402279857212677
2004-03-03,47.52,49.40808242892119,-0.038214039810943845
2004-03-04,47.54,49.39808242892119,-0.037614464723297436
2004-03-05,47.53,48.35808242892119,-0.01712397157472778
2004-03-08,46.49,48.248082428921194,-0.036438389681314076
2004-03-09,46.38,47.85808242892119,-0.030884698130486887
2004-03-10,45.99,47.628082428921196,-0.03439320554981029
2004-03-11,45.76,48.78808242892119,-0.06206602674603523
2004-03-12,46.92,49.11808242892119,-0.04475098212765194
2004-03-15,47.25,49.86808242892119,-0.052500162456674326
2004-03-16,48.0,49.96808242892119,-0.039386791192572934
2004-03-17,48.1,50.25808242892119,-0.0429400073505255
2004-03-18,48.39,50.668082428921196,-0.044960896874614575
2004-03-19,48.8,50.18808242892119,-0.027657610367701646
2004-03-22,48.32,49.738082428921196,-0.028510999211674992
2004-03-23,47.87,49.668082428921196,-0.03620196997728653
2004-03-24,47.8,51.89808242892119,-0.07896404331574036
2004-03-25,50.03,53.64808242892119,-0.06744103917814437
2004-03-26,51.78,55.738082428921196,-0.07101217437770047
2004-03-29,53.87,55.628082428921196,-0.0316042249194477
2004-03-30,53.76,55.60808242892119,-0.03323406145650554
2004-03-31,53.74,60.39486966028946,-0.11018932067776499
2004-04-01,53.42,61.15486966028946,-0.1264800285448412
2004-04-02,54.18,62.334869660289456,-0.1308235615913148
2004-04-05,55.36,61.844869660289454,-0.10485703496361942
2004-04-06,54.87,60.00486966028946,-0.08557421571548984
2004-04-07,53.03,60.04486966028946,-0.11682712777922344
2004-04-08,53.07,60.124869660289455,-0.11733696389114956
2004-04-12,53.15,58.844869660289454,-0.09677767481117472
2004-04-13,51.87,59.22486966028946,-0.12418549339959006
2004-04-14,52.25,58.554869660289455,-0.10767455716096097
2004-04-15,51.58,59.35486966028946,-0.13098958358072388
2004-04-16,52.38,59.13486966028945,-0.11422819901513226
2004-04-19,52.16,58.93486966028946,-0.11495519883798766
2004-04-20,51.96,59.18486966028946,-0.12207291663830488
2004-04-21,52.21,60.42486966028946,-0.13595179776925825
2004-04-22,53.45,59.834869660289456,-0.10670817362082252
2004-04-23,52.86,58.57486966028946,-0.09756521343424907
2004-04-26,51.6,58.17486966028946,-0.1130190698953556
2004-04-27,51.2,57.78486966028946,-0.11395491067127328
2004-04-28,50.81,56.92486966028946,-0.1074200028349852
2004-04-29,49.95,57.594869660289454,-0.13273525411865705
2004-04-30,50.62,56.86486966028946,-0.10981946670407039
2004-05-03,49.89,57.15486966028946,-0.1271084984266354
2004-05-04,50.18,57.89486966028946,-0.13325653387870307
2004-05-05,50.92,58.38486966028945,-0.12785623576319627
2004-05-06,51.41,58.85486966028946,-0.12649538947688233
2004-05-07,51.88,58.944869660289456,-0.11985554809104926
2004-05-10,51.97,57.344869660289454,-0.09372886697851335
2004-05-11,50.37,57.65486966028946,-0.12635306788850498
2004-05-12,50.68,57.694869660289456,-0.12158567480251525
2004-05-13,50.72,58.014869660289456,-0.12574137808125962
2004-05-14,51.04,57.17486966028946,-0.107300107490239
2004-05-17,50.2,56.57486966028946,-0.11268023591690302
2004-05-18,49.6,54.95486966028945,-0.0974412221044515
2004-05-19,47.98,55.274869660289454,-0.13197443440613366
2004-05-20,48.3,55.694869660289456,-0.13277470089066412
2004-05-21,48.72,55.45486966028945,-0.12144775925985463
2004-05-24,48.48,57.10486966028946,-0.15103562466034604
2004-05-25,50.13,57.03486966028946,-0.12106400350200108
2004-05-26,50.06,57.914869660289455,-0.13562785699706592
2004-05-27,50.94,57.804869660289455,-0.11875936578757584
2004-05-28,50.83,58.204869660289454,-0.12670537196170362
2004-06-01,51.23,57.54486966028946,-0.10973818687171732
2004-06-02,50.57,58.334869660289456,-0.13310854563501784
2004-06-03,51.36,58.484869660289455,-0.12182415215549602
2004-06-04,51.51,59.63486966028945,-0.13624360557125126
2004-06-07,52.66,59.874869660289455,-0.12049912928786788
2004-06-08,52.9,59.624869660289455,-0.112786320516995
2004-06-09,52.65,59.21486966028946,-0.11086522182606406
2004-06-10,52.24,58.18486966028946,-0.10217208863744809
2004-06-14,51.21,58.75486966028946,-0.12841266951850283
2004-06-15,51.78,59.24486966028945,-0.1260002714681131
2004-06-16,52.27,58.624869660289455,-0.10839887060071418
2004-06-17,51.65,58.664869660289455,-0.11957530462285948
2004-06-18,51.69,58.22486966028946,-0.11223502428458632
2004-06-21,51.25,57.93486966028946,-0.11538594458721108
2004-06-22,50.96,58.63486966028945,-0.13089258498833622
2004-06-23,51.66,58.28486966028946,-0.11366362657928542
2004-06-24,51.31,60.22486966028946,-0.1480263836281519
2004-06-25,53.25,60.25486966028946,-0.11625400071035197
2004-06-28,53.28,60.97486966028946,-0.12619739415861064
2004-06-29,54.0,61.524869660289454,-0.12230614549592944
2004-06-30,54.55,57.0908022156311,-0.044504580720980846
2004-07-01,53.5,56.8008022156311,-0.05811189431973807
2004-07-02,53.21,56.4008022156311,-0.056573702683023086
2004-07-06,52.81,56.6108022156311,-0.06713916897262473
2004-07-07,53.02,55.6808022156311,-0.04778670762189796
2004-07-08,52.09,57.3608022156311,-0.09188857219634172
2004-07-09,53.77,57.5108022156311,-0.06504521014339759
2004-07-12,53.92,56.5208022156311,-0.046014955798200474
2004-07-13,52.93,56.0908022156311,-0.056351524506281114
2004-07-14,52.5,56.4708022156311,-0.07031602279119009
2004-07-15,52.88,55.6408022156311,-0.04961830357750496
2004-07-16,52.05,55.1708022156311,-0.05656619244783989
2004-07-19,51.58,56.0608022156311,-0.0799275436408533
2004-07-20,52.47,56.4808022156311,-0.07101177848570128
2004-07-21,52.89,56.2408022156311,-0.05957955938793147
2004-07-22,52.65,53.4208022156311,-0.014428877584424571
2004-07-23,49.83,53.9608022156311,-0.07655190519822386
2004-07-26,50.37,54.360802215631104,-0.0734132325678516
2004-07-27,50.77,53.7308022156311,-0.05510437390733314
2004-07-28,50.14,53.9108022156311,-0.06994520690953066
2004-07-29,50.32,53.7208022156311,-0.06330512716434411
2004-07-30,50.13,52.5908022156311,-0.046791494176897985
2004-08-02,49.0,52.6008022156311,-0.06845527185821265
2004-08-03,49.01,52.680802215631104,-0.06968007435812984
2004-08-04,49.09,51.5608022156311,-0.04792016627860085
2004-08-05,47.97,50.6708022156311,-0.053300956320718074
2004-08-06,47.08,51.0008022156311,-0.07687726555856844
2004-08-09,47.41,52.2408022156311,-0.0924718229955831
2004-08-10,48.65,52.3908022156311,-0.07140188845046946
2004-08-11,48.8,51.7108022156311,-0.05629002241143388
2004-08-12,48.12,51.9108022156311,-0.07302530598322443
2004-08-13,48.32,52.3308022156311,-0.0766432396565303
2004-08-16,48.74,51.9608022156311,-0.061985228832017514
2004-08-17,48.37,53.0908022156311,-0.08891939881520938
2004-08-18,49.5,52.6508022156311,-0.05984338477364515
2004-08-19,49.06,53.6008022156311,-0.08471519133918681
2004-08-20,50.01,54.3708022156311,-0.08020485330226401
2004-08-23,50.78,54.3108022156311,-0.06501104884462383
2004-08-24,50.72,55.6108022156311,-0.08794698189511807
2004-08-25,52.02,55.5508022156311,-0.06355987807206842
2004-08-26,51.96,54.8808022156311,-0.05322083675371636
2004-08-27,51.29,54.2308022156311,-0.05422752560321642
2004-08-30,50.64,53.3708022156311,-0.05116659488455866
2004-08-31,49.78,52.3908022156311,-0.049833217000295305
2004-09-01,48.8,52.8808022156311,-0.07716982429636543
2004-09-02,49.29,51.8408022156311,-0.04920452822124699
2004-09-03,48.25,51.6908022156311,-0.06656507672830458
2004-09-07,48.1,51.3908022156311,-0.0640348481392291
2004-09-08,47.8,51.5608022156311,-0.07293917189075427
2004-09-09,47.97,52.4708022156311,-0.08577727089315035
2004-09-10,48.88,52.3408022156311,-0.06612054208442297
2004-09-13,48.75,51.2908022156311,-0.04953719001994439
2004-09-14,47.7,51.0808022156311,-0.06618537824365944
2004-09-15,47.49,51.7708022156311,-0.08268757740706978
2004-09-16,48.18,51.8408022156311,-0.07061623391559502
2004-09-17,48.25,51.9908022156311,-0.07195123091419475
2004-09-20,48.4,52.0008022156311,-0.06924512819436313
2004-09-21,48.41,50.7108022156311,-0.0453710474909802
2004-09-22,47.12,49.8908022156311,-0.055537335392113474
2004-09-23,46.3,49.8008022156311,-0.0702961008634575
2004-09-24,46.21,49.6008022156311,-0.06836184223170738
2004-09-27,46.01,49.2408022156311,-0.06561229854629602
2004-09-28,45.65,50.4608022156311,-0.0953374105126864
2004-09-29,46.87,49.5808022156311,-0.05467443233051372
2004-09-30,45.99,50.82924180911906,-0.09520586254841346
2004-10-01,46.44,49.21924180911906,-0.05646657093779417
2004-10-04,44.83,49.71924180911906,-0.09833701462885791
2004-10-05,45.33,51.32924180911906,-0.1168776626669995
2004-10-06,46.94,50.00924180911907,-0.06137349214039478
2004-10-07,45.62,48.96924180911906,-0.06839480631892014
2004-10-08,44.58,49.209241809119064,-0.09407260991900124
2004-10-11,44.82,49.959241809119064,-0.10286869101726437
2004-10-12,45.57,49.739241809119065,-0.08382198154766984
2004-10-13,45.35,49.54924180911906,-0.08474886104808632
2004-10-14,45.16,49.81924180911906,-0.09352293692005209
2004-10-15,45.43,50.909241809119074,-0.10762764508776501
2004-10-18,46.52,51.04924180911906,-0.08872299859133237
2004-10-19,46.66,49.17924180911906,-0.05122571468053694
2004-10-20,44.79,48.68924180911907,-0.08008425812843067
2004-10-21,44.3,48.669241809119065,-0.08977419098196038
2004-10-22,44.28,48.38924180911906,-0.08492056613180221
2004-10-25,44.0,49.24924180911906,-0.10658523088465299
2004-10-26,44.86,50.46924180911906,-0.11114178870239244
2004-10-27,46.08,49.839241809119066,-0.07542734746079627
2004-10-28,45.45,49.309241809119065,-0.07826609510765892
2004-10-29,44.92,49.979241809119074,-0.10122686191281871
2004-11-01,45.59,50.32924180911906,-0.09416477655461841
2004-11-02,45.94,52.17924180911906,-0.11957325543255914
2004-11-03,47.79,52.75924180911907,-0.09418713458956818
2004-11-04,48.37,52.269241809119066,-0.07459916528651067
2004-11-05,47.88,51.78924180911906,-0.0754836655753226
2004-11-08,47.4,51.35924180911906,-0.07708917946713312
2004-11-09,46.97,52.089241809119066,-0.09827829377664044
2004-11-10,47.7,52.24924180911906,-0.08706809231296986
2004-11-11,47.86,51.979241809119074,-0.0792478240495691
2004-11-12,47.59,53.669241809119065,-0.11327236242204797
2004-11-15,49.28,52.74924180911906,-0.06576856254489927
2004-11-16,48.36,53.13924180911906,-0.0899380880571562
2004-11-17,48.75,54.28924180911906,-0.10203203479236334
2004-11-18,49.9,53.53924180911906,-0.06797335349077005
2004-11-19,49.15,53.17924180911906,-0.07576719170953161
2004-11-22,48.79,52.839241809119066,-0.07663323072929185
2004-11-23,48.45,52.57924180911906,-0.07853368871520894
2004-11-24,48.19,52.14924180911906,-0.07592136859076504
2004-11-26,47.76,52.349241809119064,-0.08766586965772705
2004-11-29,47.96,53.28924180911906,-0.10000596045648935
2004-11-30,48.9,54.089241809119066,-0.09593852003753167
2004-12-01,49.7,54.769241809119066,-0.092556362689597
2004-12-02,50.38,57.18924180911907,-0.1190650827623545
2004-12-03,52.8,57.86924180911907,-0.08759820676137242
2004-12-06,53.48,56.46924180911906,-0.052935752515032686
2004-12-07,52.08,56.629241809119065,-0.0803337933510263
2004-12-08,52.24,56.849241809119064,-0.08107833389573371
2004-12-09,52.46,58.57924180911906,-0.10446092540867391
2004-12-10,54.19,61.959241809119064,-0.1253927837440968
2004-12-13,57.57,64.99924180911907,-0.11429736105132204
2004-12-14,60.61,63.839241809119066,-0.05058396242822838
2004-12-15,59.45,63.53924180911906,-0.06435773693056845
2004-12-16,59.15,64.02924180911907,-0.0762033357144043
2004-12-17,59.64,64.32924180911907,-0.07289440505195477
2004-12-20,59.94,65.68924180911907,-0.08752181713141571
2004-12-21,61.3,66.09924180911906,-0.07260660905881922
2004-12-22,61.71,66.84924180911906,-0.07687808672226415
2004-12-23,62.46,66.24924180911907,-0.05719675736119123
2004-12-27,61.86,67.21924180911907,-0.07972779318662337
2004-12-28,62.83,67.82924180911907,-0.07370334203628037
2004-12-29,63.44,67.29924180911907,-0.05734450649629963
2004-12-30,62.91,66.06924180911906,-0.04781713430655743
2004-12-31,61.68,63.92671096954994,-0.035145105003448474
2005-01-03,60.88,62.18671096954994,-0.021012704308960406
2005-01-04,59.14,62.756710969549935,-0.05763066473169365
2005-01-05,59.71,61.45671096954994,-0.02842181011631717
2005-01-06,58.41,61.98671096954994,-0.057701254246364964
2005-01-07,58.94,62.40671096954994,-0.055550291237771776
2005-01-10,59.36,62.88671096954994,-0.056080385111213604
2005-01-11,59.84,62.13671096954994,-0.03696222303551655
2005-01-12,59.09,61.33671096954994,-0.03662913993978745
2005-01-13,58.29,62.88671096954994,-0.0730951086275714
2005-01-14,59.84,63.85671096954994,-0.06290193949176781
2005-01-18,60.81,63.28671096954994,-0.03913477144896327
2005-01-19,60.24,62.34671096954994,-0.03379025030813332
2005-01-20,59.3,61.30671096954994,-0.03273232143454319
2005-01-21,58.26,60.716710969549936,-0.04046185852823947
2005-01-24,57.67,60.58671096954994,-0.04814110095885282
2005-01-25,57.54,65.88671096954994,-0.12668276875146245
2005-01-26,62.84,66.02671096954994,-0.04826396654862264
2005-01-27,62.98,64.95671096954995,-0.03043120472150418
2005-01-28,61.91,67.38671096954994,-0.08127286360696107
2005-01-31,64.34,68.10671096954994,-0.055306017805411334
2005-02-01,65.06,68.60671096954994,-0.0516962687677025
2005-02-02,65.56,68.04671096954993,-0.03654417581861824
2005-02-03,65.0,71.16671096954994,-0.08665162244449498
2005-02-04,68.12,70.40671096954993,-0.032478593845108095
2005-02-07,67.36,68.64671096954994,-0.018743956576749876
2005-02-08,65.6,66.59671096954993,-0.0149663692851989
2005-02-09,63.55,65.65671096954993,-0.03208675759781787
2005-02-10,62.61,66.26671096954993,-0.05518171818170092
2005-02-11,63.22,66.28671096954994,-0.0462643405396701
2005-02-14,63.24,67.20671096954995,-0.059022542724151195
2005-02-15,64.16,67.92671096954994,-0.05545257404319903
2005-02-16,64.88,66.65671096954993,-0.026654645026838675
2005-02-17,63.61,67.08671096954996,-0.051824138034252454
2005-02-18,64.04,67.39671096954994,-0.049805263806812605
2005-02-22,64.35,66.59671096954993,-0.03373606499241688
2005-02-23,63.55,67.61671096954993,-0.06014357858046815
2005-02-24,64.57,68.02671096954994,-0.05081402467182683
2005-02-25,64.98,67.53671096954994,-0.037856610617337805
2005-02-28,64.49,67.96671096954994,-0.05115314423714812
2005-03-01,64.92,69.50671096954993,-0.06598946929828564
2005-03-02,66.46,68.70671096954995,-0.03270002213532919
2005-03-03,65.66,70.79671096954993,-0.07255578542002139
2005-03-04,67.75,72.05671096954994,-0.05976835344829834
2005-03-07,69.01,71.65671096954993,-0.036935981762749814
2005-03-08,68.61,72.50671096954993,-0.053742762806968325
2005-03-09,69.46,71.53671096954994,-0.029030003496161805
2005-03-10,68.49,70.72671096954996,-0.031624699337608586
2005-03-11,67.68,71.08671096954996,-0.04792331679277184
2005-03-14,68.04,70.19671096954994,-0.030723817964711686
2005-03-15,67.15,68.97671096954996,-0.02648301062595404
2005-03-16,65.93,69.90671096954993,-0.056885968663038744
2005-03-17,66.86,69.77671096954994,-0.041800637046689904
2005-03-18,66.73,69.39671096954994,-0.038427051257804545
2005-03-21,66.35,58.19671096954994,0.1400987941520624
2005-03-22,55.15,58.09671096954994,-0.05072078815433101
2005-03-23,55.05,58.216710969549936,-0.05439522289753329
2005-03-24,55.17,57.06671096954994,-0.0332367318411253
2005-03-28,54.02,55.466710969549936,-0.02608250866621864
2005-03-29,52.42,56.67671096954994,-0.075105116312005
2005-03-30,53.63,54.826710969549936,-0.021827152283757645
2005-03-31,51.78,55.9137106918239,-0.07393017992684148
2005-04-01,51.92,56.7137106918239,-0.08452472309336967
2005-04-04,52.72,56.903710691823896,-0.0735226339540811
2005-04-05,52.91,56.7337106918239,-0.06739750749945139
2005-04-06,52.74,56.3537106918239,-0.06412551449514736
2005-04-07,52.36,55.0537106918239,-0.048928776243668315
2005-04-08,51.06,54.2237106918239,-0.058345521755318264
2005-04-11,50.23,54.4237106918239,-0.07705668427445034
2005-04-12,50.43,53.6337106918239,-0.05973315384110245
2005-04-13,49.64,53.5337106918239,-0.07273380906170912
2005-04-14,49.54,54.2437106918239,-0.08671439751876864
2005-04-15,50.25,54.4637106918239,-0.07736730821861648
2005-04-18,50.47,54.7337106918239,-0.07789917105804434
2005-04-19,50.74,53.4337106918239,-0.050412195914293356
2005-04-20,49.44,55.2137106918239,-0.1045702348108778
2005-04-21,51.22,54.6037106918239,-0.06196851182735752
2005-04-22,50.61,56.8437106918239,-0.10966403522844836
2005-04-25,52.85,56.8037106918239,-0.06960303550016111
2005-04-26,52.81,56.6837106918239,-0.06833904563666193
2005-04-27,52.69,56.6737106918239,-0.07029203916938187
2005-04-28,52.68,57.3837106918239,-0.08196944106812687
2005-04-29,53.39,56.4437106918239,-0.054101876974332996
2005-05-02,52.45,56.8937106918239,-0.07810548192038547
2005-05-03,52.9,53.4437106918239,-0.010173520602997366
2005-05-04,49.45,53.8837106918239,-0.08228295035547084
2005-05-05,49.89,54.9637106918239,-0.09231019208786129
2005-05-06,50.97,56.0237106918239,-0.09020663982118982
2005-05-09,52.03,56.0037106918239,-0.07095441789009937
2005-05-10,52.01,57.4537106918239,-0.09474950575470109
2005-05-11,53.46,56.4237106918239,-0.052525979867065975
2005-05-12,52.43,56.333710691823896,-0.06929617530752274
2005-05-13,52.34,56.5037106918239,-0.07368915493945394
2005-05-16,52.51,58.1037106918239,-0.09627114387740854
2005-05-17,54.11,58.1437106918239,-0.06937484112776304
2005-05-18,54.15,58.8237106918239,-0.07945283690635163
2005-05-19,54.83,58.333710691823896,-0.06006322331068481
2005-05-20,54.34,57.583710691823896,-0.05633035198414982
2005-05-23,53.59,56.8037106918239,-0.05657571754879154
2005-05-24,52.81,56.083710691823896,-0.058371863263697144
2005-05-25,52.09,55.7537106918239,-0.06571240992505212
2005-05-26,51.76,56.0437106918239,-0.07643517245635989
2005-05-27,52.05,56.5337106918239,-0.07931039086157754
2005-05-31,52.54,58.1037106918239,-0.09575482573450855
2005-06-01,54.11,57.5237106918239,-0.05934441034432614
2005-06-02,53.53,56.9637106918239,-0.06027891529750262
2005-06-03,52.97,57.0337106918239,-0.07125103105743491
2005-06-06,53.04,56.2637106918239,-0.05729644654049393
2005-06-07,52.27,56.4137106918239,-0.0734521916925498
2005-06-08,52.42,57.4337106918239,-0.08729560795272862
2005-06-09,53.44,57.4937106918239,-0.07050702838702627
2005-06-10,53.5,61.9937106918239,-0.1370092320178553
2005-06-13,58.0,61.9337106918239,-0.06351485560743575
2005-06-14,57.94,63.0537106918239,-0.08110086838215202
2005-06-15,59.06,61.5937106918239,-0.041135867012477734
2005-06-16,57.6,61.5737106918239,-0.06453583269834584
2005-06-17,57.58,63.1937106918239,-0.08883337646051881
2005-06-20,59.2,62.9637106918239,-0.059775871696085225
2005-06-21,58.97,62.1837106918239,-0.05168090897229849
2005-06-22,58.19,61.6237106918239,-0.055720609052506864
2005-06-23,57.63,61.9237106918239,-0.06933871765521982
2005-06-24,57.93,61.1437106918239,-0.05255995515256873
2005-06-27,57.15,61.5737106918239,-0.07184414650539006
2005-06-28,57.58,60.7237106918239,-0.05177072771093316
2005-06-29,56.73,60.6037106918239,-0.0639187047724209
2005-06-30,56.61,59.04766233766234,-0.041282960936245616
2005-07-01,56.21,60.65766233766234,-0.07332399842419879
2005-07-05,57.82,59.60766233766234,-0.029990478867224946
2005-07-06,56.77,60.987662337662336,-0.06915599280246154
2005-07-07,58.15,60.75766233766234,-0.04291906958451075
2005-07-08,57.92,61.06766233766234,-0.0515438485307973
2005-07-11,58.23,63.49766233766234,-0.08295836639859944
2005-07-12,60.66,62.887662337662334,-0.035422883517300496
2005-07-13,60.05,63.15766233766234,-0.04920483473640491
2005-07-14,60.32,60.29766233766234,0.00037045652305023324
2005-07-15,57.46,60.627662337662336,-0.052247805960589755
2005-07-18,57.79,64.40766233766234,-0.10274650713091737
2005-07-19,61.57,64.36766233766234,-0.043463786567022655
2005-07-20,61.53,63.07766233766234,-0.0245358226717014
2005-07-21,60.24,63.69766233766234,-0.05428240551958108
2005-07-22,60.86,64.73766233766234,-0.059898090194190456
2005-07-25,61.9,61.83766233766234,0.0010080856872833888
2005-07-26,59.0,61.69766233766234,-0.04372389869325066
2005-07-27,58.86,61.28766233766234,-0.03961094688662159
2005-07-28,58.45,60.43766233766234,-0.03288780969980876
2005-07-29,57.6,61.457662337662335,-0.06276942843135591
2005-08-01,58.62,62.207662337662335,-0.05767235422203387
2005-08-02,59.37,62.33766233766234,-0.04760625000000007
2005-08-03,59.5,61.72766233766234,-0.0360885582460031
2005-08-04,58.89,61.83766233766234,-0.04766775175889948
2005-08-05,59.0,61.21766233766234,-0.036225857913852244
2005-08-08,58.38,61.79766233766234,-0.05530407151953798
2005-08-09,58.96,61.917662337662335,-0.047767667996459484
2005-08-10,59.08,62.15766233766234,-0.04951380444366449
2005-08-11,59.32,62.71766233766234,-0.05417393140978122
2005-08-12,59.88,63.54766233766234,-0.05771514171794556
2005-08-15,60.71,62.94766233766234,-0.035547981522476846
2005-08-16,60.11,63.36766233766234,-0.051408908226778016
2005-08-17,60.53,62.54766233766234,-0.03225799753746228
2005-08-18,59.71,62.39766233766234,-0.04307312545008768
2005-08-19,59.56,61.877662337662336,-0.03745555746781448
2005-08-22,59.04,61.60766233766234,-0.04167764593289336
