DVA,dcf,Deviation
64.93,70.9550948813777,-0.08491419666833533
64.42,71.61509488137769,-0.10046897086843976
65.08,71.28509488137769,-0.08704617552523863
64.75,69.94509488137768,-0.07427389855125976
63.41,67.98509488137769,-0.06729555778896024
61.45,68.28509488137769,-0.10009643968791959
61.75,68.0550948813777,-0.09264691926986057
61.52,67.5050948813777,-0.0886613801801911
60.97,67.5250948813777,-0.09707642607378975
60.99,67.6650948813777,-0.09864901383910962
61.13,66.93509488137771,-0.08672722271725297
60.4,66.34159912237025,-0.08956068591911226
60.58,62.76159912237026,-0.034760094594095015
57.0,62.71159912237027,-0.09107723614614138
56.95,63.04159912237026,-0.09662824558980221
57.28,64.20159912237025,-0.10781038505251983
58.44,63.76159912237026,-0.08346087920657586
58.0,63.96159912237027,-0.09320591111183185
58.2,66.02159912237026,-0.11847030708651896
60.26,66.38159912237026,-0.09221831355833243
60.62,65.89159912237027,-0.08000411573833777
60.13,64.74159912237026,-0.07123084979185823
58.98,64.95159912237025,-0.0919392163250613
59.19,64.42159912237025,-0.08120877459798403
58.66,64.74159912237026,-0.09393649839997353
58.98,65.07159912237026,-0.09361379164687067
59.31,64.97159912237026,-0.08713959943800931
59.21,64.55159912237026,-0.08274929196167868
58.79,64.55159912237026,-0.08925571481890038
58.79,64.62159912237026,-0.09024225957836929
58.86,64.20159912237025,-0.08320040614859137
58.44,63.89159912237026,-0.08532575795964858
58.13,63.97159912237026,-0.09131550879626993
58.21,64.35159912237026,-0.09543817412666722
58.59,64.51159912237026,-0.09179123138984258
58.75,64.46159912237026,-0.08860467627443869
58.7,63.93159912237026,-0.08183119449830356
58.17,62.73159912237026,-0.07271613008735789
56.97,62.591599122370255,-0.0898139558853529
56.83,62.93159912237026,-0.09695604763682741
57.17,63.131599122370254,-0.09443130231525843
57.37,63.091599122370255,-0.09068717867291398
57.33,63.061599122370254,-0.09088889597055982
57.3,62.411599122370255,-0.08190142848844428
56.65,61.811599122370254,-0.08350534844037416
56.05,61.341599122370255,-0.08626444693451918
55.58,61.73159912237026,-0.09965073333311802
55.97,61.00159912237026,-0.0824830692106413
55.24,60.75159912237026,-0.09072352336386069
54.99,60.94159912237026,-0.09766069824356749
55.18,61.18159912237026,-0.09809483910949057
55.42,60.131599122370254,-0.07835479500190834
54.37,59.77159912237026,-0.09037066435702323
54.01,59.77159912237026,-0.09639359172195738
54.01,59.52159912237026,-0.09259830387014611
53.76,60.051599122370256,-0.10476988480439198
54.29,60.48159912237026,-0.1023716173549416
54.72,61.54159912237026,-0.11084533420729104
55.78,61.051599122370256,-0.08634661824015444
55.29,61.801599122370256,-0.1053629552445231
56.04,61.57159912237026,-0.08984010812154641
55.81,61.46159912237027,-0.09195333676753037
55.7,61.76159912237026,-0.09814511295862349
56.0,61.51159912237026,-0.08960259855065
55.75,62.371599122370256,-0.10616369013369331
56.61,64.86159912237027,-0.1272185581919203
59.1,64.41159912237025,-0.08246339471062003
58.65,64.29159912237026,-0.08775017575208
58.53,64.23159912237026,-0.08876626458431935
58.47,63.71159912237027,-0.08227071984651924
57.95,63.361599122370265,-0.08540818409457818
57.6,63.131599122370254,-0.08762013317052453
57.37,63.361599122370265,-0.09456199346861005
57.6,62.74159912237025,-0.0819488058049358
56.98,62.661599122370255,-0.09067114791109632
56.9,62.292605519382384,-0.08656895107244267
57.77,62.46260551938238,-0.07512663745552917
57.94,62.19260551938239,-0.06837799259040633
57.67,62.89260551938238,-0.08304005655756885
58.37,62.52260551938238,-0.06641766581680686
58.0,62.03260551938238,-0.06500783717882641
57.51,61.88260551938238,-0.07065968671944223
57.36,62.64260551938238,-0.08432927518871924
58.12,62.47260551938239,-0.06967222646143645
57.95,62.07260551938238,-0.0664158606665074
57.55,61.70260551938238,-0.0673003268569905
57.18,62.362605519382385,-0.08310437763495349
57.84,62.38260551938238,-0.0728184640824433
57.86,62.58260551938239,-0.07546195113144916
58.06,61.52260551938238,-0.056281841286638934
57.0,61.30260551938238,-0.07018634008993307
56.78,60.59260551938238,-0.06292196030690256
56.07,60.34260551938238,-0.07080578444711005
55.82,59.96260551938238,-0.06908648287545338
55.44,60.752605519382385,-0.08744654610224845
56.23,61.01260551938239,-0.07838717062924094
56.49,60.502605519382385,-0.06632120195380542
55.98,60.73260551938238,-0.07825459617183106
56.21,61.09260551938238,-0.07992138292142925
56.57,61.27260551938238,-0.07674890727300321
56.75,61.05260551938238,-0.07047374117418193
56.53,59.55260551938238,-0.0507552187351169
55.03,60.28260551938238,-0.08713302077982565
55.76,60.82260551938238,-0.08323559104631051
56.3,61.48260551938238,-0.0842938498718726
56.96,62.95260551938238,-0.09519233508988478
58.43,62.82260551938238,-0.0699207790423011
58.3,63.21260551938238,-0.07771559927040295
58.69,63.41260551938238,-0.07447423868963865
58.89,63.792605519382384,-0.07685225394803485
59.27,62.82260551938238,-0.05654979588973441
58.3,62.362605519382385,-0.065144897098947
57.84,61.41260551938238,-0.05817381446639369
56.89,61.06260551938238,-0.06833323740268371
56.54,66.07260551938238,-0.14427470272208343
61.55,65.10260551938238,-0.054569329307790904
60.58,64.40260551938239,-0.05935482716195317
59.88,64.07260551938238,-0.06543522751098496
59.55,63.71260551938238,-0.06533409653315858
59.19,63.02260551938238,-0.06081318739200137
58.5,61.792605519382384,-0.05328478208205023
57.27,61.64260551938238,-0.07093479392280866
57.12,62.78260551938238,-0.09019385978866723
58.26,66.69260551938238,-0.12643988720656119
62.17,65.96260551938238,-0.05749629641703524
61.44,65.15260551938239,-0.056983224075020655
60.63,64.71260551938238,-0.06308825748268743
60.19,64.82260551938238,-0.07146589499549194
60.3,64.54260551938238,-0.0657334095089841
60.02,64.74260551938238,-0.07294432285349628
60.22,66.79260551938238,-0.09840319101603379
62.27,66.21260551938238,-0.05954463637937124
61.69,67.16260551938238,-0.08148292456883688
62.64,67.78260551938237,-0.07586910358457444
63.26,67.77260551938238,-0.06658450689330242
63.25,67.91260551938238,-0.06865596576252209
63.39,67.88260551938238,-0.06618198410341825
63.36,67.81260551938239,-0.06566044005062943
63.29,67.89260551938237,-0.0677924419628938
63.37,69.18599680522638,-0.0840632074955815
64.78,68.87599680522638,-0.059469147383948595
64.47,69.20599680522638,-0.06843332982480388
64.8,69.6059968052264,-0.06904572918730956
65.2,69.84599680522638,-0.06651772496256692
65.44,70.04599680522638,-0.06575674578568802
65.64,69.14599680522637,-0.05070426296842934
64.74,68.87599680522638,-0.06004990122934295
64.47,69.37599680522638,-0.07071605499233402
64.97,68.88599680522638,-0.05684750147840323
64.48,69.05599680522639,-0.06626501704309706
64.65,69.23599680522638,-0.06623717454559985
64.83,69.64599680522637,-0.06914965721138155
65.24,70.89599680522637,-0.07977878949590322
66.49,69.99599680522638,-0.05008853313400641
65.59,68.6059968052264,-0.043961125057170425
64.2,68.37599680522638,-0.0610740172040487
63.97,68.72599680522637,-0.06920229645712028
64.32,68.30599680522639,-0.05835500529466553
63.9,69.31599680522639,-0.07813487585621837
64.91,69.33599680522639,-0.06383404016905647
64.93,67.45599680522638,-0.03744658629120812
63.05,67.14599680522639,-0.061001355257378154
62.74,67.6059968052264,-0.07197581627626004
63.2,68.14599680522639,-0.07257941826521286
63.74,68.02599680522637,-0.06300527748969464
63.62,68.24599680522638,-0.06778414884068507
63.84,68.73599680522638,-0.07122900711107616
64.33,70.75599680522637,-0.09081911209470406
66.35,70.65599680522638,-0.06094311877159553
66.25,70.77599680522638,-0.06394818878611919
66.37,71.23599680522638,-0.0683081170118387
66.83,70.47599680522637,-0.05173388061899675
66.07,70.18599680522638,-0.058644131202534866
65.78,70.53599680522638,-0.06742652008391237
66.13,71.90599680522638,-0.08032705284472974
67.5,71.3559968052264,-0.05403886117310841
66.95,71.90599680522638,-0.06892327518455532
67.5,72.42599680522638,-0.06801420791589174
68.02,73.13599680522638,-0.06995182986089821
68.73,72.77599680522638,-0.05559520972354193
68.37,73.15599680522638,-0.06542179744975407
68.75,72.77599680522638,-0.05532039383811305
68.37,73.15599680522638,-0.06542179744975407
68.75,73.18599680522638,-0.060612644479409394
68.78,72.86599680522637,-0.05607549452933991
68.46,73.09599680522638,-0.06342340220873643
68.69,72.72599680522637,-0.05549592968846506
68.32,72.52599680522638,-0.05799295411991223
68.12,72.6059968052264,-0.06178548608402934
68.2,72.88599680522638,-0.06429214129771443
68.48,73.63599680522638,-0.07002005851654913
69.23,74.19599680522639,-0.06693079167414828
69.79,74.20599680522638,-0.059509972176741255
69.8,74.21599680522638,-0.05950195369356548
69.81,72.86599680522637,-0.041939957445379705
68.46,73.01599680522638,-0.06239724176305805
68.61,73.30599680522639,-0.06406019984563638
68.9,72.79599680522638,-0.05351938260630651
68.39,72.8559968052264,-0.061298959606109205
68.45,73.25599680522637,-0.06560550691849287
68.85,74.4671262587549,-0.07543095243445785
69.34,74.2071262587549,-0.06558839432460406
69.08,74.68712625875489,-0.07507486952073772
69.56,73.19712625875489,-0.049689467943010435
68.07,72.47712625875488,-0.06080713303975027
67.35,73.58712625875489,-0.08475838880870612
68.46,74.3471262587549,-0.0791843149157585
69.22,73.0771262587549,-0.05278158099837438
67.95,72.42712625875488,-0.061815599900509555
67.3,72.94712625875489,-0.07741396472184048
67.82,73.53712625875488,-0.07774476036278666
68.41,74.28712625875488,-0.07911365743620014
69.16,74.63712625875489,-0.07338340224631079
69.51,74.74712625875489,-0.07006458336104227
69.62,74.66712625875489,-0.06759502490111036
69.54,74.54712625875489,-0.06716726063155032
69.42,74.5071262587549,-0.0682770429379852
69.38,74.68712625875489,-0.07105811301894593
69.56,74.36712625875488,-0.0646404735612458
69.24,74.83712625875489,-0.07479076948254826
69.71,74.42712625875488,-0.06337912661514333
69.3,75.05712625875489,-0.07670325984647419
69.93,72.5171262587549,-0.03567607256696215
67.39,72.24712625875489,-0.06722933506530027
67.12,72.3171262587549,-0.07186577409283756
67.19,72.90712625875489,-0.07841656299089639
67.78,72.4571262587549,-0.06455025889451094
67.33,72.87712625875488,-0.07611614979245285
67.75,73.2071262587549,-0.07454364810696656
68.08,73.0171262587549,-0.06761600341896401
67.89,72.80712625875489,-0.06753633210682608
67.68,72.8571262587549,-0.07105861189704532
67.73,72.65712625875489,-0.06781339302091083
67.53,72.5971262587549,-0.06979789035580208
67.47,72.64712625875488,-0.07126402000149279
67.52,73.47712625875488,-0.08107456785634815
68.35,73.28712625875488,-0.06736689662688333
68.16,73.91712625875489,-0.07788622948626889
68.79,74.47712625875488,-0.07636071025345648
69.35,74.3271262587549,-0.0669624470805994
69.2,75.0271262587549,-0.07766692594166813
69.9,75.7171262587549,-0.07682708716222952
70.59,76.33712625875489,-0.07528612276121371
71.21,76.5971262587549,-0.07033065758311219
71.47,76.83712625875489,-0.06985068963512098
71.71,77.18712625875489,-0.07095906434440746
72.06,77.03712625875488,-0.06460685257180465
71.91,77.05712625875489,-0.06679623947395907
71.93,76.8171262587549,-0.06362026929115827
71.69,76.2071262587549,-0.05927432879987338
71.08,76.0671262587549,-0.06556217520023522
70.94,75.91712625875489,-0.06555999290319448
70.79,75.89712625875488,-0.06729011374347993
70.77,75.30712625875489,-0.060248298987872095
70.18,75.54712625875489,-0.07104342050513013
70.42,76.7071262587549,-0.08196274017027616
71.58,76.9571262587549,-0.06987171325336727
71.83,76.65712625875489,-0.06297035245569993
71.53,76.5171262587549,-0.06517660166549033
71.39,76.98712625875488,-0.07270210658263643
71.86,76.73712625875488,-0.0635562796853949
71.61,78.0771262587549,-0.08282997298494621
72.95,77.44712625875489,-0.05806705136779067
72.32,79.72579021620727,-0.09289077218455433
73.16,80.16579021620726,-0.08739126998327629
73.6,79.88579021620724,-0.07868470974869302
73.32,79.84579021620726,-0.08172992212284036
73.28,79.37579021620726,-0.07679659250765603
72.81,79.78579021620726,-0.08743148619953423
73.22,79.60579021620727,-0.0802176600328145
73.04,79.64579021620727,-0.08293960293789693
73.08,80.13579021620724,-0.08804792711434728
73.57,79.82579021620727,-0.0783680336801369
73.26,80.38579021620724,-0.08864489852051671
73.82,79.96579021620727,-0.07685524271805
73.4,80.41579021620726,-0.08724393800451968
73.85,77.57579021620727,-0.048027744297845065
71.01,78.23579021620726,-0.09235913890865732
71.67,78.23579021620726,-0.08392310217692533
71.67,78.45579021620726,-0.08649189814425529
71.89,78.02579021620726,-0.07863797597185695
71.46,78.31579021620726,-0.08754033123180416
71.75,77.89579021620727,-0.07889759124529117
71.33,77.88579021620724,-0.08417183927913785
71.32,77.00579021620727,-0.07383587909744738
70.44,77.94579021620726,-0.09629500445614292
71.38,78.71579021620727,-0.0931933757643566
72.15,78.07579021620727,-0.07589792174754273
71.51,78.08579021620726,-0.08421237971723061
71.52,78.05579021620726,-0.08373229196839505
71.49,78.41579021620726,-0.08832137248265359
71.85,78.35579021620727,-0.0830288380508426
71.79,78.60579021620727,-0.086708500702814
72.04,78.98579021620726,-0.0879372124681489
72.42,79.66579021620726,-0.0909523422355154
73.1,78.67579021620726,-0.07087046982158751
72.11,79.99579021620728,-0.09857756508053861
73.43,80.36579021620727,-0.08630276884664456
73.8,80.28579021620726,-0.08078378750139004
73.72,80.39579021620727,-0.08303656445510599
73.83,80.21579021620727,-0.07960764581381696
73.65,80.46579021620727,-0.08470419786959893
73.9,80.99579021620728,-0.0876069015101405
74.43,81.13579021620724,-0.08264897893196
74.57,80.98579021620726,-0.0792211843470203
74.42,81.24579021620728,-0.08401407873617606
74.68,81.14579021620727,-0.07968115411754106
74.58,81.11579021620727,-0.08057358744563392
74.55,80.68579021620727,-0.07604548706489311
74.12,80.86579021620727,-0.08341957950539214
74.3,80.99579021620728,-0.08266837323685317
74.43,80.85579021620727,-0.07947223320710595
74.29,80.77579021620726,-0.08029373898846626
74.21,80.87579021620726,-0.08242009380542004
74.31,80.63579021620724,-0.0784489145483167
74.07,80.49579021620728,-0.079827655569912
73.93,80.80579021620726,-0.08509031590199301
74.24,80.49579021620728,-0.07771574388430225
73.93,81.27579021620726,-0.0903810371657564
74.71,81.44579021620726,-0.08270274250303578
74.88,81.32579021620727,-0.0792588697763763
74.76,80.57579021620727,-0.07217788619387877
74.01,81.50579021620727,-0.09196635228397243
74.94,80.33579021620726,-0.06716545890300696
73.77,79.96579021620727,-0.07748051009632273
73.4,80.04579021620727,-0.08302485612618327
73.48,79.70579021620726,-0.07810963543952565
73.14,79.826931251073,-0.08376786062389341
72.78,80.78693125107301,-0.09911171432157428
73.74,81.49693125107302,-0.0951806544368613
74.45,80.85693125107302,-0.07923787301769503
73.81,80.17693125107303,-0.07941101201709833
73.13,82.05693125107304,-0.10878948450751758
75.01,81.03693125107301,-0.07437264908761221
73.99,80.46693125107302,-0.0804918387015866
73.42,80.60693125107302,-0.08916021413453012
73.56,80.63693125107302,-0.08776290393589159
73.59,79.78693125107301,-0.07766849976436052
72.74,79.076931251073,-0.08013628185637289
72.03,79.79693125107302,-0.09733370856875623
72.75,80.60693125107302,-0.09747215443049673
73.56,82.54693125107302,-0.10887056750466662
75.5,82.326931251073,-0.08292464139411282
75.28,83.29693125107302,-0.09624521732869651
76.25,83.77693125107302,-0.0898449148073398
76.73,83.74693125107302,-0.0837873238606951
76.7,84.62693125107302,-0.09366913267308752
77.58,84.41693125107302,-0.08099004725412973
77.37,84.66693125107302,-0.08618395804891699
77.62,85.11693125107301,-0.08807802561583189
78.07,85.076931251073,-0.0823599435009551
78.03,84.88693125107302,-0.0807772309590511
77.84,84.55693125107304,-0.07943679071238519
77.51,85.076931251073,-0.08894222134954555
78.03,81.53693125107301,-0.043010341415404496
74.49,81.76693125107303,-0.08899601757987641
74.72,83.17693125107303,-0.10167399931533216
76.13,83.76693125107303,-0.09116880775043568
76.72,84.08693125107303,-0.08761089436212499
77.04,82.70693125107302,-0.0685182144392461
75.66,82.55693125107304,-0.08354151670315868
75.51,82.27693125107302,-0.08224579050503622
75.23,82.16693125107302,-0.08442485493192164
75.12,82.17693125107303,-0.08587484521066102
75.13,81.58693125107303,-0.0791417344917984
74.54,81.53693125107301,-0.08581303151485642
74.49,82.10693125107302,-0.09276843178782768
75.06,83.14693125107301,-0.09726073024455306
