date,COTY,dcf,Deviation
2017-06-09,18.74,20.56172067774305,-0.08859767654148543
2017-06-12,19.3,20.60172067774305,-0.06318504643883238
2017-06-13,19.34,20.47172067774305,-0.0552821472878664
2017-06-14,19.21,20.26172067774305,-0.05190678000503357
2017-06-15,19.0,20.31172067774305,-0.06457949567908305
2017-06-16,19.05,20.57172067774305,-0.07397148257945318
2017-06-19,19.31,20.32172067774305,-0.04978518767119544
2017-06-20,19.06,20.24172067774305,-0.058380445840378714
2017-06-21,18.98,20.34172067774305,-0.06694225622874572
2017-06-22,19.08,20.40172067774305,-0.06478476490392127
2017-06-23,19.14,20.46172067774305,-0.06459479623239761
2017-06-26,19.2,20.08172067774305,-0.043906629909471806
2017-06-27,18.82,20.07172067774305,-0.0623624002067269
2017-06-28,18.81,20.161720677743048,-0.067043914522397
2017-06-29,18.9,20.02172067774305,-0.05602518863376227
2017-06-30,18.76,19.972918481642814,-0.06072815461383929
2017-07-03,19.14,19.692918481642813,-0.028077020790911567
2017-07-05,18.86,19.622918481642813,-0.03887895077159509
2017-07-06,18.79,19.622918481642813,-0.04244620811231559
2017-07-07,18.79,19.262918481642814,-0.024550718111250758
2017-07-10,18.43,19.052918481642813,-0.032694124117677026
2017-07-11,18.22,18.982918481642812,-0.04018973596607833
2017-07-12,18.15,19.092918481642812,-0.04938577004607214
2017-07-13,18.26,19.212918481642813,-0.04959779965512723
2017-07-14,18.38,19.27291848164281,-0.046330216282152836
2017-07-17,18.44,19.332918481642814,-0.046186429766962744
2017-07-18,18.5,19.532918481642813,-0.05288090884183838
2017-07-19,18.7,19.722918481642814,-0.05186445822381214
2017-07-20,18.89,19.752918481642812,-0.043685619542487175
2017-07-21,18.92,20.012918481642814,-0.054610649748326856
2017-07-24,19.18,20.36291848164281,-0.05809179478419135
2017-07-25,19.53,20.642918481642813,-0.053912845832942646
2017-07-26,19.81,21.172918481642814,-0.06437083686996115
2017-07-27,20.34,21.372918481642813,-0.048328377920403676
2017-07-28,20.54,21.312918481642814,-0.03626525772660105
2017-07-31,20.48,21.062918481642814,-0.027675105050178672
2017-08-01,20.23,21.012918481642814,-0.0372589120510215
2017-08-02,20.18,20.762918481642814,-0.02807497809896964
2017-08-03,19.93,20.54291848164281,-0.02983599833638617
2017-08-04,19.71,20.872918481642813,-0.055714225237144865
2017-08-07,20.04,20.732918481642812,-0.033421174267208587
2017-08-08,19.9,20.692918481642813,-0.03831834945593737
2017-08-09,19.86,20.29291848164281,-0.021333475617833608
2017-08-10,19.46,20.312918481642814,-0.04198896787842732
2017-08-11,19.48,20.532918481642813,-0.05127953352486936
2017-08-14,19.7,20.392918481642813,-0.033978387265489296
2017-08-15,19.56,20.502918481642812,-0.04598947620491445
2017-08-16,19.67,19.992918481642814,-0.016151642989957193
2017-08-17,19.16,20.062918481642814,-0.04500434383307528
2017-08-18,19.23,20.38291848164281,-0.05656297368216179
2017-08-21,19.55,18.54291848164281,0.054310842133841186
2017-08-22,17.71,17.572918481642812,0.007800725787261209
2017-08-23,16.74,17.072918481642812,-0.019499799170292764
2017-08-24,16.24,17.232918481642812,-0.05761754648236228
2017-08-25,16.4,16.922918481642814,-0.030900017760532972
2017-08-28,16.09,17.342918481642812,-0.07224380850137802
2017-08-29,16.51,17.36291848164281,-0.049122990616155326
2017-08-30,16.53,17.412918481642812,-0.05070479613016099
2017-08-31,16.58,17.38291848164281,-0.04619008496707455
2017-09-01,16.55,17.20291848164281,-0.037953936847374914
2017-09-05,16.37,17.322918481642812,-0.055009118853305505
2017-09-06,16.49,17.18291848164281,-0.04032600645711526
2017-09-07,16.35,17.302918481642813,-0.055072702483907054
2017-09-08,16.47,17.552918481642813,-0.06169449728689569
2017-09-11,16.72,17.892918481642813,-0.0655521055911682
2017-09-12,17.06,18.002918481642812,-0.052375867979643775
2017-09-13,17.17,17.992918481642814,-0.0457356866526345
2017-09-14,17.16,17.692918481642813,-0.030120439553018907
2017-09-15,16.86,17.762918481642814,-0.050831651486547114
2017-09-18,16.93,17.45291848164281,-0.02996166413043322
2017-09-19,16.62,17.482918481642812,-0.049357805022592904
2017-09-20,16.65,16.832918481642814,-0.010866712260402034
2017-09-21,16.0,16.982918481642812,-0.057876888634027734
2017-09-22,16.15,17.072918481642812,-0.054057452604553635
2017-09-25,16.24,17.11291848164281,-0.051009328571231194
2017-09-26,16.28,17.142918481642813,-0.05033673131951555
2017-09-27,16.31,16.982918481642812,-0.039623253351312115
2017-09-28,16.15,17.36291848164281,-0.0698568321290679
2017-09-29,16.53,17.87789206518835,-0.07539435075866419
2017-10-02,16.65,17.947892065188352,-0.07231445678825643
2017-10-03,16.72,17.86789206518835,-0.0642432840427084
2017-10-04,16.64,18.12789206518835,-0.08207750023212046
2017-10-05,16.9,18.107892065188352,-0.06670528302465828
2017-10-06,16.88,17.977892065188353,-0.06106900971523055
2017-10-09,16.75,18.037892065188352,-0.0713992555523646
2017-10-10,16.81,18.07789206518835,-0.07013495050287777
2017-10-11,16.85,17.98789206518835,-0.06325877768582411
2017-10-12,16.76,18.287892065188352,-0.08354664713363802
2017-10-13,17.06,18.05789206518835,-0.055260717119473224
2017-10-16,16.83,17.227892065188353,-0.023095806711742606
2017-10-17,16.0,16.98789206518835,-0.05815271614615114
2017-10-18,15.76,17.05789206518835,-0.0760874825698471
2017-10-19,15.83,17.07789206518835,-0.07307061436065987
2017-10-20,15.85,16.677892065188352,-0.04964009012364379
2017-10-23,15.45,16.57789206518835,-0.06803591558885791
2017-10-24,15.35,16.477892065188353,-0.06844880769495809
2017-10-25,15.25,16.46789206518835,-0.07395555304633472
2017-10-26,15.24,16.137892065188353,-0.05563874523149337
2017-10-27,14.91,16.197892065188352,-0.07950985597417459
2017-10-30,14.97,16.62789206518835,-0.09970548634118592
2017-10-31,15.4,16.537892065188352,-0.06880514522062775
2017-11-01,15.31,15.687892065188352,-0.02408813520759101
2017-11-02,14.46,15.58789206518835,-0.0723569332191627
2017-11-03,14.36,15.747892065188351,-0.08813192644724621
2017-11-06,14.52,15.677892065188352,-0.07385508589891177
2017-11-07,14.45,15.987892065188351,-0.09619104625661823
2017-11-08,14.76,18.02789206518835,-0.18126867264191204
2017-11-09,16.8,17.537892065188352,-0.04207415933714298
2017-11-10,16.31,17.977892065188353,-0.09277461779949114
2017-11-13,16.75,18.177892065188352,-0.0785510256121964
2017-11-14,16.95,18.04789206518835,-0.06083214932928471
2017-11-15,16.82,18.07789206518835,-0.06958178866498532
2017-11-16,16.85,18.27789206518835,-0.07812126584924306
2017-11-17,17.05,18.32789206518835,-0.06972389736054563
2017-11-20,17.1,18.09789206518835,-0.05513857976354131
2017-11-21,16.87,18.20789206518835,-0.07347869047105482
2017-11-22,16.98,18.227892065188353,-0.0684605801222391
2017-11-24,17.0,18.227892065188353,-0.06736336054641134
2017-11-27,17.0,18.427892065188352,-0.07748537163866642
2017-11-28,17.2,18.317892065188353,-0.06102733115852432
2017-11-29,17.09,18.45789206518835,-0.07410879099072198
2017-11-30,17.23,18.27789206518835,-0.05733112228976012
2017-12-01,17.05,18.787892065188352,-0.09250064132572122
2017-12-04,17.56,18.86789206518835,-0.06931839872040813
2017-12-05,17.64,18.857892065188352,-0.06458261936054766
2017-12-06,17.63,18.82789206518835,-0.06362327025462311
2017-12-07,17.6,19.00789206518835,-0.0740688162769404
2017-12-08,17.78,19.137892065188353,-0.07095306319855077
2017-12-11,17.91,19.84789206518835,-0.0976371726943871
2017-12-12,18.62,20.64789206518835,-0.09821303108259205
2017-12-13,19.42,20.767892065188352,-0.06490269021802753
2017-12-14,19.54,21.00789206518835,-0.06987336285970158
2017-12-15,19.78,20.927892065188352,-0.05484986551023763
2017-12-18,19.7,20.607892065188352,-0.04405555222807089
2017-12-19,19.38,20.677892065188352,-0.06276713608411666
2017-12-20,19.45,20.977892065188353,-0.07283344105501455
2017-12-21,19.75,21.157892065188353,-0.06654217068744739
2017-12-22,19.93,21.37789206518835,-0.06772847672601412
2017-12-26,20.15,21.07789206518835,-0.04402205222033717
2017-12-27,19.85,21.29789206518835,-0.06798288115822249
2017-12-28,20.07,21.11789206518835,-0.04962105412574491
2017-12-29,19.89,20.41169435215947,-0.025558601023450755
2018-01-02,19.88,20.30169435215947,-0.0207713870992553
2018-01-03,19.77,20.611694352159468,-0.040835767199860706
2018-01-04,20.08,20.931694352159468,-0.04068922170515077
2018-01-05,20.4,20.85169435215947,-0.02166223734776218
2018-01-08,20.32,21.12169435215947,-0.037955967868529616
2018-01-09,20.59,21.05169435215947,-0.021931458078200183
2018-01-10,20.52,21.05169435215947,-0.02525660610804603
2018-01-11,20.52,21.311694352159467,-0.03714835334428712
2018-01-12,20.78,20.931694352159468,-0.007247112900051311
2018-01-16,20.4,21.23169435215947,-0.039172302425071304
2018-01-17,20.7,20.541694352159467,0.007706552591358662
2018-01-18,20.01,21.061694352159467,-0.04993398605899124
2018-01-19,20.53,21.42169435215947,-0.04162576206627555
2018-01-22,20.89,21.30169435215947,-0.019326835948039633
2018-01-23,20.77,20.91169435215947,-0.006775842730545545
2018-01-24,20.38,20.78169435215947,-0.019329239731491366
2018-01-25,20.25,20.75169435215947,-0.024176066958467968
2018-01-26,20.22,20.23169435215947,-0.0005780213933600509
2018-01-29,19.7,20.221694352159467,-0.025798745796182798
2018-01-30,19.69,20.14169435215947,-0.02242583688651001
2018-01-31,19.61,19.39169435215947,0.011257688156384393
2018-02-01,18.86,18.58169435215947,0.014977409625090754
2018-02-02,18.05,17.811694352159467,0.013379167816881088
2018-02-05,17.28,17.96169435215947,-0.037952675220615295
2018-02-06,17.43,18.01169435215947,-0.032295371039856025
2018-02-07,17.48,20.491694352159467,-0.14697146562905306
2018-02-08,19.96,20.39169435215947,-0.021170107039866992
2018-02-09,19.86,20.951694352159468,-0.05210530154793658
2018-02-12,20.42,21.091694352159468,-0.031846391330371926
2018-02-13,20.56,21.78169435215947,-0.056088123008591895
2018-02-14,21.25,22.061694352159467,-0.03679202237157342
2018-02-15,21.53,21.98169435215947,-0.02054865948561846
2018-02-16,21.45,21.721694352159467,-0.012507972341138207
2018-02-20,21.19,21.33169435215947,-0.006642433077292065
2018-02-21,20.8,21.19169435215947,-0.018483390032451807
2018-02-22,20.66,21.291694352159467,-0.02966858070153533
2018-02-23,20.76,21.17169435215947,-0.019445508012327584
2018-02-26,20.64,20.381694352159467,0.012673413867241301
2018-02-27,19.85,19.85169435215947,-8.535050607827444e-05
2018-02-28,19.32,19.57169435215947,-0.01286012072489251
2018-03-01,19.04,19.98169435215947,-0.04712785290190857
2018-03-02,19.45,19.87169435215947,-0.021220855387887205
2018-03-05,19.34,19.78169435215947,-0.02232843882310076
2018-03-06,19.25,19.741694352159467,-0.02490639067693201
2018-03-07,19.21,19.85169435215947,-0.03232441225298566
2018-03-08,19.32,19.931694352159468,-0.0306895310228954
2018-03-09,19.4,19.721694352159467,-0.016311699512990607
2018-03-12,19.19,19.73169435215947,-0.02745300745549928
2018-03-13,19.2,19.50169435215947,-0.01547016103890797
2018-03-14,18.97,19.10169435215947,-0.0068943806623407156
2018-03-15,18.57,19.35169435215947,-0.040394103892625766
2018-03-16,18.82,19.111694352159468,-0.015262610775611751
2018-03-19,18.58,18.901694352159467,-0.017019339439414694
2018-03-20,18.37,18.89169435215947,-0.02761501125492405
2018-03-21,18.36,18.73169435215947,-0.019843071596810424
2018-03-22,18.2,18.60169435215947,-0.021594503412149524
2018-03-23,18.07,18.991694352159467,-0.048531444065424534
2018-03-26,18.46,18.82169435215947,-0.019216885865430577
2018-03-27,18.29,18.78169435215947,-0.026179445950941904
2018-03-28,18.25,18.83169435215947,-0.030889113920477662
2018-03-29,18.3,18.29187093347497,0.00044440869687933926
2018-04-02,17.68,18.85187093347497,-0.06216204946502668
2018-04-03,18.24,18.90187093347497,-0.035016159818486936
2018-04-04,18.29,19.06187093347497,-0.040492926227901016
2018-04-05,18.45,18.90187093347497,-0.02390614850060757
2018-04-06,18.29,18.94187093347497,-0.034414284405399176
2018-04-09,18.33,18.74187093347497,-0.02197597747508373
2018-04-10,18.13,18.88187093347497,-0.0398197263461858
2018-04-11,18.27,18.61187093347497,-0.01836843457043802
2018-04-12,18.0,18.271870933474972,-0.014879206101269582
2018-04-13,17.66,18.33187093347497,-0.03665042896675097
2018-04-16,17.72,18.44187093347497,-0.03914304226935339
2018-04-17,17.83,18.29187093347497,-0.025250065187685578
2018-04-18,17.68,17.78187093347497,-0.005728920981154739
2018-04-19,17.17,17.37187093347497,-0.011620563740545098
2018-04-20,16.76,17.28187093347497,-0.030197594663440297
2018-04-23,16.67,17.13187093347497,-0.026959748603551104
2018-04-24,16.52,17.37187093347497,-0.049037374082341656
2018-04-25,16.76,17.521870933474972,-0.04348114059095365
2018-04-26,16.91,17.63187093347497,-0.04094125553655592
2018-04-27,17.02,17.96187093347497,-0.05243723980443682
2018-04-30,17.35,17.51187093347497,-0.009243497401842049
2018-05-01,16.9,16.81187093347497,0.005242073703382477
2018-05-02,16.2,16.55187093347497,-0.021258680356390225
2018-05-03,15.94,16.68187093347497,-0.04447168644533028
2018-05-04,16.07,16.85187093347497,-0.04639668417598919
2018-05-07,16.24,16.51187093347497,-0.01646518038872269
2018-05-08,15.9,15.62187093347497,0.01780382565631422
2018-05-09,15.01,15.11187093347497,-0.006741119873470591
2018-05-10,14.5,14.91187093347497,-0.02762033921245799
2018-05-11,14.3,14.76187093347497,-0.031288102677256235
2018-05-14,14.15,14.68187093347497,-0.03622637304774923
2018-05-15,14.07,15.12187093347497,-0.0695595761994281
2018-05-16,14.51,14.79187093347497,-0.019055799955438824
2018-05-17,14.18,14.61187093347497,-0.029556169462568893
2018-05-18,14.0,14.59187093347497,-0.04056168918799641
2018-05-21,13.98,14.46187093347497,-0.033320096389436005
2018-05-22,13.85,14.49187093347497,-0.04429179202750866
2018-05-23,13.88,14.26187093347497,-0.02677565483913158
2018-05-24,13.65,14.28187093347497,-0.044242868208109964
2018-05-25,13.67,14.061870933474971,-0.027867624111248435
2018-05-29,13.45,14.20187093347497,-0.05294168190915949
2018-05-30,13.59,13.86187093347497,-0.01961285996527573
2018-05-31,13.25,13.72187093347497,-0.034388235814390655
2018-06-01,13.11,14.02187093347497,-0.06503204442554278
2018-06-04,13.41,13.811870933474971,-0.029096053345023742
2018-06-05,13.2,13.84187093347497,-0.04637168895446642
2018-06-06,13.23,14.02187093347497,-0.05647398533561632
2018-06-07,13.41,14.50187093347497,-0.0752917288040802
2018-06-08,13.89,14.71187093347497,-0.05586447415093254
2018-06-11,14.1,14.84187093347497,-0.04998500100157344
2018-06-12,14.23,14.61187093347497,-0.02613429417858626
2018-06-13,14.0,14.87187093347497,-0.058625504307765475
2018-06-14,14.26,15.11187093347497,-0.056370977308173864
2018-06-15,14.5,14.78187093347497,-0.01906869128701738
2018-06-18,14.17,15.07187093347497,-0.05983802126860671
2018-06-19,14.46,15.061870933474971,-0.03995990512289638
2018-06-20,14.45,15.08187093347497,-0.04189605760864201
2018-06-21,14.47,15.38187093347497,-0.0592821859849636
2018-06-22,14.77,15.11187093347497,-0.02262267425257558
2018-06-25,14.5,15.061870933474971,-0.03730419255062223
2018-06-26,14.45,14.77187093347497,-0.021789449347649592
2018-06-27,14.16,14.58187093347497,-0.02893119376790665
2018-06-28,13.97,14.71187093347497,-0.05042668854489041
2018-06-29,14.1,14.312310257436307,-0.014834101107191744
2018-07-02,13.87,14.382310257436307,-0.03562085981085139
2018-07-03,13.94,14.612310257436308,-0.04600985371865918
2018-07-05,14.17,14.602310257436308,-0.02960560690841041
2018-07-06,14.16,14.552310257436307,-0.0269586237852395
2018-07-09,14.11,14.882310257436307,-0.05189451396166156
2018-07-10,14.44,14.492310257436309,-0.003609518186340699
2018-07-11,14.05,14.482310257436309,-0.02985091810295437
2018-07-12,14.04,14.682310257436308,-0.043747220033781176
2018-07-13,14.24,14.672310257436308,-0.02946436177064904
2018-07-16,14.23,14.672310257436308,-0.03014591769637187
2018-07-17,14.23,14.272310257436308,-0.0029644995570540233
2018-07-18,13.83,14.222310257436307,-0.0275841442307998
2018-07-19,13.78,14.392310257436307,-0.04254426471385553
2018-07-20,13.95,14.402310257436309,-0.031405396033790445
2018-07-23,13.96,14.052310257436307,-0.00656904492892596
2018-07-24,13.61,13.922310257436308,-0.02243235868626725
2018-07-25,13.48,13.972310257436307,-0.03523470695723285
2018-07-26,13.53,13.852310257436308,-0.02326761756316309
2018-07-27,13.41,13.942310257436308,-0.0381794873021416
2018-07-30,13.5,13.852310257436308,-0.025433321293621636
2018-07-31,13.41,13.802310257436307,-0.02842352114385638
2018-08-01,13.36,13.942310257436308,-0.04176569353889725
2018-08-02,13.5,14.382310257436307,-0.06134690753038874
2018-08-03,13.94,14.002310257436308,-0.00444999834246762
2018-08-06,13.56,13.902310257436309,-0.02462254482151316
2018-08-07,13.46,13.822310257436309,-0.026211989941506864
2018-08-08,13.38,12.852310257436308,0.04105796794458594
2018-08-09,12.41,12.492310257436309,-0.006588873934451955
2018-08-10,12.05,12.172310257436308,-0.010048236928695276
2018-08-13,11.73,12.212310257436307,-0.03949377695695366
2018-08-14,11.77,11.872310257436308,-0.00861755254182528
2018-08-15,11.43,11.922310257436308,-0.04129319291361666
2018-08-16,11.48,12.662310257436308,-0.09337239677427445
2018-08-17,12.22,12.842310257436308,-0.048457812104014564
2018-08-20,12.4,11.962310257436307,0.03658906458237077
2018-08-21,11.52,12.162310257436308,-0.05281153365114877
2018-08-22,11.72,12.082310257436308,-0.029986836103080283
2018-08-23,11.64,12.422310257436308,-0.06297622915737411
2018-08-24,11.98,12.582310257436308,-0.04786960781549121
2018-08-27,12.14,13.152310257436309,-0.07696824646179168
2018-08-28,12.71,13.442310257436308,-0.05447800589420193
2018-08-29,13.0,13.182310257436308,-0.013829917053686747
2018-08-30,12.74,12.802310257436307,-0.004867110402992592
2018-08-31,12.36,12.482310257436309,-0.009798687495645497
2018-09-04,12.04,12.632310257436307,-0.04688851408534955
2018-09-05,12.19,12.742310257436309,-0.04334459342755248
2018-09-06,12.3,12.832310257436308,-0.04148202831425729
2018-09-07,12.39,12.542310257436307,-0.012143716293894324
2018-09-10,12.1,12.442310257436308,-0.027511792452830197
2018-09-11,12.0,12.792310257436307,-0.06193644787310637
2018-09-12,12.35,12.722310257436307,-0.029264359216415792
2018-09-13,12.28,12.352310257436308,-0.005853986495584995
2018-09-14,11.91,12.752310257436308,-0.0660515812768222
2018-09-17,12.31,12.962310257436307,-0.0503236108750047
2018-09-18,12.52,13.102310257436308,-0.04444332686335328
2018-09-19,12.66,13.452310257436308,-0.05889770918703918
2018-09-20,13.01,13.512310257436308,-0.03717426908251087
2018-09-21,13.07,13.472310257436307,-0.02986200954021556
2018-09-24,13.03,13.192310257436308,-0.012303399046032615
2018-09-25,12.75,13.062310257436307,-0.023909266529518414
2018-09-26,12.62,12.992310257436309,-0.028656201249751767
2018-09-27,12.55,13.002310257436308,-0.034786914669846514
2018-09-28,12.56,13.173798614810869,-0.04659237876316058
2018-10-01,12.61,13.333798614810869,-0.05428300184516743
2018-10-02,12.77,13.043798614810868,-0.020990711593781963
2018-10-03,12.48,12.013798614810868,0.0388054935942066
2018-10-04,11.45,12.183798614810868,-0.0602274083813934
2018-10-05,11.62,12.493798614810869,-0.0699385864740143
2018-10-08,11.93,12.39379861481087,-0.037421829192594736
2018-10-09,11.83,12.033798614810868,-0.016935518146368067
2018-10-10,11.47,11.693798614810868,-0.019138230628276243
2018-10-11,11.13,11.593798614810868,-0.040004025446705005
2018-10-12,11.03,11.663798614810869,-0.05433895386414356
2018-10-15,11.1,11.783798614810868,-0.058028708497395165
2018-10-16,11.22,11.773798614810868,-0.04703652856047802
2018-10-17,11.21,11.403798614810869,-0.016994215818505354
2018-10-18,10.84,11.093798614810868,-0.022877521363334652
2018-10-19,10.53,11.113798614810868,-0.052529169822536304
2018-10-22,10.55,11.133798614810868,-0.05243480998787442
2018-10-23,10.57,10.913798614810869,-0.03150127897213595
2018-10-24,10.35,10.933798614810868,-0.0533939425242439
2018-10-25,10.37,10.523798614810868,-0.01461436316297593
2018-10-26,9.96,10.373798614810868,-0.03988882280981232
2018-10-29,9.81,10.753798614810869,-0.08776420766435067
2018-10-30,10.19,11.113798614810868,-0.08312177022712675
2018-10-31,10.55,11.503798614810869,-0.08291162308621036
2018-11-01,10.94,11.553798614810868,-0.0531252651421531
2018-11-02,10.99,11.623798614810868,-0.054525945933310616
2018-11-05,11.06,11.743798614810869,-0.058226357351571556
2018-11-06,11.18,9.22379861481087,0.21208197044198385
2018-11-07,8.66,8.863798614810868,-0.022992243356063313
2018-11-08,8.3,9.053798614810868,-0.08325771832142892
2018-11-09,8.49,9.213798614810868,-0.07855594039654679
2018-11-12,8.65,8.72379861481087,-0.008459458782734464
2018-11-13,8.16,9.263798614810868,-0.11915183616428426
2018-11-14,8.7,9.273798614810868,-0.06187309414876385
2018-11-15,8.71,9.653798614810869,-0.09776448136828664
2018-11-16,9.09,9.713798614810868,-0.06421778333552708
2018-11-19,9.15,9.193798614810868,-0.004763930193153243
2018-11-20,8.63,9.333798614810869,-0.07540323547307748
2018-11-21,8.77,9.14379861481087,-0.04088001393703067
2018-11-23,8.58,9.243798614810869,-0.07181015537782254
2018-11-26,8.68,9.173798614810869,-0.05382706069148313
2018-11-27,8.61,9.083798614810869,-0.052158643635973445
2018-11-28,8.52,9.083798614810869,-0.062066393005632214
2018-11-29,8.52,8.903798614810869,-0.04310504217519551
2018-11-30,8.34,9.033798614810868,-0.07680031893487071
2018-12-03,8.47,8.493798614810869,-0.002801881218300828
2018-12-04,7.93,8.233798614810869,-0.036896532089623846
2018-12-06,7.67,8.06379861481087,-0.048835373205820765
2018-12-07,7.5,8.153798614810869,-0.08018331647574473
2018-12-10,7.59,8.14379861481087,-0.0680024937998458
2018-12-11,7.58,8.31379861481087,-0.08826273630246728
2018-12-12,7.75,8.163798614810869,-0.05068701891545313
2018-12-13,7.6,7.873798614810869,-0.0347733829889737
2018-12-14,7.31,7.6337986148108685,-0.042416447059874574
2018-12-17,7.07,7.663798614810869,-0.07748097838365797
2018-12-18,7.1,7.523798614810868,-0.0563277456651492
2018-12-19,6.96,7.043798614810869,-0.011896793107438741
2018-12-20,6.48,6.723798614810868,-0.036259059614581535
2018-12-21,6.16,6.673798614810869,-0.07698743166607058
2018-12-24,6.11,6.963798614810869,-0.12260529949774501
2018-12-26,6.4,6.903798614810868,-0.07297411800657938
2018-12-27,6.34,7.0537986148108685,-0.10119350633460178
2018-12-28,6.49,7.123798614810869,-0.0889691931342862
2018-12-31,6.56,7.5059254327563245,-0.12602382494079245
2019-01-02,6.95,7.345925432756325,-0.053897284471585816
2019-01-03,6.79,7.7159254327563245,-0.12000186378493294
2019-01-04,7.16,8.105925432756324,-0.11669555075522986
2019-01-07,7.55,8.075925432756325,-0.06512262119498369
2019-01-08,7.52,7.915925432756325,-0.05001631661637118
2019-01-09,7.36,7.745925432756325,-0.0498230245187109
2019-01-10,7.19,7.7959254327563245,-0.07772334894461574
2019-01-11,7.24,7.745925432756325,-0.06531504042329705
2019-01-14,7.19,7.845925432756325,-0.08360077321380988
2019-01-15,7.29,7.785925432756325,-0.06369511717514098
2019-01-16,7.23,7.985925432756325,-0.09465721150559481
2019-01-17,7.43,8.085925432756325,-0.0811194016332566
2019-01-18,7.53,7.805925432756325,-0.03534820248198223
2019-01-22,7.25,7.885925432756325,-0.08064055869902564
2019-01-23,7.33,7.555925432756325,-0.02990043175610191
2019-01-24,7.0,7.865925432756325,-0.11008563965662876
2019-01-25,7.31,7.895925432756325,-0.07420604940436848
2019-01-28,7.34,7.765925432756325,-0.054845418803506796
2019-01-29,7.21,7.775925432756325,-0.0727791743439754
2019-01-30,7.22,8.315925432756325,-0.13178634676538692
2019-01-31,7.76,8.095925432756324,-0.04149314807139426
2019-02-01,7.54,8.195925432756324,-0.08003067355088578
2019-02-04,7.64,8.365925432756326,-0.08677168337097585
2019-02-05,7.81,7.995925432756325,-0.023252522090145833
2019-02-06,7.44,7.615925432756325,-0.0230996789962864
2019-02-07,7.06,9.885925432756325,-0.2858534036067901
2019-02-08,9.33,10.215925432756325,-0.086720037121228
2019-02-11,9.66,11.425925432756324,-0.1545542584842795
2019-02-12,10.87,11.725925432756325,-0.07299427560449101
2019-02-13,11.17,11.635925432756325,-0.04004197478308835
2019-02-14,11.08,11.595925432756324,-0.044491958468353965
2019-02-15,11.04,11.595925432756324,-0.047941445982908726
2019-02-19,11.04,11.705925432756326,-0.05688789293778418
2019-02-20,11.15,11.665925432756325,-0.0442249897558642
2019-02-21,11.11,11.825925432756325,-0.060538639181108134
2019-02-22,11.27,11.715925432756325,-0.03806147754317146
2019-02-25,11.16,11.735925432756325,-0.04907371268301097
2019-02-26,11.18,11.605925432756324,-0.03669896340658896
2019-02-27,11.05,11.555925432756325,-0.0437806072477962
2019-02-28,11.0,11.635925432756325,-0.05465189996544062
2019-03-01,11.08,11.735925432756325,-0.05589038857775641
2019-03-04,11.18,11.575925432756325,-0.034202486449677494
2019-03-05,11.02,11.535925432756326,-0.04472336751513262
2019-03-06,10.98,11.415925432756325,-0.03818572881577342
2019-03-07,10.86,11.555925432756325,-0.060222388661635096
2019-03-08,11.0,11.475925432756325,-0.04147163865302461
2019-03-11,10.92,11.445925432756324,-0.04594870339196977
2019-03-12,10.89,11.555925432756325,-0.057626317912081504
2019-03-13,11.0,11.555925432756325,-0.04810739183038548
2019-03-14,11.0,11.445925432756324,-0.03895931660363261
2019-03-15,10.89,11.825925432756325,-0.07914183444484846
2019-03-18,11.27,12.055925432756325,-0.06518997128341075
2019-03-19,11.5,11.945925432756324,-0.037328663674190854
2019-03-20,11.39,11.835925432756325,-0.037675586525934834
2019-03-21,11.28,11.775925432756324,-0.04211349974897438
2019-03-22,11.22,11.785925432756326,-0.04801705525672706
2019-03-25,11.23,11.825925432756325,-0.05039144176452237
2019-03-26,11.27,11.975925432756325,-0.058945376432078644
2019-03-27,11.42,12.055925432756325,-0.05274795670421917
2019-03-28,11.5,12.055925432756325,-0.046112215595316974
2019-03-29,11.5,11.791383304486752,-0.024711545453354744
2019-04-01,11.28,11.761383304486753,-0.04092914005303394
2019-04-02,11.25,11.701383304486752,-0.03857520882284704
2019-04-03,11.19,11.811383304486753,-0.05260885100991608
2019-04-04,11.3,11.771383304486752,-0.04004485218887399
2019-04-05,11.26,11.801383304486754,-0.04587456322013761
2019-04-08,11.29,11.721383304486753,-0.03680310534010334
2019-04-09,11.21,11.681383304486753,-0.040353380434464126
2019-04-10,11.17,11.691383304486752,-0.04459551884563251
2019-04-11,11.18,11.711383304486752,-0.045373231382767054
2019-04-12,11.2,11.701383304486752,-0.04284820789474553
2019-04-15,11.19,11.691383304486752,-0.0428848572858217
2019-04-16,11.18,11.761383304486753,-0.04943154129369853
2019-04-17,11.25,11.771383304486752,-0.04429244133848087
2019-04-18,11.26,11.731383304486753,-0.040181391422652535
2019-04-22,11.22,11.731383304486753,-0.043591049001968085
2019-04-23,11.22,11.631383304486754,-0.03536839030384831
2019-04-24,11.12,11.611383304486752,-0.04231910114420889
2019-04-25,11.1,11.771383304486752,-0.05703520878730117
2019-04-26,11.26,11.371383304486752,-0.009795053205427062
2019-04-29,10.86,11.331383304486753,-0.04159980223245163
2019-04-30,10.82,11.351383304486752,-0.04681220695602073
2019-05-01,10.84,11.351383304486752,-0.04505030715372138
2019-05-02,10.84,11.991383304486753,-0.09601755487675434
2019-05-03,11.48,12.651383304486753,-0.09258934586792
2019-05-06,12.14,12.761383304486753,-0.048692472411535626
2019-05-07,12.25,12.091383304486753,0.013118159561974041
2019-05-08,11.58,12.081383304486753,-0.04150048813537355
2019-05-09,11.57,12.241383304486753,-0.05484537880949081
