date,REG,dcf,Deviation
2016-08-12,80.6,80.45428498598012,0.001811152930453197
2016-08-15,80.2,79.33428498598012,0.010912243227160445
2016-08-16,79.08,80.14428498598012,-0.013279611717370798
2016-08-17,79.89,80.17428498598012,-0.003545837496771398
2016-08-18,79.92,79.63428498598012,0.0035878392588091224
2016-08-19,79.38,80.31428498598012,-0.011632861901755276
2016-08-22,80.06,79.97428498598012,0.0010717821864230093
2016-08-23,79.72,80.05428498598012,-0.004175728832487402
2016-08-24,79.8,80.45428498598012,-0.008132382086226242
2016-08-25,80.2,79.85428498598012,0.004329323267756813
2016-08-26,79.6,80.58428498598012,-0.012214354028845298
2016-08-29,80.33,80.43428498598011,-0.0012965240630695707
2016-08-30,80.18,80.79428498598011,-0.0076030747234993035
2016-08-31,80.54,80.38428498598012,0.0019371325383692461
2016-09-01,80.13,81.33428498598012,-0.014806609367595813
2016-09-02,81.08,81.76428498598011,-0.008368996146635999
2016-09-06,81.51,82.19428498598012,-0.008325213682396915
2016-09-07,81.94,81.00428498598012,0.011551426127418107
2016-09-08,80.75,77.63428498598012,0.04013323513680267
2016-09-09,77.38,78.78428498598012,-0.0178244301668794
2016-09-12,78.53,76.52428498598012,0.026210176473878244
2016-09-13,76.27,76.35428498598012,-0.001103867137196013
2016-09-14,76.1,76.80428498598012,-0.00916986579731438
2016-09-15,76.55,76.74428498598012,-0.002531588977806143
2016-09-16,76.49,77.36428498598012,-0.011300886269918542
2016-09-19,77.11,77.15428498598011,-0.0005739796044790246
2016-09-20,76.9,78.01428498598011,-0.014283089131437277
2016-09-21,77.76,79.60428498598012,-0.02316816219509954
2016-09-22,79.35,79.56428498598012,-0.002693230838659466
2016-09-23,79.31,79.74428498598012,-0.005445970028528868
2016-09-26,79.49,78.86428498598012,0.00793407325167661
2016-09-27,78.61,79.58428498598012,-0.012242178039945317
2016-09-28,79.33,78.11428498598012,0.015563286718147218
2016-09-29,77.86,77.74428498598012,0.001488405405500215
2016-09-30,77.49,75.90849712368168,0.020834332601019412
2016-10-03,75.5,75.31849712368168,0.002409804805588056
2016-10-04,74.91,73.80849712368169,0.01492379494562135
2016-10-05,73.4,74.08849712368169,-0.0092929017379354
2016-10-06,73.68,74.32849712368169,-0.008724744193368883
2016-10-07,73.92,75.08849712368169,-0.015561599558411743
2016-10-10,74.68,74.20849712368168,0.006353758593607983
2016-10-11,73.8,74.37849712368168,-0.007777746876489355
2016-10-12,73.97,75.04849712368168,-0.01437066916748908
2016-10-13,74.64,74.85849712368169,-0.0029188019006136656
2016-10-14,74.45,74.56849712368168,-0.0015891043571004682
2016-10-17,74.16,74.63849712368169,-0.0064108622510014035
2016-10-18,74.23,74.45849712368168,-0.0030687850615911394
2016-10-19,74.05,74.44849712368169,-0.005352655044462029
2016-10-20,74.04,74.16849712368169,-0.0017325027291223982
2016-10-21,73.76,74.54849712368168,-0.010576968739872794
2016-10-24,74.14,74.05849712368169,0.0011005202574148054
2016-10-25,73.65,73.16849712368169,0.006580740280949016
2016-10-26,72.76,71.1484971236817,0.02264985124727148
2016-10-27,70.74,71.44849712368169,-0.009916193512863436
2016-10-28,71.04,72.47849712368169,-0.019847226153529962
2016-10-31,72.07,70.73849712368168,0.018822888956635087
2016-11-01,70.33,69.21849712368169,0.016057888028574885
2016-11-02,68.81,69.89849712368168,-0.015572539732229718
2016-11-03,69.49,69.72849712368168,-0.0034203680492158606
2016-11-04,69.32,70.43849712368169,-0.015879060021932956
2016-11-07,70.03,70.69849712368169,-0.009455605859799321
2016-11-08,70.29,69.06849712368168,0.017685383744936
2016-11-09,68.66,68.56849712368168,0.0013344739954452844
2016-11-10,68.16,69.04849712368168,-0.012867725739058256
2016-11-11,68.64,70.26849712368168,-0.02317535154929129
2016-11-14,69.86,67.31849712368168,0.03775341079954453
2016-11-15,66.91,67.24849712368169,-0.005033526965801727
2016-11-16,66.84,65.7884971236817,0.015983080968417607
2016-11-17,65.38,66.39849712368168,-0.015339159285254755
2016-11-18,65.99,66.51849712368168,-0.007945115216584364
2016-11-21,66.11,67.33849712368169,-0.018243607685887175
2016-11-22,66.93,67.08849712368169,-0.0023625081866044395
2016-11-23,66.68,67.07849712368169,-0.005940758078507913
2016-11-25,66.67,67.09849712368168,-0.006386091224842794
2016-11-28,66.69,67.3084971236817,-0.009188990248069184
2016-11-29,66.9,67.24849712368169,-0.005182229173697928
2016-11-30,66.84,65.9184971236817,0.01397942787726647
2016-12-01,65.51,66.21849712368169,-0.010699383925285466
2016-12-02,65.81,66.4284971236817,-0.00931071980343201
2016-12-05,66.02,66.4184971236817,-0.0059997913373385225
2016-12-06,66.01,67.5584971236817,-0.022920834382191946
2016-12-07,67.15,67.97849712368168,-0.012187635189614188
2016-12-08,67.57,68.09849712368168,-0.0077607751419509485
2016-12-09,67.69,69.44849712368169,-0.02532088089033757
2016-12-12,69.04,68.88849712368169,0.002199247808328808
2016-12-13,68.48,67.38849712368169,0.016197168996290534
2016-12-14,66.98,66.89849712368168,0.001218306536358238
2016-12-15,66.49,68.13849712368169,-0.02419332966339749
2016-12-16,67.73,68.63849712368169,-0.013235970508570949
2016-12-19,68.23,68.61849712368168,-0.005661696772248259
2016-12-20,68.21,67.4284971236817,0.011590097802192112
2016-12-21,67.02,67.73849712368168,-0.010606924484459768
2016-12-22,67.33,67.85849712368169,-0.007788223230444147
2016-12-23,67.45,67.8084971236817,-0.005286905607534864
2016-12-27,67.4,67.1784971236817,0.0032972288128223504
2016-12-28,66.77,68.40849712368168,-0.023951660869252933
2016-12-29,68.0,69.35849712368169,-0.019586599768146362
2016-12-30,68.95,69.02087821493805,-0.001026909781085772
2017-01-03,68.89,70.12087821493805,-0.017553662279657933
2017-01-04,69.99,70.28087821493804,-0.004138795961662001
2017-01-05,70.15,70.43087821493805,-0.003987998191373854
2017-01-06,70.3,69.46087821493805,0.01208049490053087
2017-01-09,69.33,68.83087821493804,0.007251422588323786
2017-01-10,68.7,68.31087821493806,0.005696337029039267
2017-01-11,68.18,69.13087821493805,-0.013754753873972514
2017-01-12,69.0,69.01087821493805,-0.00015763043768501905
2017-01-13,68.88,69.84087821493804,-0.013758106133501147
2017-01-17,69.71,70.14087821493804,-0.00614303992056775
2017-01-18,70.01,69.04087821493805,0.014036927254095666
2017-01-19,68.91,69.89087821493804,-0.014034423947593133
2017-01-20,69.76,71.14087821493804,-0.01941047467485557
2017-01-23,71.01,71.27087821493805,-0.0036603760395836904
2017-01-24,71.14,70.28087821493804,0.012224118521036775
2017-01-25,70.15,70.01087821493805,0.0019871452638380305
2017-01-26,69.88,69.58087821493804,0.004298907871469471
2017-01-27,69.45,69.08087821493804,0.005343327916496277
2017-01-30,68.95,69.86087821493804,-0.01303845926665248
2017-01-31,69.73,68.82087821493805,0.013209970704277207
2017-02-01,68.69,69.62087821493805,-0.013370676136319037
2017-02-02,69.49,69.98087821493804,-0.007014462056768922
2017-02-03,69.85,70.02087821493805,-0.0024403894851693364
2017-02-06,69.89,69.43087821493805,0.006612645509691539
2017-02-07,69.3,70.17087821493804,-0.012410821085500512
2017-02-08,70.04,71.04087821493805,-0.01408876466743314
2017-02-09,70.91,71.43087821493805,-0.007292059512004179
2017-02-10,71.3,71.37087821493805,-0.0009930971386479248
2017-02-13,71.24,70.25087821493804,0.014079849393991317
2017-02-14,70.12,69.37087821493805,0.010798793446738397
2017-02-15,69.24,69.65087821493805,-0.005899110326651025
2017-02-16,69.52,69.88087821493805,-0.005164191180140443
2017-02-17,69.75,70.64087821493804,-0.01261136947119168
2017-02-21,70.51,70.14087821493804,0.005262577179755867
2017-02-22,70.01,71.08087821493804,-0.015065630051725787
2017-02-23,70.95,71.32087821493805,-0.005200135279046059
2017-02-24,71.19,71.83087821493804,-0.008922043428459259
2017-02-27,71.7,70.48087821493804,0.017297199126039997
2017-02-28,70.35,68.53087821493806,0.026544556737716052
2017-03-01,68.4,69.26087821493805,-0.012429501864912318
2017-03-02,69.13,67.87087821493803,0.018551723775762863
2017-03-03,67.74,66.76087821493805,0.014666101034645607
2017-03-06,66.63,65.85087821493805,0.011831608114912129
2017-03-07,65.72,64.91087821493805,0.012465118441052692
2017-03-08,64.78,63.080878214938046,0.026935607638062242
2017-03-09,62.95,62.71087821493805,0.0038130830227314227
2017-03-10,62.58,63.85087821493805,-0.019903848630867027
2017-03-13,63.72,64.98087821493803,-0.019403834629125982
2017-03-14,64.85,66.90087821493805,-0.030655475229323992
2017-03-15,66.77,66.61087821493804,0.002388825809329642
2017-03-16,66.48,67.04087821493805,-0.008366212225618952
2017-03-17,66.91,66.90087821493805,0.0001363477626203924
2017-03-20,66.77,66.83087821493804,-0.0009109294470476259
2017-03-21,66.7,66.46087821493805,0.0035979329717645836
2017-03-22,66.33,67.40087821493805,-0.015888193793604177
2017-03-23,67.27,67.24087821493805,0.0004330964412579963
2017-03-24,67.11,66.58087821493804,0.007947053256849967
2017-03-27,66.45,66.75087821493804,-0.004507479496662303
2017-03-28,66.62,66.60087821493805,0.000287110103867505
2017-03-29,66.47,66.63087821493805,-0.0024144693758814118
2017-03-30,66.5,66.52087821493805,-0.00031385958060548
2017-03-31,66.39,66.74100111331317,-0.005259152656659216
2017-04-03,66.45,66.64100111331317,-0.0028661201080757426
2017-04-04,66.35,66.42100111331317,-0.001068955783910086
2017-04-05,66.13,66.32100111331317,-0.0028799491881439376
2017-04-06,66.03,66.36100111331318,-0.0049878860740509845
2017-04-07,66.07,66.98100111331317,-0.01360088828430639
2017-04-10,66.69,67.50100111331317,-0.012014653115318241
2017-04-11,67.21,67.64100111331317,-0.006371891400471008
2017-04-12,67.35,67.60100111331317,-0.0037129792337313727
2017-04-13,67.31,68.12100111331317,-0.011905302330541767
2017-04-17,67.83,68.60100111331317,-0.011238919269409231
2017-04-18,68.31,68.78100111331317,-0.006847837421517289
2017-04-19,68.49,68.73100111331317,-0.0035064397347545073
2017-04-20,68.44,67.76100111331317,0.010020496679961521
2017-04-21,67.47,65.53100111331317,0.02958903196571039
2017-04-24,65.24,65.45100111331317,-0.0032238026878744774
2017-04-25,65.16,64.36100111331318,0.012414332792619387
2017-04-26,64.07,64.17100111331317,-0.001573937005203141
2017-04-27,63.88,63.47100111331317,0.006443870106234151
2017-04-28,63.18,63.80100111331317,-0.009733407038711617
2017-05-01,63.51,64.53100111331317,-0.015821870042281527
2017-05-02,64.24,63.40100111331317,0.013233211967541791
2017-05-03,63.11,62.841001113313176,0.0042806270097730525
2017-05-04,62.55,62.96100111331317,-0.006527868141319448
2017-05-05,62.67,61.781001113313174,0.014389518956747116
2017-05-08,61.49,61.82100111331317,-0.0053541855898850965
2017-05-09,61.53,63.22100111331317,-0.026747458653530787
2017-05-10,62.93,62.531001113313174,0.00638081718800243
2017-05-11,62.24,61.01100111331317,0.02014388986019533
2017-05-12,60.72,61.25100111331317,-0.008669264235058538
2017-05-15,60.96,59.25100111331317,0.028843375716445685
2017-05-16,58.96,60.531001113313174,-0.025953661502678305
2017-05-17,60.24,60.531001113313174,-0.0048074723358435545
2017-05-18,60.24,60.921001113313174,-0.011178429455656946
2017-05-19,60.63,61.05100111331317,-0.006895892051495989
2017-05-22,60.76,61.05100111331317,-0.004766524839995068
2017-05-23,60.76,62.26100111331317,-0.024108207167780615
2017-05-24,61.97,62.771001113313176,-0.012760687245806701
2017-05-25,62.48,62.29100111331317,0.0030341282578365547
2017-05-26,62.0,60.98100111331317,0.016710104263348402
2017-05-30,60.69,61.15100111331317,-0.007538733707056378
2017-05-31,60.86,61.23100111331317,-0.00605904046263428
2017-06-01,60.94,61.201001113313175,-0.004264654312270744
2017-06-02,60.91,60.491001113313175,0.006926631713400466
2017-06-05,60.2,61.451001113313175,-0.020357701105737536
2017-06-06,61.16,62.451001113313175,-0.020672224468759826
2017-06-07,62.16,62.101001113313174,0.0009500472718495523
2017-06-08,61.81,62.66100111331317,-0.013581032830520146
2017-06-09,62.37,64.15100111331317,-0.027762639435155556
2017-06-12,63.86,64.18100111331317,-0.0050014974485430574
2017-06-13,63.89,63.781001113313174,0.001708955406535262
2017-06-14,63.49,64.35100111331317,-0.013379762527657824
2017-06-15,64.06,61.741001113313175,0.03756011151213401
2017-06-16,61.45,60.521001113313176,0.01535002510859762
2017-06-19,60.23,60.05100111331317,0.002980781058904647
2017-06-20,59.76,60.26100111331317,-0.008313853139796046
2017-06-21,59.97,60.57100111331317,-0.009922258213775459
2017-06-22,60.28,61.36100111331317,-0.017617071001122087
2017-06-23,61.07,62.741001113313175,-0.0266333192595265
2017-06-26,62.45,62.601001113313174,-0.0024121197844718667
2017-06-27,62.31,63.44100111331317,-0.017827605073461372
2017-06-28,63.15,63.271001113313176,-0.0019124260906899782
2017-06-29,62.98,62.93100111331317,0.0007786128588451735
2017-06-30,62.64,64.46309877123481,-0.028281277288648266
2017-07-03,63.81,63.30309877123481,0.008007526307630464
2017-07-05,62.65,62.36309877123481,0.0046004966786148405
2017-07-06,61.71,63.033098771234805,-0.020990539843784406
2017-07-07,62.38,62.09309877123481,0.0046205010611921615
2017-07-10,61.44,62.05309877123481,-0.009880228117133405
2017-07-11,61.4,62.813098771234806,-0.02249688040994935
2017-07-12,62.16,63.103098771234805,-0.014945363850573878
2017-07-13,62.45,64.2030987712348,-0.027305516474856684
2017-07-14,63.55,64.6130987712348,-0.016453301133238507
2017-07-17,63.96,64.23309877123481,-0.004251682955658809
2017-07-18,63.58,65.13309877123481,-0.023845000476481526
2017-07-19,64.48,65.15309877123481,-0.01033103235194055
2017-07-20,64.5,64.88309877123481,-0.0059044462809266784
2017-07-21,64.23,64.96309877123481,-0.011284849169778455
2017-07-24,64.31,65.54309877123481,-0.01881355618443814
2017-07-25,64.89,66.32309877123481,-0.021607837959711884
2017-07-26,65.67,67.8430987712348,-0.03203124283226566
2017-07-27,67.19,66.8130987712348,0.005641127798243328
2017-07-28,66.16,66.87309877123481,-0.01066346235388671
2017-07-31,66.22,67.9530987712348,-0.025504337588331483
2017-08-01,67.3,66.7530987712348,0.00819289649218291
2017-08-02,66.1,66.7830987712348,-0.010228617476627733
2017-08-03,66.13,67.38309877123481,-0.018596633192680567
2017-08-04,66.73,67.3930987712348,-0.00983926816432168
2017-08-07,66.74,67.1930987712348,-0.0067432337475225035
2017-08-08,66.54,67.51309877123481,-0.014413481071756218
2017-08-09,66.86,67.0630987712348,-0.0030284728107721204
2017-08-10,66.41,65.76309877123481,0.009836842254278721
2017-08-11,65.11,66.57309877123481,-0.021977327152254977
2017-08-14,65.92,65.71309877123481,0.003148553829206424
2017-08-15,65.06,66.1730987712348,-0.016821016272531963
2017-08-16,65.52,65.98309877123481,-0.007018445327043321
2017-08-17,65.33,65.33309877123482,-4.7430342247634094e-05
2017-08-18,64.68,66.18309877123481,-0.02271121780547536
2017-08-21,65.53,65.9430987712348,-0.006264473143245741
2017-08-22,65.29,66.4230987712348,-0.017058806231507795
2017-08-23,65.77,65.91309877123481,-0.002171021752921609
2017-08-24,65.26,66.40309877123481,-0.01721453956799357
2017-08-25,65.75,64.99309877123481,0.011645870762822863
2017-08-28,64.34,64.0330987712348,0.0047928529878218384
2017-08-29,63.38,64.2830987712348,-0.01404877469346455
2017-08-30,63.63,64.9730987712348,-0.020671613277423395
2017-08-31,64.32,65.33309877123482,-0.015506669518037253
2017-09-01,64.68,65.1730987712348,-0.007565986281634851
2017-09-05,64.52,65.37309877123481,-0.013049691498029259
2017-09-06,64.72,65.4530987712348,-0.011200367667802302
2017-09-07,64.8,64.83309877123482,-0.0005105227401147605
2017-09-08,64.18,65.65309877123481,-0.022437612219458947
2017-09-11,65.0,64.57309877123481,0.006611131212358012
2017-09-12,63.92,64.29309877123481,-0.005803092063774273
2017-09-13,63.64,66.12309877123481,-0.03755266793871159
2017-09-14,65.47,65.65309877123481,-0.002788882393393366
2017-09-15,65.0,64.60309877123481,0.0061436871653888225
2017-09-18,63.95,64.12309877123481,-0.0026994760788519034
2017-09-19,63.47,63.26309877123481,0.00327048836974253
2017-09-20,62.61,63.07309877123481,-0.007342254943180526
2017-09-21,62.42,62.77309877123481,-0.005625001444035882
2017-09-22,62.12,63.37309877123481,-0.019773354870309623
2017-09-25,62.72,63.743098771234806,-0.016050345699486157
2017-09-26,63.09,62.51309877123481,0.00922848555110578
2017-09-27,61.86,62.79309877123481,-0.01485989367453
2017-09-28,62.14,62.69309877123481,-0.008822323063867765
2017-09-29,62.04,62.2507330815033,-0.0033852305197337174
2017-10-02,62.1,62.5307330815033,-0.006888342104383716
2017-10-03,62.38,63.020733081503295,-0.010167020441901986
2017-10-04,62.87,63.2507330815033,-0.00601942559326063
2017-10-05,63.1,62.450733081503294,0.010396465925377685
2017-10-06,62.3,62.7807330815033,-0.007657334629705637
2017-10-09,62.63,63.7207330815033,-0.017117396940618534
2017-10-10,63.57,64.0607330815033,-0.007660434995006238
2017-10-11,63.91,64.19073308150331,-0.00437342071085034
2017-10-12,64.04,64.82073308150329,-0.012044496326840681
2017-10-13,64.67,64.3807330815033,0.004493066553475034
2017-10-16,64.23,65.21073308150329,-0.015039442667781788
2017-10-17,65.06,64.9107330815033,0.002299572218808388
2017-10-18,64.76,64.5307330815033,0.0035528330076017856
2017-10-19,64.38,63.800733081503296,0.009079314461116095
2017-10-20,63.65,63.8907330815033,-0.0037678872958963883
2017-10-23,63.74,63.5107330815033,0.0036098924917538078
2017-10-24,63.36,63.0807330815033,0.004427134956340506
2017-10-25,62.93,62.5307330815033,0.006385130939953854
2017-10-26,62.38,62.6707330815033,-0.004639056657039564
2017-10-27,62.52,62.3907330815033,0.0020718929256342555
2017-10-30,62.24,61.700733081503294,0.008740040702342577
2017-10-31,61.55,62.270733081503295,-0.011574186553416133
2017-11-01,62.12,65.43073308150329,-0.05059905224322192
2017-11-02,65.28,64.2507330815033,0.01601953579566251
2017-11-03,64.1,64.3907330815033,-0.004515138554725073
2017-11-06,64.24,65.4107330815033,-0.01789818010516009
2017-11-07,65.26,65.9107330815033,-0.009872945589887605
2017-11-08,65.76,66.47073308150328,-0.010692421289107967
2017-11-09,66.32,66.6007330815033,-0.004215165036693391
2017-11-10,66.45,67.36073308150328,-0.013520237085325904
2017-11-13,67.21,67.0607330815033,0.002225846805391729
2017-11-14,66.91,67.0207330815033,-0.0016522212815642812
2017-11-15,66.87,67.4107330815033,-0.00802146864134401
2017-11-16,67.26,67.5507330815033,-0.004303921930092214
2017-11-17,67.4,67.3407330815033,0.0008801050387285958
2017-11-20,67.19,67.96073308150329,-0.011340858854170688
2017-11-21,67.81,67.82073308150329,-0.00015825664241042592
2017-11-22,67.67,67.96073308150329,-0.0042779568188975325
2017-11-24,67.81,67.57073308150329,0.0035409845000218265
2017-11-27,67.42,68.1407330815033,-0.01057712544185907
2017-11-28,67.99,68.1507330815033,-0.002358493800955652
2017-11-29,68.0,67.96073308150329,0.0005777883303526021
2017-11-30,67.81,68.21073308150329,-0.005874927059125179
2017-12-01,68.06,68.7507330815033,-0.010046919509708152
2017-12-04,68.6,67.94073308150331,0.009703559096217118
2017-12-05,67.79,67.4907330815033,0.004434192737769127
2017-12-06,67.34,67.6007330815033,-0.0038569564207082685
2017-12-07,67.45,67.7307330815033,-0.004144840439944453
2017-12-08,67.58,67.83073308150331,-0.00369645247976369
2017-12-11,67.68,68.7407330815033,-0.01543092478000807
2017-12-12,68.59,68.9107330815033,-0.004654326940970899
2017-12-13,68.76,69.3507330815033,-0.008518051003282623
2017-12-14,69.2,70.1507330815033,-0.013552717694321315
2017-12-15,70.0,70.5207330815033,-0.00738411327774291
2017-12-18,70.37,69.1507330815033,0.017632017249327392
2017-12-19,69.0,68.1607330815033,0.012313055927569705
2017-12-20,68.01,67.8507330815033,0.0023473131573301664
2017-12-21,67.7,68.2407330815033,-0.007923904933105907
2017-12-22,68.09,68.8407330815033,-0.010905361519240042
2017-12-26,68.69,69.1707330815033,-0.0069499492066515955
2017-12-27,69.02,69.57073308150329,-0.007916160389715876
2017-12-28,69.42,69.33073308150331,0.0012875519200374885
2017-12-29,69.18,69.8236334083521,-0.009217987906586012
2018-01-02,69.54,69.33363340835209,0.0029764283436941597
2018-01-03,69.05,67.0736334083521,0.02946562592808344
2018-01-04,66.79,67.05363340835208,-0.00393167968611885
2018-01-05,66.77,67.60363340835208,-0.012331192368265409
2018-01-08,67.32,66.1836334083521,0.01716990339041269
2018-01-09,65.9,65.62363340835209,0.004211388143173789
2018-01-10,65.34,64.65363340835209,0.010616055981151451
2018-01-11,64.37,64.34363340835209,0.0004097777861031826
2018-01-12,64.06,63.943633408352085,0.0018198307704033745
2018-01-16,63.66,64.49363340835208,-0.012925824834116528
2018-01-17,64.21,63.92363340835209,0.004479823445243891
2018-01-18,63.64,64.05363340835208,-0.006457610385894985
2018-01-19,63.77,64.59363340835209,-0.012750999826022902
2018-01-22,64.31,64.87363340835209,-0.008688173896539086
2018-01-23,64.59,64.58363340835209,9.857902555077125e-05
2018-01-24,64.3,64.40363340835209,-0.0016091236296407185
2018-01-25,64.12,63.443633408352085,0.010660905678187005
2018-01-26,63.16,62.85363340835209,0.004874286099858072
2018-01-29,62.57,62.11363340835209,0.007347285396229086
2018-01-30,61.83,63.193633408352085,-0.021578651753419553
2018-01-31,62.91,60.973633408352086,0.03175744142848913
2018-02-01,60.69,60.403633408352086,0.004740883544404717
2018-02-02,60.12,58.57363340835209,0.02640038702853298
2018-02-05,58.29,58.07363340835209,0.003725728509640591
2018-02-06,57.79,57.81363340835209,-0.00040878607620387086
2018-02-07,57.53,55.86363340835209,0.02982918385324318
2018-02-08,55.58,56.98363340835209,-0.024632220242845393
2018-02-09,56.7,57.55363340835209,-0.01483196381878138
2018-02-12,57.27,57.82363340835209,-0.00957451781769414
2018-02-13,57.54,57.943633408352085,-0.006965966485179109
2018-02-14,57.66,58.123633408352084,-0.007976676287505868
2018-02-15,57.84,58.32363340835209,-0.008292237298830996
2018-02-16,58.04,58.34363340835209,-0.0052042252190043214
2018-02-20,58.06,57.02363340835209,0.01817433456451978
2018-02-21,56.74,58.56363340835209,-0.031139348811168643
2018-02-22,58.28,59.293633408352086,-0.017095147490308937
2018-02-23,59.01,59.61363340835209,-0.010125761069069816
2018-02-26,59.33,58.193633408352085,0.019527335295836945
2018-02-27,57.91,58.39363340835209,-0.008282296889628338
2018-02-28,58.11,58.61363340835209,-0.008592427718025153
2018-03-01,58.33,59.21363340835209,-0.014922803372972138
2018-03-02,58.93,59.00363340835209,-0.0012479470178130558
2018-03-05,58.72,59.23363340835209,-0.008671313556120053
2018-03-06,58.95,59.13363340835209,-0.003105397009583233
2018-03-07,58.85,59.24363340835209,-0.006644315780547583
2018-03-08,58.96,59.38363340835209,-0.007133841161906851
2018-03-09,59.1,59.403633408352086,-0.005111360887049554
2018-03-12,59.12,59.48363340835209,-0.006113167396076258
2018-03-13,59.2,59.10363340835209,0.0016304681470613591
2018-03-14,58.82,58.543633408352086,0.004720694216571841
2018-03-15,58.26,58.55363340835209,-0.005014776902131701
2018-03-16,58.27,57.60363340835209,0.01156813472032292
2018-03-19,57.32,57.24363340835209,0.0013340626214821683
2018-03-20,56.96,56.793633408352086,0.00292931763058224
2018-03-21,56.51,56.92363340835209,-0.007266461811824554
2018-03-22,56.64,56.13363340835209,0.00902073428891148
2018-03-23,55.85,56.903633408352086,-0.018516100734569885
2018-03-26,56.62,57.373633408352084,-0.013135535673471588
2018-03-27,57.09,59.30363340835209,-0.03732711271010136
2018-03-28,59.02,59.263633408352085,-0.004111010316788066
2018-03-29,58.98,58.214181762878816,0.013155183392262515
2018-04-02,57.7,59.12418176287882,-0.02408797416580899
2018-04-03,58.61,59.91418176287882,-0.0217674968514191
2018-04-04,59.4,60.18418176287882,-0.013029698832966452
2018-04-05,59.67,59.214181762878816,0.00769778832622392
2018-04-06,58.7,59.09418176287882,-0.006670398863639515
2018-04-09,58.58,59.49418176287882,-0.015365901938485305
2018-04-10,58.98,59.38418176287882,-0.0068062192806279675
2018-04-11,58.87,58.70418176287882,0.0028246409734653533
2018-04-12,58.19,58.90418176287882,-0.012124466234906595
2018-04-13,58.39,59.04418176287882,-0.011079529656385367
2018-04-16,58.53,59.09418176287882,-0.009547162614801152
2018-04-17,58.58,58.75418176287882,-0.0029645849478729946
2018-04-18,58.24,57.61418176287882,0.010862225548856186
2018-04-19,57.1,56.63418176287882,0.008225036940968211
2018-04-20,56.12,56.62418176287882,-0.008904000855856076
2018-04-23,56.11,56.69418176287882,-0.010304086675457014
2018-04-24,56.18,56.51418176287882,-0.0059132372168276826
2018-04-25,56.0,57.75418176287882,-0.030373242410064116
2018-04-26,57.24,59.29418176287882,-0.03464390100016257
2018-04-27,58.78,59.36418176287882,-0.009840643727091924
2018-04-30,58.85,59.77418176287882,-0.01546121980464743
2018-05-01,59.26,58.62418176287882,0.010845665014019623
2018-05-02,58.11,58.26418176287882,-0.00264625295016252
2018-05-03,57.75,59.27418176287882,-0.02571409199668373
2018-05-04,58.76,59.41418176287882,-0.011010532224270175
2018-05-07,58.9,58.60418176287882,0.005047732571680674
2018-05-08,58.09,59.16418176287882,-0.018155947244972936
2018-05-09,58.65,59.15418176287882,-0.008523180405061614
2018-05-10,58.64,59.06418176287882,-0.007181708951488619
2018-05-11,58.55,58.214181762878816,0.005768667134909755
2018-05-14,57.7,56.91418176287882,0.013807072556979438
2018-05-15,56.4,56.80418176287882,-0.007115352256388818
2018-05-16,56.29,56.784181762878816,-0.008702806794723905
2018-05-17,56.27,56.214181762878816,0.0009929564990669437
2018-05-18,55.7,57.17418176287882,-0.025784046529826354
2018-05-21,56.66,57.714181762878816,-0.01826555849323086
2018-05-22,57.2,58.11418176287882,-0.01573078610327716
2018-05-23,57.6,57.894181762878816,-0.005081370077630876
2018-05-24,57.38,58.31418176287882,-0.016019804010582672
2018-05-25,57.8,58.51418176287882,-0.012205276419534505
2018-05-29,58.0,58.92418176287882,-0.015684252801301257
2018-05-30,58.41,58.59418176287882,-0.0031433455905942598
2018-05-31,58.08,58.27418176287882,-0.0033322091705887402
2018-06-01,57.76,58.97418176287882,-0.020588361323278015
2018-06-04,58.46,59.33418176287882,-0.014733189822560777
2018-06-05,58.82,59.68418176287882,-0.014479242863915887
2018-06-06,59.17,59.67418176287882,-0.00844890952811439
2018-06-07,59.16,59.98418176287882,-0.013739985087016127
2018-06-08,59.47,59.83418176287882,-0.0060865169732254865
2018-06-11,59.32,60.93418176287882,-0.026490579116337343
2018-06-12,60.42,59.88418176287882,0.008947575492353588
2018-06-13,59.37,60.52418176287882,-0.019069762353841724
2018-06-14,60.01,60.22418176287882,-0.0035564080176651025
2018-06-15,59.71,60.15418176287882,-0.007384054605376167
2018-06-18,59.64,59.574181762878816,0.001104811432965258
2018-06-19,59.06,60.58418176287882,-0.025158081177762415
2018-06-20,60.07,61.80418176287882,-0.02805929491198944
2018-06-21,61.29,63.19418176287882,-0.030132232268214376
2018-06-22,62.68,63.09418176287882,-0.0065645001061334085
2018-06-25,62.58,62.894181762878816,-0.004995402660031956
2018-06-26,62.38,62.714181762878816,-0.0053286474204885526
2018-06-27,62.2,62.97418176287882,-0.012293637506778587
2018-06-28,62.46,62.59418176287882,-0.0021436778802721435
2018-06-29,62.08,61.76816185235861,0.0050485256204768625
2018-07-02,61.55,61.85816185235861,-0.004981749265264734
2018-07-03,61.64,62.35816185235861,-0.011516725814640916
2018-07-05,62.14,62.57816185235861,-0.007001833217670561
2018-07-06,62.36,62.13816185235861,0.003570079014704186
2018-07-09,61.92,61.90816185235861,0.00019122111345559745
2018-07-10,61.69,61.53816185235861,0.002467381915073563
2018-07-11,61.32,61.50816185235861,-0.003059136327472567
2018-07-12,61.29,61.43816185235861,-0.002411560630909748
2018-07-13,61.22,61.248161852358606,-0.0004597991434663884
2018-07-16,61.03,60.98816185235861,0.0006860044043084379
