date,ABBV,dcf,Deviation
2016-12-14,61.67,65.82771586037967,-0.06316056703529205
2016-12-15,62.02,66.02771586037967,-0.060697478447600206
2016-12-16,62.22,66.02771586037967,-0.05766844742034327
2016-12-19,62.22,65.96771586037967,-0.05681136312664958
2016-12-20,62.16,65.25771586037968,-0.047468959333595295
2016-12-21,61.45,65.46771586037967,-0.061369421669576596
2016-12-22,61.66,66.14771586037966,-0.06784385223296363
2016-12-23,62.34,66.30771586037967,-0.05983792095529672
2016-12-27,62.5,66.07771586037967,-0.05414406072902522
2016-12-28,62.27,66.53771586037966,-0.06413980109168282
2016-12-29,62.73,66.42771586037966,-0.05566525677552525
2016-12-30,62.62,65.53691600245249,-0.04450798390243649
2017-01-03,62.41,66.41691600245248,-0.0603297509674271
2017-01-04,63.29,66.89691600245249,-0.05391752292916241
2017-01-05,63.77,66.91691600245248,-0.0470272121078793
2017-01-06,63.79,67.33691600245248,-0.05267416764859412
2017-01-09,64.21,67.19691600245248,-0.04445019474321521
2017-01-10,64.07,64.26691600245249,-0.003064033793763854
2017-01-11,61.14,64.40691600245248,-0.05072306213711708
2017-01-12,61.28,65.11691600245248,-0.05892349082238435
2017-01-13,61.99,64.98691600245249,-0.046115682768195776
2017-01-17,61.86,64.78691600245249,-0.0451775787929416
2017-01-18,61.66,64.50691600245248,-0.044133500388458424
2017-01-19,61.38,64.27691600245248,-0.04506930609959481
2017-01-20,61.15,64.08691600245248,-0.0458270765024813
2017-01-23,60.96,63.70691600245248,-0.04311801880892707
2017-01-24,60.58,64.50691600245248,-0.06087589123471948
2017-01-25,61.38,64.39691600245249,-0.04684876527841153
2017-01-26,61.27,63.12691600245248,-0.029415598290598255
2017-01-27,60.0,63.55691600245248,-0.055964263626561594
2017-01-30,60.43,64.23691600245249,-0.05926367950645617
2017-01-31,61.11,64.01691600245249,-0.04540856048643649
2017-02-01,60.89,64.01691600245249,-0.048845152152170224
2017-02-02,60.89,63.796916002452484,-0.04556514929876443
2017-02-03,60.67,63.77691600245248,-0.048715369089546545
2017-02-06,60.65,63.686916002452485,-0.04768508499195567
2017-02-07,60.56,63.646916002452485,-0.04850063752238265
2017-02-08,60.52,63.966916002452486,-0.05388591818808852
2017-02-09,60.84,63.546916002452484,-0.042597126229509064
2017-02-10,60.42,63.63691600245248,-0.050551098395913874
2017-02-13,60.51,63.94691600245248,-0.05374639180911667
2017-02-14,60.82,64.77691600245248,-0.06108527924210949
2017-02-15,61.65,64.60691600245248,-0.04576779368853079
2017-02-16,61.48,64.89691600245249,-0.052651438819116825
2017-02-17,61.77,64.95691600245249,-0.049061996760008775
2017-02-21,61.83,64.48691600245249,-0.04120085386547945
2017-02-22,61.36,65.06691600245249,-0.05697082680717136
2017-02-23,61.94,65.21691600245248,-0.050246411564896065
2017-02-24,62.09,65.34691600245249,-0.04984039342163071
2017-02-27,62.22,64.96691600245248,-0.042281766958874645
2017-02-28,61.84,65.95691600245249,-0.06241826107059656
2017-03-01,62.83,66.37691600245249,-0.053435986726491524
2017-03-02,63.25,66.46691600245248,-0.048398755289530526
2017-03-03,63.34,66.67691600245249,-0.050046045955840945
2017-03-06,63.55,66.81691600245249,-0.04889354669306467
2017-03-07,63.69,67.26691600245249,-0.053174966462296025
2017-03-08,64.14,67.62691600245249,-0.05156106781989045
2017-03-09,64.5,69.00691600245248,-0.06531107696933325
2017-03-10,65.88,68.97691600245248,-0.044897861225665414
2017-03-13,65.85,68.79691600245248,-0.04283500153331632
2017-03-14,65.67,69.67691600245249,-0.05750708028339613
2017-03-15,66.55,69.02691600245248,-0.03588333574637004
2017-03-16,65.9,68.81691600245249,-0.04238661323254489
2017-03-17,65.69,68.92691600245249,-0.046961567268399396
2017-03-20,65.8,68.47691600245248,-0.03909223952720964
2017-03-21,65.35,68.64691600245249,-0.04802715394140511
2017-03-22,65.52,68.77691600245248,-0.04735478401410653
2017-03-23,65.65,68.74691600245248,-0.04504807171774794
2017-03-24,65.62,69.22691600245248,-0.05210279773729476
2017-03-27,66.1,69.10691600245248,-0.04351107206615579
2017-03-28,65.98,68.89691600245249,-0.04233739580373452
2017-03-29,65.77,68.58691600245248,-0.041070748863409445
2017-03-30,65.46,68.28691600245249,-0.04139762296998395
2017-03-31,65.16,67.98695570804742,-0.0415808544242966
2017-04-03,65.03,68.06695570804742,-0.044617181368791003
2017-04-04,65.11,67.91695570804741,-0.04132923330830063
2017-04-05,64.96,68.03695570804742,-0.04522477050929363
2017-04-06,65.08,68.49695570804741,-0.04988478207135805
2017-04-07,65.54,67.92695570804742,-0.03514003657556264
2017-04-10,64.97,67.13695570804741,-0.03227664533182972
2017-04-11,64.18,67.32695570804741,-0.046741393175323
2017-04-12,64.37,67.08695570804741,-0.040499016230088
2017-04-13,64.13,67.2669557080474,-0.046634423618967524
2017-04-17,64.31,66.60695570804741,-0.03448522280639066
2017-04-18,63.65,66.4069557080474,-0.04151606828911314
2017-04-19,63.45,66.73695570804742,-0.04925240705354894
2017-04-20,63.78,66.77695570804741,-0.04488008889099804
2017-04-21,63.82,67.61695570804741,-0.05615389909657709
2017-04-24,64.66,68.05695570804741,-0.04991342431800461
2017-04-25,65.1,67.99695570804741,-0.0426041971715001
2017-04-26,65.04,69.02695570804741,-0.05775940235450061
2017-04-27,66.07,68.89695570804741,-0.04103164906192247
2017-04-28,65.94,69.4369557080474,-0.050361593079492284
2017-05-01,66.48,69.58695570804741,-0.044648536157878005
2017-05-02,66.63,69.69695570804741,-0.04400415594756457
2017-05-03,66.74,70.1869557080474,-0.0491110587896918
2017-05-04,67.23,69.94695570804741,-0.03884308731587616
2017-05-05,66.99,69.16695570804741,-0.03147392690284523
2017-05-08,66.21,69.1269557080474,-0.04219708040329384
2017-05-09,66.17,68.9369557080474,-0.04013748039245668
2017-05-10,65.98,68.25695570804741,-0.033358588651192345
2017-05-11,65.3,69.0169557080474,-0.05385568908270477
2017-05-12,66.06,69.6269557080474,-0.05122952270100667
2017-05-15,66.67,69.80695570804741,-0.04493758073575149
2017-05-16,66.85,68.32695570804741,-0.02161600341683978
2017-05-17,65.37,68.58695570804741,-0.04690331674350667
2017-05-18,65.63,68.53695570804742,-0.042414427049115244
2017-05-19,65.58,68.39695570804741,-0.04118539602949001
2017-05-22,65.44,68.7969557080474,-0.04879511998021058
2017-05-23,65.84,68.88695570804741,-0.044231243444126545
2017-05-24,65.93,69.27695570804741,-0.04831268455491056
2017-05-25,66.32,69.0169557080474,-0.03907671209747299
2017-05-26,66.06,68.97695570804741,-0.042288843833493406
2017-05-30,66.02,68.97695570804741,-0.042868747651941264
2017-05-31,66.02,69.66695570804741,-0.052348429337585434
2017-06-01,66.71,70.20695570804742,-0.04980924856775393
2017-06-02,67.25,70.46695570804741,-0.045651975109803566
2017-06-05,67.51,70.82695570804741,-0.04683182659607843
2017-06-06,67.87,71.70695570804742,-0.05350883565144582
2017-06-07,68.75,71.71695570804741,-0.041370352084179274
2017-06-08,68.76,72.6269557080474,-0.05324408369245359
2017-06-09,69.67,72.48695570804742,-0.03886155351030529
2017-06-12,69.53,72.6269557080474,-0.042641959556956155
2017-06-13,69.67,73.47695570804741,-0.05181156011925603
2017-06-14,70.52,73.55695570804741,-0.041287131567832924
2017-06-15,70.6,74.00695570804741,-0.04603561483447094
2017-06-16,71.05,74.2969557080474,-0.04370240579986129
2017-06-19,71.34,74.17695570804742,-0.0382457824127127
2017-06-20,71.22,74.2969557080474,-0.041414290514653396
2017-06-21,71.34,76.13695570804741,-0.06300430143860325
2017-06-22,73.18,75.59695570804742,-0.031971601044116116
2017-06-23,72.64,75.69695570804741,-0.040384130107393834
2017-06-26,72.74,75.34695570804742,-0.03459935021328253
2017-06-27,72.39,75.8769557080474,-0.04595539812461902
2017-06-28,72.92,75.4369557080474,-0.03336502228149829
2017-06-29,72.48,75.46695570804741,-0.03957965019289744
2017-06-30,72.51,76.22024968789013,-0.04867800490136165
2017-07-03,72.42,76.28024968789013,-0.05060614908426242
2017-07-05,72.48,75.53024968789013,-0.040384477748908854
2017-07-06,71.73,75.83024968789013,-0.05407142538454446
2017-07-07,72.03,75.63024968789014,-0.04760330294753223
2017-07-10,71.83,75.64024968789013,-0.05037330923168737
2017-07-11,71.84,75.68024968789014,-0.05074308956071838
2017-07-12,71.88,76.43024968789014,-0.059534669930708106
2017-07-13,72.63,76.91024968789014,-0.055652526227126464
2017-07-14,73.11,76.50024968789013,-0.044316844738701566
2017-07-17,72.7,76.03024968789013,-0.043801640814821186
2017-07-18,72.23,76.57024968789014,-0.05668323801452302
2017-07-19,72.77,77.81024968789013,-0.06477616648330287
2017-07-20,74.01,78.43024968789014,-0.056358990382924024
2017-07-21,74.63,77.71024968789014,-0.039637624383674464
2017-07-24,73.91,76.32024968789014,-0.03158073640674397
2017-07-25,72.52,76.39024968789013,-0.05066418428664565
2017-07-26,72.59,75.53024968789013,-0.03892810761304211
2017-07-27,71.73,74.24024968789014,-0.03381251677416708
2017-07-28,70.44,73.71024968789014,-0.0443662815108794
2017-07-31,69.91,74.18024968789014,-0.05756585756797816
2017-08-01,70.38,74.51024968789014,-0.05543196681249907
2017-08-02,70.71,74.79024968789014,-0.05455590407730393
2017-08-03,70.99,74.79024968789014,-0.050812100557881545
2017-08-04,70.99,75.02024968789014,-0.05372215774617339
2017-08-07,71.22,75.27024968789014,-0.05380943606118749
2017-08-08,71.47,75.82024968789014,-0.05737582909312089
2017-08-09,72.02,74.24024968789014,-0.02990627991182937
2017-08-10,70.44,74.43024968789014,-0.05361059118601019
2017-08-11,70.63,74.62024968789014,-0.053474086519140984
2017-08-14,70.82,74.14024968789013,-0.0447833626386136
2017-08-15,70.34,74.22024968789013,-0.05228020256206756
2017-08-16,70.42,73.65024968789014,-0.043859317539031606
2017-08-17,69.85,73.76024968789014,-0.05301296707150549
2017-08-18,69.96,74.50024968789013,-0.06094274458019899
2017-08-21,70.7,75.55024968789014,-0.0641989895192574
2017-08-22,71.75,75.32024968789014,-0.047400927409088967
2017-08-23,71.52,75.91024968789014,-0.05783474176334469
2017-08-24,72.11,76.28024968789013,-0.05467011061124227
2017-08-25,72.48,77.12024968789014,-0.06016901795143914
2017-08-28,73.32,77.69024968789013,-0.056252228631610945
2017-08-29,73.89,77.72024968789013,-0.04928251907671022
2017-08-30,73.92,79.10024968789014,-0.06548967554881446
2017-08-31,75.3,79.22024968789013,-0.04948544978506164
2017-09-01,75.42,79.05024968789014,-0.04592331715868403
2017-09-05,75.25,80.85024968789014,-0.06926694363355757
2017-09-06,77.05,85.58024968789013,-0.09967544753608248
2017-09-07,81.78,89.14024968789013,-0.0825693187270714
2017-09-08,85.34,90.80024968789014,-0.060134743094416465
2017-09-11,87.0,91.55024968789014,-0.049702209479522974
2017-09-12,87.75,92.27024968789014,-0.04898924304616248
2017-09-13,88.47,93.02024968789014,-0.04891676493191055
2017-09-14,89.22,91.17024968789013,-0.02139129479810098
2017-09-15,87.37,89.12024968789014,-0.019639191923493504
2017-09-18,85.32,90.17024968789013,-0.053789910804045715
2017-09-19,86.37,91.21024968789014,-0.053066949212976056
2017-09-20,87.41,91.21024968789014,-0.04166472190235326
2017-09-21,87.41,91.28024968789013,-0.042399639583847404
2017-09-22,87.48,90.37024968789014,-0.031982313846339094
2017-09-25,86.57,89.15024968789014,-0.028942708482852852
2017-09-26,85.35,88.55024968789014,-0.03614049310047063
2017-09-27,84.75,92.76024968789014,-0.08635433512568347
2017-09-28,88.96,92.66024968789014,-0.03993351734269868
2017-09-29,88.86,95.66215980024968,-0.07110606549604503
2017-10-02,90.39,94.97215980024968,-0.048247400184297407
2017-10-03,89.7,95.17215980024969,-0.057497484681810596
2017-10-04,89.9,95.45215980024969,-0.05816693736284806
2017-10-05,90.18,95.76215980024969,-0.058291916263099264
2017-10-06,90.49,96.05215980024968,-0.05790770152193114
2017-10-09,90.78,96.44215980024968,-0.058710420960885856
2017-10-10,91.17,97.65215980024969,-0.06638009659498711
2017-10-11,92.38,96.69215980024968,-0.04459678850030768
2017-10-12,91.42,95.94215980024968,-0.04713422972408332
2017-10-13,90.67,96.31215980024969,-0.058582008875633806
2017-10-16,91.04,97.44215980024968,-0.06570215411248792
2017-10-17,92.17,101.31215980024969,-0.09023753731313855
2017-10-18,96.04,101.75215980024969,-0.05613797104123641
2017-10-19,96.48,101.37215980024969,-0.04825940188992239
2017-10-20,96.1,99.78215980024969,-0.03690198536111944
2017-10-23,94.51,96.9621598002497,-0.025289863646822064
2017-10-24,91.69,97.04215980024969,-0.055152933645196134
2017-10-25,91.77,94.83215980024968,-0.03229030960277279
2017-10-26,89.56,97.20215980024969,-0.0786212962340993
2017-10-27,91.93,96.23215980024969,-0.044706050546716725
2017-10-30,90.96,95.52215980024968,-0.047760224536273155
2017-10-31,90.25,97.7121598002497,-0.07636879397103069
2017-11-01,92.44,96.29215980024969,-0.04000491637367665
2017-11-02,91.02,97.58215980024968,-0.06724753596028621
2017-11-03,92.31,98.23215980024969,-0.060287382587251526
2017-11-06,92.96,99.23215980024969,-0.06320692619081658
2017-11-07,93.96,100.98215980024969,-0.06953861765424763
2017-11-08,95.71,101.16215980024968,-0.05389524908340515
2017-11-09,95.89,100.70215980024969,-0.04778606347465608
2017-11-10,95.43,100.39215980024969,-0.049427762189028446
2017-11-13,95.12,100.02215980024968,-0.04901073732100558
2017-11-14,94.75,99.03215980024969,-0.04324009300500875
2017-11-15,93.76,99.7421598002497,-0.05997624086173747
2017-11-16,94.47,98.88215980024968,-0.044620382576216144
2017-11-17,93.61,98.87215980024969,-0.05322185548369507
2017-11-20,93.6,99.95215980024969,-0.0635520014069153
2017-11-21,94.68,99.7421598002497,-0.050752458242206755
2017-11-22,94.47,99.9921598002497,-0.05522592782555247
2017-11-24,94.72,100.69215980024968,-0.05931107061460483
2017-11-27,95.42,100.69215980024968,-0.052359188746258334
2017-11-28,95.42,101.09215980024969,-0.05610880024185294
2017-11-29,95.82,102.19215980024968,-0.06235468369300601
2017-11-30,96.92,101.59215980024969,-0.04598937368234002
2017-12-01,96.32,100.4921598002497,-0.04151726670560951
2017-12-04,95.22,100.68215980024969,-0.05425151596952682
2017-12-05,95.41,99.67215980024969,-0.042761788334790496
2017-12-06,94.4,99.51215980024969,-0.05137221230562472
2017-12-07,94.24,101.22215980024968,-0.06897856965340576
2017-12-08,95.95,101.7421598002497,-0.056929790085264886
2017-12-11,96.47,101.5721598002497,-0.05023187269310336
2017-12-12,96.3,102.62215980024969,-0.06160618537512319
2017-12-13,97.35,101.5721598002497,-0.04156808133796641
2017-12-14,96.3,102.72215980024968,-0.06251971154751823
2017-12-15,97.45,103.4621598002497,-0.05810974574527661
2017-12-18,98.19,103.19215980024968,-0.04847422333181539
2017-12-19,97.92,102.68215980024969,-0.046377674656567835
2017-12-20,97.41,103.18215980024969,-0.055941451617450344
2017-12-21,97.91,103.48215980024969,-0.053846574240483225
2017-12-22,98.21,103.02215980024968,-0.04670994870987
2017-12-26,97.75,103.36215980024969,-0.054296077124310727
2017-12-27,98.09,103.06215980024969,-0.04824428102308831
2017-12-28,97.79,101.98215980024969,-0.04110679562445807
2017-12-29,96.71,104.21349344978167,-0.07200116991949268
2018-01-02,98.41,105.75349344978166,-0.06943972449731706
2018-01-03,99.95,105.18349344978166,-0.04975584360373353
2018-01-04,99.38,106.91349344978165,-0.07046344859472964
2018-01-05,101.11,105.29349344978166,-0.03973173757196047
2018-01-08,99.49,106.04349344978166,-0.06180005238025443
2018-01-09,100.24,105.49349344978165,-0.04979921773357987
2018-01-10,99.69,105.07349344978167,-0.05123550453145087
2018-01-11,99.27,106.14349344978166,-0.06475661603349836
2018-01-12,100.34,108.29349344978166,-0.07344387180075496
2018-01-16,102.49,110.16349344978165,-0.06965550210405813
2018-01-17,104.36,109.61349344978166,-0.04792743378978692
2018-01-18,103.81,110.44349344978166,-0.06006232909318365
2018-01-19,104.64,112.29349344978166,-0.06815616127575863
2018-01-22,106.49,111.18349344978166,-0.04221394115396804
2018-01-23,105.38,111.31349344978166,-0.05330435031632996
2018-01-24,105.51,114.10349344978167,-0.07531314940470046
2018-01-25,108.3,129.01349344978166,-0.1605529227672946
2018-01-26,123.21,128.11349344978166,-0.038274605724523125
2018-01-29,122.31,121.68349344978166,0.005148656834683019
2018-01-30,115.88,118.02349344978165,-0.01816158280972846
2018-01-31,112.22,122.14349344978166,-0.08124455236628403
2018-02-01,116.34,120.97349344978166,-0.03830172476340943
2018-02-02,115.17,115.31349344978166,-0.0012443769197240107
2018-02-05,109.51,117.00349344978166,-0.06404504027051028
2018-02-06,111.2,119.42349344978166,-0.06885993042264915
2018-02-07,113.62,114.28349344978166,-0.005805680503398358
2018-02-08,108.48,117.10349344978167,-0.07363993332512953
2018-02-09,111.3,117.73349344978166,-0.05464454728446344
2018-02-12,111.93,117.66349344978165,-0.048727887313907425
2018-02-13,111.86,118.88349344978165,-0.05907879425454887
2018-02-14,113.08,120.70349344978166,-0.06315884678974426
2018-02-15,114.9,124.40349344978166,-0.07639249659510539
2018-02-16,118.6,123.78349344978166,-0.04187548198326285
2018-02-20,117.98,123.71349344978167,-0.04634493206764889
2018-02-21,117.91,123.36349344978166,-0.04420670408463789
2018-02-22,117.56,124.55349344978166,-0.0561485130290732
2018-02-23,118.75,127.34349344978166,-0.06748278390187668
2018-02-26,121.54,124.06349344978166,-0.02034033848001482
2018-02-27,118.26,121.63349344978165,-0.027734905527271203
2018-02-28,115.83,119.64349344978166,-0.03187380558544384
2018-03-01,113.84,120.84349344978166,-0.05795507271305478
2018-03-02,115.04,121.46349344978167,-0.05288414870462632
2018-03-05,115.66,120.36349344978166,-0.03907740889677702
2018-03-06,114.56,120.52349344978165,-0.04947992527503742
2018-03-07,114.72,122.81349344978166,-0.06590068584842501
2018-03-08,117.01,125.09349344978166,-0.06461961551203099
2018-03-09,119.29,124.10349344978167,-0.038786123709961706
2018-03-12,118.3,125.55349344978166,-0.057772135609136854
2018-03-13,119.75,124.74349344978165,-0.04003009144354208
2018-03-14,118.94,120.73349344978166,-0.014854978502942595
2018-03-15,114.93,119.51349344978166,-0.03835126325470184
2018-03-16,113.71,117.83349344978166,-0.034994239151018736
2018-03-19,112.03,118.45349344978166,-0.05422797810944169
2018-03-20,112.65,118.25349344978166,-0.04738543688065566
2018-03-21,112.45,103.90349344978166,0.0822542752554225
2018-03-22,98.1,103.26349344978166,-0.050003087027970294
2018-03-23,97.46,101.08349344978166,-0.03584653958939221
2018-03-26,95.28,97.81349344978166,-0.025901267406243655
2018-03-27,92.01,100.07349344978167,-0.08057571662398333
2018-03-28,94.27,100.45349344978166,-0.06155578305370624
2018-03-29,94.65,97.10348370927318,-0.025266690911099343
2018-04-02,91.46,96.23348370927319,-0.04960314773280117
2018-04-03,90.59,98.58348370927318,-0.08108339661485586
2018-04-04,92.94,97.85348370927318,-0.050212660020069855
2018-04-05,92.21,95.42348370927319,-0.03367602590431218
2018-04-06,89.78,96.12348370927319,-0.06599306916985181
2018-04-09,90.48,99.26348370927319,-0.08848655498530156
2018-04-10,93.62,99.28348370927318,-0.05704356351815043
2018-04-11,93.64,97.76348370927319,-0.042178158478225924
2018-04-12,92.12,97.47348370927318,-0.054922462043529796
2018-04-13,91.83,98.24348370927318,-0.0652815175839272
2018-04-16,92.6,99.23348370927319,-0.06684723201603482
2018-04-17,93.59,99.96348370927318,-0.0637581191928982
2018-04-18,94.32,98.65348370927319,-0.043926312040269644
2018-04-19,93.01,98.24348370927318,-0.05327054285615873
2018-04-20,92.6,98.81348370927319,-0.0628809295657905
2018-04-23,93.17,97.00348370927318,-0.03951903130368417
2018-04-24,91.36,97.51348370927319,-0.06310392650537633
2018-04-25,91.87,103.08348370927318,-0.1087806048629344
2018-04-26,97.44,104.37348370927319,-0.06642955148058527
2018-04-27,98.73,102.19348370927318,-0.03389143400890737
2018-04-30,96.55,107.71348370927318,-0.10364054085748697
2018-05-01,102.07,106.01348370927319,-0.03719794474528948
2018-05-02,100.37,105.92348370927319,-0.052429201861560304
2018-05-03,100.28,105.81348370927319,-0.05229469359951
2018-05-04,100.17,105.27348370927318,-0.048478339743815546
2018-05-07,99.63,105.04348370927319,-0.05153564522151599
2018-05-08,99.4,106.82348370927318,-0.069492993970096
2018-05-09,101.18,108.49348370927318,-0.0674094282830009
2018-05-10,102.85,109.82348370927318,-0.06349719999534453
2018-05-11,104.18,111.53348370927318,-0.06593072738982142
2018-05-14,105.89,109.82348370927318,-0.035816417185289495
2018-05-15,104.18,110.68348370927318,-0.058757490199310536
2018-05-16,105.04,110.96348370927318,-0.05338227956859065
2018-05-17,105.32,111.62348370927319,-0.056470945896033964
2018-05-18,105.98,111.87348370927319,-0.052679897987164215
2018-05-21,106.23,111.87348370927319,-0.05044523082823593
2018-05-22,106.23,111.24348370927318,-0.04506766187200284
2018-05-23,105.6,108.78348370927318,-0.029264403020785146
2018-05-24,103.14,106.72348370927318,-0.033577274510968924
2018-05-25,101.08,105.11348370927318,-0.038372657502525054
2018-05-29,99.47,108.65348370927319,-0.08452083997458992
2018-05-30,103.01,104.58348370927318,-0.015045240925873449
2018-05-31,98.94,103.69348370927318,-0.0458416820347225
2018-06-01,98.05,104.74348370927318,-0.06390358113208905
2018-06-04,99.1,104.88348370927318,-0.055141987134070036
2018-06-05,99.24,105.62348370927319,-0.06043621631382301
2018-06-06,99.98,104.96348370927318,-0.047478261326352134
2018-06-07,99.32,106.07348370927318,-0.0636679731174209
2018-06-08,100.43,105.41348370927318,-0.04727558120569708
2018-06-11,99.77,104.55348370927318,-0.04575154781618174
2018-06-12,98.91,103.22348370927318,-0.041787813724849854
2018-06-13,97.58,104.39348370927318,-0.0652673276834802
2018-06-14,98.75,105.21348370927318,-0.06143208533169697
2018-06-15,99.57,104.12348370927319,-0.04373157281201934
2018-06-18,98.48,103.65348370927319,-0.04991133461354513
2018-06-19,98.01,103.89348370927318,-0.05662995886957667
2018-06-20,98.25,101.19348370927318,-0.029087680366156277
2018-06-21,95.55,99.13348370927318,-0.036148065973171994
2018-06-22,93.49,98.69348370927318,-0.05272368056842913
2018-06-25,93.05,97.76348370927319,-0.04821313163604157
2018-06-26,92.12,97.15348370927319,-0.05180960596673634
2018-06-27,91.51,98.07348370927318,-0.0669241415827525
2018-06-28,92.43,98.29348370927319,-0.05965282222182555
2018-06-29,92.65,95.34926767676768,-0.02830926490089203
2018-07-02,93.11,95.84926767676768,-0.0285789108583
2018-07-03,93.61,96.71926767676767,-0.03214734510975348
2018-07-05,94.48,99.15926767676768,-0.04718941341943772
2018-07-06,96.92,99.27926767676767,-0.02376395124558084
2018-07-09,97.04,101.07926767676767,-0.03996138644063463
2018-07-10,98.84,97.19926767676768,0.016880089350966188
2018-07-11,94.96,97.84926767676768,-0.02952773940334441
2018-07-12,95.61,98.86926767676768,-0.03296542751204723
2018-07-13,96.63,98.48926767676768,-0.018877870864768997
2018-07-16,96.25,97.64926767676768,-0.014329525556704081
2018-07-17,95.41,96.63926767676767,-0.012720167550102413
2018-07-18,94.4,92.18926767676767,0.02398036538248216
2018-07-19,89.95,91.14926767676768,-0.013157183895547098
2018-07-20,88.91,91.63926767676767,-0.029782731202025903
2018-07-23,89.4,93.77926767676767,-0.04669761009290285
2018-07-24,91.54,95.35926767676767,-0.04005135284504868
2018-07-25,93.12,96.17926767676768,-0.03180797432404081
2018-07-26,93.94,92.79926767676767,0.012292471177743014
2018-07-27,90.56,93.68926767676767,-0.033400492440220475
2018-07-30,91.45,94.46926767676767,-0.031960316312584114
2018-07-31,92.23,96.14926767676768,-0.040762324783828574
2018-08-01,93.91,97.35926767676767,-0.03542824180045423
2018-08-02,95.12,98.76926767676768,-0.036947400366582395
2018-08-03,96.53,99.29926767676767,-0.027888097682472357
2018-08-06,97.06,96.29926767676767,0.00789966883014892
2018-08-07,94.06,95.96926767676767,-0.019894573783747482
2018-08-08,93.73,97.70926767676768,-0.040725591045585374
2018-08-09,95.47,98.03926767676768,-0.026206516405635316
2018-08-10,95.8,99.01926767676768,-0.032511527829881204
2018-08-13,96.78,98.15926767676768,-0.014051324030956769
2018-08-14,95.92,99.68926767676767,-0.03781016517233471
2018-08-15,97.45,100.45926767676768,-0.02995510266360024
2018-08-16,98.22,101.04926767676767,-0.027998893429072802
2018-08-17,98.81,99.86926767676768,-0.010606542947686926
2018-08-20,97.63,99.97926767676768,-0.02349754835535356
2018-08-21,97.74,99.87926767676768,-0.021418535863627408
2018-08-22,97.64,99.38926767676767,-0.017600166674500706
2018-08-23,97.15,99.63926767676767,-0.024982797794569467
2018-08-24,97.4,100.25926767676768,-0.028518736901069874
2018-08-27,98.02,99.49926767676767,-0.014867121249306225
2018-08-28,97.26,99.81926767676768,-0.025639014754696765
2018-08-29,97.58,99.02926767676767,-0.01463474092828898
2018-08-30,96.79,98.21926767676767,-0.014551805471318291
2018-08-31,95.98,96.79926767676767,-0.008463573087178378
2018-09-04,94.56,97.42926767676768,-0.029449751036688343
2018-09-05,95.19,95.97926767676768,-0.008223314220584754
2018-09-06,93.74,96.40926767676768,-0.02768683697211527
2018-09-07,94.17,96.05926767676767,-0.01966772933481986
2018-09-10,93.82,95.41926767676767,-0.016760427067887274
2018-09-11,93.18,95.47926767676768,-0.024081329200717483
2018-09-12,93.24,98.56926767676768,-0.05406621964813252
2018-09-13,96.33,97.91926767676767,-0.01623038769053975
2018-09-14,95.68,97.60926767676767,-0.019765210032682723
2018-09-17,95.37,94.84926767676768,0.005490103782423539
2018-09-18,92.61,93.25926767676768,-0.006961964134417298
2018-09-19,91.02,94.91926767676767,-0.04107983312772712
2018-09-20,92.68,94.49926767676767,-0.01925165899687631
2018-09-21,92.26,95.65926767676768,-0.035535163077494936
2018-09-24,93.42,96.01926767676768,-0.027070271828334214
2018-09-25,93.78,96.41926767676767,-0.027372824336474477
2018-09-26,94.18,96.37926767676768,-0.02281888760706796
2018-09-27,94.14,96.81926767676768,-0.027672876908266364
2018-09-28,94.58,100.13452914798206,-0.0554706672637707
2018-10-01,95.0,99.36452914798207,-0.04392441835538763
2018-10-02,94.23,101.14452914798207,-0.06836285863633407
2018-10-03,96.01,98.97452914798207,-0.029952445073516243
2018-10-04,93.84,99.51452914798206,-0.0570221172382156
2018-10-05,94.38,99.94452914798207,-0.05567617552875748
2018-10-08,94.81,99.70452914798206,-0.049090339123086024
2018-10-09,94.57,98.21452914798206,-0.03710784116768273
2018-10-10,93.08,95.83452914798207,-0.028742554197023096
2018-10-11,90.7,95.82452914798206,-0.05347826066609973
2018-10-12,90.69,94.31452914798206,-0.03843023106540744
2018-10-15,89.18,97.04452914798206,-0.0810404173942616
2018-10-16,91.91,97.40452914798206,-0.05640938050872857
2018-10-17,92.27,95.03452914798206,-0.02908973372906709
2018-10-18,89.9,93.10452914798206,-0.03441861719625605
2018-10-19,87.97,89.40452914798206,-0.016045374453095507
2018-10-22,84.27,88.09452914798206,-0.04341392348618589
2018-10-23,82.96,84.54452914798206,-0.018741947751682364
2018-10-24,79.41,86.86452914798207,-0.0858178731998025
2018-10-25,81.73,85.92452914798206,-0.048816434487037985
2018-10-26,80.79,86.49452914798206,-0.06595248513605145
2018-10-29,81.36,86.72452914798207,-0.061857114713512296
2018-10-30,81.59,82.98452914798206,-0.016804688323232675
2018-10-31,77.85,85.34452914798206,-0.08781499204227872
2018-11-01,80.21,84.69452914798207,-0.05294945485966995
2018-11-02,79.56,87.71452914798206,-0.09296668667313557
2018-11-05,82.58,88.79452914798206,-0.06998774820490494
2018-11-06,83.66,92.09452914798206,-0.09158556133588613
2018-11-07,86.96,92.86452914798207,-0.06358217935475718
2018-11-08,87.73,93.92452914798206,-0.0659521980485237
2018-11-09,88.79,94.82452914798206,-0.0636389044290917
2018-11-12,89.69,93.35452914798206,-0.03925389781756805
