date,AMZN,dcf,Deviation
2015-07-06,436.04,458.33894736842103,-0.04865165287927564
2015-07-07,436.72,451.31894736842105,-0.03234729552912741
2015-07-08,429.7,456.00894736842105,-0.05769392798156081
2015-07-09,434.39,465.12894736842105,-0.06608693684264133
2015-07-10,443.51,477.18894736842105,-0.07057780267994918
2015-07-13,455.57,487.18894736842105,-0.06490078959962575
2015-07-14,465.57,482.80894736842106,-0.03570552588634279
2015-07-15,461.19,497.0989473684211,-0.07223702153971256
2015-07-16,475.48,504.62894736842105,-0.057763129761836396
2015-07-17,483.01,509.718947368421,-0.052399361464418925
2015-07-20,488.1,509.61894736842106,-0.042225563785532216
2015-07-21,488.0,509.88894736842104,-0.04292885241265121
2015-07-22,488.27,503.79894736842107,-0.03082369951254582
2015-07-23,482.18,551.038947368421,-0.12496203344113588
2015-07-24,529.42,553.0289473684211,-0.04269025605398036
2015-07-27,531.41,547.6489473684211,-0.02965211098542775
2015-07-28,526.03,550.618947368421,-0.04465692197106408
2015-07-29,529.0,558.3789473684211,-0.05261471175960497
2015-07-30,536.76,557.7689473684211,-0.03766603979576533
2015-07-31,536.15,556.6489473684211,-0.0368256285497901
2015-08-03,535.03,553.5189473684211,-0.03340255551561977
2015-08-04,531.9,558.6289473684211,-0.04784740836352175
2015-08-05,537.01,551.0789473684212,-0.025529821880521664
2015-08-06,529.46,544.238947368421,-0.02715525494800064
2015-08-07,522.62,545.618947368421,-0.0421520320717369
2015-08-10,524.0,549.0789473684212,-0.04567457464653746
2015-08-11,527.46,547.5289473684211,-0.036653673682237375
2015-08-12,525.91,551.2789473684211,-0.04601834967491869
2015-08-13,529.66,553.1389473684211,-0.04244674413205418
2015-08-14,531.52,556.838947368421,-0.04546906693232666
2015-08-17,535.22,556.6389473684211,-0.03847906703201742
2015-08-18,535.02,554.538947368421,-0.03519851484020853
2015-08-19,532.92,537.3989473684211,-0.008334492261948045
2015-08-20,515.78,516.088947368421,-0.0005986320187564287
2015-08-21,494.47,484.98894736842107,0.01954900762795475
2015-08-24,463.37,487.98894736842107,-0.05044980526953269
2015-08-25,466.37,522.3889473684211,-0.1072360884559701
2015-08-26,500.77,539.988947368421,-0.07262916687378584
2015-08-27,518.37,539.6289473684211,-0.03939549105379436
2015-08-28,518.01,534.5089473684211,-0.030867485847807297
2015-08-31,512.89,518.1589473684211,-0.010168592852020653
2015-09-01,496.54,532.1689473684211,-0.06695044411104112
2015-09-02,510.55,526.338947368421,-0.029997680102075486
2015-09-03,504.72,520.618947368421,-0.030538549257159375
2015-09-04,499.0,539.158947368421,-0.07448443091676882
2015-09-08,517.54,538.5089473684211,-0.03893890244701026
2015-09-09,516.89,543.858947368421,-0.04958812850081096
2015-09-10,522.24,551.0589473684212,-0.05229739487226526
2015-09-11,529.44,542.998947368421,-0.024970485549065558
2015-09-14,521.38,543.988947368421,-0.04156140943266062
2015-09-15,522.37,549.0089473684211,-0.04852188201323537
2015-09-16,527.39,560.488947368421,-0.059053702171694034
2015-09-17,538.87,561.8789473684211,-0.04095000796200732
2015-09-18,540.26,570.0089473684211,-0.05219031649549366
2015-09-21,548.39,560.0189473684211,-0.020765274859121385
2015-09-22,538.4,557.6889473684212,-0.034587286442452125
2015-09-23,536.07,555.368947368421,-0.03474977753053665
2015-09-24,533.75,545.868947368421,-0.02220120310350171
2015-09-25,524.25,525.6789473684211,-0.0027182891298471734
2015-09-28,504.06,517.688947368421,-0.026326517955813755
2015-09-29,496.07,533.5089473684211,-0.07017491937687637
2015-09-30,511.89,543.2178991596638,-0.05767096262499238
2015-10-01,520.72,555.0378991596638,-0.06182983038027057
2015-10-02,532.54,566.1778991596638,-0.05941224341252116
2015-10-05,543.68,559.9778991596638,-0.029104539990098655
2015-10-06,537.48,564.437899159664,-0.047760611397283714
2015-10-07,541.94,555.6578991596639,-0.024687670562066666
2015-10-08,533.16,562.2978991596638,-0.051819327803304005
2015-10-09,539.8,572.687899159664,-0.057427263973836684
2015-10-12,550.19,571.3978991596639,-0.03711581577540557
2015-10-13,548.9,567.327899159664,-0.03248191951596191
2015-10-14,544.83,584.9378991596639,-0.06856779021719028
2015-10-15,562.44,593.2578991596639,-0.051946883814470435
2015-10-16,570.76,595.6478991596639,-0.04178290428754228
2015-10-19,573.15,583.3778991596639,-0.017532201981591777
2015-10-20,560.88,578.2678991596639,-0.030068933767431916
2015-10-21,555.77,586.4078991596639,-0.05224673679118019
2015-10-22,563.91,621.5278991596639,-0.09270364087849658
2015-10-23,599.03,631.1078991596638,-0.050827915800731316
2015-10-26,608.61,633.5078991596639,-0.039301639636523
2015-10-27,611.01,639.5978991596638,-0.04469667457823745
2015-10-28,617.1,649.0478991596639,-0.049222714072455154
2015-10-29,626.55,648.3978991596639,-0.033695203497696724
2015-10-30,625.9,650.8478991596638,-0.0383313815591555
2015-11-02,628.35,647.8078991596639,-0.030036526545762388
2015-11-03,625.31,663.4478991596638,-0.05748439207957412
2015-11-04,640.95,678.1478991596639,-0.05485219257592355
2015-11-05,655.65,681.8678991596639,-0.03845011503250839
2015-11-06,659.37,677.9878991596638,-0.02746051837022445
2015-11-09,655.49,682.1778991596639,-0.0391216121081307
2015-11-10,659.68,695.7478991596639,-0.05184047153175364
2015-11-11,673.25,688.0978991596638,-0.021578178305436957
2015-11-12,665.6,664.8478991596638,0.001131237447372202
2015-11-13,642.35,670.3078991596639,-0.041709040270468956
2015-11-16,647.81,665.7978991596639,-0.027017056050142707
2015-11-17,643.3,686.0378991596639,-0.06229670286731115
2015-11-18,663.54,683.7678991596639,-0.02958299034588141
2015-11-19,661.27,690.9478991596638,-0.04295244141527654
2015-11-20,668.45,701.4878991596638,-0.04709689105006798
2015-11-23,678.99,693.6478991596639,-0.02113161328308144
2015-11-24,671.15,697.8378991596638,-0.038243694118363925
2015-11-25,675.34,695.7578991596639,-0.029346269994669938
2015-11-27,673.26,687.2978991596639,-0.02042476657767689
2015-11-30,664.8,701.5578991596639,-0.05239467648171736
2015-12-01,679.06,698.5078991596639,-0.027842060459245532
2015-12-02,676.01,688.7478991596639,-0.018494283866717143
2015-12-03,666.25,695.1378991596639,-0.04155707694054056
2015-12-04,672.64,692.3278991596638,-0.02843724654684676
2015-12-07,669.83,699.8278991596638,-0.04286468029594781
2015-12-08,677.33,687.2878991596639,-0.014488686868835088
2015-12-09,664.79,684.8178991596639,-0.029245583656969276
2015-12-10,662.32,662.6478991596639,-0.0004948316595883018
2015-12-11,640.15,680.4078991596639,-0.05916730127528547
2015-12-14,657.91,681.1378991596639,-0.034101610244152814
2015-12-15,658.64,698.2678991596639,-0.056751712641171737
2015-12-16,675.77,693.1478991596639,-0.025070982947119846
2015-12-17,670.65,686.6378991596639,-0.023284323774190985
2015-12-18,664.14,687.0078991596639,-0.033286224492666716
2015-12-21,664.51,685.6478991596639,-0.03082908762000247
2015-12-22,663.15,686.1978991596638,-0.033587831131352885
2015-12-23,663.7,685.2878991596639,-0.03150194128064432
2015-12-24,662.79,697.6978991596638,-0.0500329715794019
2015-12-28,675.2,716.4678991596638,-0.05759909021474152
2015-12-29,693.97,711.5678991596639,-0.02473115943038795
2015-12-30,689.07,698.3878991596639,-0.013342011181573521
2015-12-31,675.89,670.3023689727463,0.008335985796703804
2016-01-04,636.99,667.1023689727464,-0.04513905267510232
2016-01-05,633.79,665.9623689727463,-0.04830958995832235
2016-01-06,632.65,641.2523689727464,-0.013414950788450009
2016-01-07,607.94,640.3623689727464,-0.050631284009954314
2016-01-08,607.05,651.0523689727463,-0.06758652770463747
2016-01-11,617.74,651.2023689727463,-0.05138551480629938
2016-01-12,617.89,615.1223689727464,0.0044993178054564265
2016-01-13,581.81,626.3123689727463,-0.07105459061224906
2016-01-14,593.0,603.4923689727464,-0.017386083921170803
2016-01-15,570.18,607.7923689727463,-0.06188358211261602
2016-01-19,574.48,605.0823689727463,-0.050575542342607305
2016-01-20,571.77,608.3323689727463,-0.06010261961645558
2016-01-21,575.02,629.6923689727463,-0.08682393445856196
2016-01-22,596.38,629.8423689727464,-0.053128164476013984
2016-01-25,596.53,634.5623689727463,-0.05993480047408828
2016-01-26,601.25,616.6623689727463,-0.02499320495009394
2016-01-27,583.35,668.6623689727463,-0.12758661610314648
2016-01-28,635.35,620.3123689727463,0.024242029950420685
2016-01-29,587.0,608.1223689727464,-0.034733747762685896
2016-02-01,574.81,585.4123689727463,-0.018110941166738392
2016-02-02,552.1,564.3823689727463,-0.021762495868008602
2016-02-03,531.07,569.5723689727463,-0.06759873032848707
2016-02-04,536.26,535.4423689727463,0.0015270196656689272
2016-02-05,502.13,521.4123689727463,-0.03698103482035775
2016-02-08,488.1,515.3823689727463,-0.05293617053126054
2016-02-09,482.07,523.7923689727463,-0.07965440400472346
2016-02-10,490.48,537.1323689727463,-0.08685451048494419
2016-02-11,503.82,540.3923689727463,-0.0676774341619002
2016-02-12,507.08,554.4123689727463,-0.08537394117026476
2016-02-16,521.1,567.4123689727463,-0.08162030210337334
2016-02-17,534.1,558.3123689727463,-0.04336706531738721
2016-02-18,525.0,568.2123689727463,-0.07604968024696224
2016-02-19,534.9,592.8123689727463,-0.09769089176243007
2016-02-22,559.5,586.2523689727464,-0.04563285436206066
2016-02-23,552.94,587.3523689727464,-0.05858896769741828
2016-02-24,554.04,588.4623689727463,-0.05849544641713622
2016-02-25,555.15,588.5423689727463,-0.05673740877998312
2016-02-26,555.23,585.8323689727463,-0.05223741567303175
2016-02-29,552.52,612.3523689727464,-0.09770905120056672
2016-03-01,579.04,613.5223689727463,-0.056203931130468954
2016-03-02,580.21,610.8023689727463,-0.0500855440757324
2016-03-03,577.49,608.4523689727463,-0.05088708755464333
2016-03-04,575.14,596.1123689727464,-0.0351819053996264
2016-03-07,562.8,593.5723689727463,-0.051842657410084425
2016-03-08,560.26,592.7823689727463,-0.05486392759809222
2016-03-09,559.47,592.2423689727464,-0.0553360763931674
2016-03-10,558.93,602.9223689727463,-0.07296522941701455
2016-03-11,569.61,606.6823689727463,-0.06110671888408159
2016-03-14,573.37,610.3323689727463,-0.06056104976860044
2016-03-15,577.02,607.5823689727463,-0.05030160605946943
2016-03-16,574.27,592.7523689727464,-0.031180590648295037
2016-03-17,559.44,585.3923689727463,-0.04433328883034093
2016-03-18,552.08,587.2923689727463,-0.05995713691008353
2016-03-21,553.98,593.7923689727463,-0.06704762649884033
2016-03-22,560.48,602.9423689727463,-0.0704252531549423
2016-03-23,569.63,616.2623689727463,-0.07566966818122989
2016-03-24,582.95,613.1823689727463,-0.04930404150953327
2016-03-28,579.87,627.1723689727463,-0.07542164054552258
2016-03-29,593.86,632.0023689727464,-0.06035162341992917
2016-03-30,598.69,626.9523689727463,-0.04507897309496378
2016-03-31,593.64,624.4251559251559,-0.04930159464755102
2016-04-01,598.5,619.1151559251559,-0.033297773003715725
2016-04-04,593.19,612.065155925156,-0.030838474862411536
2016-04-05,586.14,628.0051559251559,-0.06666371371343538
2016-04-06,602.08,617.3551559251559,-0.024742898441116656
2016-04-07,591.43,620.5251559251559,-0.04688795554432812
2016-04-08,594.6,621.8551559251559,-0.04382878499191256
2016-04-11,595.93,629.095155925156,-0.05271882260225458
2016-04-12,603.17,640.7451559251559,-0.05864290284161744
2016-04-13,614.82,646.6751559251559,-0.049259903729535925
2016-04-14,620.75,651.815155925156,-0.04765945627800494
2016-04-15,625.89,661.2751559251559,-0.05351048743945386
2016-04-18,635.35,653.825155925156,-0.028257028286123087
2016-04-19,627.9,658.9151559251559,-0.047070029648367706
2016-04-20,632.99,656.9251559251559,-0.036435133758042304
2016-04-21,631.0,646.4251559251559,-0.02386224574301965
2016-04-22,620.5,652.1251559251559,-0.0484955313221892
2016-04-25,626.2,642.8051559251559,-0.025832331573720668
2016-04-26,616.88,632.4951559251559,-0.024688182634878042
2016-04-27,606.57,627.9251559251559,-0.03400907850823742
2016-04-28,602.0,685.5151559251559,-0.12182831437540675
2016-04-29,659.59,709.7751559251559,-0.07070570941545862
2016-05-02,683.85,697.2451559251559,-0.01921154390435631
2016-05-03,671.32,696.825155925156,-0.03660194484697299
2016-05-04,670.9,685.0151559251559,-0.0206056111358478
2016-05-05,659.09,699.8751559251559,-0.058274901716210414
2016-05-06,673.95,705.6751559251559,-0.04495716713104836
2016-05-09,679.75,728.9951559251559,-0.06755210308998516
2016-05-10,703.07,739.1551559251559,-0.04881946048254271
2016-05-11,713.23,743.8551559251559,-0.04117085924754593
2016-05-12,717.93,735.845155925156,-0.024346366597510327
2016-05-13,709.92,736.585155925156,-0.036201049818421094
2016-05-16,710.66,721.195155925156,-0.014607912766193554
2016-05-17,695.27,723.3751559251559,-0.038852807834146685
2016-05-18,697.45,724.445155925156,-0.03726321544752642
2016-05-19,698.52,728.725155925156,-0.04144931141674246
2016-05-20,702.8,722.6751559251559,-0.027502198964778457
2016-05-23,696.75,730.1251559251559,-0.04571155459349374
2016-05-24,704.2,734.2751559251559,-0.040958972508422176
2016-05-25,708.35,740.835155925156,-0.04384937143619816
2016-05-26,714.91,738.1651559251559,-0.031504001155418626
2016-05-27,712.24,748.715155925156,-0.0487169995645208
2016-05-31,722.79,745.3651559251559,-0.030287377597005394
2016-06-01,719.44,754.1651559251559,-0.04604449788263887
2016-06-02,728.24,751.465155925156,-0.03090649744972218
2016-06-03,725.54,752.6551559251559,-0.03602600169771808
2016-06-06,726.73,749.6651559251559,-0.030593866800240677
2016-06-07,723.74,752.565155925156,-0.038302538588463
2016-06-08,726.64,753.575155925156,-0.035743158082338855
2016-06-09,727.65,743.835155925156,-0.021759062873312862
2016-06-10,717.91,741.1651559251559,-0.03137648301359741
2016-06-13,715.24,745.225155925156,-0.040236371097713386
2016-06-14,719.3,740.1851559251559,-0.02821612370630644
2016-06-15,714.26,743.4351559251559,-0.03924371304293417
2016-06-16,717.51,732.315155925156,-0.020216918638604642
2016-06-17,706.39,739.9351559251559,-0.04533526438977442
2016-06-20,714.01,741.7451559251559,-0.03739175875110734
2016-06-21,715.82,736.5251559251559,-0.028111946698070267
2016-06-22,710.6,748.0051559251559,-0.05000654825552908
2016-06-23,722.08,724.8851559251559,-0.0038697935834756114
2016-06-24,698.96,717.2851559251559,-0.025547936931052284
2016-06-27,691.36,733.8751559251559,-0.05793240932316257
2016-06-28,707.95,741.5251559251559,-0.04527851234293756
2016-06-29,715.6,741.5451559251559,-0.03498796495108447
2016-06-30,715.62,751.6571784232365,-0.04794363635139132
2016-07-01,725.68,754.0771784232365,-0.037658185708012826
2016-07-05,728.1,763.5871784232365,-0.046474298450787876
2016-07-06,737.61,762.5471784232365,-0.03270247288148187
2016-07-07,736.57,771.7871784232365,-0.0456306860334027
2016-07-08,745.81,779.7571784232365,-0.04353557666744645
2016-07-11,753.78,774.1871784232366,-0.026359489012462434
2016-07-12,748.21,768.6071784232365,-0.026537845333529653
2016-07-13,742.63,767.1771784232366,-0.03199675265847701
2016-07-14,741.2,761.4171784232365,-0.026552038745832784
2016-07-15,735.44,762.0471784232365,-0.03491539523614495
2016-07-18,736.07,765.9271784232366,-0.0389817456075936
2016-07-19,739.95,771.6971784232366,-0.04113942529646619
2016-07-20,745.72,770.4071784232365,-0.032044325539337226
2016-07-21,744.43,770.8371784232365,-0.034257790312155145
2016-07-22,744.86,765.5871784232365,-0.027073570466429664
2016-07-25,739.61,761.5671784232366,-0.02883157132466907
2016-07-26,735.59,762.6471784232365,-0.0354779761713363
2016-07-27,736.67,778.5871784232365,-0.05383748870373839
2016-07-28,752.61,784.7871784232365,-0.04100115204211874
2016-07-29,758.81,793.7171784232365,-0.04397936616740694
2016-08-01,767.74,786.5571784232366,-0.023923471731525203
2016-08-02,760.58,780.6171784232365,-0.025668380067819463
2016-08-03,754.64,786.7471784232365,-0.040810033138707014
2016-08-04,760.77,791.9571784232365,-0.03937987971184165
2016-08-05,765.98,792.5371784232365,-0.03350906322915015
2016-08-08,766.56,794.2871784232365,-0.03490825381101903
2016-08-09,768.31,794.5371784232365,-0.03300937846015528
2016-08-10,768.56,797.2171784232365,-0.03594651394732329
2016-08-11,771.24,798.5371784232365,-0.03418397935727491
2016-08-12,772.56,794.4671784232365,-0.02757468026144938
2016-08-15,768.49,790.0171784232365,-0.027249000415664026
2016-08-16,764.04,790.6071784232365,-0.03360351277890161
2016-08-17,764.63,790.4371784232366,-0.03264924667981417
2016-08-18,764.46,783.2871784232365,-0.024036112095101148
2016-08-19,757.31,785.4571784232365,-0.03583540795914619
2016-08-22,759.48,788.4271784232366,-0.03671509457744415
2016-08-23,762.45,783.2271784232365,-0.02652765250698308
2016-08-24,757.25,785.1971784232366,-0.03559256094037122
2016-08-25,759.22,794.9771784232365,-0.044978874103225874
2016-08-26,769.0,797.2671784232365,-0.035455088567850956
2016-08-29,771.29,793.5571784232366,-0.028059954630465955
2016-08-30,767.58,795.1371784232365,-0.034657137373305225
2016-08-31,769.16,796.5971784232365,-0.034442977161361465
2016-09-01,770.62,798.4171784232365,-0.034815356150192156
2016-09-02,772.44,814.8471784232365,-0.05204310642063725
2016-09-06,788.87,810.4571784232365,-0.0266358038375758
2016-09-07,784.48,810.0371784232365,-0.031550623976277614
2016-09-08,784.06,786.1171784232365,-0.0026168852172430146
2016-09-09,760.14,797.4671784232365,-0.04680716577833377
2016-09-12,771.49,786.9871784232365,-0.01969178005451855
2016-09-13,761.01,787.0671784232366,-0.03310667645351184
2016-09-14,761.09,795.6671784232365,-0.04345683642720766
2016-09-15,769.69,804.4971784232365,-0.043265755750015567
2016-09-16,778.52,801.0771784232365,-0.028158558289771762
2016-09-19,775.1,806.1971784232366,-0.03857267087445837
2016-09-20,780.22,815.7171784232365,-0.0435165267597426
2016-09-21,789.74,830.6771784232366,-0.0492816938837084
2016-09-22,804.7,831.7271784232365,-0.03249524498462797
2016-09-23,805.75,825.1371784232365,-0.023495703417804603
2016-09-26,799.16,842.0871784232365,-0.05097711914295555
2016-09-27,816.11,854.6971784232366,-0.04514719294431624
2016-09-28,828.72,855.0271784232365,-0.030767651704066035
2016-09-29,829.05,863.2871784232365,-0.039659083650204874
2016-09-30,837.31,865.0132919254659,-0.03202643495084345
2016-10-03,836.74,862.3032919254658,-0.029645360472166038
2016-10-04,834.03,872.6332919254659,-0.044237702460661055
2016-10-05,844.36,869.9332919254658,-0.029396842450831184
2016-10-06,841.66,867.7032919254658,-0.030014052231696398
2016-10-07,839.43,869.9832919254659,-0.03511940080808307
2016-10-10,841.71,859.2732919254659,-0.020439704213440435
2016-10-11,831.0,862.3632919254659,-0.03636900157871814
2016-10-12,834.09,857.5532919254658,-0.027360739147515356
2016-10-13,829.28,851.2332919254659,-0.025789982762314367
2016-10-14,822.96,841.2232919254658,-0.021710397347252663
2016-10-17,812.95,845.9232919254658,-0.03897905665939627
2016-10-18,817.65,845.9632919254658,-0.03346870035107907
2016-10-19,817.69,838.5932919254658,-0.024926614756803467
2016-10-20,810.32,847.2632919254659,-0.04360308333612517
2016-10-21,818.99,866.3632919254659,-0.0546806315168088
2016-10-24,838.09,863.4532919254658,-0.029374248917282686
2016-10-25,835.18,850.8632919254659,-0.01843221123099026
2016-10-26,822.59,846.6332919254659,-0.028398708336622502
2016-10-27,818.36,804.5932919254658,0.01711014522826715
2016-10-28,776.32,818.0932919254658,-0.05106177050681837
2016-10-31,789.82,813.6832919254658,-0.029327494078189464
2016-11-01,785.41,793.8332919254658,-0.010610907870889252
2016-11-02,765.56,795.3032919254658,-0.037398678249471295
2016-11-03,767.03,783.3232919254658,-0.02080021377305885
2016-11-04,755.05,813.2032919254658,-0.0715113828275008
2016-11-07,784.93,816.0232919254659,-0.03810343679296091
2016-11-08,787.75,800.1532919254659,-0.015501144656443144
2016-11-09,771.88,770.6532919254659,0.0015917768565800738
2016-11-10,742.38,767.2832919254658,-0.03245645016324028
2016-11-11,739.01,747.3432919254658,-0.011150554257329026
2016-11-14,719.07,771.5132919254659,-0.06797457992536082
2016-11-15,743.24,774.7632919254659,-0.040687642605166774
2016-11-16,746.49,784.6732919254658,-0.048661388527408644
2016-11-17,756.4,788.4332919254658,-0.0406290452895971
2016-11-18,760.16,808.2732919254659,-0.05952601973380878
2016-11-21,780.0,813.6032919254658,-0.041301814113780866
2016-11-22,785.33,808.3932919254659,-0.028529791322900122
2016-11-23,780.12,808.6432919254659,-0.03527302113339603
2016-11-25,780.37,795.0432919254658,-0.018455965951149067
2016-11-28,766.77,790.7932919254658,-0.03037872497245475
2016-11-29,762.52,778.8432919254658,-0.02095837775672582
2016-11-30,750.57,771.9232919254658,-0.027662453185215652
2016-12-01,743.65,768.6132919254659,-0.03247835054079007
2016-12-02,740.34,787.6332919254659,-0.060044810713690944
2016-12-05,759.36,792.9932919254659,-0.04241308503858954
2016-12-06,764.72,798.6932919254658,-0.04253609272661352
2016-12-07,770.42,795.6032919254658,-0.03165307657855321
2016-12-08,767.33,796.9332919254658,-0.0371465117913965
2016-12-09,768.66,788.3932919254659,-0.025029756249285162
2016-12-12,760.12,802.6132919254659,-0.052943668330641125
2016-12-13,774.34,797.0932919254658,-0.028545331087284298
2016-12-14,768.82,789.2732919254659,-0.025914080882642243
2016-12-15,761.0,786.0432919254658,-0.031859939754871
2016-12-16,757.77,794.2732919254659,-0.04595810068971995
2016-12-19,766.0,799.4932919254659,-0.04189314940317013
2016-12-20,771.22,798.8732919254659,-0.03461536667324949
2016-12-21,770.6,794.6132919254659,-0.030220098467366507
2016-12-22,766.34,788.8632919254659,-0.028551578145423306
2016-12-23,760.59,799.6732919254658,-0.04887407435023927
2016-12-27,771.4,800.4032919254659,-0.03623584787575651
2016-12-28,772.13,793.4232919254658,-0.026837240779498228
2016-12-29,765.15,778.1432919254659,-0.016697813963434394
2016-12-30,749.87,793.6162809917355,-0.05512271111306888
2017-01-03,753.67,797.1262809917355,-0.0545161814733669
2017-01-04,757.18,820.3962809917356,-0.07705578688791304
2017-01-05,780.45,835.9362809917355,-0.06637620863387794
2017-01-06,795.99,836.8662809917355,-0.04884445928839998
2017-01-09,796.92,835.8462809917355,-0.046571100305129454
2017-01-10,795.9,838.9662809917355,-0.05133255288976246
2017-01-11,799.02,853.5862809917355,-0.06392591142437054
2017-01-12,813.64,857.0862809917355,-0.05069067368744229
2017-01-13,817.14,849.6662809917356,-0.03828124255298293
2017-01-17,809.72,847.4262809917356,-0.04449505737255188
2017-01-18,807.48,848.9862809917355,-0.0488892246212157
2017-01-19,809.04,848.2762809917356,-0.046254129545934886
2017-01-20,808.33,857.8262809917355,-0.05769965561618451
2017-01-23,817.88,862.3862809917356,-0.051608289664063056
2017-01-24,822.44,876.4662809917355,-0.061641026201948
2017-01-25,836.52,879.0962809917355,-0.04843187476996713
2017-01-26,839.15,875.7162809917355,-0.04175585379128133
2017-01-27,835.77,870.3262809917355,-0.03970497242983251
2017-01-30,830.38,863.4262809917356,-0.03827342498050723
2017-01-31,823.48,872.2962809917356,-0.05596295898021608
2017-02-01,832.35,879.8962809917356,-0.05403623360942711
2017-02-02,839.95,850.1462809917356,-0.011993560660926605
2017-02-03,810.2,847.5862809917355,-0.04410911529619255
2017-02-06,807.64,852.4462809917355,-0.05256199949586027
2017-02-07,812.5,859.6562809917356,-0.05485480887469829
2017-02-08,819.71,861.3062809917355,-0.04829441269584178
2017-02-09,821.36,867.4062809917356,-0.05308502140322213
2017-02-10,827.46,876.4762809917355,-0.05592425266348722
2017-02-13,836.53,876.3362809917355,-0.04542352274481598
2017-02-14,836.39,882.6462809917356,-0.05240636253490172
2017-02-15,842.7,884.0862809917355,-0.04681249090904327
2017-02-16,844.14,885.0162809917356,-0.0461870384417451
2017-02-17,845.07,896.3862809917356,-0.057247954458830796
2017-02-21,856.44,895.5562809917355,-0.04367819401413642
2017-02-22,855.61,892.1362809917356,-0.04094249025623242
2017-02-23,852.19,885.1862809917355,-0.037276087192367524
2017-02-24,845.24,888.5862809917355,-0.0487811728798665
2017-02-27,848.64,884.9862809917355,-0.04106988071160278
2017-02-28,845.04,893.0262809917356,-0.0537344555397018
2017-03-01,853.08,888.8562809917355,-0.0402497926344384
2017-03-02,848.91,889.8262809917355,-0.04598232471413777
2017-03-03,849.88,886.5562809917355,-0.041369376968045435
2017-03-06,846.61,885.9662809917355,-0.04442187229482453
2017-03-07,846.02,890.4462809917355,-0.04989215176715178
2017-03-08,850.5,892.9462809917355,-0.04753508905887738
2017-03-09,853.0,892.4062809917356,-0.044157332630988644
2017-03-10,852.46,894.5362809917356,-0.04703697534222684
2017-03-13,854.59,892.4762809917355,-0.042450742724092994
2017-03-14,852.53,892.9162809917356,-0.045229638938691696
2017-03-15,852.97,893.3662809917355,-0.04521804980919042
2017-03-16,853.42,892.2562809917356,-0.04352592614822437
2017-03-17,852.31,896.9162809917356,-0.049732937105806285
2017-03-20,856.97,883.1462809917356,-0.02963980209749706
2017-03-21,843.2,888.0062809917356,-0.05045716674627054
2017-03-22,848.06,887.3262809917355,-0.04425235883676182
2017-03-23,847.38,885.5562809917355,-0.04310994322007622
2017-03-24,845.61,886.7662809917356,-0.046411644053163004
2017-03-27,846.82,895.9462809917355,-0.05483172600187247
2017-03-28,856.0,914.2662809917356,-0.06373009942850805
2017-03-29,874.32,916.2862809917356,-0.045800403064327866
2017-03-30,876.34,926.4862809917355,-0.054125227777855
2017-03-31,886.54,923.0202040816326,-0.03952264958049212
2017-04-03,891.51,938.3402040816327,-0.04990748971207737
2017-04-04,906.83,940.7902040816326,-0.03609753155835993
2017-04-05,909.28,929.7902040816326,-0.022058959098080533
2017-04-06,898.28,926.3902040816326,-0.030343805404871915
2017-04-07,894.88,938.5502040816326,-0.046529427932268885
2017-04-10,907.04,933.8702040816327,-0.028730121128575314
2017-04-11,902.36,927.7402040816327,-0.027357016511703747
2017-04-12,896.23,916.1802040816326,-0.021775414915923053
2017-04-13,884.67,933.5002040816327,-0.05230872352049598
2017-04-17,901.99,935.2902040816326,-0.03560414076434204
2017-04-18,903.78,930.7102040816327,-0.02893511209346389
2017-04-19,899.2,933.5702040816327,-0.036815875154716626
2017-04-20,902.06,930.0402040816326,-0.030084940370144198
2017-04-21,898.53,938.9202040816326,-0.04301771748658734
2017-04-24,907.41,939.1302040816327,-0.03377615153231239
2017-04-25,907.62,940.8002040816326,-0.035268066415888644
2017-04-26,909.29,949.8902040816326,-0.042741996819396166
2017-04-27,918.38,956.5002040816327,-0.03985383789670294
2017-04-28,924.99,979.7402040816327,-0.055882369482788796
2017-05-01,948.23,978.4502040816327,-0.03088578647699014
2017-05-02,946.94,972.5402040816326,-0.026323029088351935
2017-05-03,941.03,969.0402040816326,-0.028905100081144885
2017-05-04,937.53,965.6602040816326,-0.029130540911526115
2017-05-05,934.15,980.5502040816326,-0.0473205796995273
2017-05-08,949.04,984.3302040816327,-0.03585199756676982
2017-05-09,952.82,980.4602040816327,-0.02819105147416201
2017-05-10,948.95,979.1302040816327,-0.03082348390012124
2017-05-11,947.62,992.8602040816327,-0.045565532685921895
2017-05-12,961.35,989.4802040816327,-0.028429274244795244
2017-05-15,957.97,997.5802040816327,-0.039706285188465196
2017-05-16,966.07,976.2702040816326,-0.010448136221905768
2017-05-17,944.76,990.0002040816327,-0.04569716641987909
2017-05-18,958.49,991.3502040816327,-0.03314691815903115
2017-05-19,959.84,1002.1802040816326,-0.04224809461331547
2017-05-22,970.67,1003.0502040816326,-0.03228173819203706
2017-05-23,971.54,1011.8602040816327,-0.039847603373459495
2017-05-24,980.35,1024.8902040816326,-0.04345851282825319
2017-05-25,993.38,1027.2902040816327,-0.033009371594220016
2017-05-26,995.78,1028.2102040816326,-0.03154044178213378
2017-05-30,996.7,1026.1302040816327,-0.02868076971574196
2017-05-31,994.62,1027.4602040816326,-0.03196250711333959
2017-06-01,995.95,1038.2402040816326,-0.04073258183932493
2017-06-02,1006.73,1042.8502040816327,-0.03463604258815034
