date,IBM,dcf,Deviation
2013-07-16,193.85,203.10914748813468,-0.0455870530827549
2013-07-17,194.55,206.54914748813468,-0.05809342538595552
2013-07-18,197.99,202.0991474881347,-0.020332334595206225
2013-07-19,193.54,202.64914748813467,-0.04495033707787022
2013-07-22,194.09,203.5391474881347,-0.04642422651733624
2013-07-23,194.98,205.16914748813468,-0.04966218173092496
2013-07-24,196.61,205.77914748813467,-0.044558195522038324
2013-07-25,197.22,205.9091474881347,-0.042198938678211895
2013-07-26,197.35,204.76914748813468,-0.036231764302112834
2013-07-29,196.21,204.5691474881347,-0.04086221011709268
2013-07-30,196.01,203.5991474881347,-0.03727494727637293
2013-07-31,195.04,204.36914748813467,-0.04564851203225928
2013-08-01,195.81,203.7191474881347,-0.038823780609995695
2013-08-02,195.16,204.05914748813467,-0.0436106275934145
2013-08-05,195.5,199.54914748813468,-0.02029147976377821
2013-08-06,190.99,197.11914748813467,-0.03109361807940858
2013-08-07,188.56,196.48914748813468,-0.04035412433459451
2013-08-08,187.93,196.3791474881347,-0.04302466731425847
2013-08-09,187.82,197.64914748813467,-0.04973028021142745
2013-08-12,189.09,196.97914748813469,-0.04005067332627121
2013-08-13,188.42,196.08914748813467,-0.039110514714225775
2013-08-14,187.53,194.3491474881347,-0.03508709750605421
2013-08-15,185.79,193.89914748813467,-0.041821470559229246
2013-08-16,185.34,192.7891474881347,-0.03863883203588081
2013-08-19,184.23,193.11914748813467,-0.04602934304419937
2013-08-20,184.56,193.41914748813468,-0.04580284632201759
2013-08-21,184.86,193.7491474881347,-0.04587967277987148
2013-08-22,185.19,193.97914748813469,-0.04530975417691385
2013-08-23,185.42,193.29914748813468,-0.04076141871561201
2013-08-26,184.74,191.29914748813468,-0.03428738483291727
2013-08-27,182.74,190.7191474881347,-0.04183715999795512
2013-08-28,182.16,191.19914748813468,-0.04727608677593942
2013-08-29,182.64,190.82914748813468,-0.04291350454544096
2013-08-30,182.27,192.51914748813468,-0.053237029261031465
2013-09-03,183.96,191.6891474881347,-0.040321257564219226
2013-09-04,183.13,192.70914748813468,-0.04970779858140606
2013-09-05,184.15,191.58914748813467,-0.03882864758086246
2013-09-06,183.03,193.5391474881347,-0.054299854187272234
2013-09-09,184.98,195.1591474881347,-0.05215818791560145
2013-09-10,186.6,199.2591474881347,-0.06353107321654339
2013-09-11,190.7,199.2891474881347,-0.04309892232664647
2013-09-12,190.73,200.72914748813469,-0.049814128208389596
2013-09-13,192.17,201.70914748813468,-0.04729159587913989
2013-09-16,193.15,200.7191474881347,-0.03771014167236897
2013-09-17,192.16,202.97914748813469,-0.053301768295027085
2013-09-18,194.42,201.94914748813468,-0.0372823930270717
2013-09-19,193.39,198.57914748813468,-0.026131381636859685
2013-09-20,190.02,199.54914748813468,-0.04775338611106461
2013-09-23,190.99,198.52914748813467,-0.037975015676653956
2013-09-24,189.97,198.02914748813467,-0.04069677413835027
2013-09-25,189.47,198.77914748813467,-0.04683160988347801
2013-09-26,190.22,195.47914748813469,-0.02690387980361897
2013-09-27,186.92,193.73914748813468,-0.03519757145907909
2013-09-30,185.18,195.44815521743044,-0.05253646526367772
2013-10-01,186.38,194.02815521743045,-0.03941775980326068
2013-10-02,184.96,192.92815521743046,-0.041301152796751284
2013-10-03,183.86,193.16815521743044,-0.04818679977014406
2013-10-04,184.1,191.07815521743044,-0.036519900506103875
2013-10-07,182.01,187.78815521743044,-0.03076954034049817
2013-10-08,178.72,190.38815521743044,-0.061286140432974756
2013-10-09,181.32,193.83815521743045,-0.06458044961988374
2013-10-10,184.77,195.22815521743044,-0.05356888818512329
2013-10-11,186.16,196.03815521743044,-0.05038894192038457
2013-10-14,186.97,193.72815521743044,-0.034884734280597685
2013-10-15,184.66,195.79815521743046,-0.05688590479855005
2013-10-16,186.73,183.89815521743046,0.015398984178070396
2013-10-17,174.83,182.84815521743045,-0.04385144169431621
2013-10-18,173.78,181.92815521743046,-0.044787763651493284
2013-10-21,172.86,184.03815521743044,-0.060738248567119624
2013-10-22,174.97,184.83815521743045,-0.05338808540813589
2013-10-23,175.77,186.86815521743046,-0.05939029688882613
2013-10-24,177.8,185.91815521743044,-0.04366520960761622
2013-10-25,176.85,186.41815521743044,-0.05132630567162588
2013-10-28,177.35,191.18815521743045,-0.07237977269927043
2013-10-29,182.12,189.21815521743045,-0.03751307695222983
2013-10-30,180.15,188.27815521743045,-0.04317099457472251
2013-10-31,179.21,188.29815521743046,-0.048264706613488806
2013-11-01,179.23,189.33815521743045,-0.05338678411555531
2013-11-04,180.27,186.91815521743044,-0.03556719896843108
2013-11-05,177.85,188.25815521743044,-0.05528661005633173
2013-11-06,179.19,189.06815521743044,-0.05224653091934206
2013-11-07,180.0,189.05815521743045,-0.04791200467926349
2013-11-08,179.99,191.94815521743044,-0.06229888067371503
2013-11-11,182.88,192.13815521743044,-0.04818488658306097
2013-11-12,183.07,192.61815521743046,-0.04957038035512462
2013-11-13,183.55,191.27815521743045,-0.04040270677352398
2013-11-14,182.21,192.25815521743044,-0.05226386993085774
2013-11-15,183.19,193.53815521743044,-0.05346829520930796
2013-11-18,184.47,194.31815521743044,-0.05068057179943353
2013-11-19,185.25,194.25815521743044,-0.04637208258951986
2013-11-20,185.19,193.19815521743044,-0.04145047455767803
2013-11-21,184.13,190.36815521743046,-0.03276890092413565
2013-11-22,181.3,188.00815521743044,-0.03568012892670791
2013-11-25,178.94,186.37815521743045,-0.039908943238294414
2013-11-26,177.31,188.03815521743044,-0.05705307630265444
2013-11-27,178.97,188.74815521743045,-0.05180530218251089
2013-11-29,179.68,186.54815521743046,-0.03681706318363376
2013-12-02,177.48,185.14815521743046,-0.04141631985706418
2013-12-03,176.08,184.80815521743045,-0.047228192972120664
2013-12-04,175.74,185.14815521743046,-0.050814199074151634
2013-12-05,176.08,186.73815521743046,-0.05707540167685876
2013-12-06,177.67,186.52815521743045,-0.04748964148122714
2013-12-09,177.46,186.18815521743045,-0.04687814435476689
2013-12-10,177.12,184.26815521743046,-0.03879213534750958
2013-12-11,175.2,182.43815521743045,-0.03967456921938284
2013-12-12,173.37,181.86815521743046,-0.04672701060430606
2013-12-13,172.8,186.91815521743044,-0.07553121418841124
2013-12-16,177.85,184.82815521743044,-0.03775482804133057
2013-12-17,175.76,187.76815521743046,-0.06395203277960182
2013-12-18,178.7,189.28815521743044,-0.05593670245910587
2013-12-19,180.22,189.08815521743045,-0.046899580818444475
2013-12-20,180.02,191.29815521743046,-0.05895590161134401
2013-12-23,182.23,192.28815521743044,-0.052307721222127124
2013-12-24,183.22,194.41815521743044,-0.057598299937095976
2013-12-26,185.35,194.14815521743046,-0.0453167077872938
2013-12-27,185.08,195.47815521743044,-0.05319343844771074
2013-12-30,186.41,196.63815521743044,-0.05201510971317225
2013-12-31,187.57,195.24495054990444,-0.03930934207664816
2014-01-02,185.53,196.35495054990446,-0.05512950154599361
2014-01-03,186.64,195.71495054990447,-0.046368202962555505
2014-01-06,186.0,199.42495054990448,-0.0673183095339166
2014-01-07,189.71,197.68495054990447,-0.04034171811116816
2014-01-08,187.97,197.09495054990447,-0.046297231483837686
2014-01-09,187.38,196.97495054990446,-0.048711526633806845
2014-01-10,187.26,193.87495054990444,-0.03411967627144141
2014-01-13,184.16,195.63495054990446,-0.058654910677513716
2014-01-14,185.92,197.45495054990445,-0.05841813799947826
2014-01-15,187.74,198.47495054990446,-0.0540871808767891
2014-01-16,188.76,199.80495054990448,-0.055278663113734194
2014-01-17,190.09,198.14495054990448,-0.04065180832289628
2014-01-21,188.43,191.96495054990447,-0.018414562344731267
2014-01-22,182.25,192.44495054990443,-0.05297593166655057
2014-01-23,182.73,189.35495054990446,-0.03498694135360603
2014-01-24,179.64,187.61495054990445,-0.04250700984398992
2014-01-27,177.9,186.56495054990447,-0.04644468601612639
2014-01-28,176.85,186.11495054990445,-0.04978079688133474
2014-01-29,176.4,187.07495054990446,-0.05706242614805224
2014-01-30,177.36,186.39495054990448,-0.048472077828554117
2014-01-31,176.68,182.61495054990445,-0.0324998064618075
2014-02-03,172.9,182.55495054990448,-0.05288791413665406
2014-02-04,172.84,183.95495054990445,-0.060422133335787054
2014-02-05,174.24,184.38495054990446,-0.05502049120412722
2014-02-06,174.67,186.96495054990447,-0.0657607242092294
2014-02-07,177.25,186.85495054990446,-0.051403243647747066
2014-02-10,177.14,189.41495054990443,-0.064804549557826
2014-02-11,179.7,189.95495054990445,-0.05398622420851473
2014-02-12,180.24,191.55495054990448,-0.05906895393422196
2014-02-13,181.84,193.40495054990444,-0.059796559069569044
2014-02-14,183.69,192.90495054990444,-0.047769383437987756
2014-02-18,183.19,192.66495054990443,-0.04917838207136804
2014-02-19,182.95,193.97495054990446,-0.056836980850617946
2014-02-20,184.26,192.50495054990446,-0.04282981048722212
2014-02-21,182.79,193.16495054990443,-0.05371031608150911
2014-02-24,183.45,192.94495054990443,-0.04921067134870993
2014-02-25,183.23,193.77495054990447,-0.05441854336682572
2014-02-26,184.06,194.98495054990448,-0.05602971162181225
2014-02-27,185.27,194.88495054990446,-0.04933654714114177
2014-02-28,185.17,193.97495054990446,-0.045392204121940005
2014-03-03,184.26,196.15495054990444,-0.06064058295015207
2014-03-04,186.44,196.85495054990446,-0.05290672406668373
2014-03-05,187.14,197.35495054990446,-0.05175928205216951
2014-03-06,187.64,197.39495054990448,-0.049418440151225096
2014-03-07,187.68,196.10495054990446,-0.04296143736443048
2014-03-10,186.39,196.47495054990446,-0.051329446943125245
2014-03-11,186.76,195.93495054990447,-0.046826513208360065
2014-03-12,186.22,193.61495054990445,-0.03819410912691057
2014-03-13,183.9,191.92495054990448,-0.04181296140450386
2014-03-14,182.21,195.52495054990447,-0.06809847291845261
2014-03-17,185.81,196.52495054990447,-0.05452208750045495
2014-03-18,186.81,194.42495054990448,-0.039166529441651554
2014-03-19,184.71,197.61495054990445,-0.06530351329185236
2014-03-20,187.9,196.38495054990446,-0.043205706578561376
2014-03-21,186.67,197.96495054990447,-0.05705530458058117
2014-03-24,188.25,204.75495054990446,-0.08060831010716762
2014-03-25,195.04,202.33495054990445,-0.03605383316168709
2014-03-26,192.62,199.54495054990446,-0.03470371227545832
2014-03-27,189.83,200.16495054990443,-0.05163216897619516
2014-03-28,190.45,202.20495054990445,-0.05813384152038026
2014-03-31,192.49,204.21495054990447,-0.057414751066617975
2014-04-01,194.5,203.26495054990448,-0.0431208160885197
2014-04-02,193.55,202.40495054990444,-0.04374868562180334
2014-04-03,192.69,201.48495054990448,-0.04365065741089247
2014-04-04,191.77,204.23495054990448,-0.061032406629435765
2014-04-07,194.52,203.00495054990446,-0.04179676666465637
2014-04-08,193.29,206.35495054990446,-0.06331299789555989
2014-04-09,196.64,205.39495054990448,-0.04262495512409059
2014-04-10,195.68,204.90495054990444,-0.04502063286000357
2014-04-11,195.19,207.48495054990448,-0.059257071499975056
2014-04-14,197.77,206.73495054990448,-0.043364465108866046
2014-04-15,197.02,206.11495054990445,-0.04412562274419962
2014-04-16,196.4,199.72495054990446,-0.016647647380809705
2014-04-17,190.01,201.98495054990448,-0.05928635038057373
2014-04-21,192.27,201.86495054990445,-0.047531532956893385
2014-04-22,192.15,201.44495054990443,-0.04614139259649386
2014-04-23,191.73,199.93495054990447,-0.04103810027880295
2014-04-24,190.22,199.34495054990447,-0.04577467613166408
2014-04-25,189.63,202.85495054990446,-0.0651941227663112
2014-04-28,193.14,204.82495054990446,-0.05704847245676492
2014-04-29,195.11,,
2014-04-30,196.47,,
2014-05-01,193.53,,
2014-05-02,191.44,,
2014-05-05,191.26,,
2014-05-06,190.03,,
2014-05-07,189.3,,
2014-05-08,188.91,,
2014-05-09,190.08,,
2014-05-12,192.57,,
2014-05-13,192.19,,
2014-05-14,188.72,,
2014-05-15,186.46,,
2014-05-16,187.06,,
2014-05-19,187.0,,
2014-05-20,184.89,,
2014-05-21,186.39,,
2014-05-22,185.68,,
2014-05-23,185.94,,
2014-05-27,184.78,,
2014-05-28,183.08,,
2014-05-29,183.76,,
2014-05-30,184.36,,
2014-06-02,185.69,,
2014-06-03,184.37,,
2014-06-04,184.51,,
2014-06-05,185.98,,
2014-06-06,186.37,,
2014-06-09,186.22,,
2014-06-10,184.29,,
2014-06-11,182.25,,
2014-06-12,181.22,,
2014-06-13,182.56,,
2014-06-16,182.35,,
2014-06-17,182.26,,
2014-06-18,183.6,,
2014-06-19,182.82,,
2014-06-20,181.55,,
2014-06-23,182.14,,
2014-06-24,180.88,,
2014-06-25,180.72,,
2014-06-26,180.37,,
2014-06-27,181.71,190.76193942354666,-0.047451496094557566
2014-06-30,181.27,195.84193942354665,-0.07440663356602062
2014-07-01,186.35,197.88193942354664,-0.05827686678804822
2014-07-02,188.39,198.02193942354666,-0.0486407690561248
2014-07-03,188.53,197.53193942354665,-0.04557207026780996
2014-07-07,188.04,196.71193942354665,-0.044084458975694574
2014-07-08,187.22,197.91193942354664,-0.05402372112914866
2014-07-09,188.42,197.19193942354664,-0.044484269738356286
2014-07-10,187.7,197.49193942354665,-0.04958146368974892
2014-07-11,188.0,199.35193942354667,-0.056944213617245665
2014-07-14,189.86,197.98193942354666,-0.04102363805100029
2014-07-15,188.49,201.85193942354667,-0.06619673539776727
2014-07-16,192.36,201.98193942354666,-0.047637622705314686
2014-07-17,192.49,201.99193942354665,-0.04704118120091172
2014-07-18,192.5,200.34193942354665,-0.03914277482842898
2014-07-21,190.85,203.58193942354666,-0.06253963126394135
2014-07-22,194.09,203.12193942354665,-0.04446560253008114
2014-07-23,193.63,204.73193942354666,-0.054226709593069966
2014-07-24,195.24,203.89193942354666,-0.04243394539287737
2014-07-25,194.4,205.27193942354666,-0.05296359285189045
2014-07-28,195.78,204.06193942354665,-0.04058541953949002
2014-07-29,194.57,203.49193942354665,-0.043844190825547136
2014-07-30,194.0,201.16193942354664,-0.03560285531184493
2014-07-31,191.67,198.64193942354666,-0.03509802332669043
2014-08-01,189.15,199.13193942354664,-0.05012726462888206
2014-08-04,189.64,196.59193942354665,-0.035362281098255455
2014-08-05,187.1,195.46193942354665,-0.04278039728965932
2014-08-06,185.97,193.79193942354667,-0.040362563307915655
2014-08-07,184.3,196.12193942354665,-0.06027851579631727
2014-08-08,186.63,196.96193942354665,-0.052456527661056795
2014-08-11,187.47,196.83193942354666,-0.047563111205247366
2014-08-12,187.34,197.44193942354664,-0.05116410147226247
2014-08-13,187.95,197.37193942354665,-0.047736975433614326
2014-08-14,187.88,196.87193942354665,-0.04567405314274653
2014-08-15,187.38,198.85193942354667,-0.05769086012840896
2014-08-18,189.36,199.56193942354665,-0.05112166905681459
2014-08-19,190.07,199.59193942354665,-0.04770703391653763
2014-08-20,190.1,200.72193942354664,-0.05291867672289241
2014-08-21,191.23,199.90193942354665,-0.043380966930855025
2014-08-22,190.41,200.65193942354665,-0.05104331138273943
2014-08-25,191.16,202.48193942354666,-0.055915798988193766
2014-08-26,192.99,201.74193942354665,-0.04338185430631958
2014-08-27,192.25,201.49193942354665,-0.045867539168004234
2014-08-28,192.0,201.79193942354667,-0.0485249284561069
2014-08-29,192.3,201.05193942354666,-0.04353073861729506
2014-09-02,191.56,201.44193942354664,-0.0490560180855345
2014-09-03,191.95,200.17193942354666,-0.04107438558683174
2014-09-04,190.68,200.69193942354664,-0.04988710285178477
2014-09-05,191.2,199.63193942354664,-0.042237426775968645
2014-09-08,190.14,199.48193942354666,-0.0468310036013414
2014-09-09,189.99,201.03193942354665,-0.05492629407649896
2014-09-10,191.54,201.21193942354665,-0.048068417069364044
2014-09-11,191.72,200.77193942354666,-0.04508568004839941
2014-09-12,191.28,201.30193942354666,-0.04978560788955011
2014-09-15,191.81,202.45193942354666,-0.052565262915475586
2014-09-16,192.96,202.29193942354667,-0.046131049265428214
2014-09-17,192.8,203.24193942354665,-0.051376893239471255
2014-09-18,193.75,203.49193942354665,-0.047873834468056486
2014-09-19,194.0,202.60193942354667,-0.04245733998411538
2014-09-22,193.11,201.11193942354666,-0.039788485191296186
2014-09-23,191.62,201.80193942354666,-0.05045511184199547
2014-09-24,192.31,198.50193942354665,-0.03119334471757884
2014-09-25,189.01,199.55193942354666,-0.05282804794581086
2014-09-26,190.06,199.13193942354664,-0.04555743016317915
2014-09-29,189.64,199.32193942354667,-0.0485743789747759
2014-09-30,189.83,196.5906325746379,-0.03438939325896484
2014-10-01,187.17,196.3306325746379,-0.0466592118331578
2014-10-02,186.91,198.0906325746379,-0.05644200550687417
2014-10-03,188.67,198.46063257463788,-0.049332869938101154
2014-10-06,189.04,195.1306325746379,-0.03121310321334725
2014-10-07,185.71,198.7806325746379,-0.06575405463472483
2014-10-08,189.36,195.8406325746379,-0.033091358465501375
2014-10-09,186.42,195.3506325746379,-0.04571591326291591
2014-10-10,185.93,192.9406325746379,-0.03633569809058168
2014-10-13,183.52,193.2206325746379,-0.05020495195248209
2014-10-14,183.8,191.1706325746379,-0.038555255456196647
2014-10-15,181.75,189.2606325746379,-0.039684072025258366
2014-10-16,179.84,191.4706325746379,-0.06074368908821626
2014-10-17,182.05,178.5206325746379,0.019770081331559997
2014-10-20,169.1,172.65063257463788,-0.020565418855925333
2014-10-21,163.23,171.21063257463788,-0.046612949526711245
2014-10-22,161.79,171.6006325746379,-0.057171307747777456
2014-10-23,162.18,171.5006325746379,-0.054347511345659405
2014-10-24,162.08,171.2906325746379,-0.05377195726464756
2014-10-27,161.87,173.0206325746379,-0.06444683740147406
2014-10-28,163.6,172.8806325746379,-0.05368231499633813
2014-10-29,163.46,173.7706325746379,-0.059334724296461694
2014-10-30,164.35,173.8206325746379,-0.054485088647754476
2014-10-31,164.4,173.7806325746379,-0.053979735461078926
2014-11-03,164.36,172.0706325746379,-0.04481085737447554
2014-11-04,162.65,171.24063257463789,-0.050167021958958946
2014-11-05,161.82,170.8806325746379,-0.05302316850144129
2014-11-06,161.46,171.49063257463789,-0.05849084829908857
2014-11-07,162.07,172.9106325746379,-0.06269500269139605
2014-11-10,163.49,172.7206325746379,-0.0534425588711821
2014-11-11,163.3,171.3406325746379,-0.046927762865211275
2014-11-12,161.92,172.21063257463788,-0.05975608138003807
2014-11-13,162.79,173.5806325746379,-0.062164957084126504
2014-11-14,164.16,173.5806325746379,-0.054272371490449056
2014-11-17,164.16,171.3106325746379,-0.0417407400064469
2014-11-18,161.89,170.8506325746379,-0.05244717236105856
2014-11-19,161.43,170.0606325746379,-0.05075032618645592
2014-11-20,160.64,170.3406325746379,-0.05694843577845354
2014-11-21,160.92,171.5706325746379,-0.06207724722355734
2014-11-24,162.15,171.18063257463788,-0.05275499008744666
2014-11-25,161.76,171.3706325746379,-0.05608097741281404
2014-11-26,161.95,171.5906325746379,-0.0561839095175809
2014-11-28,162.17,170.96063257463788,-0.05141904567298605
2014-12-01,161.54,172.0906325746379,-0.061308581511907545
2014-12-02,162.67,173.9406325746379,-0.06479585826389178
2014-12-03,164.52,173.4706325746379,-0.05159739398994101
2014-12-04,164.05,172.6906325746379,-0.050035328759962416
2014-12-05,163.27,171.2806325746379,-0.04676905061725034
2014-12-08,161.86,172.4106325746379,-0.06119479069871425
2014-12-09,162.99,169.93063257463788,-0.04084391654100017
2014-12-10,160.51,170.49063257463789,-0.058540650732048505
2014-12-11,161.07,164.8006325746379,-0.02263724669229228
2014-12-12,155.38,162.4806325746379,-0.04370140897485808
2014-12-15,153.06,160.8306325746379,-0.04831562526517896
2014-12-16,151.41,161.3506325746379,-0.06160888504753492
2014-12-17,151.93,167.1006325746379,-0.09078740361956272
2014-12-18,157.68,167.93063257463788,-0.061040873945865215
2014-12-19,158.51,170.8606325746379,-0.072284834654599
2014-12-22,161.44,171.6606325746379,-0.059539758308848056
2014-12-23,162.24,171.24063257463789,-0.052561313511352625
2014-12-24,161.82,171.7606325746379,-0.05787491828384039
2014-12-26,162.34,169.93063257463788,-0.044669006756647534
2014-12-29,160.51,169.4706325746379,-0.052874249883333
2014-12-30,160.05,169.8606325746379,-0.05775695301456629
2014-12-31,160.44,170.4520752196078,-0.05873835919397519
2015-01-02,162.06,167.9020752196078,-0.03479453849493319
2015-01-05,159.51,164.4620752196078,-0.03011074263166913
2015-01-06,156.07,163.44207521960783,-0.04510512491781815
2015-01-07,155.05,166.8120752196078,-0.07051093396040453
2015-01-08,158.42,167.50207521960783,-0.05422067283465326
2015-01-09,159.11,164.83207521960782,-0.03471457367738784
2015-01-12,156.44,165.2020752196078,-0.05303852998190317
2015-01-13,156.81,164.19207521960783,-0.0449599970627953
2015-01-14,155.8,162.9620752196078,-0.043949337353222706
2015-01-15,154.57,165.5320752196078,-0.06622326944832091
2015-01-16,157.14,165.3420752196078,-0.04960670300474823
2015-01-20,156.95,160.48207521960782,-0.02200915718951446
2015-01-21,152.09,163.7820752196078,-0.07138800264882739
2015-01-22,155.39,164.26207521960782,-0.05401170786224663
2015-01-23,155.87,164.75207521960783,-0.05391176534661779
2015-01-26,156.36,162.0620752196078,-0.03518451316806226
2015-01-27,153.67,159.94207521960783,-0.039214667003638626
2015-01-28,151.55,163.8720752196078,-0.07519325793058251
2015-01-29,155.48,161.7020752196078,-0.038478635547240736
2015-01-30,153.31,163.05207521960781,-0.05974824427402492
2015-02-02,154.66,166.86207521960782,-0.07312671380569025
2015-02-03,158.47,165.35207521960783,-0.04162073690618995
2015-02-04,156.96,166.30207521960781,-0.056175337603401876
2015-02-05,157.91,165.11207521960782,-0.04361931257922036
2015-02-06,156.72,164.14207521960782,-0.045217383840661984
2015-02-09,155.75,166.9520752196078,-0.06709755002968754
2015-02-10,158.56,166.5920752196078,-0.04821402944299502
2015-02-11,158.2,166.91207521960783,-0.052195595843771536
2015-02-12,158.52,168.79207521960782,-0.060856383252846924
2015-02-13,160.4,169.35207521960783,-0.05286073529361357
2015-02-17,160.96,170.58207521960782,-0.056407305440623334
2015-02-18,162.19,172.2820752196078,-0.05857878834314856
2015-02-19,163.89,172.04207521960782,-0.04738419487908352
2015-02-20,163.65,171.30207521960781,-0.04467006724698408
2015-02-23,162.91,173.22207521960783,-0.059530953006620924
2015-02-24,164.83,171.2020752196078,-0.037219614373447674
2015-02-25,162.81,169.26207521960782,-0.03811884742188476
2015-02-26,160.87,170.33207521960782,-0.05555075406325227
2015-02-27,161.94,168.8720752196078,-0.04104926886575577
2015-03-02,160.48,169.42207521960782,-0.052779870675158214
2015-03-03,161.03,167.8120752196078,-0.04041470323713248
2015-03-04,159.42,169.5720752196078,-0.059868791523959075
2015-03-05,161.18,166.89207521960782,-0.03422616209961726
2015-03-06,158.5,169.16207521960783,-0.06302875633185645
2015-03-09,160.77,166.2020752196078,-0.032683558327597395
2015-03-10,157.81,165.19207521960783,-0.044687829060770845
2015-03-11,156.8,166.3720752196078,-0.05753414572110649
2015-03-12,157.98,162.67207521960782,-0.028843765675660715
2015-03-13,154.28,165.47207521960783,-0.06763724456077658
2015-03-16,157.08,165.35207521960783,-0.05002704204722852
2015-03-17,156.96,168.2020752196078,-0.06683672127665441
2015-03-18,159.81,168.2020752196078,-0.04989281617751107
2015-03-19,159.81,171.2720752196078,-0.06692319927174906
2015-03-20,162.88,173.0220752196078,-0.058617232551019915
2015-03-23,164.63,171.39207521960782,-0.03945383828828408
2015-03-24,163.0,167.5920752196078,-0.027400312416863914
2015-03-25,159.2,168.98207521960782,-0.057888241737445334
2015-03-26,160.59,168.79207521960782,-0.04859277432863163
2015-03-27,160.4,171.0620752196078,-0.062328690949878474
2015-03-30,162.67,168.89207521960782,-0.03684053980340618
2015-03-31,160.5,168.04425476166483,-0.044894452192755785
2015-04-01,159.18,169.3142547616648,-0.059854704944544035
2015-04-02,160.45,170.90425476166482,-0.06117024281369621
2015-04-06,162.04,170.93425476166482,-0.0520331912059766
2015-04-07,162.07,170.71425476166482,-0.05063581113207638
2015-04-08,161.85,171.20425476166483,-0.05463798066635073
2015-04-09,162.34,171.7242547616648,-0.054647229505751294
2015-04-10,162.86,171.24425476166482,-0.04896079447064594
2015-04-13,162.38,171.1642547616648,-0.051320614656934715
2015-04-14,162.3,172.99425476166482,-0.06181855447395257
2015-04-15,164.13,171.99425476166482,-0.04572393870110636
2015-04-16,163.13,169.5342547616648,-0.03777557975329571
2015-04-17,160.67,175.02425476166482,-0.08201294604117237
2015-04-20,166.16,173.12425476166482,-0.04022691546746182
2015-04-21,164.26,174.2242547616648,-0.05719212158660525
2015-04-22,165.36,179.1042547616648,-0.07673885123474233
2015-04-23,170.24,178.64425476166483,-0.047044640606423105
2015-04-24,169.78,179.5942547616648,-0.054646819157378235
2015-04-27,170.73,182.7842547616648,-0.0659479930444914
2015-04-28,173.92,183.26425476166483,-0.050987874170099645
2015-04-29,174.4,180.15425476166482,-0.031940709750526874
2015-04-30,171.29,182.5342547616648,-0.0616007925545069
2015-05-01,173.67,182.83425476166482,-0.05012329212384725
2015-05-04,173.97,181.9442547616648,-0.04382801079435328
2015-05-05,173.08,178.9142547616648,-0.032609222610220256
2015-05-06,170.05,179.8542547616648,-0.05451222032337777
2015-05-07,170.99,181.54425476166483,-0.05813598880075099
2015-05-08,172.68,179.98425476166483,-0.04058274303681242
2015-05-11,171.12,179.4142547616648,-0.0462296308210457
2015-05-12,170.55,181.14425476166483,-0.05848518229630795
2015-05-13,172.28,182.9142547616648,-0.05813792246821392
2015-05-14,174.05,182.12425476166482,-0.044333769668576495
2015-05-15,173.26,181.92425476166483,-0.04762561634794493
2015-05-18,173.06,182.3442547616648,-0.05091608054117147
2015-05-19,173.48,182.62425476166482,-0.050071414520478696
2015-05-20,173.76,182.20425476166483,-0.04634499217765509
2015-05-21,173.34,181.08425476166482,-0.042766030497005225
2015-05-22,172.22,178.99425476166482,-0.037846213392071726
2015-05-26,170.13,180.86425476166482,-0.05934978570425631
2015-05-27,172.0,180.57425476166483,-0.04748326262224789
2015-05-28,171.71,178.51425476166483,-0.038116030401881384
2015-05-29,169.65,179.04425476166483,-0.052468898117786655
2015-06-01,170.18,178.51425476166483,-0.04668677452560821
2015-06-02,169.65,178.7842547616648,-0.051090935126482884
2015-06-03,169.92,177.24425476166482,-0.04132294596241526
2015-06-04,168.38,176.26425476166483,-0.04472974269414698
2015-06-05,167.4,174.20425476166483,-0.03905906185227204
2015-06-08,165.34,174.54425476166483,-0.052733072046587726
2015-06-09,165.68,177.7842547616648,-0.06808395252938237
2015-06-10,168.92,177.64425476166483,-0.04911081854783128
2015-06-11,168.78,175.8542547616648,-0.04022794200374924
2015-06-12,166.99,175.12425476166482,-0.04644847609907099
2015-06-15,166.26,175.70425476166483,-0.05375085978695027
2015-06-16,166.84,176.0342547616648,-0.052229918399194775
2015-06-17,167.17,177.11425476166482,-0.05614598765664802
2015-06-18,168.25,175.8542547616648,-0.04324180141089473
2015-06-19,166.99,176.5942547616648,-0.05438599786061504
2015-06-22,167.73,177.48425476166483,-0.05495842307118093
2015-06-23,168.62,175.83425476166482,-0.04102872202827268
2015-06-24,166.97,174.9442547616648,-0.045581689850452856
2015-06-25,166.08,174.32425476166483,-0.04729264308593384
2015-06-26,165.46,171.83425476166482,-0.03709536710538852
2015-06-29,162.97,171.52425476166482,-0.049871983257126384
2015-06-30,162.66,172.9720616472966,-0.05961692049623424
2015-07-01,164.49,173.5720616472966,-0.05232444415940396
2015-07-02,165.09,173.21206164729662,-0.046890854886510014
2015-07-06,164.73,173.4820616472966,-0.05044937536591121
2015-07-07,165.0,171.6420616472966,-0.038697167719560666
2015-07-08,163.16,172.33206164729663,-0.053223187604339306
2015-07-09,163.85,175.43206164729662,-0.06602021055069274
2015-07-10,166.95,177.86206164729663,-0.061351260331927504
2015-07-13,169.38,177.09206164729662,-0.043548319306690675
2015-07-14,168.61,177.0120616472966,-0.04746604027491652
2015-07-15,168.53,179.4820616472966,-0.06102036909303332
2015-07-16,171.0,180.99206164729662,-0.05520718177556527
