date,BA,dcf,Deviation
1993-12-16,21.88,,
1993-12-17,22.19,,
1993-12-20,22.31,,
1993-12-21,21.94,,
1993-12-22,21.81,,
1993-12-23,21.88,,
1993-12-27,22.13,,
1993-12-28,21.81,,
1993-12-29,21.56,,
1993-12-30,21.56,,
1993-12-31,21.63,,
1994-01-03,21.81,,
1994-01-04,21.5,,
1994-01-05,21.38,,
1994-01-06,21.63,,
1994-01-07,21.44,,
1994-01-10,21.38,,
1994-01-11,21.31,,
1994-01-12,21.44,,
1994-01-13,21.81,,
1994-01-14,22.19,,
1994-01-17,22.25,,
1994-01-18,22.13,,
1994-01-19,22.06,,
1994-01-20,22.25,,
1994-01-21,22.56,,
1994-01-24,22.25,,
1994-01-25,21.5,,
1994-01-26,21.38,,
1994-01-27,21.31,,
1994-01-28,21.31,,
1994-01-31,21.63,,
1994-02-01,21.38,,
1994-02-02,21.75,,
1994-02-03,21.44,,
1994-02-04,21.25,,
1994-02-07,21.25,,
1994-02-08,21.63,,
1994-02-09,21.63,,
1994-02-10,21.75,,
1994-02-11,21.81,,
1994-02-14,22.31,,
1994-02-15,22.19,,
1994-02-16,23.25,,
1994-02-17,23.88,,
1994-02-18,23.75,,
1994-02-22,23.75,,
1994-02-23,23.44,,
1994-02-24,23.44,,
1994-02-25,23.69,,
1994-02-28,23.38,,
1994-03-01,23.13,,
1994-03-02,23.38,,
1994-03-03,23.13,,
1994-03-04,23.56,,
1994-03-07,23.88,,
1994-03-08,23.5,,
1994-03-09,23.38,,
1994-03-10,23.44,,
1994-03-11,23.81,,
1994-03-14,23.94,,
1994-03-15,23.38,,
1994-03-16,23.06,,
1994-03-17,22.88,,
1994-03-18,23.5,,
1994-03-21,23.0,,
1994-03-22,23.0,,
1994-03-23,23.13,,
1994-03-24,23.19,,
1994-03-25,22.88,,
1994-03-28,22.94,,
1994-03-29,22.81,,
1994-03-30,22.69,,
1994-03-31,22.25,,
1994-04-04,22.13,,
1994-04-05,22.69,,
1994-04-06,22.75,,
1994-04-07,22.63,,
1994-04-08,22.38,,
1994-04-11,22.56,,
1994-04-12,22.88,,
1994-04-13,22.56,,
1994-04-14,22.63,,
1994-04-15,22.63,,
1994-04-18,22.38,,
1994-04-19,22.69,,
1994-04-20,22.06,,
1994-04-21,22.13,,
1994-04-22,21.88,,
1994-04-25,22.38,,
1994-04-26,22.44,,
1994-04-28,22.25,,
1994-04-29,22.5,,
1994-05-02,22.38,,
1994-05-03,22.38,,
1994-05-04,22.25,,
1994-05-05,22.5,,
1994-05-06,22.31,,
1994-05-09,22.25,,
1994-05-10,22.38,,
1994-05-11,22.0,,
1994-05-12,22.0,,
1994-05-13,21.88,,
1994-05-16,21.88,,
1994-05-17,21.88,,
1994-05-18,21.81,,
1994-05-19,22.13,,
1994-05-20,22.13,,
1994-05-23,21.94,,
1994-05-24,22.13,,
1994-05-25,22.25,,
1994-05-26,23.5,,
1994-05-27,23.19,,
1994-05-31,23.19,,
1994-06-01,23.38,,
1994-06-02,23.94,,
1994-06-03,24.13,,
1994-06-06,24.38,,
1994-06-07,24.44,,
1994-06-08,24.38,,
1994-06-09,23.88,,
1994-06-10,24.13,,
1994-06-13,24.25,,
1994-06-14,24.38,,
1994-06-15,24.56,,
1994-06-16,24.94,,
1994-06-17,24.19,,
1994-06-20,23.88,,
1994-06-21,24.0,,
1994-06-22,24.13,,
1994-06-23,23.94,,
1994-06-24,23.19,,
1994-06-27,23.38,,
1994-06-28,23.44,,
1994-06-29,23.63,,
1994-06-30,23.13,,
1994-07-01,23.19,,
1994-07-05,23.56,,
1994-07-06,23.44,,
1994-07-07,23.81,,
1994-07-08,23.75,,
1994-07-11,23.69,,
1994-07-12,23.44,,
1994-07-13,23.56,,
1994-07-14,23.69,,
1994-07-15,23.38,,
1994-07-18,23.44,,
1994-07-19,23.31,,
1994-07-20,23.06,,
1994-07-21,23.0,,
1994-07-22,23.0,,
1994-07-25,23.0,,
1994-07-26,22.56,,
1994-07-27,22.69,,
1994-07-28,22.5,,
1994-07-29,22.31,,
1994-08-01,22.56,,
1994-08-02,22.81,,
1994-08-03,22.69,,
1994-08-04,22.69,,
1994-08-05,22.5,,
1994-08-08,22.5,,
1994-08-09,22.56,,
1994-08-10,22.44,,
1994-08-11,22.38,,
1994-08-12,22.44,,
1994-08-15,22.88,,
1994-08-16,23.06,,
1994-08-17,23.06,,
1994-08-18,22.56,,
1994-08-19,22.5,,
1994-08-22,22.06,,
1994-08-23,22.0,,
1994-08-24,22.13,,
1994-08-25,22.13,,
1994-08-26,22.56,,
1994-08-29,22.56,,
1994-08-30,22.56,,
1994-08-31,22.75,,
1994-09-01,22.88,,
1994-09-02,22.94,,
1994-09-06,22.88,,
1994-09-07,23.19,,
1994-09-08,23.06,,
1994-09-09,22.88,,
1994-09-12,22.63,,
1994-09-13,22.63,,
1994-09-14,22.69,,
1994-09-15,22.88,,
1994-09-16,22.81,,
1994-09-19,22.56,,
1994-09-20,22.13,,
1994-09-21,22.0,,
1994-09-22,21.69,,
1994-09-23,21.44,,
1994-09-26,21.69,,
1994-09-27,21.94,,
1994-09-28,21.94,,
1994-09-29,21.88,,
1994-09-30,21.63,,
1994-10-03,21.81,,
1994-10-04,21.75,,
1994-10-05,21.94,,
1994-10-06,22.0,,
1994-10-07,22.0,,
1994-10-10,21.88,,
1994-10-11,22.19,,
1994-10-12,22.06,,
1994-10-13,22.0,,
1994-10-14,22.25,,
1994-10-17,22.06,,
1994-10-18,21.69,,
1994-10-19,22.0,,
1994-10-20,22.06,,
1994-10-21,21.81,,
1994-10-24,21.81,,
1994-10-25,21.56,,
1994-10-26,21.63,,
1994-10-27,21.75,,
1994-10-28,21.88,,
1994-10-31,21.94,,
1994-11-01,21.94,,
1994-11-02,21.94,,
1994-11-03,22.0,,
1994-11-04,21.81,,
1994-11-07,21.94,,
1994-11-08,21.94,,
1994-11-09,22.13,,
1994-11-10,22.0,,
1994-11-11,21.69,,
1994-11-14,21.75,,
1994-11-15,21.88,,
1994-11-16,22.56,,
1994-11-17,22.63,,
1994-11-18,22.38,,
1994-11-21,22.44,,
1994-11-22,22.5,,
1994-11-23,22.31,,
1994-11-25,22.31,,
1994-11-28,22.25,,
1994-11-29,22.13,,
1994-11-30,22.44,,
1994-12-01,22.5,,
1994-12-02,22.69,,
1994-12-05,23.25,,
1994-12-06,23.69,,
1994-12-07,24.0,,
1994-12-08,23.5,,
1994-12-09,23.44,,
1994-12-12,23.69,,
1994-12-13,23.75,,
1994-12-14,23.69,,
1994-12-15,23.94,,
1994-12-16,23.94,,
1994-12-19,23.81,,
1994-12-20,24.06,,
1994-12-21,24.0,,
1994-12-22,23.69,,
1994-12-23,23.69,,
1994-12-27,23.69,,
1994-12-28,23.56,,
1994-12-29,23.56,,
1994-12-30,23.5,,
1995-01-03,23.38,,
1995-01-04,23.31,,
1995-01-05,23.38,,
1995-01-06,23.81,,
1995-01-09,23.81,,
1995-01-10,23.69,,
1995-01-11,23.63,,
1995-01-12,24.56,,
1995-01-13,24.69,,
1995-01-16,24.38,,
1995-01-17,24.81,,
1995-01-18,24.63,,
1995-01-19,24.13,,
1995-01-20,23.81,,
1995-01-23,23.69,,
1995-01-24,23.88,,
1995-01-25,23.31,,
1995-01-26,22.94,,
1995-01-27,22.88,,
1995-01-30,22.44,,
1995-01-31,22.25,,
1995-02-01,22.94,,
1995-02-02,23.13,,
1995-02-03,23.31,,
1995-02-06,23.56,,
1995-02-07,23.88,,
1995-02-08,23.94,,
1995-02-09,23.81,,
1995-02-10,23.38,,
1995-02-13,23.13,,
1995-02-14,22.94,,
1995-02-15,23.25,,
1995-02-16,23.13,,
1995-02-17,23.0,,
1995-02-21,23.25,,
1995-02-22,23.13,,
1995-02-23,23.5,,
1995-02-24,23.25,,
1995-02-27,23.13,,
1995-02-28,23.06,,
1995-03-01,23.06,,
1995-03-02,23.06,,
1995-03-03,23.13,,
1995-03-06,22.94,,
1995-03-07,22.75,,
1995-03-08,22.75,,
1995-03-09,23.06,,
1995-03-10,23.44,,
1995-03-13,23.38,,
1995-03-14,24.44,,
1995-03-15,24.0,,
1995-03-16,24.63,,
1995-03-17,24.81,,
1995-03-20,24.63,,
1995-03-21,24.63,,
1995-03-22,24.31,,
1995-03-23,24.56,,
1995-03-24,24.88,,
1995-03-27,25.81,,
1995-03-28,25.81,,
1995-03-29,26.25,,
1995-03-30,26.56,,
1995-03-31,26.88,,
1995-04-03,26.44,,
1995-04-04,26.75,,
1995-04-05,26.63,,
1995-04-06,26.69,,
1995-04-07,26.69,,
1995-04-10,26.94,,
1995-04-11,26.94,,
1995-04-12,27.94,,
1995-04-13,27.56,,
1995-04-17,27.63,,
1995-04-18,26.75,,
1995-04-19,26.88,,
1995-04-20,27.44,,
1995-04-21,27.88,,
1995-04-24,28.44,,
1995-04-25,28.06,,
1995-04-26,28.06,,
1995-04-27,27.94,,
1995-04-28,27.5,,
1995-05-01,27.44,,
1995-05-02,27.81,,
1995-05-03,28.0,,
1995-05-04,27.75,,
1995-05-05,27.44,,
1995-05-08,27.31,,
1995-05-09,27.88,,
1995-05-10,27.25,,
1995-05-11,27.19,,
1995-05-12,27.31,,
1995-05-15,27.44,,
1995-05-16,27.81,,
1995-05-17,28.5,,
1995-05-18,27.81,,
1995-05-19,27.56,,
1995-05-22,28.13,,
1995-05-23,28.44,,
1995-05-24,28.75,,
1995-05-25,28.38,,
1995-05-26,28.25,,
1995-05-30,29.13,,
1995-05-31,29.44,,
1995-06-01,29.31,,
1995-06-02,29.5,,
1995-06-05,30.81,,
1995-06-06,30.38,,
1995-06-07,30.56,,
1995-06-08,31.13,,
1995-06-09,31.19,,
1995-06-12,31.19,,
1995-06-13,32.44,,
1995-06-14,32.0,,
1995-06-15,31.94,,
1995-06-16,32.19,,
1995-06-19,32.5,,
1995-06-20,32.13,,
1995-06-21,32.25,,
1995-06-22,32.25,,
1995-06-23,32.69,,
1995-06-26,31.81,,
1995-06-27,31.56,,
1995-06-28,31.88,,
1995-06-29,32.25,,
1995-06-30,31.31,,
1995-07-03,30.81,,
1995-07-05,31.56,,
1995-07-06,32.38,,
1995-07-07,32.31,,
1995-07-10,32.13,,
1995-07-11,32.06,,
1995-07-12,32.13,,
1995-07-13,32.75,,
1995-07-14,32.38,,
1995-07-17,32.44,,
1995-07-18,31.88,,
1995-07-19,31.38,,
1995-07-20,31.38,,
1995-07-21,31.5,,
1995-07-24,32.0,,
1995-07-25,33.0,,
1995-07-26,32.69,,
1995-07-27,33.75,,
1995-07-28,34.06,,
1995-07-31,33.5,,
1995-08-01,33.56,,
1995-08-02,33.13,,
1995-08-03,33.5,,
1995-08-04,33.25,,
1995-08-07,33.19,,
1995-08-08,32.94,,
1995-08-09,32.69,,
1995-08-10,32.25,,
1995-08-11,32.06,,
1995-08-14,32.31,,
1995-08-15,31.94,,
1995-08-16,31.63,,
1995-08-17,31.31,,
1995-08-18,31.63,,
1995-08-21,32.44,,
1995-08-22,32.44,,
1995-08-23,31.81,,
1995-08-24,31.56,,
1995-08-25,31.63,,
1995-08-28,31.88,,
1995-08-29,32.0,,
1995-08-30,32.0,,
1995-08-31,32.0,,
1995-09-01,32.69,,
1995-09-05,33.69,,
1995-09-06,34.0,,
1995-09-07,33.31,,
1995-09-08,34.25,,
1995-09-11,34.69,,
1995-09-12,34.94,,
1995-09-13,35.38,,
1995-09-14,35.5,,
1995-09-15,34.94,,
1995-09-18,35.38,,
1995-09-19,35.31,,
1995-09-20,35.88,,
1995-09-21,35.81,,
1995-09-22,35.06,,
1995-09-25,34.63,,
1995-09-26,34.31,,
1995-09-27,33.88,,
1995-09-28,34.31,,
1995-09-29,34.13,,
1995-10-02,33.56,,
1995-10-03,32.81,,
1995-10-04,32.38,,
1995-10-05,32.31,,
1995-10-06,32.69,,
1995-10-09,32.0,,
1995-10-10,32.38,,
1995-10-11,33.0,,
1995-10-12,33.31,,
1995-10-13,33.75,,
1995-10-16,33.81,,
1995-10-17,33.31,,
1995-10-18,32.81,,
1995-10-19,32.75,,
1995-10-20,33.13,,
1995-10-23,33.25,,
1995-10-24,33.44,,
1995-10-25,33.63,,
1995-10-26,33.13,,
1995-10-27,33.88,,
1995-10-30,33.56,,
1995-10-31,32.75,,
1995-11-01,34.0,,
1995-11-02,34.69,,
1995-11-03,34.69,,
1995-11-06,34.88,,
1995-11-07,34.88,,
1995-11-08,34.94,,
1995-11-09,35.0,,
1995-11-10,35.63,,
1995-11-13,35.88,,
1995-11-14,35.75,,
1995-11-15,37.0,,
1995-11-16,37.94,,
1995-11-17,36.88,,
1995-11-20,36.63,,
1995-11-21,36.69,,
1995-11-22,37.06,,
1995-11-24,36.75,,
1995-11-27,36.63,,
1995-11-28,36.0,,
1995-11-29,36.69,,
1995-11-30,36.44,,
1995-12-01,36.75,,
1995-12-04,36.38,,
1995-12-05,37.0,,
1995-12-06,37.56,,
1995-12-07,37.02,,
1995-12-08,36.69,,
1995-12-11,36.44,,
1995-12-12,37.19,,
1995-12-13,38.25,,
1995-12-14,36.75,,
1995-12-15,37.69,,
1995-12-18,36.44,,
1995-12-19,37.69,,
1995-12-20,39.0,,
1995-12-21,38.38,,
1995-12-22,38.75,,
1995-12-26,38.88,,
1995-12-27,38.94,,
1995-12-28,38.88,,
1995-12-29,39.19,,
1996-01-02,39.94,,
1996-01-03,39.56,,
1996-01-04,38.56,,
1996-01-05,39.25,,
1996-01-08,40.13,,
1996-01-09,39.68,,
1996-01-10,38.38,,
1996-01-11,38.88,,
1996-01-12,38.88,,
1996-01-15,38.5,,
1996-01-16,38.0,,
1996-01-17,38.19,,
1996-01-18,39.38,,
1996-01-19,39.19,,
1996-01-22,39.56,,
1996-01-23,38.81,,
1996-01-24,38.5,,
1996-01-25,38.5,,
1996-01-26,38.38,,
1996-01-29,38.56,,
1996-01-30,38.81,,
1996-01-31,38.75,,
1996-02-01,38.94,,
1996-02-02,39.0,,
1996-02-05,39.75,,
1996-02-06,40.06,,
1996-02-07,39.94,,
1996-02-08,39.75,,
1996-02-09,41.31,,
1996-02-12,41.63,,
1996-02-13,41.56,,
1996-02-14,41.69,,
1996-02-15,41.25,,
1996-02-16,40.81,,
1996-02-20,40.38,,
1996-02-21,41.5,,
1996-02-22,41.75,,
1996-02-23,41.81,,
1996-02-26,40.88,,
1996-02-27,40.56,,
1996-02-28,40.38,,
1996-02-29,40.56,,
1996-03-01,40.25,,
1996-03-04,40.75,,
1996-03-05,40.63,,
1996-03-06,40.38,,
1996-03-07,40.19,,
1996-03-08,39.31,,
1996-03-11,41.5,,
1996-03-12,40.88,,
1996-03-13,40.38,,
1996-03-14,41.13,,
1996-03-15,40.44,,
1996-03-18,42.81,,
1996-03-19,44.0,,
1996-03-20,43.63,,
1996-03-21,43.81,,
1996-03-22,44.44,,
1996-03-25,43.94,,
1996-03-26,43.94,,
1996-03-27,44.31,,
1996-03-28,44.19,,
1996-03-29,43.31,,
1996-04-01,42.44,,
1996-04-02,43.13,,
1996-04-03,43.44,,
1996-04-04,42.69,,
1996-04-08,41.5,,
1996-04-09,41.06,,
1996-04-10,40.25,,
1996-04-11,39.56,,
1996-04-12,40.75,,
1996-04-15,40.75,,
1996-04-16,40.38,,
1996-04-17,39.75,,
1996-04-18,40.69,,
1996-04-19,40.56,,
1996-04-22,41.13,,
1996-04-23,40.69,,
1996-04-24,40.25,,
1996-04-25,40.25,,
1996-04-26,40.38,,
1996-04-29,40.38,,
1996-04-30,41.06,,
1996-05-01,40.31,,
1996-05-02,38.75,,
1996-05-03,39.0,,
1996-05-06,38.38,,
1996-05-07,37.44,,
1996-05-08,38.19,,
1996-05-09,38.63,,
1996-05-10,39.69,,
1996-05-13,39.69,,
1996-05-14,40.88,,
1996-05-15,40.69,,
1996-05-16,41.19,,
1996-05-17,41.5,,
1996-05-20,41.31,,
1996-05-21,41.94,,
1996-05-22,42.69,,
1996-05-23,42.63,,
1996-05-24,41.94,,
1996-05-28,42.81,,
1996-05-29,42.44,,
1996-05-30,42.88,,
1996-05-31,42.63,,
1996-06-03,42.19,,
1996-06-04,42.06,,
1996-06-05,42.44,,
1996-06-06,42.25,,
1996-06-07,42.94,,
1996-06-10,43.19,,
1996-06-11,42.44,,
1996-06-12,42.0,,
1996-06-13,41.63,,
1996-06-14,41.69,,
1996-06-17,41.56,,
1996-06-18,41.56,,
1996-06-19,42.38,,
1996-06-20,43.69,,
1996-06-21,44.56,,
1996-06-24,44.5,,
1996-06-25,45.19,,
1996-06-26,44.5,,
1996-06-27,44.88,,
1996-06-28,43.56,,
1996-07-01,44.94,,
1996-07-02,46.0,,
1996-07-03,45.69,,
1996-07-05,44.94,,
1996-07-08,44.88,,
1996-07-09,45.19,,
1996-07-10,45.13,,
1996-07-11,44.06,,
1996-07-12,44.13,,
1996-07-15,43.38,,
1996-07-16,42.38,,
1996-07-17,42.63,,
1996-07-18,44.06,,
1996-07-19,43.63,,
1996-07-22,43.19,,
1996-07-23,42.0,,
1996-07-24,42.94,,
1996-07-25,44.06,,
1996-07-26,44.19,,
1996-07-29,43.25,,
1996-07-30,43.88,,
1996-07-31,44.25,,
1996-08-01,44.56,,
1996-08-02,45.81,,
1996-08-05,44.75,,
1996-08-06,45.38,,
1996-08-07,46.13,,
1996-08-08,46.25,,
1996-08-09,45.5,,
1996-08-12,45.5,,
1996-08-13,45.13,,
1996-08-14,45.31,,
1996-08-15,45.69,,
1996-08-16,45.88,,
1996-08-19,45.81,,
1996-08-20,45.88,,
1996-08-21,45.56,,
1996-08-22,44.81,,
1996-08-23,45.19,,
1996-08-26,45.19,,
1996-08-27,45.63,,
1996-08-28,46.06,,
1996-08-29,45.81,,
1996-08-30,45.25,,
1996-09-03,45.31,,
1996-09-04,45.69,,
1996-09-05,45.25,,
1996-09-06,45.13,,
1996-09-09,45.06,,
1996-09-10,44.94,,
1996-09-11,45.13,,
1996-09-12,45.25,,
1996-09-13,45.5,,
1996-09-16,45.56,,
1996-09-17,45.5,,
1996-09-18,45.56,,
1996-09-19,46.19,,
1996-09-20,47.44,,
1996-09-23,47.31,,
1996-09-24,47.13,,
1996-09-25,47.38,,
1996-09-26,47.69,,
1996-09-27,47.44,,
1996-09-30,47.25,,
1996-10-01,47.63,,
1996-10-02,48.19,,
1996-10-03,48.5,,
1996-10-04,48.94,,
1996-10-07,49.31,,
1996-10-08,49.0,,
1996-10-09,48.75,,
1996-10-10,48.81,,
1996-10-11,48.94,,
1996-10-14,49.06,,
1996-10-15,49.06,,
1996-10-16,48.63,,
1996-10-17,49.0,,
1996-10-18,49.13,,
1996-10-21,49.38,,
1996-10-22,49.19,,
1996-10-23,48.5,,
1996-10-24,47.75,,
1996-10-25,47.06,,
1996-10-28,46.81,,
1996-10-29,46.75,,
1996-10-30,47.13,,
1996-10-31,47.69,,
1996-11-01,45.94,,
1996-11-04,46.38,,
1996-11-05,46.31,,
1996-11-06,45.75,,
1996-11-07,46.44,,
1996-11-08,46.94,,
1996-11-11,46.5,,
1996-11-12,45.88,,
1996-11-13,45.81,,
1996-11-14,46.19,,
1996-11-15,45.88,,
1996-11-18,46.63,,
1996-11-19,47.0,,
1996-11-20,48.19,,
1996-11-21,48.75,,
1996-11-22,49.31,,
1996-11-25,49.31,,
1996-11-26,49.63,,
1996-11-27,49.81,,
1996-11-29,49.69,,
1996-12-02,48.75,,
1996-12-03,48.19,,
1996-12-04,48.32,,
1996-12-05,48.19,,
1996-12-06,47.81,,
1996-12-09,48.19,,
1996-12-10,47.75,,
1996-12-11,47.69,,
1996-12-12,48.13,,
1996-12-13,48.38,,
1996-12-16,50.38,,
1996-12-17,50.5,,
1996-12-18,50.75,,
1996-12-19,51.56,,
1996-12-20,52.69,,
1996-12-23,52.0,,
1996-12-24,51.56,,
1996-12-26,52.13,,
1996-12-27,52.19,,
1996-12-30,53.31,,
1996-12-31,53.25,,
1997-01-02,51.94,,
1997-01-03,53.19,,
1997-01-06,53.13,,
1997-01-07,53.06,,
1997-01-08,52.56,,
1997-01-09,52.5,,
1997-01-10,52.56,,
1997-01-13,53.38,,
1997-01-14,53.19,,
1997-01-15,52.88,,
1997-01-16,52.88,,
1997-01-17,53.06,,
1997-01-20,53.25,,
1997-01-21,56.94,,
1997-01-22,56.13,,
1997-01-23,55.25,,
1997-01-24,54.94,,
1997-01-27,54.81,,
1997-01-28,52.88,,
1997-01-29,52.44,,
1997-01-30,52.88,,
1997-01-31,53.56,,
1997-02-03,53.94,,
1997-02-04,53.75,,
1997-02-05,52.94,,
1997-02-06,53.25,,
1997-02-07,54.75,,
1997-02-10,53.63,,
1997-02-11,53.56,,
1997-02-12,54.81,,
1997-02-13,54.56,,
1997-02-14,53.88,,
1997-02-18,55.0,,
1997-02-19,54.94,,
1997-02-20,53.75,,
1997-02-21,53.94,,
1997-02-24,52.75,,
1997-02-25,53.06,,
1997-02-26,52.06,,
1997-02-27,50.88,,
1997-02-28,50.88,,
1997-03-03,51.06,,
1997-03-04,50.13,,
1997-03-05,52.31,,
1997-03-06,52.19,,
1997-03-07,53.19,,
1997-03-10,53.06,,
1997-03-11,54.06,,
1997-03-12,53.5,,
1997-03-13,51.56,,
1997-03-14,51.5,,
1997-03-17,53.25,,
1997-03-18,51.88,,
1997-03-19,52.0,,
1997-03-20,52.5,,
1997-03-21,52.88,,
1997-03-24,52.88,,
1997-03-25,52.81,,
1997-03-26,52.63,,
1997-03-27,50.88,,
1997-03-31,49.31,,
1997-04-01,50.0,,
1997-04-02,49.13,,
1997-04-03,47.94,,
1997-04-04,49.0,,
1997-04-07,50.06,,
1997-04-08,50.75,,
1997-04-09,50.75,,
1997-04-10,51.06,,
1997-04-11,50.19,,
1997-04-14,50.38,,
1997-04-15,50.44,,
1997-04-16,49.81,,
1997-04-17,49.69,,
1997-04-18,49.81,,
1997-04-21,49.38,,
1997-04-22,50.44,,
1997-04-23,50.75,,
1997-04-24,50.94,,
1997-04-25,51.0,,
1997-04-28,47.69,,
1997-04-29,48.13,,
1997-04-30,49.31,,
1997-05-01,49.5,,
1997-05-02,50.25,,
1997-05-05,50.0,,
1997-05-06,50.38,,
1997-05-07,49.0,,
1997-05-08,48.69,,
1997-05-09,48.94,,
1997-05-12,49.75,,
1997-05-13,50.19,,
1997-05-14,49.81,,
1997-05-15,49.94,,
1997-05-16,49.38,,
1997-05-19,48.63,,
1997-05-20,50.0,,
1997-05-21,51.25,,
1997-05-22,50.19,,
1997-05-23,50.13,,
1997-05-27,50.88,,
1997-05-28,51.81,,
1997-05-29,52.69,,
1997-05-30,52.69,,
1997-06-02,52.69,,
1997-06-03,52.44,,
1997-06-04,53.5,,
1997-06-05,54.0,,
1997-06-06,54.94,,
1997-06-09,56.0,,
1997-06-10,57.5,,
1997-06-11,56.75,,
1997-06-12,57.5,,
1997-06-13,57.38,,
1997-06-16,57.88,,
1997-06-17,56.75,,
1997-06-18,56.63,,
1997-06-19,56.5,,
1997-06-20,56.88,,
1997-06-23,54.63,,
1997-06-24,55.06,,
1997-06-25,54.75,,
1997-06-26,53.75,,
1997-06-27,53.0,,
1997-06-30,53.06,,
1997-07-01,54.06,,
1997-07-02,54.81,,
1997-07-03,55.19,,
1997-07-07,55.56,,
1997-07-08,56.13,,
1997-07-09,56.25,,
1997-07-10,55.31,,
1997-07-11,56.5,,
1997-07-14,57.13,,
1997-07-15,58.06,,
1997-07-16,59.69,,
1997-07-17,56.75,,
1997-07-18,56.06,,
1997-07-21,54.38,,
1997-07-22,56.38,,
1997-07-23,59.06,,
1997-07-24,60.0,,
1997-07-25,58.88,,
1997-07-28,58.06,,
1997-07-29,58.56,,
1997-07-30,58.69,,
1997-07-31,58.69,,
1997-08-01,58.5,,
1997-08-04,58.44,,
1997-08-05,58.13,,
1997-08-06,58.31,,
1997-08-07,59.13,,
1997-08-08,58.5,,
1997-08-11,59.06,,
1997-08-12,56.69,,
1997-08-13,58.06,,
1997-08-14,57.94,,
1997-08-15,55.44,,
1997-08-18,56.0,,
1997-08-19,57.38,,
1997-08-20,57.25,,
1997-08-21,56.5,,
1997-08-22,55.63,,
1997-08-25,55.5,,
1997-08-26,54.38,,
1997-08-27,55.31,,
1997-08-28,55.13,,
1997-08-29,54.5,,
1997-09-02,57.0,,
1997-09-03,57.44,,
1997-09-04,56.25,,
1997-09-05,55.38,,
1997-09-08,55.0,,
1997-09-09,54.13,,
1997-09-10,52.88,,
1997-09-11,51.69,,
1997-09-12,52.94,,
1997-09-15,51.44,,
1997-09-16,52.25,,
1997-09-17,53.25,,
1997-09-18,53.13,,
1997-09-19,52.38,,
1997-09-22,52.81,,
1997-09-23,54.25,,
1997-09-24,54.63,,
1997-09-25,54.25,,
1997-09-26,54.56,,
1997-09-29,55.0,,
1997-09-30,54.44,,
1997-10-01,53.94,,
1997-10-02,52.5,,
1997-10-03,52.0,,
1997-10-06,52.63,,
1997-10-07,53.81,,
1997-10-08,54.25,,
1997-10-09,53.88,,
1997-10-10,54.31,,
1997-10-13,54.75,,
1997-10-14,54.81,,
1997-10-15,54.69,,
1997-10-16,52.5,,
1997-10-17,51.88,,
1997-10-20,53.56,,
1997-10-21,54.0,,
1997-10-22,49.88,,
1997-10-23,49.06,,
1997-10-24,48.44,,
1997-10-27,43.0,,
1997-10-28,48.0,,
1997-10-29,47.44,,
1997-10-30,47.05,,
1997-10-31,48.0,,
1997-11-03,47.69,,
1997-11-04,47.0,,
1997-11-05,46.13,,
1997-11-06,46.06,,
1997-11-07,45.75,,
1997-11-10,46.63,,
1997-11-11,46.25,,
1997-11-12,46.44,,
1997-11-13,47.31,,
1997-11-14,48.0,,
1997-11-17,49.69,,
1997-11-18,49.56,,
1997-11-19,50.0,,
1997-11-20,49.94,,
1997-11-21,50.13,,
1997-11-24,49.63,,
1997-11-25,51.38,,
1997-11-26,51.88,,
1997-11-28,53.13,,
1997-12-01,53.94,,
1997-12-02,54.0,,
1997-12-03,53.88,,
1997-12-04,52.44,,
1997-12-05,52.38,,
1997-12-08,51.44,,
1997-12-09,50.75,,
1997-12-10,49.94,,
1997-12-11,48.63,,
1997-12-12,49.0,,
1997-12-15,48.94,,
1997-12-16,50.63,,
1997-12-17,50.56,,
1997-12-18,49.81,,
1997-12-19,48.56,,
1997-12-22,48.75,,
1997-12-23,48.13,,
1997-12-24,47.81,,
1997-12-26,47.81,,
1997-12-29,48.19,,
1997-12-30,48.38,,
1997-12-31,48.94,,
1998-01-02,48.88,,
1998-01-05,48.63,,
1998-01-06,47.88,,
1998-01-07,48.13,,
1998-01-08,46.38,,
1998-01-09,45.13,,
1998-01-12,45.38,,
1998-01-13,45.06,,
1998-01-14,46.25,,
1998-01-15,44.13,,
1998-01-16,43.44,,
1998-01-20,43.5,,
1998-01-21,44.0,,
1998-01-22,45.25,,
1998-01-23,44.31,,
1998-01-26,44.44,,
1998-01-27,45.0,,
1998-01-28,47.06,,
1998-01-29,47.5,,
1998-01-30,47.63,,
1998-02-02,48.31,,
1998-02-03,48.31,,
1998-02-04,47.44,,
1998-02-05,46.81,,
1998-02-06,46.44,,
1998-02-09,46.38,,
1998-02-10,48.63,,
1998-02-11,49.19,,
1998-02-12,49.25,,
1998-02-13,50.38,,
1998-02-17,52.5,,
1998-02-18,51.75,,
1998-02-19,50.81,,
1998-02-20,50.13,,
1998-02-23,50.69,,
1998-02-24,50.31,,
1998-02-25,51.25,,
1998-02-26,53.94,,
1998-02-27,54.25,,
1998-03-02,52.75,,
1998-03-03,52.38,,
1998-03-04,53.31,,
1998-03-05,52.25,,
1998-03-06,52.44,,
1998-03-09,52.56,,
1998-03-10,52.38,,
1998-03-11,52.19,,
1998-03-12,51.5,,
1998-03-13,51.81,,
1998-03-16,51.44,,
1998-03-17,52.0,,
1998-03-18,50.88,,
1998-03-19,51.44,,
