date,VNO,dcf,Deviation
2016-12-07,83.77,90.89623686121018,-0.07839969076047959
2016-12-08,83.78,90.5562368612102,-0.07482904652493128
2016-12-09,83.44,91.9462368612102,-0.09251315933734272
2016-12-12,84.83,91.35623686121019,-0.07143723390363543
2016-12-13,84.24,89.78623686121018,-0.06177157051122939
2016-12-14,82.67,89.1362368612102,-0.0725433010065083
2016-12-15,82.02,90.6662368612102,-0.09536335862759648
2016-12-16,83.55,91.11623686121018,-0.08303939146142758
2016-12-19,84.0,91.74623686121019,-0.08443111266708814
2016-12-20,84.63,90.42623686121019,-0.0640990608744062
2016-12-21,83.31,90.42623686121019,-0.07869659413265717
2016-12-22,83.31,90.2762368612102,-0.07716578696030518
2016-12-23,83.16,90.3862368612102,-0.07994842038070715
2016-12-27,83.27,89.8362368612102,-0.07309118336462062
2016-12-28,82.72,90.25623686121018,-0.08349823927180666
2016-12-29,83.14,91.48623686121019,-0.09122942584109017
2016-12-30,84.37,92.55295536169699,-0.088413766256496
2017-01-03,84.66,94.89295536169698,-0.10783682858956944
2017-01-04,87.0,94.79295536169698,-0.08221027957153326
2017-01-05,86.9,94.64295536169698,-0.08181227363521903
2017-01-06,86.75,93.63295536169699,-0.07350996596346504
2017-01-09,85.74,92.77295536169699,-0.07580824965936872
2017-01-10,84.88,92.00295536169698,-0.07742094081319517
2017-01-11,84.11,92.43295536169698,-0.09004315970563359
2017-01-12,84.54,92.20295536169698,-0.08310965013687965
2017-01-13,84.31,93.10295536169698,-0.09444335389287173
2017-01-17,85.21,93.74295536169699,-0.09102503040120202
2017-01-18,85.85,92.94295536169697,-0.07631514765260072
2017-01-19,85.05,93.41295536169699,-0.08952671852973115
2017-01-20,85.52,94.55295536169699,-0.09553329483084783
2017-01-23,86.66,94.95295536169698,-0.08733751709051363
2017-01-24,87.06,94.93295536169698,-0.0829317420036153
2017-01-25,87.04,94.63295536169699,-0.08023584736074141
2017-01-26,86.74,94.29295536169698,-0.08010095062483424
2017-01-27,86.4,94.28295536169698,-0.08360954884640226
2017-01-30,86.39,93.83295536169697,-0.07932133580368095
2017-01-31,85.94,91.88295536169699,-0.06467962788422033
2017-02-01,83.99,92.30295536169699,-0.09006163810380685
2017-02-02,84.41,92.65295536169698,-0.08896591943039789
2017-02-03,84.76,92.42295536169698,-0.08291181916557433
2017-02-06,84.53,92.59295536169698,-0.08707957673670264
2017-02-07,84.7,92.99295536169699,-0.08917831817949495
2017-02-08,85.1,93.09295536169698,-0.08585993785073964
2017-02-09,85.2,93.94295536169697,-0.09306664164476253
2017-02-10,86.05,93.94295536169697,-0.08401859757666452
2017-02-13,86.05,96.03295536169698,-0.10395343269502988
2017-02-14,88.14,96.04295536169698,-0.08228563283933232
2017-02-15,88.15,96.80295536169699,-0.08938730568055353
2017-02-16,88.91,96.65295536169698,-0.08011090124167564
2017-02-17,88.76,97.50295536169698,-0.08966861906148493
2017-02-21,89.61,96.69295536169697,-0.07325203097993993
2017-02-22,88.8,96.77295536169699,-0.08238825952868134
2017-02-23,88.88,96.92295536169698,-0.08298297685705402
2017-02-24,89.03,97.36295536169698,-0.0855865080383047
2017-02-27,89.47,96.71295536169698,-0.07489126285727743
2017-02-28,88.82,96.22295536169698,-0.07693543950993464
2017-03-01,88.33,95.88295536169699,-0.07877265915725229
2017-03-02,87.99,95.82295536169698,-0.08174403859837565
2017-03-03,87.93,95.41295536169699,-0.0784270368036516
2017-03-06,87.52,95.08295536169697,-0.07954060044649836
2017-03-07,87.19,93.49295536169699,-0.06741636669108053
2017-03-08,85.6,92.09295536169698,-0.07050436524917425
2017-03-09,84.2,91.32295536169698,-0.07799742500103668
2017-03-10,83.43,90.99295536169699,-0.08311583387564714
2017-03-13,83.1,90.71295536169698,-0.08392357333461453
2017-03-14,82.82,92.59295536169698,-0.10554750438109217
2017-03-15,84.7,92.21295536169698,-0.08147396786306316
2017-03-16,84.32,92.88295536169699,-0.09219081507852389
2017-03-17,84.99,92.05295536169699,-0.07672708968381337
2017-03-20,84.16,90.65295536169698,-0.07162430982851786
2017-03-21,82.76,89.91295536169699,-0.07955422367024256
2017-03-22,82.02,90.54295536169698,-0.09413162324611413
2017-03-23,82.65,89.47295536169698,-0.07625718111260527
2017-03-24,81.58,88.92295536169698,-0.08257660051703497
2017-03-27,81.03,88.88295536169697,-0.0883516454841139
2017-03-28,80.99,88.49295536169697,-0.08478590562412758
2017-03-29,80.6,89.03295536169698,-0.09471723506692598
2017-03-30,81.14,88.98295536169698,-0.08813997388395356
2017-03-31,81.09,89.35953984829702,-0.0925423280193246
2017-04-03,81.56,89.98953984829701,-0.09367244084709625
2017-04-04,82.19,89.29953984829702,-0.07961451828726973
2017-04-05,81.5,90.14953984829701,-0.09594657790658045
2017-04-06,82.35,89.94953984829702,-0.08448670066699515
2017-04-07,82.15,90.30953984829702,-0.09035080747840707
2017-04-10,82.51,90.63953984829702,-0.0896908773136248
2017-04-11,82.84,90.56953984829701,-0.08534370232247956
2017-04-12,82.77,89.67953984829701,-0.0770470038091774
2017-04-13,81.88,91.10953984829702,-0.10130157460639988
2017-04-17,83.31,91.03953984829703,-0.08490310760771724
2017-04-18,83.24,90.40953984829702,-0.07930070057128014
2017-04-19,82.61,89.90953984829702,-0.08118760101112088
2017-04-20,82.11,89.92953984829701,-0.08695184987589022
2017-04-21,82.13,88.45953984829701,-0.07155293662110174
2017-04-24,80.66,89.08953984829702,-0.09461873821158995
2017-04-25,81.29,86.68953984829702,-0.062285944275929594
2017-04-26,78.89,85.81953984829701,-0.08074547894973971
2017-04-27,78.02,85.59953984829701,-0.0885465022560844
2017-04-28,77.8,85.62953984829701,-0.09143503354295712
2017-05-01,77.83,85.65953984829702,-0.09140301082825253
2017-05-02,77.86,84.35953984829702,-0.07704570058093108
2017-05-03,76.56,84.60953984829702,-0.09513749705682906
2017-05-04,76.81,85.15953984829702,-0.09804585444180258
2017-05-05,77.36,84.25953984829701,-0.08188437606850352
2017-05-08,76.46,84.08953984829702,-0.09073114042556552
2017-05-09,76.29,84.49953984829702,-0.09715484679603814
2017-05-10,76.7,83.78953984829701,-0.08461127559756021
2017-05-11,75.99,83.21953984829702,-0.0868731053004611
2017-05-12,75.42,83.27953984829702,-0.09437539955929208
2017-05-15,75.48,83.05953984829704,-0.09125429616080916
2017-05-16,75.26,82.57953984829702,-0.08863623921546904
2017-05-17,74.78,82.84953984829701,-0.09739993563117999
2017-05-18,75.05,83.83953984829702,-0.10483764419748975
2017-05-19,76.04,83.08953984829702,-0.08484268731260158
2017-05-22,75.29,83.12953984829701,-0.0943051033676281
2017-05-23,75.33,83.26953984829701,-0.09534746874741362
2017-05-24,75.47,82.93953984829702,-0.09006005895329772
2017-05-25,75.14,82.58953984829702,-0.09019955628740106
2017-05-26,74.79,82.28953984829701,-0.09113600418865642
2017-05-30,74.49,82.33953984829702,-0.09533135432574769
2017-05-31,74.54,82.81953984829701,-0.09997085064059619
2017-06-01,75.02,82.87953984829701,-0.09483088181574306
2017-06-02,75.08,83.18953984829702,-0.09748268668254967
2017-06-05,75.39,81.57953984829702,-0.07587122775890753
2017-06-06,73.78,82.16953984829702,-0.1021003630272963
2017-06-07,74.37,82.28953984829701,-0.09623993356746063
2017-06-08,74.49,83.50953984829701,-0.1080061016343985
2017-06-09,75.71,84.88953984829702,-0.10813511140125676
2017-06-12,77.09,84.49953984829702,-0.08768733961864694
2017-06-13,76.7,83.84953984829701,-0.0852662979574147
2017-06-14,76.05,84.18953984829702,-0.0966811300188104
2017-06-15,76.39,83.68953984829702,-0.08722165113500202
2017-06-16,75.89,83.27953984829702,-0.08873175646452769
2017-06-19,75.48,83.27953984829702,-0.0936549344833647
2017-06-20,75.48,82.71953984829702,-0.08751910203531021
2017-06-21,74.92,83.40953984829702,-0.10178140130898161
2017-06-22,75.61,83.93953984829702,-0.09923261270374961
2017-06-23,76.14,84.39953984829701,-0.09786238009286574
2017-06-26,76.6,83.67953984829701,-0.08460299687512074
2017-06-27,75.88,83.38953984829702,-0.09005373889768964
2017-06-28,75.59,83.25953984829701,-0.0921160489509224
2017-06-29,75.46,83.70953984829701,-0.09854957825890909
2017-06-30,75.91,85.1863273440532,-0.1088945565946009
2017-07-03,77.47,83.78632734405319,-0.0753861345194945
2017-07-05,76.07,82.3963273440532,-0.07677923941484754
2017-07-06,74.68,83.6463273440532,-0.10719331773136909
2017-07-07,75.93,83.3063273440532,-0.08854462295029686
2017-07-10,75.59,83.7663273440532,-0.09760876002681351
2017-07-11,76.05,84.6963273440532,-0.10208621335999746
2017-07-12,76.98,84.9563273440532,-0.09388738418212139
2017-07-13,77.24,85.2463273440532,-0.09391990943773754
2017-07-14,77.53,86.1563273440532,-0.10012413028709044
2017-07-17,78.44,85.3063273440532,-0.08049024682964345
2017-07-18,77.59,88.2763273440532,-0.12105541389826624
2017-07-19,80.56,86.9163273440532,-0.07313156846690094
2017-07-20,79.2,86.4063273440532,-0.08340045880389058
2017-07-21,78.69,85.8263273440532,-0.08314846463656433
2017-07-24,78.11,85.8263273440532,-0.08990629778576742
2017-07-25,78.11,85.7763273440532,-0.08937579378169425
2017-07-26,78.06,86.7063273440532,-0.09971968146850829
2017-07-27,78.99,86.67632734405319,-0.08867850749539807
2017-07-28,78.96,87.06632734405319,-0.09310519452623811
2017-07-31,79.35,87.22632734405322,-0.09029759229671619
2017-08-01,79.51,86.47632734405322,-0.08055762262355459
2017-08-02,78.76,86.8663273440532,-0.09331955881991305
2017-08-03,79.15,87.1863273440532,-0.09217416983674942
2017-08-04,79.47,86.9663273440532,-0.08619804438097622
2017-08-07,79.25,86.2163273440532,-0.08080055783695717
2017-08-08,78.5,85.59632734405321,-0.0829045773836723
2017-08-09,77.88,84.3563273440532,-0.07677346261933671
2017-08-10,76.64,83.4463273440532,-0.08156533140146949
2017-08-11,75.73,84.6463273440532,-0.1053362576241722
2017-08-14,76.93,83.9663273440532,-0.08379939395493319
2017-08-15,76.25,83.6163273440532,-0.08809675787054405
2017-08-16,75.9,83.0163273440532,-0.08572202085693648
2017-08-17,75.3,81.6263273440532,-0.07750351571482406
2017-08-18,73.91,81.59632734405321,-0.0941994277713456
2017-08-21,73.88,81.09632734405321,-0.08898463815060031
2017-08-22,73.38,81.7763273440532,-0.1026743021697194
2017-08-23,74.06,81.7163273440532,-0.09369397270899715
2017-08-24,74.0,82.4163273440532,-0.10211966020905794
2017-08-25,74.7,82.1663273440532,-0.09086845652464925
2017-08-28,74.45,81.8763273440532,-0.09070176429442123
2017-08-29,74.16,81.97632734405322,-0.09534859144455488
2017-08-30,74.26,82.2063273440532,-0.09666320830507247
2017-08-31,74.49,82.7063273440532,-0.09934339497235545
2017-09-01,74.99,82.06632734405319,-0.08622692854752168
2017-09-05,74.35,82.0863273440532,-0.09424623557133316
2017-09-06,74.37,81.2363273440532,-0.0845228676448263
2017-09-07,73.52,81.6163273440532,-0.09919984894594902
2017-09-08,73.9,82.6263273440532,-0.10561194748154623
2017-09-11,74.91,82.0163273440532,-0.0866452763026393
2017-09-12,74.3,82.2363273440532,-0.09650634458479501
2017-09-13,74.52,82.8963273440532,-0.10104581966928483
2017-09-14,75.18,82.8263273440532,-0.09231759501168058
2017-09-15,75.11,82.2763273440532,-0.087100719920153
2017-09-18,74.56,81.0863273440532,-0.08048616280722243
2017-09-19,73.37,81.5463273440532,-0.100266040303156
2017-09-20,73.83,83.34632734405321,-0.11417812454734644
2017-09-21,75.63,83.3763273440532,-0.09290799428101348
2017-09-22,75.66,83.8263273440532,-0.09741960077214973
2017-09-25,76.11,84.67632734405319,-0.10116555137360717
2017-09-26,76.96,84.56632734405319,-0.08994510679300638
2017-09-27,76.85,85.0163273440532,-0.09605598829275264
2017-09-28,77.3,84.59632734405321,-0.08624874829824525
2017-09-29,76.88,83.71422520482912,-0.08163756145514545
2017-10-02,77.01,83.99422520482912,-0.08315125459872175
2017-10-03,77.29,84.36422520482911,-0.08385337727755449
2017-10-04,77.66,84.8442252048291,-0.08467547658647478
2017-10-05,78.14,84.7942252048291,-0.07847498091709837
2017-10-06,78.09,84.5042252048291,-0.07590419519594083
2017-10-09,77.8,85.63422520482911,-0.09148474440085574
2017-10-10,78.93,86.0642252048291,-0.08289420125319147
2017-10-11,79.36,86.2742252048291,-0.08014242015403317
2017-10-12,79.57,86.5942252048291,-0.08111655469188706
2017-10-13,79.89,85.63422520482911,-0.06707861478386068
2017-10-16,78.93,84.9842252048291,-0.07123939990318429
2017-10-17,78.28,83.7042252048291,-0.06480228676098132
2017-10-18,77.0,81.5542252048291,-0.055842909345173
2017-10-19,74.85,81.2042252048291,-0.07824993328612206
2017-10-20,74.5,81.2742252048291,-0.08335022804285785
2017-10-23,74.57,80.3442252048291,-0.07186857786117584
2017-10-24,73.64,79.5142252048291,-0.07387640626186154
2017-10-25,72.81,79.6842252048291,-0.08626833212168206
2017-10-26,72.98,79.6242252048291,-0.08344477058002364
2017-10-27,72.92,79.08422520482911,-0.07794506665347845
2017-10-30,72.38,81.5642252048291,-0.11260114568323443
2017-10-31,74.86,81.3042252048291,-0.0792606434486548
2017-11-01,74.6,80.7342252048291,-0.07598048026430049
2017-11-02,74.03,79.9542252048291,-0.0740952112243255
2017-11-03,73.25,80.9542252048291,-0.09516767266113646
2017-11-06,74.25,80.6742252048291,-0.07963169387147151
2017-11-07,73.97,80.9442252048291,-0.08616087419677987
2017-11-08,74.24,81.96422520482912,-0.0942389827455361
2017-11-09,75.26,82.3142252048291,-0.08569873782174953
2017-11-10,75.61,82.6742252048291,-0.0854465244437086
2017-11-13,75.97,82.8442252048291,-0.08297772340598097
2017-11-14,76.14,83.33422520482911,-0.08632977851712498
2017-11-15,76.63,83.5242252048291,-0.08254162415661048
2017-11-16,76.82,83.3042252048291,-0.07783789104196859
2017-11-17,76.6,82.96422520482912,-0.07671047598066016
2017-11-20,76.26,83.3442252048291,-0.08499959280224523
2017-11-21,76.64,83.4542252048291,-0.08165224933913584
2017-11-22,76.75,82.85422520482912,-0.07367427780223013
2017-11-24,76.15,82.99422520482912,-0.08246628229780584
2017-11-27,76.29,83.4242252048291,-0.08551742838860821
2017-11-28,76.72,83.63422520482911,-0.08267219775032808
2017-11-29,76.93,84.3242252048291,-0.08768803018193216
2017-11-30,77.62,84.6242252048291,-0.08276855933245697
2017-12-01,77.92,84.0242252048291,-0.07264839622083497
2017-12-04,77.32,83.61422520482911,-0.07527696620294222
2017-12-05,76.91,83.1242252048291,-0.07475829325947314
2017-12-06,76.42,82.7642252048291,-0.0766541967755765
2017-12-07,76.06,83.6942252048291,-0.09121567451213597
2017-12-08,76.99,83.71422520482912,-0.08032356733131696
2017-12-11,77.01,84.4142252048291,-0.08771300319185438
2017-12-12,77.71,84.1242252048291,-0.07624706425778649
2017-12-13,77.42,84.1842252048291,-0.08035026976100368
2017-12-14,77.48,84.5442252048291,-0.08355656684669222
2017-12-15,77.84,86.1442252048291,-0.09639909332382701
2017-12-18,79.44,84.88422520482911,-0.0641370665950236
2017-12-19,78.18,83.5242252048291,-0.0639841338452799
2017-12-20,76.82,83.83422520482911,-0.08366780020560238
2017-12-21,77.13,83.9042252048291,-0.08073759322956264
2017-12-22,77.2,84.2742252048291,-0.08394292783630031
2017-12-26,77.57,84.46422520482912,-0.0816230207299049
2017-12-27,77.76,84.7742252048291,-0.08274006855127858
2017-12-28,78.07,84.88422520482911,-0.080276696740603
2017-12-29,78.18,86.82368089177967,-0.09955441652552688
2018-01-02,77.32,86.60368089177967,-0.10719730150246853
2018-01-03,77.1,84.30368089177969,-0.08544918579565974
2018-01-04,74.8,84.94368089177969,-0.11941654500118726
2018-01-05,75.44,84.0836808917797,-0.10279855496460233
2018-01-08,74.58,83.23368089177968,-0.10396849927893004
2018-01-09,73.73,82.16368089177969,-0.10264487666865785
2018-01-10,72.66,82.38368089177969,-0.11802921144726286
2018-01-11,72.88,81.4236808917797,-0.10492869885279588
2018-01-12,71.92,80.71368089177967,-0.10894907523261366
2018-01-16,71.21,80.80368089177969,-0.11872826566686367
2018-01-17,71.3,80.84368089177968,-0.11805104352627394
2018-01-18,71.34,81.2936808917797,-0.12244101611083769
2018-01-19,71.79,82.62368089177968,-0.13112077282019918
2018-01-22,73.12,82.99368089177968,-0.11896906831562926
2018-01-23,73.49,82.24368089177968,-0.1064359084717792
2018-01-24,72.74,81.73368089177968,-0.11003641086087712
2018-01-25,72.23,81.07368089177967,-0.10908202013899626
2018-01-26,71.57,80.6536808917797,-0.1126257449299567
2018-01-29,71.15,79.70368089177968,-0.10731851774065138
2018-01-30,70.2,81.1836808917797,-0.1352941967046466
2018-01-31,71.68,79.99368089177968,-0.1039292203971327
2018-02-01,70.49,79.8336808917797,-0.11703933461925342
2018-02-02,70.33,77.0836808917797,-0.08761492463315823
2018-02-05,67.58,77.2936808917797,-0.1256723807135024
2018-02-06,67.79,76.80368089177969,-0.11736001174840072
2018-02-07,67.3,75.6836808917797,-0.11077263675596793
2018-02-08,66.18,77.19368089177969,-0.14267593881447527
2018-02-09,67.69,77.10368089177967,-0.12209119957570413
2018-02-12,67.6,76.96368089177967,-0.121663631251553
2018-02-13,67.46,75.5836808917797,-0.10747929706428483
2018-02-14,66.08,76.6536808917797,-0.13794094124074374
2018-02-15,67.15,77.16368089177969,-0.12977194421069216
2018-02-16,67.66,76.7936808917797,-0.11893792283054128
2018-02-20,67.29,74.69368089177969,-0.09912057892161652
2018-02-21,65.19,76.0336808917797,-0.14261680829596735
2018-02-22,66.53,77.1736808917797,-0.1379185334791181
2018-02-23,67.67,77.60368089177967,-0.1280052798736756
2018-02-26,68.1,75.9036808917797,-0.1028103090666429
2018-02-27,66.4,75.9736808917797,-0.12601312427414002
2018-02-28,66.47,75.80368089177969,-0.12312965257062947
2018-03-01,66.3,75.8936808917797,-0.12640948204185498
2018-03-02,66.39,76.7236808917797,-0.13468698023437586
2018-03-05,67.22,77.10368089177967,-0.12818688780438514
2018-03-06,67.6,77.1436808917797,-0.12371306089435852
2018-03-07,67.64,77.12368089177968,-0.12296717145914271
2018-03-08,67.62,77.71368089177967,-0.12988293407225993
2018-03-09,68.21,77.8636808917797,-0.12398182029433014
2018-03-12,68.36,77.7236808917797,-0.12047397632669288
2018-03-13,68.22,77.7236808917797,-0.12227522915457845
2018-03-14,68.22,78.12368089177968,-0.1267692558610839
2018-03-15,68.62,79.0136808917797,-0.13154280087286774
2018-03-16,69.51,77.9336808917797,-0.10808780998650624
2018-03-19,68.43,77.5836808917797,-0.11798461721026121
2018-03-20,68.08,77.1436808917797,-0.11749090511372662
2018-03-21,67.64,76.66368089177969,-0.11770476954423492
2018-03-22,67.16,74.6536808917797,-0.1003792552793582
2018-03-23,65.15,74.66368089177969,-0.12742046438306687
2018-03-26,65.16,75.46368089177967,-0.13653827602917878
2018-03-27,65.96,77.02368089177969,-0.14363999180102105
2018-03-28,67.52,76.80368089177969,-0.12087546825862261
2018-03-29,67.3,73.783254507289,-0.08786891484501447
2018-04-02,66.8,74.13325450728901,-0.09891990519002491
2018-04-03,67.15,74.41325450728901,-0.09760699965860986
2018-04-04,67.43,74.753254507289,-0.09796569467854965
2018-04-05,67.77,73.72325450728898,-0.08075137956233869
2018-04-06,66.74,73.593254507289,-0.09312340584978795
2018-04-09,66.61,74.27325450728901,-0.10317650085653585
2018-04-10,67.29,73.733254507289,-0.08738600446087785
2018-04-11,66.75,72.983254507289,-0.08540663950066074
2018-04-12,66.0,73.483254507289,-0.10183618781537118
2018-04-13,66.5,74.233254507289,-0.1041750703053127
2018-04-16,67.25,74.19325450728898,-0.09358336621568275
2018-04-17,67.21,73.88325450728901,-0.09032161011032158
2018-04-18,66.9,73.18325450728899,-0.08585645103639361
2018-04-19,66.2,72.40325450728899,-0.08567645956666903
2018-04-20,65.42,72.283254507289,-0.09494943959111457
2018-04-23,65.3,72.423254507289,-0.09835590178527653
2018-04-24,65.44,71.99325450728901,-0.09102595169698191
2018-04-25,65.01,73.01325450728899,-0.10961372097842881
2018-04-26,66.03,74.873254507289,-0.11810965832169218
2018-04-27,67.89,75.01325450728899,-0.09495994480011305
2018-04-30,68.03,77.19325450728898,-0.11870537867299968
2018-05-01,70.21,76.29325450728899,-0.07973515544166243
2018-05-02,69.31,76.373254507289,-0.09248335104817207
2018-05-03,69.39,76.613254507289,-0.09428204758749381
2018-05-04,69.63,77.40325450728899,-0.10042542211913064
2018-05-07,70.42,76.43325450728899,-0.07867327573648641
2018-05-08,69.45,76.91325450728901,-0.09703469909184148
2018-05-09,69.93,77.253254507289,-0.09479541740986497
2018-05-10,70.27,76.963254507289,-0.08696688504323968
2018-05-11,69.98,75.97325450728898,-0.07888637318694802
2018-05-14,68.99,74.313254507289,-0.07163263865353764
2018-05-15,67.33,73.623254507289,-0.08547916754571006
2018-05-16,66.64,73.233254507289,-0.09003088216750998
2018-05-17,66.25,72.91325450728901,-0.0913860525403224
2018-05-18,65.93,73.373254507289,-0.10144370121335666
2018-05-21,66.39,74.29325450728899,-0.10637916671847503
2018-05-22,67.31,74.823254507289,-0.10041336155134872
2018-05-23,67.84,74.44325450728898,-0.08870185151083676
2018-05-24,67.46,74.69325450728898,-0.09683946100625629
2018-05-25,67.71,74.44325450728898,-0.09044814808076018
2018-05-29,67.46,76.423254507289,-0.11728438634387284
2018-05-30,69.44,76.69325450728898,-0.09457486911837376
2018-05-31,69.71,77.643254507289,-0.1021757080847796
2018-06-01,70.66,78.363254507289,-0.09830187063724471
2018-06-04,71.38,78.323254507289,-0.08864869764372263
2018-06-05,71.34,78.80325450728898,-0.0947074401171929
2018-06-06,71.82,78.503254507289,-0.08513347057055409
2018-06-07,71.52,78.58325450728898,-0.08988243807888918
2018-06-08,71.6,79.66325450728901,-0.10121673483163118
2018-06-11,72.68,79.68325450728899,-0.08788866055475142
2018-06-12,72.7,78.373254507289,-0.07238763456941
2018-06-13,71.39,78.923254507289,-0.09545037840011095
2018-06-14,71.94,79.003254507289,-0.08940460176406195
2018-06-15,72.02,79.103254507289,-0.08954441320282602
2018-06-18,72.12,78.68325450728899,-0.08341361257090585
2018-06-19,71.7,79.38325450728901,-0.09678684194767462
2018-06-20,72.4,80.113254507289,-0.09627938041871975
2018-06-21,73.13,80.63325450728901,-0.09305409477935367
2018-06-22,73.65,80.423254507289,-0.08422009963144572
2018-06-25,73.44,80.363254507289,-0.08614950389622489
2018-06-26,73.38,79.953254507289,-0.08221372035193075
2018-06-27,72.97,80.66325450728901,-0.09537495795677109
2018-06-28,73.68,80.90325450728899,-0.08928261973241391
2018-06-29,73.92,79.09527224227209,-0.06543086704879164
2018-07-02,73.39,79.98527224227209,-0.08245608294356088
2018-07-03,74.28,80.78527224227209,-0.08052547279611821
2018-07-05,75.08,80.84527224227209,-0.07131242288349382
2018-07-06,75.14,79.92527224227209,-0.05987182912266864
2018-07-09,74.22,79.67527224227209,-0.06846882462709392
2018-07-10,73.97,79.39527224227209,-0.06833243452729831
2018-07-11,73.69,79.69527224227207,-0.0753529296445109
2018-07-12,73.99,79.62527224227209,-0.07077240784968264
2018-07-13,73.92,79.3852722422721,-0.06884491402376114
2018-07-16,73.68,78.01527224227209,-0.05556953296027911
2018-07-17,72.31,77.70527224227209,-0.06943251193368871
2018-07-18,72.0,78.66527224227208,-0.08472953887128842
2018-07-19,72.96,77.89527224227209,-0.06335778924967705
2018-07-20,72.19,77.44527224227207,-0.06785788325247277
2018-07-23,71.74,77.56527224227209,-0.07510155091156112
2018-07-24,71.86,77.57527224227209,-0.07367389217047104
2018-07-25,71.87,77.22527224227208,-0.06934611024058879
2018-07-26,71.52,76.04527224227209,-0.059507607887247294
2018-07-27,70.34,75.76527224227209,-0.07160631885442015
2018-07-30,70.06,77.62527224227209,-0.09745888193036567
2018-07-31,71.92,77.93527224227209,-0.07718292461432386
2018-08-01,72.23,77.39527224227209,-0.06673886004435925
2018-08-02,71.69,77.71527224227209,-0.07753009245710052
2018-08-03,72.01,78.25527224227208,-0.07980640873546785
2018-08-06,72.55,78.50527224227208,-0.07585824584995704
2018-08-07,72.8,78.71527224227209,-0.07514770734789433
2018-08-08,73.01,78.9952722422721,-0.0757674740826988
2018-08-09,73.29,78.45527224227209,-0.06583715911814791
2018-08-10,72.75,78.16527224227208,-0.06927977203850233
2018-08-13,72.46,79.20527224227209,-0.08516190969762394
2018-08-14,73.5,80.65527224227209,-0.08871425318333936
2018-08-15,74.95,82.1052722422721,-0.08714753689822352
2018-08-16,76.4,82.59527224227209,-0.0750075891038876
2018-08-17,76.89,82.43527224227209,-0.0672681983262563
2018-08-20,76.73,81.55527224227208,-0.05916566899486142
2018-08-21,75.85,81.6352722422721,-0.07086731119243317
2018-08-22,75.93,81.78527224227209,-0.07159323533125916
2018-08-23,76.08,82.47527224227208,-0.0775416930238908
2018-08-24,76.77,81.51527224227209,-0.058213290733651
2018-08-27,75.81,83.08527224227208,-0.08756392132961643
2018-08-28,77.38,82.57527224227209,-0.06291559326658236
2018-08-29,76.87,82.50527224227208,-0.06830196530622212
2018-08-30,76.8,82.70527224227209,-0.07140140020304298
2018-08-31,77.0,81.15527224227209,-0.05120150703046622
2018-09-04,75.45,82.16527224227208,-0.0817288382185537
2018-09-05,76.46,81.81527224227209,-0.06545565510573648
2018-09-06,76.11,81.07527224227209,-0.061242745228590634
2018-09-07,75.37,81.80527224227208,-0.07866573957743905
2018-09-10,76.1,81.43527224227209,-0.0655154958701375
2018-09-11,75.73,81.3852722422721,-0.06948766142155516
2018-09-12,75.68,81.19527224227207,-0.06792602684815785
2018-09-13,75.49,80.72527224227208,-0.06485295245038047
2018-09-14,75.02,80.95527224227209,-0.07331545034534381
2018-09-17,75.25,80.42527224227209,-0.0643488308834338
2018-09-18,74.72,79.6352722422721,-0.06172230098389697
2018-09-19,73.93,80.16527224227208,-0.07778021664328783
2018-09-20,74.46,80.75527224227208,-0.07795493801798825
2018-09-21,75.05,79.22527224227208,-0.05270126721059465
2018-09-24,73.52,79.21527224227209,-0.07189613922999172
2018-09-25,73.51,77.66527224227208,-0.05350231992118637
2018-09-26,71.96,77.65527224227209,-0.07334044525017891
2018-09-27,71.95,78.70527224227209,-0.08582998380944384
2018-09-28,73.0,76.3184543002321,-0.04348167596761732
2018-10-01,72.28,76.1184543002321,-0.05042738105390554
2018-10-02,72.08,75.4484543002321,-0.04464576950546939
2018-10-03,71.41,74.9484543002321,-0.04721183823294872
2018-10-04,70.91,74.43845430023211,-0.047400961417076504
2018-10-05,70.4,75.5584543002321,-0.06827104058713185
2018-10-08,71.52,75.43845430023211,-0.051942399093138025
2018-10-09,71.4,74.5084543002321,-0.04171948444543716
2018-10-10,70.47,71.8384543002321,-0.019049049893431258
2018-10-11,67.8,71.4984543002321,-0.05172775182945588
2018-10-12,67.46,71.3884543002321,-0.055029266829486945
2018-10-15,67.35,72.65845430023211,-0.07306038025935757
2018-10-16,68.62,72.3884543002321,-0.05205877562466488
2018-10-17,68.35,71.93845430023211,-0.0498822825029831
2018-10-18,67.9,72.3584543002321,-0.06161621808189721
2018-10-19,68.32,70.7884543002321,-0.03487086029259456
2018-10-22,66.75,70.8484543002321,-0.057848182302809636
2018-10-23,66.81,71.1484543002321,-0.06097749196243529
2018-10-24,67.11,72.1084543002321,-0.06931856116926927
2018-10-25,68.07,71.0584543002321,-0.04205628070103329
2018-10-26,67.02,72.26845430023211,-0.07262441615850712
2018-10-29,68.23,72.0084543002321,-0.05247237059801624
2018-10-30,67.97,72.1184543002321,-0.057522784431317864
2018-10-31,68.08,72.15845430023211,-0.0565208102055893
2018-11-01,68.12,70.8584543002321,-0.03864682524161589
2018-11-02,66.82,71.65845430023211,-0.06752105313296497
2018-11-05,67.62,72.9984543002321,-0.0736790162448
2018-11-06,68.96,73.3984543002321,-0.06047067806192308
