date,IRM,dcf,Deviation
2016-12-05,33.97,8621501329.8,-0.999999996059851
2016-12-06,33.8,8843699657.119999,-0.9999999961780701
2016-12-07,34.72,8908910035.79,-0.999999996102778
2016-12-08,34.99,8826793262.65,-0.999999996035933
2016-12-09,34.65,8703618102.94,-0.999999996018897
2016-12-12,34.14,8466928580.359999,-0.9999999959678413
2016-12-13,33.16,8239899854.619999,-0.9999999959756792
2016-12-14,32.22,8126385491.75,-0.9999999960351377
2016-12-15,31.75,8201256667.26,-0.9999999961286421
2016-12-16,32.06,8181935073.58,-0.9999999960816115
2016-12-19,31.98,8179519874.369999,-0.999999996090235
2016-12-20,31.97,8244730253.040001,-0.9999999961223717
2016-12-21,32.24,8285788639.609999,-0.9999999961090005
2016-12-22,32.41,8317186229.34,-0.9999999961032494
2016-12-23,32.54,8295449436.450001,-0.9999999960773674
2016-12-27,32.45,8215747862.52,-0.9999999960502682
2016-12-28,32.12,8278543041.98,-0.9999999961200903
2016-12-29,32.38,8302695034.079998,-0.9999999961000615
2016-12-30,32.48,8421021633.799999,-0.9999999961429858
2017-01-03,33.1,8621307902.18,-0.9999999961606754
2017-01-04,33.91,8638616592.039999,-0.999999996074603
2017-01-05,33.98,8519928433.0,-0.9999999960117036
2017-01-06,33.5,8460584353.48,-0.9999999960404626
2017-01-09,33.26,8470475033.4,-0.9999999960734197
2017-01-10,33.3,8443275663.619999,-0.9999999960560331
2017-01-11,33.19,8566909162.619999,-0.9999999961257906
2017-01-12,33.69,8495201733.200001,-0.999999996034232
2017-01-13,33.4,8631198582.1,-0.9999999961303173
2017-01-17,33.95,8668288631.8,-0.9999999960834253
2017-01-18,34.1,8623780572.16,-0.9999999960458178
2017-01-19,33.92,8811703490.64,-0.9999999961505741
2017-01-20,34.68,8883410920.06,-0.9999999960960941
2017-01-23,34.97,8967481699.380001,-0.9999999961003545
2017-01-24,35.31,8967481699.380001,-0.9999999960624397
2017-01-25,35.31,9180131317.66,-0.9999999961536498
2017-01-26,36.17,9182603987.64,-0.9999999960610302
2017-01-27,36.18,9086169858.42,-0.9999999960181242
2017-01-30,35.79,9088642528.4,-0.9999999960621182
2017-01-31,35.8,9133150588.039999,-0.9999999960802135
2017-02-01,35.98,9187549327.6,-0.9999999960838305
2017-02-02,36.2,9283983456.820002,-0.9999999961008117
2017-02-03,36.59,9303764816.66,-0.9999999960671835
2017-02-06,36.67,9313655496.58,-0.9999999960627705
2017-02-07,36.71,9335909526.4,-0.999999996067871
2017-02-08,36.8,9392780935.94,-0.9999999960820974
2017-02-09,37.03,9481797055.22,-0.9999999960946222
2017-02-10,37.39,9538668464.76,-0.9999999960801657
2017-02-13,37.62,9397726275.9,-0.999999995996904
2017-02-14,37.05,9449652345.48,-0.9999999960792209
2017-02-15,37.26,9385362926.0,-0.9999999960299883
2017-02-16,37.0,9422452975.699999,-0.9999999960732093
2017-02-17,37.15,9560922494.58,-0.9999999961143917
2017-02-21,37.71,9419980305.72,-0.9999999959968069
2017-02-22,37.14,9370526906.119999,-0.9999999960365089
2017-02-23,36.94,9360636226.199999,-0.9999999960536871
2017-02-24,36.9,9298819476.699999,-0.9999999960317544
2017-02-27,36.65,9224639377.300001,-0.999999996026945
2017-02-28,36.35,9256784087.039999,-0.9999999960731503
2017-03-01,36.48,9229584717.26,-0.9999999960474928
2017-03-02,36.37,9227112047.28,-0.999999996058355
2017-03-03,36.36,9167767967.76,-0.9999999960339311
2017-03-06,36.12,9086169858.42,-0.9999999960247277
2017-03-07,35.79,8831484850.48,-0.9999999959474538
2017-03-08,34.76,8668288631.8,-0.9999999959899812
2017-03-09,34.1,8702906011.52,-0.9999999960817686
2017-03-10,34.24,8646034601.98,-0.999999996039803
2017-03-13,34.01,8633671252.08,-0.999999996060772
2017-03-14,33.96,8764722761.02,-0.9999999961253766
2017-03-15,34.49,8784504120.86,-0.9999999960737681
2017-03-16,34.57,8905664949.880001,-0.9999999961182011
2017-03-17,35.06,8858684220.26,-0.9999999960423016
2017-03-20,34.87,8779558780.9,-0.9999999960282742
2017-03-21,34.55,8895774269.960001,-0.9999999961161334
2017-03-22,35.02,8905664949.880001,-0.9999999960676715
2017-03-23,35.06,8824066840.539999,-0.9999999960267754
2017-03-24,34.73,8786976790.84,-0.9999999960475598
2017-03-27,34.58,8915555629.800001,-0.9999999961213859
2017-03-28,35.1,8987263059.22,-0.9999999960944729
2017-03-29,35.39,8987263059.22,-0.9999999960622049
2017-03-30,35.39,9056497818.66,-0.9999999960923085
2017-03-31,35.67,9651365300.0,-0.9999999963041498
2017-04-03,35.33,9590459000.0,-0.9999999963161305
2017-04-04,35.1,9548089400.0,-0.9999999963238718
2017-04-05,34.94,9643421000.0,-0.9999999963768045
2017-04-06,35.3,9701679200.0,-0.9999999963614546
2017-04-07,35.52,9680494400.0,-0.9999999963307659
2017-04-10,35.44,9696383000.0,-0.9999999963450289
2017-04-11,35.5,9654013400.0,-0.9999999963227729
2017-04-12,35.34,9640772900.0,-0.9999999963343188
2017-04-13,35.29,9799658900.0,-0.9999999963988543
2017-04-17,35.89,9971785400.0,-0.9999999964008451
2017-04-18,36.54,9881750000.0,-0.9999999963022744
2017-04-19,36.2,9966489200.0,-0.9999999963678283
2017-04-20,36.52,9918823400.0,-0.9999999963181117
2017-04-21,36.34,9953248700.0,-0.9999999963489308
2017-04-24,36.47,9971785400.0,-0.999999996342681
2017-04-25,36.54,9855269000.0,-0.9999999962923386
2017-04-26,36.1,9526904600.0,-0.9999999962107314
2017-04-27,34.86,9500423600.0,-0.9999999963306899
2017-04-28,34.76,9614291900.0,-0.9999999963845492
2017-05-01,35.19,9651365300.0,-0.9999999963538837
2017-05-02,35.33,9481886900.0,-0.9999999962739484
2017-05-03,34.69,9497775500.0,-0.9999999963475658
2017-05-04,34.75,9632828600.0,-0.9999999963925446
2017-05-05,35.26,9537497000.0,-0.9999999963030133
2017-05-08,34.9,9511016000.0,-0.9999999963305708
2017-05-09,34.8,9585162800.0,-0.9999999963693887
2017-05-10,35.08,9526904600.0,-0.9999999963177967
2017-05-11,34.86,9450109700.0,-0.9999999963111539
2017-05-12,34.57,9476590700.0,-0.9999999963520636
2017-05-15,34.67,9550737500.0,-0.9999999963699139
2017-05-16,34.95,9632828600.0,-0.9999999963717823
2017-05-17,35.26,9672550100.0,-0.9999999963546324
2017-05-18,35.41,9558681800.0,-0.9999999962955143
2017-05-19,34.98,9513664100.0,-0.9999999963231831
2017-05-22,34.81,9489831200.0,-0.9999999963318631
2017-05-23,34.72,9511016000.0,-0.9999999963494962
2017-05-24,34.8,9585162800.0,-0.9999999963693887
2017-05-25,35.08,9608995700.0,-0.9999999963492543
2017-05-26,35.17,9574570400.0,-0.9999999963267281
2017-05-30,35.04,9542793200.0,-0.9999999963281191
2017-05-31,34.92,9561329900.0,-0.9999999963477884
2017-06-01,34.99,9632828600.0,-0.9999999963676297
2017-06-02,35.26,9513664100.0,-0.9999999962937518
2017-06-05,34.81,9563978000.0,-0.9999999963603011
2017-06-06,35.0,9217076900.0,-0.9999999962027006
2017-06-07,33.69,9153522500.0,-0.9999999963194497
2017-06-08,33.45,9116449100.0,-0.9999999963308083
2017-06-09,33.31,9378611000.0,-0.9999999964483014
2017-06-12,34.3,9354778100.0,-0.9999999963334245
2017-06-13,34.21,9349481900.0,-0.9999999963409737
2017-06-14,34.19,9463350200.0,-0.9999999963871146
2017-06-15,34.62,9354778100.0,-0.9999999962992174
2017-06-16,34.21,9489831200.0,-0.9999999963950886
2017-06-19,34.72,9513664100.0,-0.9999999963505123
2017-06-20,34.81,9312408500.0,-0.9999999962619767
2017-06-21,34.05,9330945200.0,-0.999999996350852
2017-06-22,34.12,9436869200.0,-0.9999999963843941
2017-06-23,34.52,9497775500.0,-0.9999999963654648
2017-06-26,34.75,9370666700.0,-0.9999999962916193
2017-06-27,34.27,9489831200.0,-0.9999999963887661
2017-06-28,34.72,9349481900.0,-0.9999999962864252
2017-06-29,34.19,9394499600.0,-0.9999999963606364
2017-06-30,34.36,9529686099.84,-0.9999999963944248
2017-07-03,34.88,9434332884.36,-0.9999999963028653
2017-07-05,34.52,9315141365.01,-0.9999999962942054
2017-07-06,34.07,9410494580.49,-0.9999999963795739
2017-07-07,34.43,9153570638.78,-0.9999999962386262
2017-07-10,33.46,9121786233.62,-0.9999999963318588
2017-07-11,33.34,9293951761.57,-0.9999999964127207
2017-07-12,33.99,9280708259.42,-0.999999996337564
2017-07-13,33.94,9503199095.54,-0.9999999964285711
2017-07-14,34.78,9492604293.82,-0.999999996336095
2017-07-17,34.74,9476712091.24,-0.9999999963341716
2017-07-18,34.68,9548227002.85,-0.999999996367912
2017-07-19,34.95,9479360791.67,-0.9999999963130426
2017-07-20,34.69,9561470505.0,-0.999999996371897
2017-07-21,35.0,9532334800.27,-0.9999999963282867
2017-07-24,34.89,9524388698.98,-0.9999999963367727
2017-07-25,34.86,9550875703.28,-0.9999999963500729
2017-07-26,34.96,9497901694.68,-0.999999996319187
2017-07-27,34.76,9611795813.17,-0.9999999963836103
2017-07-28,35.19,9940234666.49,-0.9999999964598422
2017-07-31,36.43,10056777485.41,-0.9999999963775673
2017-08-01,36.87,10070020987.560001,-0.9999999963386372
2017-08-02,36.92,10197158608.199999,-0.9999999963793835
2017-08-03,37.4,10091210591.0,-0.9999999962938044
2017-08-04,37.0,10122994996.16,-0.9999999963449552
2017-08-07,37.12,10138887198.74,-0.9999999963388487
2017-08-08,37.18,10438190347.33,-0.9999999964380799
2017-08-09,38.31,10311052726.689999,-0.9999999962845695
2017-08-10,37.83,10125643696.59,-0.9999999962639412
2017-08-11,37.13,10258078718.09,-0.9999999963804138
2017-08-14,37.63,10194509907.77,-0.9999999963087975
2017-08-15,37.39,10220996912.07,-0.9999999963418441
2017-08-16,37.49,10125643696.59,-0.9999999962975193
2017-08-17,37.13,10062074886.27,-0.9999999963099062
2017-08-18,36.89,10244835215.939999,-0.9999999963991613
2017-08-21,37.58,10284565722.39,-0.9999999963459809
2017-08-22,37.73,10459379950.77,-0.9999999963927116
2017-08-23,38.39,10496461756.79,-0.9999999963425771
2017-08-24,38.53,10480569554.21,-0.9999999963236731
2017-08-25,38.47,10636842879.58,-0.9999999963833254
2017-08-28,39.06,10684519487.32,-0.9999999963442436
2017-08-29,39.24,10756034398.93,-0.9999999963518154
2017-08-30,39.51,10732196095.060001,-0.9999999963185541
2017-08-31,39.42,10737493495.92,-0.9999999963287521
2017-09-01,39.44,10769277901.08,-0.9999999963377303
2017-09-05,39.56,10684519487.32,-0.999999996297447
2017-09-06,39.24,10851387614.41,-0.9999999963838726
2017-09-07,39.87,10896415521.72,-0.9999999963409986
2017-09-08,40.04,10986471336.34,-0.9999999963555177
2017-09-11,40.38,10922902526.02,-0.9999999963031804
2017-09-12,40.14,10809008407.53,-0.9999999962864309
2017-09-13,39.71,10660681183.449999,-0.9999999962750973
2017-09-14,39.15,10745439597.21,-0.9999999963565939
2017-09-15,39.47,10732196095.060001,-0.9999999963222811
2017-09-18,39.42,10843441513.12,-0.9999999963646228
2017-09-19,39.84,10811657107.96,-0.9999999963150885
2017-09-20,39.72,10824900610.11,-0.9999999963306823
2017-09-21,39.77,10920253825.59,-0.9999999963581433
2017-09-22,40.13,10907010323.439999,-0.9999999963207149
2017-09-25,40.08,10716303892.48,-0.9999999962599045
2017-09-26,39.36,10390513739.59,-0.9999999962119294
2017-09-27,38.13,10562679267.54,-0.9999999963901205
2017-09-28,38.78,10594463672.699999,-0.9999999963395976
2017-09-29,38.9,10750636250.0,-0.9999999963816095
2017-10-02,39.25,10671048350.0,-0.9999999963218235
2017-10-03,38.95,10689618860.0,-0.9999999963562779
2017-10-04,39.02,10686965930.0,-0.9999999963488234
2017-10-05,39.01,10450855160.0,-0.9999999962672911
2017-10-06,38.12,10503913760.0,-0.9999999963708766
2017-10-09,38.32,10631254400.0,-0.9999999963955335
2017-10-10,38.8,10668395420.0,-0.9999999963630894
2017-10-11,38.94,10899200330.0,-0.9999999964272608
2017-10-12,39.81,10912464980.0,-0.9999999963518783
2017-10-13,39.86,10899200330.0,-0.999999996342851
2017-10-16,39.81,10978788230.0,-0.9999999963739168
2017-10-17,40.11,11159187470.0,-0.9999999964056523
2017-10-18,40.79,11204287280.0,-0.9999999963594293
2017-10-19,40.96,11193675560.0,-0.9999999963407908
2017-10-20,40.92,10965523580.0,-0.999999996268304
2017-10-23,40.06,10923076700.0,-0.9999999963325351
2017-10-24,39.9,10899200330.0,-0.999999996339181
2017-10-25,39.81,10859406380.0,-0.9999999963340538
2017-10-26,39.66,10949606000.0,-0.9999999963779519
2017-10-27,40.0,10978788230.0,-0.9999999963566106
2017-10-30,40.11,10949606000.0,-0.9999999963368545
2017-10-31,40.0,10899200330.0,-0.999999996330006
2017-11-01,39.81,10920423770.0,-0.9999999963545371
2017-11-02,39.89,10981441160.0,-0.9999999963675077
2017-11-03,40.12,11119393520.0,-0.9999999963918895
2017-11-06,40.64,11108781800.0,-0.9999999963416331
2017-11-07,40.6,11153881610.0,-0.9999999963600116
2017-11-08,40.77,11116740590.0,-0.9999999963325581
2017-11-09,40.63,11124699380.0,-0.9999999963477665
2017-11-10,40.66,11212246070.0,-0.9999999963736079
2017-11-13,40.99,11214899000.0,-0.9999999963450407
2017-11-14,41.0,11090211290.0,-0.999999996303046
2017-11-15,40.53,11167146260.0,-0.9999999963706037
2017-11-16,40.82,11153881610.0,-0.9999999963402875
2017-11-17,40.77,11193675560.0,-0.9999999963577647
2017-11-20,40.92,11307751550.0,-0.9999999963812435
2017-11-21,41.35,11252040020.0,-0.9999999963251108
2017-11-22,41.14,11331627920.0,-0.9999999963694537
2017-11-24,41.44,11082252500.0,-0.999999996260688
2017-11-27,40.5,11130005240.0,-0.9999999963611877
2017-11-28,40.68,11087558360.0,-0.9999999963310227
2017-11-29,40.52,11180410910.0,-0.9999999963758041
2017-11-30,40.87,11148575750.0,-0.9999999963340609
2017-12-01,40.75,11090211290.0,-0.9999999963255884
2017-12-04,40.53,11042458550.0,-0.9999999963296218
2017-12-05,40.35,10968176510.0,-0.9999999963211752
2017-12-06,40.07,10946953070.0,-0.9999999963396208
2017-12-07,39.99,10981441160.0,-0.9999999963584014
2017-12-08,40.12,11135311100.0,-0.9999999963970472
2017-12-11,40.7,10365961400.0,-0.9999999960736878
2017-12-12,37.8,10509219620.0,-0.9999999964031583
2017-12-13,38.34,10408408280.0,-0.9999999963164397
2017-12-14,37.96,10334126240.0,-0.9999999963267334
2017-12-15,37.68,10403102420.0,-0.9999999963780035
2017-12-18,37.94,10405755350.0,-0.9999999963539408
2017-12-19,37.95,10201479740.0,-0.9999999962799514
2017-12-20,37.18,10193520950.0,-0.9999999963525851
2017-12-21,37.15,10328820380.0,-0.9999999964032679
2017-12-22,37.66,10328820380.0,-0.9999999963538915
2017-12-26,37.66,10273108850.0,-0.9999999963341185
2017-12-27,37.45,10413714140.0,-0.9999999964037807
2017-12-28,37.98,10347390890.0,-0.9999999963295095
2017-12-29,37.73,10961739450.0,-0.9999999965580281
2018-01-02,37.61,10825648500.0,-0.9999999965258433
2018-01-03,37.1,10777616400.0,-0.9999999965576805
2018-01-04,36.92,10745595000.0,-0.9999999965641735
2018-01-05,36.8,10809637800.0,-0.9999999965956307
2018-01-08,37.04,10753600350.0,-0.9999999965555721
2018-01-09,36.83,10678883750.0,-0.9999999965511377
2018-01-10,36.55,10686889100.0,-0.9999999965799214
2018-01-11,36.58,10590824900.0,-0.999999996546067
2018-01-12,36.22,10593493350.0,-0.9999999965809201
2018-01-16,36.23,10620177850.0,-0.9999999965885694
2018-01-17,36.33,10345327500.0,-0.9999999964882696
2018-01-18,35.3,10396028050.0,-0.9999999966044724
2018-01-19,35.49,10481418450.0,-0.999999996614008
2018-01-22,35.81,10625514750.0,-0.9999999966298103
2018-01-23,36.35,10470744650.0,-0.9999999965284226
2018-01-24,35.77,10484086900.0,-0.9999999965881626
2018-01-25,35.82,10468076200.0,-0.9999999965781678
2018-01-26,35.76,10019776600.0,-0.9999999964310582
2018-01-29,34.08,9979749850.0,-0.9999999965850848
2018-01-30,33.93,10273279350.0,-0.9999999966972571
2018-01-31,35.03,10163872900.0,-0.9999999965534792
2018-02-01,34.62,9907701700.0,-0.9999999965057487
2018-02-02,33.66,9659535850.0,-0.9999999965153605
2018-02-05,32.73,9760936950.0,-0.9999999966468383
2018-02-06,33.11,9779616100.0,-0.9999999966143865
2018-02-07,33.18,9483418150.0,-0.9999999965012615
2018-02-08,32.07,9758268500.0,-0.9999999967135563
2018-02-09,33.1,9811637500.0,-0.9999999966264551
2018-02-12,33.3,9875680300.0,-0.9999999966280804
2018-02-13,33.54,9782284550.0,-0.9999999965713531
2018-02-14,33.19,9923712400.0,-0.9999999966554856
2018-02-15,33.72,9776947650.0,-0.9999999965510709
2018-02-16,33.17,9496760400.0,-0.9999999965072299
2018-02-20,32.12,9323311150.0,-0.999999996554872
2018-02-21,31.47,9352664100.0,-0.9999999966351834
2018-02-22,31.58,9454065200.0,-0.999999996659638
2018-02-23,31.96,9451396750.0,-0.9999999966184893
2018-02-26,31.95,9211236250.0,-0.9999999965314103
2018-02-27,31.05,9320642700.0,-0.9999999966686847
2018-02-28,31.46,9366006350.0,-0.9999999966410443
2018-03-01,31.63,9344658750.0,-0.9999999966151787
2018-03-02,31.55,9491423500.0,-0.9999999966759464
2018-03-05,32.1,9568808550.0,-0.9999999966453503
2018-03-06,32.39,9654198950.0,-0.9999999966449832
2018-03-07,32.71,9654198950.0,-0.9999999966118369
2018-03-08,32.71,9798295250.0,-0.9999999966616642
2018-03-09,33.25,9734252450.0,-0.9999999965842267
2018-03-12,33.01,9790289900.0,-0.9999999966282919
2018-03-13,33.22,9726247100.0,-0.9999999965844997
2018-03-14,32.98,9702231050.0,-0.9999999966007819
2018-03-15,32.89,9603498400.0,-0.9999999965752064
2018-03-16,32.52,9320642700.0,-0.9999999965109703
2018-03-19,31.46,9392690850.0,-0.9999999966505871
2018-03-20,31.73,9360669450.0,-0.9999999966102852
2018-03-21,31.61,9368674800.0,-0.9999999966259903
2018-03-22,31.64,9168541050.0,-0.9999999965490692
2018-03-23,30.89,9269942150.0,-0.9999999966677247
2018-03-26,31.27,9438054500.0,-0.9999999966868172
2018-03-27,31.9,9654198950.0,-0.9999999966957382
2018-03-28,32.71,9694225700.0,-0.9999999966258264
2018-03-29,32.86,9700084410.0,-0.9999999966124006
2018-04-02,32.37,9828781260.0,-0.999999996706611
2018-04-03,32.82,9966057900.0,-0.9999999967068223
2018-04-04,33.3,10100474610.0,-0.9999999967031252
2018-04-05,33.77,10031836290.0,-0.999999996633717
2018-04-06,33.53,9971777760.0,-0.9999999966375103
2018-04-09,33.32,10011816780.0,-0.9999999966719327
2018-04-10,33.46,10034696220.0,-0.9999999966655693
2018-04-11,33.54,9926018880.0,-0.9999999966210018
2018-04-12,33.16,9980357550.0,-0.9999999966774737
2018-04-13,33.35,10054715730.0,-0.9999999966831484
2018-04-16,33.61,10232031390.0,-0.9999999967152172
2018-04-17,34.23,10314969360.0,-0.9999999966815218
2018-04-18,34.52,10097614680.0,-0.9999999965813708
2018-04-19,33.76,9977497620.0,-0.999999996616386
2018-04-20,33.34,10006096920.0,-0.9999999966680315
2018-04-23,33.44,10097614680.0,-0.9999999966883268
2018-04-24,33.76,10103334540.0,-0.9999999966585289
2018-04-25,33.78,10260630690.0,-0.9999999967078047
2018-04-26,34.33,10309249500.0,-0.9999999966699806
2018-04-27,34.5,10149093420.0,-0.9999999966006816
2018-04-30,33.94,10200572160.0,-0.9999999966727356
2018-05-01,34.12,10166253000.0,-0.9999999966437979
2018-05-02,34.0,10252050900.0,-0.9999999966835904
2018-05-03,34.3,10306389570.0,-0.9999999966719675
2018-05-04,34.49,10292089920.0,-0.9999999966488827
2018-05-07,34.44,10020396570.0,-0.9999999965630103
2018-05-08,33.49,10000377060.0,-0.9999999966511263
2018-05-09,33.42,10086174960.0,-0.9999999966865536
2018-05-10,33.72,10031836290.0,-0.9999999966387011
2018-05-11,33.53,10026116430.0,-0.999999996655734
2018-05-14,33.51,9808761750.0,-0.9999999965836667
2018-05-15,32.75,9771582660.0,-0.9999999966484446
2018-05-16,32.62,9608566650.0,-0.9999999966051127
2018-05-17,32.05,9617146440.0,-0.9999999966674107
2018-05-18,32.08,9788742240.0,-0.9999999967227658
2018-05-21,32.68,9742983360.0,-0.9999999966457912
2018-05-22,32.52,9843080910.0,-0.9999999966961564
2018-05-23,32.87,9874540140.0,-0.9999999966712374
2018-05-24,32.98,9877400070.0,-0.9999999966610646
2018-05-25,32.99,9954618180.0,-0.9999999966859603
2018-05-29,33.26,10023256500.0,-0.9999999966817171
2018-05-30,33.5,9963197970.0,-0.9999999966376257
2018-05-31,33.29,10151953350.0,-0.9999999967208281
2018-06-01,33.95,10329269010.0,-0.9999999967132234
2018-06-04,34.57,10289229990.0,-0.9999999966401761
2018-06-05,34.43,10346428590.0,-0.9999999966722817
2018-06-06,34.63,10395047400.0,-0.9999999966686058
2018-06-07,34.8,10340708730.0,-0.9999999966346601
2018-06-08,34.61,10349288520.0,-0.9999999966558087
2018-06-11,34.64,10452246000.0,-0.9999999966858798
2018-06-12,35.0,10349288520.0,-0.999999996618125
2018-06-13,34.64,10163393070.0,-0.9999999965916895
2018-06-14,33.99,9954618180.0,-0.9999999965855044
2018-06-15,33.26,9988937340.0,-0.9999999966703165
2018-06-18,33.38,10117634190.0,-0.9999999967008097
2018-06-19,33.83,10257770760.0,-0.9999999967020125
2018-06-20,34.32,10366448100.0,-0.9999999966893193
2018-06-21,34.7,10452246000.0,-0.9999999966801394
2018-06-22,35.0,10432226490.0,-0.9999999966450115
2018-06-25,34.93,10332128940.0,-0.9999999966192834
2018-06-26,34.58,10280650200.0,-0.9999999966363995
2018-06-27,34.4,10352148450.0,-0.9999999966770183
2018-06-28,34.65,10455105930.0,-0.9999999966858298
2018-06-29,35.01,10179433800.0,-0.9999999965607125
2018-07-02,34.9,10368379920.0,-0.9999999966339967
2018-07-03,35.56,10402733760.0,-0.9999999965816678
2018-07-05,35.68,10462852980.0,-0.9999999965898403
2018-07-06,35.89,10637485000.0,-0.9999999966260822
2018-07-09,36.5,10626033720.0,-0.9999999965650401
2018-07-10,36.46,10671838840.0,-0.9999999965835317
2018-07-11,36.62,10706192680.0,-0.9999999965795497
2018-07-12,36.74,10677564480.0,-0.9999999965591404
2018-07-13,36.64,10597405520.0,-0.99999999654255
2018-07-16,36.36,10216650460.0,-0.9999999964411036
2018-07-17,35.03,10122177400.0,-0.9999999965392822
2018-07-18,34.7,10328300440.0,-0.9999999966402991
2018-07-19,35.42,10193747900.0,-0.9999999965253211
2018-07-20,34.95,10153668420.0,-0.9999999965578943
2018-07-23,34.81,10222376100.0,-0.9999999965947252
2018-07-24,35.05,10308260700.0,-0.9999999965998143
2018-07-25,35.35,10336888900.0,-0.999999996580209
2018-07-26,35.45,10053469720.0,-0.9999999964738542
2018-07-27,34.46,10182296620.0,-0.9999999966156947
2018-07-30,34.91,10239553020.0,-0.9999999965906715
2018-07-31,35.11,10293946600.0,-0.9999999965892576
2018-08-01,35.3,10374105560.0,-0.999999996597297
2018-08-02,35.58,10425636320.0,-0.9999999965872587
2018-08-03,35.76,10497206820.0,-0.9999999965933795
2018-08-06,36.01,10474304260.0,-0.9999999965620628
2018-08-07,35.93,10374105560.0,-0.9999999965365689
2018-08-08,35.58,10339751720.0,-0.9999999965589116
2018-08-09,35.46,10093549200.0,-0.9999999964868651
2018-08-10,34.6,10159394060.0,-0.9999999965942851
2018-08-13,34.83,10296809420.0,-0.9999999966173988
2018-08-14,35.31,10365517100.0,-0.9999999965935129
2018-08-15,35.55,10517246560.0,-0.9999999966198377
2018-08-16,36.08,10631759360.0,-0.9999999966063943
2018-08-17,36.48,10657524740.0,-0.9999999965770664
2018-08-20,36.57,10583091420.0,-0.9999999965444879
2018-08-21,36.31,10488618360.0,-0.9999999965381522
2018-08-22,35.98,10517246560.0,-0.9999999965789526
2018-08-23,36.08,10465715800.0,-0.999999996552553
2018-08-24,35.9,10419910680.0,-0.999999996554673
2018-08-27,35.74,10554463220.0,-0.9999999966137548
2018-08-28,36.21,10583091420.0,-0.9999999965785045
2018-08-29,36.31,10480029900.0,-0.9999999965353152
2018-08-30,35.95,10522972200.0,-0.9999999965836648
2018-08-31,36.1,10594542700.0,-0.9999999965925853
2018-09-04,36.35,10648936280.0,-0.9999999965865135
2018-09-05,36.54,10571640140.0,-0.9999999965435827
2018-09-06,36.27,10311123520.0,-0.9999999964824395
2018-09-07,35.36,10471441440.0,-0.9999999966231965
2018-09-10,35.92,10397008120.0,-0.9999999965451599
2018-09-11,35.66,10500069640.0,-0.9999999966038321
2018-09-12,36.02,10591679880.0,-0.9999999965992175
2018-09-13,36.34,10394145300.0,-0.999999996503801
2018-09-14,35.65,10431361960.0,-0.9999999965824213
2018-09-17,35.78,10279632500.0,-0.9999999965193308
2018-09-18,35.25,10093549200.0,-0.9999999965076705
2018-09-19,34.6,10359791460.0,-0.9999999966601645
2018-09-20,35.53,10468578620.0,-0.999999996606034
2018-09-21,35.91,10273906860.0,-0.9999999965047376
2018-09-24,35.23,10125040220.0,-0.9999999965205076
2018-09-25,34.71,10010527420.0,-0.9999999965326503
2018-09-26,34.31,9947545380.0,-0.9999999965509079
2018-09-27,34.09,10070646640.0,-0.9999999966149145
2018-09-28,34.52,10048061700.0,-0.9999999965645116
2018-10-01,34.38,9953511750.0,-0.9999999965459427
2018-10-02,34.05,9856096650.0,-0.9999999965452855
2018-10-03,33.71,9801658800.0,-0.9999999965607862
2018-10-04,33.52,9735760350.0,-0.9999999965570229
2018-10-05,33.29,9913399650.0,-0.9999999966419189
2018-10-08,33.91,9810254250.0,-0.9999999965434128
2018-10-09,33.55,9495087750.0,-0.999999996466594
2018-10-10,32.45,9222898500.0,-0.9999999964815833
2018-10-11,31.5,9248684850.0,-0.9999999965941103
2018-10-12,31.59,9317448450.0,-0.9999999966095868
2018-10-15,31.83,9409133250.0,-0.9999999966171167
2018-10-16,32.15,9291662100.0,-0.9999999965399086
2018-10-17,31.74,9308853000.0,-0.9999999965903426
2018-10-18,31.8,9417728700.0,-0.9999999966233897
2018-10-19,32.18,9303122700.0,-0.9999999965409464
2018-10-22,31.78,9374751450.0,-0.9999999966100435
2018-10-23,32.03,9437784750.0,-0.9999999966061951
2018-10-24,32.25,9566716500.0,-0.9999999966289375
2018-10-25,32.7,8930653200.0,-0.9999999963384537
2018-10-26,30.48,9185651550.0,-0.9999999966817814
2018-10-29,31.37,9254415150.0,-0.9999999966102666
2018-10-30,31.61,8967900150.0,-0.9999999964752061
2018-10-31,30.61,9248684850.0,-0.9999999966903402
2018-11-01,31.59,9131213700.0,-0.999999996540438
2018-11-02,31.18,9260145450.0,-0.9999999966328823
2018-11-05,31.63,9291662100.0,-0.9999999965958728
2018-11-06,31.74,9403402950.0,-0.9999999966246262
2018-11-07,32.13,9449245350.0,-0.9999999965997285
2018-11-08,32.29,9586772550.0,-0.9999999966318175
2018-11-09,32.77,9558121050.0,-0.9999999965715018
2018-11-12,32.67,9615424050.0,-0.999999996602334
2018-11-13,32.87,9603963450.0,-0.9999999965774546
2018-11-14,32.83,9664131600.0,-0.9999999966029022
2018-11-15,33.04,9899073900.0,-0.999999996662314
2018-11-16,33.86,9784467900.0,-0.9999999965394133
2018-11-19,33.46,9684187650.0,-0.9999999965448831
2018-11-20,33.11,9529469550.0,-0.9999999965255149
2018-11-21,32.57,9486492300.0,-0.9999999965666972
2018-11-23,32.42,9730030050.0,-0.9999999966680473
2018-11-26,33.27,9778737600.0,-0.9999999965977203
2018-11-27,33.44,9870422400.0,-0.9999999966121004
