date,CTL,dcf,Deviation
2006-10-05,40.5,,
2006-10-06,40.37,,
2006-10-09,39.82,,
2006-10-10,39.85,,
2006-10-11,40.01,,
2006-10-12,40.52,,
2006-10-13,40.77,,
2006-10-16,40.5,,
2006-10-17,40.67,,
2006-10-18,40.59,,
2006-10-19,40.51,,
2006-10-20,40.59,,
2006-10-23,40.87,,
2006-10-24,40.92,,
2006-10-25,41.0,,
2006-10-26,41.11,,
2006-10-27,41.03,,
2006-10-30,41.34,,
2006-10-31,40.24,,
2006-11-01,40.78,,
2006-11-02,41.66,,
2006-11-03,41.56,,
2006-11-06,40.98,,
2006-11-07,41.29,,
2006-11-08,41.58,,
2006-11-09,40.62,,
2006-11-10,40.66,,
2006-11-13,40.77,,
2006-11-14,40.59,,
2006-11-15,40.96,,
2006-11-16,41.4,,
2006-11-17,41.55,,
2006-11-20,41.58,,
2006-11-21,41.52,,
2006-11-22,41.58,,
2006-11-24,41.52,,
2006-11-27,41.33,,
2006-11-28,41.58,,
2006-11-29,41.91,,
2006-11-30,42.55,,
2006-12-01,42.38,,
2006-12-04,43.02,,
2006-12-05,43.1,,
2006-12-06,43.04,,
2006-12-07,42.88,,
2006-12-08,43.23,,
2006-12-11,43.07,,
2006-12-12,43.41,,
2006-12-13,42.88,,
2006-12-14,42.73,,
2006-12-15,42.83,,
2006-12-18,43.32,,
2006-12-19,43.25,,
2006-12-20,43.04,,
2006-12-21,42.81,,
2006-12-22,42.5,,
2006-12-26,43.43,,
2006-12-27,43.79,,
2006-12-28,43.57,,
2006-12-29,43.66,,
2007-01-03,43.73,,
2007-01-04,43.7,,
2007-01-05,43.65,,
2007-01-08,43.4,,
2007-01-09,43.21,,
2007-01-10,43.32,,
2007-01-11,43.58,,
2007-01-12,43.83,,
2007-01-16,43.95,,
2007-01-17,43.5,,
2007-01-18,43.91,,
2007-01-19,43.53,,
2007-01-22,43.75,,
2007-01-23,44.07,,
2007-01-24,44.31,,
2007-01-25,43.7,,
2007-01-26,44.27,,
2007-01-29,44.34,,
2007-01-30,44.62,,
2007-01-31,44.84,,
2007-02-01,44.74,,
2007-02-02,44.92,,
2007-02-05,45.27,,
2007-02-06,45.28,,
2007-02-07,45.0,,
2007-02-08,44.85,,
2007-02-09,44.51,,
2007-02-12,44.32,,
2007-02-13,44.76,,
2007-02-14,45.01,,
2007-02-15,45.99,,
2007-02-16,45.32,,
2007-02-20,45.5,,
2007-02-21,45.52,,
2007-02-22,45.66,,
2007-02-23,45.99,,
2007-02-26,45.9,,
2007-02-27,44.6,,
2007-02-28,44.75,,
2007-03-01,44.54,,
2007-03-02,44.65,,
2007-03-05,43.95,,
2007-03-06,44.33,,
2007-03-07,43.91,,
2007-03-08,44.1,,
2007-03-09,44.35,,
2007-03-12,44.37,,
2007-03-13,43.56,,
2007-03-14,43.65,,
2007-03-15,43.7,,
2007-03-16,43.72,,
2007-03-19,44.08,,
2007-03-20,44.03,,
2007-03-21,44.53,,
2007-03-22,45.09,,
2007-03-23,45.16,,
2007-03-26,45.18,,
2007-03-27,45.11,,
2007-03-28,44.83,,
2007-03-29,44.93,,
2007-03-30,45.19,,
2007-04-02,45.59,,
2007-04-03,45.93,,
2007-04-04,45.93,,
2007-04-05,45.7,,
2007-04-09,45.66,,
2007-04-10,45.8,,
2007-04-11,45.57,,
2007-04-12,45.79,,
2007-04-13,45.87,,
2007-04-16,46.04,,
2007-04-17,46.03,,
2007-04-18,46.05,,
2007-04-19,46.18,,
2007-04-20,46.49,,
2007-04-23,46.15,,
2007-04-24,45.94,,
2007-04-25,46.34,,
2007-04-26,46.18,,
2007-04-27,46.28,,
2007-04-30,46.05,,
2007-05-01,45.82,,
2007-05-02,46.67,,
2007-05-03,48.59,,
2007-05-04,48.64,,
2007-05-07,48.77,,
2007-05-08,48.78,,
2007-05-09,48.7,,
2007-05-10,47.83,,
2007-05-11,48.0,,
2007-05-14,48.21,,
2007-05-15,48.16,,
2007-05-16,48.11,,
2007-05-17,48.02,,
2007-05-18,48.11,,
2007-05-21,48.16,,
2007-05-22,48.73,,
2007-05-23,48.87,,
2007-05-24,48.35,,
2007-05-25,48.54,,
2007-05-29,48.39,,
2007-05-30,49.15,,
2007-05-31,49.42,,
2007-06-01,49.45,,
2007-06-04,49.46,,
2007-06-05,49.45,,
2007-06-06,48.89,,
2007-06-07,47.82,,
2007-06-08,48.29,,
2007-06-11,48.65,,
2007-06-12,48.11,,
2007-06-13,48.77,,
2007-06-14,49.5,,
2007-06-15,49.07,,
2007-06-18,49.21,,
2007-06-19,49.11,,
2007-06-20,48.66,,
2007-06-21,48.55,,
2007-06-22,48.8,,
2007-06-25,49.21,,
2007-06-26,48.58,,
2007-06-27,48.89,,
2007-06-28,49.26,,
2007-06-29,49.05,,
2007-07-02,49.12,,
2007-07-03,49.15,,
2007-07-05,49.28,,
2007-07-06,49.52,,
2007-07-09,49.37,,
2007-07-10,47.77,,
2007-07-11,48.14,,
2007-07-12,48.73,,
2007-07-13,48.53,,
2007-07-16,48.0,,
2007-07-17,47.96,,
2007-07-18,48.09,,
2007-07-19,48.72,,
2007-07-20,47.98,,
2007-07-23,48.43,,
2007-07-24,47.98,,
2007-07-25,48.27,,
2007-07-26,46.69,,
2007-07-27,45.59,,
2007-07-30,46.51,,
2007-07-31,45.87,,
2007-08-01,46.25,,
2007-08-02,47.28,,
2007-08-03,45.76,,
2007-08-06,46.31,,
2007-08-07,45.65,,
2007-08-08,42.92,,
2007-08-09,41.64,,
2007-08-10,41.99,,
2007-08-13,45.21,,
2007-08-14,43.64,,
2007-08-15,43.18,,
2007-08-16,43.54,,
2007-08-17,44.25,,
2007-08-20,44.25,,
2007-08-21,44.56,,
2007-08-22,47.51,,
2007-08-23,47.13,,
2007-08-24,48.12,,
2007-08-27,47.8,,
2007-08-28,46.63,,
2007-08-29,47.7,,
2007-08-30,47.45,,
2007-08-31,47.98,,
2007-09-04,48.14,,
2007-09-05,47.82,,
2007-09-06,47.79,,
2007-09-07,47.49,,
2007-09-10,46.52,,
2007-09-11,46.49,,
2007-09-12,45.55,,
2007-09-13,45.0,,
2007-09-14,44.84,,
2007-09-17,44.65,,
2007-09-18,45.42,,
2007-09-19,45.72,,
2007-09-20,45.64,,
2007-09-21,45.32,,
2007-09-24,44.82,,
2007-09-25,45.45,,
2007-09-26,46.05,,
2007-09-27,46.12,,
2007-09-28,46.22,,
2007-10-01,46.53,,
2007-10-02,45.74,,
2007-10-03,45.56,,
2007-10-04,45.96,,
2007-10-05,46.1,,
2007-10-08,45.6,,
2007-10-09,45.34,,
2007-10-10,45.17,,
2007-10-11,45.24,,
2007-10-12,45.55,,
2007-10-15,45.32,,
2007-10-16,45.09,,
2007-10-17,45.75,,
2007-10-18,45.8,,
2007-10-19,45.22,,
2007-10-22,45.38,,
2007-10-23,45.78,,
2007-10-24,46.15,,
2007-10-25,45.58,,
2007-10-26,45.33,,
2007-10-29,45.02,,
2007-10-30,44.89,,
2007-10-31,44.05,,
2007-11-01,44.58,,
2007-11-02,44.74,,
2007-11-05,45.36,,
2007-11-06,45.43,,
2007-11-07,44.02,,
2007-11-08,43.86,,
2007-11-09,42.93,,
2007-11-12,42.35,,
2007-11-13,42.59,,
2007-11-14,41.23,,
2007-11-15,41.35,,
2007-11-16,41.8,,
2007-11-19,41.32,,
2007-11-20,42.13,,
2007-11-21,41.38,,
2007-11-23,42.42,,
2007-11-26,41.19,,
2007-11-27,41.16,,
2007-11-28,42.96,,
2007-11-29,42.06,,
2007-11-30,42.63,,
2007-12-03,42.05,,
2007-12-04,41.62,,
2007-12-05,42.42,,
2007-12-06,42.09,,
2007-12-07,41.64,,
2007-12-10,41.82,,
2007-12-11,41.14,,
2007-12-12,41.66,,
2007-12-13,42.15,,
2007-12-14,41.71,,
2007-12-17,40.82,,
2007-12-18,40.91,,
2007-12-19,40.42,,
2007-12-20,40.3,,
2007-12-21,41.29,,
2007-12-24,41.71,,
2007-12-26,42.07,,
2007-12-27,41.62,,
2007-12-28,41.44,,
2007-12-31,41.46,,
2008-01-02,40.77,,
2008-01-03,40.92,,
2008-01-04,40.19,,
2008-01-07,41.58,,
2008-01-08,39.32,,
2008-01-09,36.41,,
2008-01-10,36.6,,
2008-01-11,35.96,,
2008-01-14,36.05,,
2008-01-15,35.2,,
2008-01-16,34.99,,
2008-01-17,34.86,,
2008-01-18,34.35,,
2008-01-22,33.93,,
2008-01-23,33.48,,
2008-01-24,33.43,,
2008-01-25,34.49,,
2008-01-28,34.72,,
2008-01-29,35.23,,
2008-01-30,35.76,,
2008-01-31,36.82,,
2008-02-01,37.04,,
2008-02-04,36.88,,
2008-02-05,35.89,,
2008-02-06,35.94,,
2008-02-07,35.54,,
2008-02-08,35.8,,
2008-02-11,35.73,,
2008-02-12,36.31,,
2008-02-13,36.96,,
2008-02-14,38.57,,
2008-02-15,39.57,,
2008-02-19,37.49,,
2008-02-20,37.34,,
2008-02-21,36.51,,
2008-02-22,36.69,,
2008-02-25,37.32,,
2008-02-26,38.28,,
2008-02-27,36.98,,
2008-02-28,37.45,,
2008-02-29,36.19,,
2008-03-03,35.82,,
2008-03-04,35.33,,
2008-03-05,35.43,,
2008-03-06,34.45,,
2008-03-07,34.21,,
2008-03-10,33.53,,
2008-03-11,34.22,,
2008-03-12,33.71,,
2008-03-13,33.83,,
2008-03-14,33.33,,
2008-03-17,33.91,,
2008-03-18,34.05,,
2008-03-19,33.34,,
2008-03-20,33.78,,
2008-03-24,34.9,,
2008-03-25,34.86,,
2008-03-26,34.22,,
2008-03-27,33.53,,
2008-03-28,33.05,,
2008-03-31,33.24,,
2008-04-01,33.75,,
2008-04-02,33.14,,
2008-04-03,33.47,,
2008-04-04,32.84,,
2008-04-07,33.22,,
2008-04-08,32.36,,
2008-04-09,31.73,,
2008-04-10,31.31,,
2008-04-11,31.24,,
2008-04-14,30.91,,
2008-04-15,30.88,,
2008-04-16,31.49,,
2008-04-17,31.0,,
2008-04-18,32.5,,
2008-04-21,32.44,,
2008-04-22,31.6,,
2008-04-23,31.71,,
2008-04-24,31.64,,
2008-04-25,31.77,,
2008-04-28,32.45,,
2008-04-29,32.56,,
2008-04-30,32.45,,
2008-05-01,35.93,,
2008-05-02,35.64,,
2008-05-05,35.37,,
2008-05-06,35.71,,
2008-05-07,35.32,,
2008-05-08,34.96,,
2008-05-09,35.49,,
2008-05-12,35.57,,
2008-05-13,35.58,,
2008-05-14,35.99,,
2008-05-15,35.99,,
2008-05-16,35.7,,
2008-05-19,35.54,,
2008-05-20,34.96,,
2008-05-21,35.11,,
2008-05-22,35.11,,
2008-05-23,34.78,,
2008-05-27,35.03,,
2008-05-28,35.27,,
2008-05-29,35.96,,
2008-05-30,35.41,,
2008-06-02,35.4,,
2008-06-03,35.61,,
2008-06-04,35.97,,
2008-06-05,36.77,,
2008-06-06,35.92,,
2008-06-09,35.83,,
2008-06-10,35.65,,
2008-06-11,34.56,,
2008-06-12,32.3,,
2008-06-13,32.51,,
2008-06-16,32.81,,
2008-06-17,32.43,,
2008-06-18,31.97,,
2008-06-19,32.01,,
2008-06-20,31.04,,
2008-06-23,31.25,,
2008-06-24,36.78,,
2008-06-25,36.29,,
2008-06-26,36.14,,
2008-06-27,35.49,,
2008-06-30,35.59,,
2008-07-01,35.93,,
2008-07-02,34.46,,
2008-07-03,34.47,,
2008-07-07,34.61,,
2008-07-08,35.06,,
2008-07-09,34.59,,
2008-07-10,35.04,,
2008-07-11,34.55,,
2008-07-14,34.76,,
2008-07-15,35.47,,
2008-07-16,35.85,,
2008-07-17,35.99,,
2008-07-18,36.41,,
2008-07-21,36.64,,
2008-07-22,37.14,,
2008-07-23,37.31,,
2008-07-24,36.47,,
2008-07-25,36.06,,
2008-07-28,35.71,,
2008-07-29,36.26,,
2008-07-30,36.84,,
2008-07-31,37.19,,
2008-08-01,36.22,,
2008-08-04,36.06,,
2008-08-05,36.8,,
2008-08-06,37.99,,
2008-08-07,37.41,,
2008-08-08,37.54,,
2008-08-11,38.49,,
2008-08-12,38.06,,
2008-08-13,37.45,,
2008-08-14,37.75,,
2008-08-15,38.34,,
2008-08-18,37.76,,
2008-08-19,37.15,,
2008-08-20,37.37,,
2008-08-21,37.42,,
2008-08-22,37.93,,
2008-08-25,37.43,,
2008-08-26,37.39,,
2008-08-27,38.08,,
2008-08-28,38.65,,
2008-08-29,38.63,,
2008-09-02,39.03,,
2008-09-03,39.61,,
2008-09-04,39.54,,
2008-09-05,38.39,,
2008-09-08,40.15,,
2008-09-09,39.59,,
2008-09-10,39.64,,
2008-09-11,39.69,,
2008-09-12,39.96,,
2008-09-15,38.88,,
2008-09-16,38.56,,
2008-09-17,36.81,,
2008-09-18,38.03,,
2008-09-19,38.32,,
2008-09-22,37.11,,
2008-09-23,36.93,,
2008-09-24,37.15,,
2008-09-25,38.45,,
2008-09-26,38.74,,
2008-09-29,37.13,,
2008-09-30,36.65,,
2008-10-01,37.67,,
2008-10-02,37.32,,
2008-10-03,37.56,,
2008-10-06,36.27,,
2008-10-07,35.5,,
2008-10-08,35.03,,
2008-10-09,32.1,,
2008-10-10,30.28,,
2008-10-13,33.38,,
2008-10-14,35.05,,
2008-10-15,32.26,,
2008-10-16,32.38,,
2008-10-17,32.48,,
2008-10-20,33.98,,
2008-10-21,33.38,,
2008-10-22,31.79,,
2008-10-23,31.08,,
2008-10-24,29.5,,
2008-10-27,25.62,,
2008-10-28,27.81,,
2008-10-29,25.32,,
2008-10-30,23.96,,
2008-10-31,25.11,,
2008-11-03,27.44,,
2008-11-04,27.67,,
2008-11-05,26.8,,
2008-11-06,25.18,,
2008-11-07,26.42,,
2008-11-10,25.69,,
2008-11-11,24.86,,
2008-11-12,24.79,,
2008-11-13,26.26,,
2008-11-14,25.25,,
2008-11-17,25.75,,
2008-11-18,25.89,,
2008-11-19,23.86,,
2008-11-20,21.81,,
2008-11-21,22.01,,
2008-11-24,24.5,,
2008-11-25,26.3,,
2008-11-26,27.33,,
2008-11-28,26.56,,
2008-12-01,24.43,,
2008-12-02,26.02,,
2008-12-03,26.65,,
2008-12-04,25.3,,
2008-12-05,26.1,,
2008-12-08,26.22,,
2008-12-09,26.15,,
2008-12-10,26.41,,
2008-12-11,25.41,,
2008-12-12,24.94,,
2008-12-15,23.86,,
2008-12-16,25.54,,
2008-12-17,25.46,,
2008-12-18,25.67,,
2008-12-19,25.91,,
2008-12-22,25.96,,
2008-12-23,26.18,,
2008-12-24,26.55,,
2008-12-26,26.68,,
2008-12-29,26.7,,
2008-12-30,26.86,,
2008-12-31,27.33,,
2009-01-02,28.42,,
2009-01-05,28.15,,
2009-01-06,28.26,,
2009-01-07,27.78,,
2009-01-08,28.69,,
2009-01-09,27.79,,
2009-01-12,26.75,,
2009-01-13,27.13,,
2009-01-14,26.49,,
2009-01-15,26.53,,
2009-01-16,27.16,,
2009-01-20,26.54,,
2009-01-21,27.8,,
2009-01-22,27.66,,
2009-01-23,28.26,,
2009-01-26,28.82,,
2009-01-27,28.75,,
2009-01-28,28.31,,
2009-01-29,27.31,,
2009-01-30,27.14,,
2009-02-02,27.51,,
2009-02-03,27.66,,
2009-02-04,27.25,,
2009-02-05,27.0,,
2009-02-06,27.75,,
2009-02-09,27.7,,
2009-02-10,26.78,,
2009-02-11,26.8,,
2009-02-12,26.74,,
2009-02-13,26.92,,
2009-02-17,25.13,,
2009-02-18,25.27,,
2009-02-19,25.12,,
2009-02-20,26.17,,
2009-02-23,25.67,,
2009-02-24,26.69,,
2009-02-25,26.89,,
2009-02-26,26.06,,
2009-02-27,26.33,,
2009-03-02,25.23,,
2009-03-03,23.83,,
2009-03-04,25.45,,
2009-03-05,25.15,,
2009-03-06,24.09,,
2009-03-09,23.56,,
2009-03-10,25.32,,
2009-03-11,25.22,,
2009-03-12,26.13,,
2009-03-13,25.04,,
2009-03-16,25.13,,
2009-03-17,26.37,,
2009-03-18,26.78,,
2009-03-19,26.46,,
2009-03-20,26.5,,
2009-03-23,27.29,,
2009-03-24,27.38,,
2009-03-25,27.88,,
2009-03-26,28.27,,
2009-03-27,28.29,,
2009-03-30,27.31,,
2009-03-31,28.12,,
2009-04-01,28.38,,
2009-04-02,27.83,,
2009-04-03,27.82,,
2009-04-06,28.28,,
2009-04-07,27.91,,
2009-04-08,26.91,,
2009-04-09,27.67,,
2009-04-13,27.04,,
2009-04-14,26.32,,
2009-04-15,26.48,,
2009-04-16,26.9,,
2009-04-17,26.67,,
2009-04-20,25.65,,
2009-04-21,25.84,,
2009-04-22,25.79,,
2009-04-23,25.76,,
2009-04-24,26.45,,
2009-04-27,26.38,,
2009-04-28,26.65,,
2009-04-29,26.95,,
2009-04-30,27.15,,
2009-05-01,28.11,,
2009-05-04,28.51,,
2009-05-05,28.78,,
2009-05-06,29.15,,
2009-05-07,30.2,,
2009-05-08,30.52,,
2009-05-11,30.98,,
2009-05-12,30.71,,
2009-05-13,30.87,,
2009-05-14,30.79,,
2009-05-15,30.19,,
2009-05-18,30.97,,
2009-05-19,30.63,,
2009-05-20,30.59,,
2009-05-21,29.66,,
2009-05-22,29.4,,
2009-05-26,30.46,,
2009-05-27,29.97,,
2009-05-28,30.63,,
2009-05-29,30.85,,
2009-06-01,31.29,,
2009-06-02,31.87,,
2009-06-03,31.15,,
2009-06-04,32.05,,
2009-06-05,31.69,,
2009-06-08,31.89,,
2009-06-09,32.1,,
2009-06-10,32.76,,
2009-06-11,33.21,,
2009-06-12,32.06,,
2009-06-15,32.15,,
2009-06-16,31.57,,
2009-06-17,31.52,,
2009-06-18,31.87,,
2009-06-19,31.03,,
2009-06-22,31.23,,
2009-06-23,31.49,,
2009-06-24,31.51,,
2009-06-25,32.16,,
2009-06-26,31.39,,
2009-06-29,31.77,,
2009-06-30,30.7,,
2009-07-01,30.94,,
2009-07-02,29.65,,
2009-07-06,30.06,,
2009-07-07,30.23,,
2009-07-08,29.65,,
2009-07-09,29.75,,
2009-07-10,29.2,,
2009-07-13,29.34,,
2009-07-14,29.25,,
2009-07-15,29.69,,
2009-07-16,29.83,,
2009-07-17,29.8,,
2009-07-20,29.6,,
2009-07-21,29.97,,
2009-07-22,29.72,,
2009-07-23,30.49,,
2009-07-24,30.58,,
2009-07-27,31.1,,
2009-07-28,31.24,,
2009-07-29,31.52,,
2009-07-30,31.83,,
2009-07-31,31.39,,
2009-08-03,31.47,,
2009-08-04,31.51,,
2009-08-05,31.6,,
2009-08-06,32.2,,
2009-08-07,31.92,,
2009-08-10,32.0,,
2009-08-11,31.65,,
2009-08-12,31.81,,
2009-08-13,31.8,,
2009-08-14,31.53,,
2009-08-17,30.82,,
2009-08-18,31.05,,
2009-08-19,31.01,,
2009-08-20,31.18,,
2009-08-21,31.73,,
2009-08-24,31.8,,
2009-08-25,32.2,,
2009-08-26,32.48,,
2009-08-27,32.38,,
2009-08-28,32.4,,
2009-08-31,32.23,,
2009-09-01,31.78,,
2009-09-02,31.87,,
2009-09-03,31.01,,
2009-09-04,31.18,,
2009-09-08,31.54,,
2009-09-09,31.37,,
2009-09-10,31.53,,
2009-09-11,31.51,,
2009-09-14,31.48,,
2009-09-15,31.68,,
2009-09-16,32.32,,
2009-09-17,31.75,,
2009-09-18,31.61,,
2009-09-21,31.46,,
2009-09-22,31.29,,
2009-09-23,32.57,,
2009-09-24,32.69,,
2009-09-25,32.95,,
2009-09-28,33.6,,
2009-09-29,33.78,,
2009-09-30,33.6,,
2009-10-01,33.48,,
2009-10-02,32.62,,
2009-10-05,33.4,,
2009-10-06,33.58,,
2009-10-07,32.96,,
2009-10-08,32.86,,
2009-10-09,32.58,,
2009-10-12,32.8,,
2009-10-13,33.34,,
2009-10-14,33.44,,
2009-10-15,33.98,,
2009-10-16,33.62,,
2009-10-19,34.34,,
2009-10-20,33.93,,
2009-10-21,33.56,,
2009-10-22,33.75,,
2009-10-23,33.12,,
2009-10-26,32.7,,
2009-10-27,32.62,,
2009-10-28,32.29,,
2009-10-29,32.98,,
2009-10-30,32.46,,
2009-11-02,32.74,,
2009-11-03,32.77,,
2009-11-04,33.18,,
2009-11-05,34.27,,
2009-11-06,34.54,,
2009-11-09,34.99,,
2009-11-10,34.74,,
2009-11-11,34.59,,
2009-11-12,34.21,,
2009-11-13,34.65,,
2009-11-16,34.78,,
2009-11-17,34.78,,
2009-11-18,34.65,,
2009-11-19,34.79,,
2009-11-20,35.61,,
2009-11-23,35.54,,
2009-11-24,35.67,,
2009-11-25,36.22,,
2009-11-27,36.31,,
2009-11-30,35.59,,
2009-12-01,35.95,,
2009-12-02,36.55,,
2009-12-03,36.22,,
2009-12-04,36.34,,
2009-12-07,36.7,,
2009-12-08,36.53,,
2009-12-09,35.87,,
2009-12-10,36.24,,
2009-12-11,36.82,,
2009-12-14,36.43,,
2009-12-15,35.96,,
2009-12-16,35.75,,
2009-12-17,35.15,,
2009-12-18,35.09,,
2009-12-21,35.53,,
2009-12-22,35.91,,
2009-12-23,36.11,,
2009-12-24,36.13,,
2009-12-28,36.49,,
2009-12-29,36.49,,
2009-12-30,36.54,,
2009-12-31,36.21,,
2010-01-04,36.66,,
2010-01-05,36.72,,
2010-01-06,35.28,,
2010-01-07,34.94,,
2010-01-08,34.84,,
2010-01-11,35.2,,
2010-01-12,35.11,,
2010-01-13,35.4,,
2010-01-14,35.43,,
2010-01-15,35.07,,
2010-01-19,35.44,,
2010-01-20,35.25,,
2010-01-21,34.43,,
2010-01-22,33.99,,
2010-01-25,34.77,,
2010-01-26,34.77,,
2010-01-27,34.5,,
2010-01-28,34.11,,
2010-01-29,34.01,,
2010-02-01,34.27,,
2010-02-02,34.16,,
2010-02-03,34.47,,
2010-02-04,33.63,,
2010-02-05,33.81,,
2010-02-08,34.35,,
2010-02-09,34.74,,
2010-02-10,35.01,,
2010-02-11,35.26,,
2010-02-12,34.57,,
2010-02-16,35.14,,
2010-02-17,35.1,,
2010-02-18,35.81,,
2010-02-19,35.1,,
2010-02-22,35.12,,
2010-02-23,35.07,,
2010-02-24,35.28,,
2010-02-25,34.65,,
2010-02-26,34.27,,
2010-03-01,34.68,,
2010-03-02,34.77,,
2010-03-03,34.58,,
2010-03-04,34.15,,
2010-03-05,33.38,,
2010-03-08,33.57,,
2010-03-09,34.02,,
2010-03-10,34.18,,
2010-03-11,34.73,,
2010-03-12,34.62,,
2010-03-15,34.79,,
2010-03-16,34.85,,
2010-03-17,35.07,,
2010-03-18,35.03,,
2010-03-19,34.86,,
2010-03-22,35.18,,
2010-03-23,35.34,,
2010-03-24,35.12,,
2010-03-25,34.91,,
2010-03-26,35.4,,
2010-03-29,35.52,,
2010-03-30,35.41,,
2010-03-31,35.46,,
2010-04-01,35.88,,
2010-04-05,36.2,,
2010-04-06,35.96,,
2010-04-07,35.83,,
2010-04-08,35.75,,
2010-04-09,36.02,,
2010-04-12,36.11,,
2010-04-13,36.1,,
2010-04-14,36.21,,
2010-04-15,36.34,,
2010-04-16,36.06,,
2010-04-19,36.2,,
2010-04-20,36.51,,
2010-04-21,36.2,,
2010-04-22,35.01,,
2010-04-23,34.33,,
2010-04-26,33.96,,
2010-04-27,33.67,,
2010-04-28,33.76,,
2010-04-29,34.1,,
2010-04-30,34.11,,
2010-05-03,34.5,,
2010-05-04,34.07,,
2010-05-05,34.67,,
2010-05-06,33.52,,
2010-05-07,33.03,,
2010-05-10,33.66,,
2010-05-11,33.7,,
2010-05-12,34.27,,
2010-05-13,34.25,,
2010-05-14,34.13,,
2010-05-17,34.17,,
2010-05-18,34.03,,
2010-05-19,33.85,,
2010-05-20,32.93,,
2010-05-21,33.25,,
2010-05-24,33.66,,
2010-05-25,33.58,,
2010-05-26,33.74,,
2010-05-27,34.5,,
2010-05-28,34.33,,
2010-06-01,34.16,,
2010-06-02,34.97,,
2010-06-03,34.93,,
2010-06-04,33.76,,
2010-06-07,33.42,,
2010-06-08,33.76,,
2010-06-09,33.86,,
2010-06-10,34.29,,
2010-06-11,34.41,,
2010-06-14,34.24,,
2010-06-15,34.71,,
2010-06-16,34.82,,
2010-06-17,35.02,,
2010-06-18,34.97,,
2010-06-21,34.95,,
2010-06-22,34.6,,
2010-06-23,34.47,,
2010-06-24,34.29,,
2010-06-25,33.94,,
2010-06-28,34.15,,
2010-06-29,33.73,,
2010-06-30,33.31,,
2010-07-01,33.25,,
2010-07-02,33.15,,
2010-07-06,33.4,,
2010-07-07,34.22,,
2010-07-08,34.34,,
2010-07-09,34.45,,
2010-07-12,34.43,,
2010-07-13,34.86,,
2010-07-14,35.02,,
2010-07-15,34.83,,
2010-07-16,34.58,,
2010-07-19,34.95,,
2010-07-20,35.05,,
2010-07-21,35.18,,
2010-07-22,35.54,,
2010-07-23,35.56,,
2010-07-26,35.87,,
2010-07-27,35.73,,
2010-07-28,35.6,,
2010-07-29,35.4,,
2010-07-30,35.62,,
2010-08-02,35.98,,
2010-08-03,35.87,,
2010-08-04,36.33,,
2010-08-05,36.26,,
2010-08-06,36.39,,
2010-08-09,36.35,,
2010-08-10,36.49,,
2010-08-11,36.24,,
2010-08-12,35.92,,
2010-08-13,36.05,,
2010-08-16,36.26,,
2010-08-17,36.19,,
2010-08-18,36.23,,
2010-08-19,36.05,,
2010-08-20,35.99,,
2010-08-23,35.91,,
2010-08-24,36.01,,
2010-08-25,35.97,,
2010-08-26,36.0,,
2010-08-27,36.12,,
2010-08-30,35.98,,
2010-08-31,36.16,,
2010-09-01,36.73,,
2010-09-02,36.17,,
2010-09-03,36.21,,
2010-09-07,36.0,,
2010-09-08,36.3,,
2010-09-09,36.47,,
2010-09-10,36.66,,
2010-09-13,36.92,,
2010-09-14,37.54,,
2010-09-15,37.93,,
2010-09-16,38.08,,
2010-09-17,38.79,,
2010-09-20,39.28,,
2010-09-21,39.33,,
2010-09-22,39.42,,
2010-09-23,38.75,,
2010-09-24,39.25,,
2010-09-27,39.3,,
2010-09-28,39.9,,
2010-09-29,39.62,,
2010-09-30,39.46,,
2010-10-01,39.77,,
2010-10-04,39.52,,
2010-10-05,40.09,,
2010-10-06,40.26,,
2010-10-07,40.06,,
2010-10-08,39.76,,
2010-10-11,39.76,,
2010-10-12,39.79,,
2010-10-13,39.89,,
2010-10-14,40.02,,
2010-10-15,39.88,,
2010-10-18,39.91,,
2010-10-19,39.52,,
2010-10-20,40.21,,
2010-10-21,40.47,,
2010-10-22,40.59,,
2010-10-25,40.92,,
2010-10-26,41.04,,
2010-10-27,40.88,,
2010-10-28,41.2,,
2010-10-29,41.38,,
2010-11-01,41.44,,
2010-11-02,41.83,,
2010-11-03,42.24,,
2010-11-04,43.05,,
2010-11-05,42.57,,
2010-11-08,42.43,,
2010-11-09,42.28,,
2010-11-10,42.93,,
2010-11-11,42.37,,
2010-11-12,42.08,,
2010-11-15,42.33,,
2010-11-16,41.69,,
2010-11-17,41.9,,
2010-11-18,42.57,,
2010-11-19,42.97,,
2010-11-22,42.53,,
2010-11-23,42.08,,
2010-11-24,42.66,,
2010-11-26,43.04,,
2010-11-29,42.9,,
2010-11-30,42.99,,
2010-12-01,43.91,,
2010-12-02,43.98,,
2010-12-03,43.43,,
2010-12-06,43.81,,
2010-12-07,43.74,,
2010-12-08,43.46,,
2010-12-09,44.15,,
2010-12-10,44.63,,
2010-12-13,45.22,,
2010-12-14,45.92,,
2010-12-15,45.79,,
2010-12-16,45.44,,
2010-12-17,45.13,,
2010-12-20,45.96,,
2010-12-21,46.8,,
2010-12-22,46.46,,
2010-12-23,46.28,,
2010-12-27,46.4,,
2010-12-28,46.09,,
2010-12-29,46.25,,
2010-12-30,46.36,,
2010-12-31,46.17,,
2011-01-03,46.58,,
2011-01-04,46.73,,
2011-01-05,46.39,,
2011-01-06,45.44,,
2011-01-07,44.81,,
2011-01-10,44.96,,
2011-01-11,44.41,,
