date,CCL,dcf,Deviation
2013-04-03,33.63,33.71182519280206,-0.0024271955711115956
2013-04-04,33.1,34.161825192802056,-0.031082214922924623
2013-04-05,33.55,34.35182519280205,-0.023341560115125004
2013-04-08,33.74,34.54182519280206,-0.023213168045594257
2013-04-09,33.93,34.69182519280206,-0.0219597899092413
2013-04-10,34.08,34.731825192802056,-0.018767375143220022
2013-04-11,34.12,34.741825192802054,-0.017898460698342555
2013-04-12,34.13,33.78182519280206,0.010306571809273635
2013-04-15,33.17,33.92182519280205,-0.022163465218303813
2013-04-16,33.31,33.841825192802055,-0.015715026886764072
2013-04-17,33.23,33.881825192802054,-0.0192381959676875
2013-04-18,33.27,34.00182519280206,-0.02152311496963344
2013-04-19,33.39,33.771825192802055,-0.011306027750121017
2013-04-22,33.16,34.14182519280206,-0.028757255573116147
2013-04-23,33.53,33.93182519280206,-0.011842133174943315
2013-04-24,33.32,35.22182519280206,-0.05399564566548121
2013-04-25,34.61,35.07182519280206,-0.013167982854135674
2013-04-26,34.46,35.43182519280206,-0.027428030803208103
2013-04-29,34.82,35.121825192802056,-0.00859366479803314
2013-04-30,34.51,34.54182519280206,-0.0009213523785851496
2013-05-01,33.93,35.01182519280206,-0.030898851654967863
2013-05-02,34.4,35.951825192802055,-0.043164016972154995
2013-05-03,35.34,35.661825192802056,-0.009024361233956335
2013-05-06,35.05,36.15182519280206,-0.030477719642808987
2013-05-07,35.54,36.22182519280206,-0.01882360121757609
2013-05-08,35.61,35.83182519280206,-0.00619073105007828
2013-05-09,35.22,35.731825192802056,-0.01432407076997455
2013-05-10,35.12,35.40182519280206,-0.007960753189057646
2013-05-13,34.79,35.811825192802054,-0.028533178281218596
2013-05-14,35.2,35.661825192802056,-0.012950127771229947
2013-05-15,35.05,35.57182519280206,-0.01466962097035307
2013-05-16,34.96,35.61182519280206,-0.018303616545152668
2013-05-17,35.0,35.93182519280206,-0.02593314388573631
2013-05-20,35.32,34.42182519280205,0.026093177865122774
2013-05-21,33.81,33.65182519280206,0.004700333675564661
2013-05-22,33.04,33.60182519280205,-0.016720079625984208
2013-05-23,32.99,33.491825192802054,-0.014983512839721325
2013-05-24,32.88,33.61182519280206,-0.021772848948374723
2013-05-28,33.0,33.71182519280206,-0.0211150001143825
2013-05-29,33.1,34.121825192802056,-0.029946381444378556
2013-05-30,33.51,33.71182519280206,-0.005986777388877651
2013-05-31,33.1,33.57505791505792,-0.014149131663741987
2013-06-03,32.66,33.275057915057914,-0.01848405242833806
2013-06-04,32.36,33.11505791505792,-0.02280104467866817
2013-06-05,32.2,33.14505791505791,-0.02851278514823674
2013-06-06,32.23,33.625057915057916,-0.04148863976924744
2013-06-07,32.71,33.385057915057914,-0.020220360760657474
2013-06-10,32.47,33.25505791505792,-0.02360717329265105
2013-06-11,32.34,33.635057915057914,-0.03850321644542587
2013-06-12,32.72,34.83505791505792,-0.06071635994449309
2013-06-13,33.92,34.75505791505792,-0.024026946440394825
2013-06-14,33.84,34.61505791505792,-0.02239077331489181
2013-06-17,33.7,35.22505791505792,-0.04329468864850283
2013-06-18,34.31,34.735057915057915,-0.012237144273585576
2013-06-19,33.82,34.35505791505791,-0.015574356369325026
2013-06-20,33.44,34.345057915057914,-0.026351911162773467
2013-06-21,33.43,34.135057915057914,-0.020654950016853357
2013-06-24,33.22,35.805057915057915,-0.0721981213154459
2013-06-25,34.89,35.695057915057916,-0.02255376408055365
2013-06-26,34.78,35.205057915057914,-0.012073774060633147
2013-06-27,34.29,35.205057915057914,-0.025992228652648386
2013-06-28,34.29,35.56505791505791,-0.035851422429937
2013-07-01,34.65,35.79505791505792,-0.03198927398791074
2013-07-02,34.88,35.765057915057916,-0.02474644154526262
2013-07-03,34.85,36.10505791505791,-0.03476127688288455
2013-07-05,35.19,36.025057915057914,-0.023179918739530292
2013-07-08,35.11,36.07505791505792,-0.02675138920996989
2013-07-09,35.16,36.28505791505791,-0.031006093959988656
2013-07-10,35.37,36.945057915057916,-0.042632438651989846
2013-07-11,36.03,36.97505791505792,-0.025559335626437085
2013-07-12,36.06,36.955057915057914,-0.024220173517660926
2013-07-15,36.04,37.165057915057915,-0.030271926862841858
2013-07-16,36.25,37.21505791505791,-0.0259319202797057
2013-07-17,36.3,37.57505791505792,-0.03393362474491224
2013-07-18,36.66,37.54505791505792,-0.023573220130869932
2013-07-19,36.63,37.42505791505791,-0.021243999591461393
2013-07-22,36.51,37.635057915057914,-0.029893880264437622
2013-07-23,36.72,37.83505791505792,-0.02947155301205806
2013-07-24,36.92,37.82505791505792,-0.02392746937996404
2013-07-25,36.91,38.275057915057914,-0.035664424547373064
2013-07-26,37.36,37.96505791505791,-0.015937231451395473
2013-07-29,37.05,37.90505791505792,-0.02255788441146911
2013-07-30,36.99,37.945057915057916,-0.025169494198582165
2013-07-31,37.03,38.625057915057916,-0.04129593588094227
2013-08-01,37.71,38.61505791505792,-0.023437953066101413
2013-08-02,37.7,38.595057915057914,-0.023190998107265548
2013-08-05,37.68,38.265057915057916,-0.015289612689379672
2013-08-06,37.35,37.915057915057915,-0.014903258655804441
2013-08-07,37.0,37.845057915057914,-0.022329412652891678
2013-08-08,36.93,37.42505791505791,-0.013227979932095901
2013-08-09,36.51,37.205057915057914,-0.018681812474120818
2013-08-12,36.29,37.50505791505792,-0.032397174743998614
2013-08-13,36.59,37.82505791505792,-0.03265184465365345
2013-08-14,36.91,37.60505791505791,-0.018483096519300912
2013-08-15,36.69,37.43505791505792,-0.019902678306214838
2013-08-16,36.52,36.805057915057915,-0.007745074487202186
2013-08-19,35.89,37.07505791505792,-0.03196375087998471
2013-08-20,36.16,37.345057915057914,-0.03173265704268968
2013-08-21,36.43,38.32505791505792,-0.04944696807133464
2013-08-22,37.41,38.28505791505791,-0.022856382168714107
2013-08-23,37.37,38.39505791505791,-0.026697652529283022
2013-08-26,37.48,37.485057915057915,-0.00013493149908905266
2013-08-27,36.57,36.885057915057914,-0.008541613674118542
2013-08-28,35.97,36.985057915057915,-0.027445081129497173
2013-08-29,36.07,37.00505791505792,-0.025268381344092705
2013-08-30,36.09,37.24254826254826,-0.030947083814543364
2013-09-03,35.98,37.14254826254826,-0.031299636587414414
2013-09-04,35.88,37.20254826254826,-0.03554993741865975
2013-09-05,35.94,37.122548262548264,-0.03185525557633395
2013-09-06,35.86,37.692548262548264,-0.04861831706849884
2013-09-09,36.43,38.45254826254826,-0.05259854948334253
2013-09-10,37.19,38.67254826254826,-0.03833593412265546
2013-09-11,37.41,38.442548262548264,-0.02685951658293695
2013-09-12,37.18,38.692548262548264,-0.039091461546674755
2013-09-13,37.43,38.60254826254826,-0.030374892729189473
2013-09-16,37.34,38.88254826254826,-0.03967199505887442
2013-09-17,37.62,38.91254826254826,-0.03321674678890896
2013-09-18,37.65,38.96254826254826,-0.03368743373004468
2013-09-19,37.7,38.34254826254826,-0.016758100117614805
2013-09-20,37.08,38.66254826254826,-0.040932332028441376
2013-09-23,37.4,35.802548262548264,0.04461838095258619
2013-09-24,34.54,33.96254826254826,0.017002603367324953
2013-09-25,32.7,34.192548262548264,-0.04365127311037764
2013-09-26,32.93,34.14254826254826,-0.03551428713592342
2013-09-27,32.88,33.902548262548265,-0.0301613983299851
2013-09-30,32.64,33.84254826254826,-0.03553362037689867
2013-10-01,32.58,33.59254826254826,-0.030142049797309833
2013-10-02,32.33,33.622548262548264,-0.03844290005787632
2013-10-03,32.36,33.692548262548264,-0.03955023681095349
2013-10-04,32.43,33.45254826254826,-0.03056712614306445
2013-10-07,32.19,32.98254826254826,-0.024029321695807404
2013-10-08,31.72,32.86254826254826,-0.03476748830979626
2013-10-09,31.6,33.122548262548264,-0.045967123377092634
2013-10-10,31.86,33.512548262548265,-0.04931132809124694
2013-10-11,32.25,33.36254826254826,-0.033347220775613584
2013-10-14,32.1,33.222548262548266,-0.033788746536752345
2013-10-15,31.96,33.42254826254826,-0.043759328315104096
2013-10-16,32.16,34.152548262548265,-0.0583425941522876
2013-10-17,32.89,34.00254826254826,-0.032719555427369595
2013-10-18,32.74,34.74254826254826,-0.05763964828990287
2013-10-21,33.48,35.442548262548264,-0.05537266248493955
2013-10-22,34.18,35.11254826254826,-0.02655883177647156
2013-10-23,33.85,35.95254826254826,-0.058481202700685464
2013-10-24,34.69,35.89254826254826,-0.033504120514147195
2013-10-25,34.63,36.152548262548265,-0.042114548924495177
2013-10-28,34.89,36.23254826254826,-0.037053652777052526
2013-10-29,34.97,36.16254826254826,-0.03297743991629387
2013-10-30,34.9,35.91254826254826,-0.028194831932998987
2013-10-31,34.65,36.10254826254826,-0.04023395390222617
2013-11-01,34.84,36.46254826254826,-0.04449903640483688
2013-11-04,35.2,36.652548262548265,-0.03963021212450002
2013-11-05,35.39,37.582548262548265,-0.05833953161534766
2013-11-06,36.32,36.92254826254826,-0.016319249101217737
2013-11-07,35.66,37.53254826254826,-0.04989131698304594
2013-11-08,36.27,37.36254826254826,-0.029241802643408366
2013-11-11,36.1,36.93254826254826,-0.022542399637029975
2013-11-12,35.67,37.09254826254826,-0.038351322008916444
2013-11-13,35.83,37.372548262548264,-0.04127490188016114
2013-11-14,36.11,37.262548262548265,-0.0309304735260596
2013-11-15,36.0,36.93254826254826,-0.025250038419198817
2013-11-18,35.67,36.872548262548264,-0.03261364671586042
2013-11-19,35.61,37.012548262548265,-0.03789385839092452
2013-11-20,35.75,37.14254826254826,-0.03749199577543261
2013-11-21,35.88,37.38254826254826,-0.04019384264538195
2013-11-22,36.12,37.56254826254826,-0.03840389774584485
2013-11-25,36.3,37.222548262548266,-0.024784661599230096
2013-11-26,35.96,37.45254826254826,-0.03985171455050973
2013-11-27,36.19,37.372548262548264,-0.03164216296519762
2013-11-29,36.11,36.674594594594595,-0.015394705812993736
2013-12-02,36.08,36.4445945945946,-0.010004078757091639
2013-12-03,35.85,36.144594594594594,-0.008150446779077947
2013-12-04,35.55,35.58459459459459,-0.0009721789720725793
2013-12-05,34.99,35.93459459459459,-0.0262864964876125
2013-12-06,35.34,36.1945945945946,-0.023611111111111138
2013-12-09,35.6,36.284594594594594,-0.018867362368066187
2013-12-10,35.69,35.97459459459459,-0.00791098823494052
2013-12-11,35.38,35.93459459459459,-0.015433445148091751
2013-12-12,35.34,36.58459459459459,-0.03401963608962555
2013-12-13,35.99,37.064594594594595,-0.02899248208022509
2013-12-16,36.47,37.144594594594594,-0.01816131262051157
2013-12-17,36.55,37.704594594594596,-0.030622119320177554
2013-12-18,37.11,38.644594594594594,-0.039710459139070564
2013-12-19,38.05,39.4445945945946,-0.0353557847134196
2013-12-20,38.85,39.744594594594595,-0.02250858522321575
2013-12-23,39.15,40.034594594594594,-0.022095755022683128
2013-12-24,39.44,40.134594594594596,-0.017306630392328604
2013-12-26,39.54,40.4845945945946,-0.023332198433838824
2013-12-27,39.89,40.7345945945946,-0.0207340861741796
2013-12-30,40.14,40.76459459459459,-0.015321987151011962
2013-12-31,40.17,40.40459459459459,-0.00580613657799145
2014-01-02,39.81,40.4445945945946,-0.015690467439607114
2014-01-03,39.85,39.82459459459459,0.0006379325555985194
2014-01-06,39.23,40.08459459459459,-0.021319776418790015
2014-01-07,39.49,39.994594594594595,-0.012616569806730649
2014-01-08,39.4,40.5545945945946,-0.028470130354810386
2014-01-09,39.96,41.8445945945946,-0.04503794606814149
2014-01-10,41.25,42.01459459459459,-0.01819830946775247
2014-01-13,41.42,42.11459459459459,-0.016492966423657385
2014-01-14,41.52,42.174594594594595,-0.01552106430155209
2014-01-15,41.58,42.1245945945946,-0.012928186011895382
2014-01-16,41.53,41.954594594594596,-0.010120336013193176
2014-01-17,41.36,41.424594594594595,-0.001559329553535882
2014-01-21,40.83,41.674594594594595,-0.020266414174167968
2014-01-22,41.08,41.244594594594595,-0.00399069493135884
2014-01-23,40.65,39.744594594594595,0.022780592295399638
2014-01-24,39.15,39.964594594594594,-0.020382906491556718
2014-01-27,39.37,41.18459459459459,-0.04406003294330729
2014-01-28,40.59,40.134594594594596,0.011346954167732903
2014-01-29,39.54,40.634594594594596,-0.02693750498842684
2014-01-30,40.04,39.784594594594594,0.0064197061201198835
2014-01-31,39.19,39.3445945945946,-0.003929246093079319
2014-02-03,38.75,39.644594594594594,-0.02256536114803831
2014-02-04,39.05,39.214594594594594,-0.004197279005334509
2014-02-05,38.62,40.72459459459459,-0.05167871198093987
2014-02-06,40.13,40.50459459459459,-0.00924820007072924
2014-02-07,39.91,40.90459459459459,-0.02431498477009786
2014-02-10,40.31,40.8745945945946,-0.013812848792615573
2014-02-11,40.28,40.994594594594595,-0.01743143459915608
2014-02-12,40.4,40.83459459459459,-0.010642804193582545
2014-02-13,40.24,41.354594594594595,-0.026952134473113176
2014-02-14,40.76,40.354594594594595,0.010046078011144433
2014-02-18,39.76,39.774594594594596,-0.0003669325795361278
2014-02-19,39.18,39.704594594594596,-0.013212440523596602
2014-02-20,39.11,40.01459459459459,-0.02260661650478868
2014-02-21,39.42,40.284594594594594,-0.021462164464988942
2014-02-24,39.69,40.674594594594595,-0.024206623431852092
2014-02-25,40.08,40.814594594594595,-0.017998331280543622
2014-02-26,40.22,41.04459459459459,-0.02009021170118197
2014-02-27,40.45,40.25459459459459,0.004854238562661983
2014-02-28,39.66,39.06252577319588,0.01529533011442119
2014-03-03,38.52,40.162525773195874,-0.040896974021790156
2014-03-04,39.62,39.82252577319588,-0.005085708886205298
2014-03-05,39.28,39.732525773195874,-0.011389302954939562
2014-03-06,39.19,40.04252577319588,-0.021290509445499373
2014-03-07,39.5,39.552525773195875,-0.0013280004795919176
2014-03-10,39.01,39.29252577319588,-0.007190318454626032
2014-03-11,38.75,39.842525773195874,-0.027421097232015135
2014-03-12,39.3,39.052525773195875,0.006336958286421002
2014-03-13,38.51,38.96252577319588,-0.011614384956203039
2014-03-14,38.42,39.36252577319588,-0.02394474832805804
2014-03-17,38.82,40.152525773195876,-0.03318659903794674
2014-03-18,39.61,39.912525773195874,-0.007579720083739749
2014-03-19,39.37,40.53252577319588,-0.02868130596402796
2014-03-20,39.99,40.52252577319587,-0.013141475340812003
2014-03-21,39.98,40.54252577319588,-0.013874956295095608
2014-03-24,40.0,38.56252577319588,0.03727645422549797
2014-03-25,38.02,38.18252577319588,-0.004256548510207958
2014-03-26,37.64,37.86252577319588,-0.005877203611001858
2014-03-27,37.32,37.78252577319588,-0.012241790714902612
2014-03-28,37.24,38.402525773195876,-0.030272117518043373
2014-03-31,37.86,38.942525773195875,-0.027798037022574884
2014-04-01,38.4,38.582525773195876,-0.004730788602820835
2014-04-02,38.04,39.00252577319588,-0.024678549763496704
2014-04-03,38.46,38.442525773195875,0.0004545545968341891
2014-04-04,37.9,38.222525773195876,-0.008438107285470231
2014-04-07,37.68,38.54252577319588,-0.022378548263064624
2014-04-08,38.0,38.622525773195875,-0.0161182046159164
2014-04-09,38.08,37.96252577319588,0.003094478684215085
2014-04-10,37.42,37.57252577319588,-0.004059502789793501
2014-04-11,37.03,37.02252577319587,0.0002018832223904532
2014-04-14,36.48,36.762525773195875,-0.007685156752800459
2014-04-15,36.22,37.082525773195876,-0.02325962849648533
2014-04-16,36.54,37.86252577319588,-0.03492967640664213
2014-04-17,37.32,37.77252577319587,-0.0119802889516325
2014-04-21,37.23,37.912525773195874,-0.018002645808378737
2014-04-22,37.37,37.96252577319588,-0.015608175724025286
2014-04-23,37.42,38.71252577319588,-0.03338779238452083
2014-04-24,38.17,38.60252577319588,-0.011204597744124967
2014-04-25,38.06,39.162525773195874,-0.028152570638088847
2014-04-28,38.62,40.082525773195876,-0.0364878645989396
2014-04-29,39.54,39.85252577319588,-0.007842056861702806
2014-04-30,39.31,39.20252577319587,0.002741512815422009
2014-05-01,38.66,39.35252577319588,-0.017598000626114385
2014-05-02,38.81,39.45252577319587,-0.016286049133827696
2014-05-05,38.91,39.592525773195874,-0.017238753018832376
2014-05-06,39.05,39.802525773195875,-0.018906482907239286
2014-05-07,39.26,39.722525773195876,-0.011643916498078832
2014-05-08,39.18,39.67252577319588,-0.012414782361264365
2014-05-09,39.13,40.29252577319588,-0.028852144433428206
2014-05-12,39.75,39.89252577319588,-0.0035727437767714143
2014-05-13,39.35,39.512525773195875,-0.004113272184339212
2014-05-14,38.97,39.082525773195876,-0.0028791837520657504
2014-05-15,38.54,38.78252577319588,-0.006253480616868368
2014-05-16,38.24,39.38252577319587,-0.02901098268241309
2014-05-19,38.84,39.722525773195876,-0.02221726227166021
2014-05-20,39.18,40.13252577319587,-0.02373450847771097
2014-05-21,39.59,40.262525773195875,-0.016703516738723723
2014-05-22,39.72,40.56252577319588,-0.020771038221506166
2014-05-23,40.02,40.192525773195875,-0.004292483984943529
2014-05-27,39.65,40.06252577319588,-0.010297048556830779
2014-05-28,39.52,40.28252577319588,-0.018929442942310803
2014-05-29,39.74,40.57252577319588,-0.020519446530141372
2014-05-30,40.03,40.46087403598972,-0.010649152947275864
2014-06-02,40.02,40.60087403598972,-0.014306934266361204
2014-06-03,40.16,40.53087403598972,-0.00915040804845213
2014-06-04,40.09,40.63087403598972,-0.013311897635050252
2014-06-05,40.19,40.690874035989715,-0.012309247413725077
2014-06-06,40.25,40.99087403598972,-0.01807412145784537
2014-06-09,40.55,40.620874035989715,-0.0017447688576794906
2014-06-10,40.18,40.590874035989714,-0.010122325417910805
2014-06-11,40.15,39.52087403598972,0.01591882718578952
2014-06-12,39.08,39.36087403598972,-0.007135868876613327
2014-06-13,38.92,38.86087403598972,0.0015214779769370246
2014-06-16,38.42,39.160874035989714,-0.018918730856436805
2014-06-17,38.72,39.06087403598972,-0.008726738569025616
2014-06-18,38.62,39.25087403598972,-0.0160728659293361
2014-06-19,38.81,39.550874035989715,-0.018732178593968585
2014-06-20,39.11,39.85087403598972,-0.01859116152184337
2014-06-23,39.41,38.67087403598972,0.01911324691866012
