date,XRX,dcf,Deviation
2002-06-28,15.81,,
2002-07-01,18.05,,
2002-07-02,17.26,,
2002-07-03,15.92,,
2002-07-05,17.05,,
2002-07-08,16.34,,
2002-07-09,16.07,,
2002-07-10,16.21,,
2002-07-11,16.84,,
2002-07-12,17.0,,
2002-07-15,16.5,,
2002-07-16,16.73,,
2002-07-17,16.6,,
2002-07-18,16.65,,
2002-07-19,15.26,,
2002-07-22,15.68,,
2002-07-23,14.44,,
2002-07-24,14.1,,
2002-07-25,16.34,,
2002-07-26,16.79,,
2002-07-29,16.84,,
2002-07-30,18.71,,
2002-07-31,18.31,,
2002-08-01,17.34,,
2002-08-02,16.84,,
2002-08-05,15.47,,
2002-08-06,16.47,,
2002-08-07,17.26,,
2002-08-08,17.0,,
2002-08-09,16.52,,
2002-08-12,15.07,,
2002-08-13,15.49,,
2002-08-14,16.15,,
2002-08-15,17.0,,
2002-08-16,17.34,,
2002-08-19,18.26,,
2002-08-20,18.26,,
2002-08-21,17.65,,
2002-08-22,18.39,,
2002-08-23,18.05,,
2002-08-26,18.76,,
2002-08-27,18.45,,
2002-08-28,17.81,,
2002-08-29,18.68,,
2002-08-30,18.47,,
2002-09-03,17.81,,
2002-09-04,18.08,,
2002-09-05,18.29,,
2002-09-06,18.08,,
2002-09-09,18.18,,
2002-09-10,18.02,,
2002-09-11,18.42,,
2002-09-12,17.84,,
2002-09-13,18.71,,
2002-09-16,18.76,,
2002-09-17,18.42,,
2002-09-18,18.5,,
2002-09-19,17.39,,
2002-09-20,18.42,,
2002-09-23,17.58,,
2002-09-24,15.7,,
2002-09-25,14.76,,
2002-09-26,14.57,,
2002-09-27,13.86,,
2002-09-30,13.04,,
2002-10-01,13.23,,
2002-10-02,13.7,,
2002-10-03,13.15,,
2002-10-04,12.67,,
2002-10-07,12.15,,
2002-10-08,11.88,,
2002-10-09,11.33,,
2002-10-10,11.65,,
2002-10-11,13.23,,
2002-10-14,13.91,,
2002-10-15,15.28,,
2002-10-16,13.86,,
2002-10-17,15.34,,
2002-10-18,15.65,,
2002-10-21,18.39,,
2002-10-22,17.65,,
2002-10-23,16.89,,
2002-10-24,17.0,,
2002-10-25,16.89,,
2002-10-28,16.42,,
2002-10-29,15.86,,
2002-10-30,16.47,,
2002-10-31,17.5,,
2002-11-01,18.6,,
2002-11-04,18.92,,
2002-11-05,19.47,,
2002-11-06,20.11,,
2002-11-07,19.29,,
2002-11-08,19.1,,
2002-11-11,18.63,,
2002-11-12,19.03,,
2002-11-13,19.5,,
2002-11-14,19.87,,
2002-11-15,19.89,,
2002-11-18,21.16,,
2002-11-19,21.21,,
2002-11-20,21.74,,
2002-11-21,22.82,,
2002-11-22,21.61,,
2002-11-25,22.4,,
2002-11-26,22.69,,
2002-11-27,23.32,,
2002-11-29,22.98,,
2002-12-02,22.64,,
2002-12-03,21.45,,
2002-12-04,21.11,,
2002-12-05,20.82,,
2002-12-06,21.4,,
2002-12-09,20.32,,
2002-12-10,21.24,,
2002-12-11,21.92,,
2002-12-12,21.48,,
2002-12-13,20.47,,
2002-12-16,21.61,,
2002-12-17,21.42,,
2002-12-18,21.42,,
2002-12-19,20.5,,
2002-12-20,21.08,,
2002-12-23,21.29,,
2002-12-24,21.29,,
2002-12-26,21.42,,
2002-12-27,21.05,,
2002-12-30,20.61,,
2002-12-31,21.21,,
2003-01-02,21.5,,
2003-01-03,21.82,,
2003-01-06,22.24,,
2003-01-07,21.9,,
2003-01-08,21.79,,
2003-01-09,22.08,,
2003-01-10,22.79,,
2003-01-13,23.06,,
2003-01-14,23.48,,
2003-01-15,23.85,,
2003-01-16,24.45,,
2003-01-17,22.85,,
2003-01-21,22.56,,
2003-01-22,23.14,,
2003-01-23,22.85,,
2003-01-24,21.74,,
2003-01-27,21.21,,
2003-01-28,24.9,,
2003-01-29,24.53,,
2003-01-30,23.72,,
2003-01-31,23.32,,
2003-02-03,23.45,,
2003-02-04,23.11,,
2003-02-05,23.06,,
2003-02-06,23.03,,
2003-02-07,22.61,,
2003-02-10,22.79,,
2003-02-11,22.64,,
2003-02-12,22.13,,
2003-02-13,22.24,,
2003-02-14,22.64,,
2003-02-18,24.03,,
2003-02-19,24.37,,
2003-02-20,23.56,,
2003-02-21,23.45,,
2003-02-24,22.64,,
2003-02-25,22.92,,
2003-02-26,22.82,,
2003-02-27,22.92,,
2003-02-28,23.72,,
2003-03-03,22.9,,
2003-03-04,22.77,,
2003-03-05,22.61,,
2003-03-06,23.19,,
2003-03-07,23.03,,
2003-03-10,22.64,,
2003-03-11,22.53,,
2003-03-12,22.74,,
2003-03-13,23.4,,
2003-03-14,23.06,,
2003-03-17,23.79,,
2003-03-18,23.72,,
2003-03-19,23.72,,
2003-03-20,23.74,,
2003-03-21,23.72,,
2003-03-24,23.11,,
2003-03-25,23.37,,
2003-03-26,23.72,,
2003-03-27,23.53,,
2003-03-28,23.06,,
2003-03-31,22.92,,
2003-04-01,23.35,,
2003-04-02,23.5,,
2003-04-03,23.53,,
2003-04-04,23.48,,
2003-04-07,23.82,,
2003-04-08,23.11,,
2003-04-09,23.08,,
2003-04-10,22.95,,
2003-04-11,22.82,,
2003-04-14,23.64,,
2003-04-15,23.69,,
2003-04-16,23.61,,
2003-04-17,23.72,,
2003-04-21,24.64,,
2003-04-22,24.14,,
2003-04-23,26.22,,
2003-04-24,25.32,,
2003-04-25,24.95,,
2003-04-28,25.64,,
2003-04-29,25.9,,
2003-04-30,25.98,,
2003-05-01,26.38,,
2003-05-02,26.35,,
2003-05-05,26.77,,
2003-05-06,27.4,,
2003-05-07,27.09,,
2003-05-08,26.56,,
2003-05-09,26.93,,
2003-05-12,27.27,,
2003-05-13,27.38,,
2003-05-14,27.33,,
2003-05-15,28.19,,
2003-05-16,28.33,,
2003-05-19,27.4,,
2003-05-20,27.8,,
2003-05-21,27.33,,
2003-05-22,28.25,,
2003-05-23,27.77,,
2003-05-27,28.46,,
2003-05-28,28.62,,
2003-05-29,28.91,,
2003-05-30,28.8,,
2003-06-02,29.3,,
2003-06-03,28.88,,
2003-06-04,30.12,,
2003-06-05,30.17,,
2003-06-06,29.12,,
2003-06-09,28.56,,
2003-06-10,28.12,,
2003-06-11,28.19,,
2003-06-12,30.49,,
2003-06-13,29.12,,
2003-06-16,30.28,,
2003-06-17,29.93,,
2003-06-18,29.22,,
2003-06-19,27.4,,
2003-06-20,27.27,,
2003-06-23,27.4,,
2003-06-24,28.12,,
2003-06-25,27.67,,
2003-06-26,28.04,,
2003-06-27,28.06,,
2003-06-30,27.91,,
2003-07-01,28.12,,
2003-07-02,28.83,,
2003-07-03,28.06,,
2003-07-07,28.8,,
2003-07-08,28.93,,
2003-07-09,28.99,,
2003-07-10,28.48,,
2003-07-11,28.46,,
2003-07-14,29.64,,
2003-07-15,30.28,,
2003-07-16,28.85,,
2003-07-17,28.22,,
2003-07-18,28.38,,
2003-07-21,27.54,,
2003-07-22,28.7,,
2003-07-23,28.19,,
2003-07-24,28.01,,
2003-07-25,28.27,,
2003-07-28,29.43,,
2003-07-29,28.93,,
2003-07-30,28.88,,
2003-07-31,28.46,,
2003-08-01,28.06,,
2003-08-04,26.72,,
2003-08-05,26.72,,
2003-08-06,26.98,,
2003-08-07,26.93,,
2003-08-08,26.88,,
2003-08-11,26.67,,
2003-08-12,26.64,,
2003-08-13,26.51,,
2003-08-14,26.88,,
2003-08-15,26.72,,
2003-08-18,26.59,,
2003-08-19,26.56,,
2003-08-20,26.48,,
2003-08-21,26.19,,
2003-08-22,25.59,,
2003-08-25,25.14,,
2003-08-26,27.38,,
2003-08-27,27.48,,
2003-08-28,27.75,,
2003-08-29,28.41,,
2003-09-02,28.59,,
2003-09-03,28.85,,
2003-09-04,28.51,,
2003-09-05,27.75,,
2003-09-08,28.14,,
2003-09-09,27.8,,
2003-09-10,27.75,,
2003-09-11,27.27,,
2003-09-12,27.33,,
2003-09-15,26.88,,
2003-09-16,27.4,,
2003-09-17,26.75,,
2003-09-18,28.38,,
2003-09-19,28.06,,
2003-09-22,27.91,,
2003-09-23,28.38,,
2003-09-24,27.72,,
2003-09-25,27.22,,
2003-09-26,26.85,,
2003-09-29,27.56,,
2003-09-30,27.04,,
2003-10-01,27.35,,
2003-10-02,27.43,,
2003-10-03,28.12,,
2003-10-06,28.33,,
2003-10-07,28.96,,
2003-10-08,28.14,,
2003-10-09,28.46,,
2003-10-10,29.28,,
2003-10-13,29.72,,
2003-10-14,29.04,,
2003-10-15,29.33,,
2003-10-16,29.62,,
2003-10-17,29.25,,
2003-10-20,30.25,,
2003-10-21,30.3,,
2003-10-22,30.38,,
2003-10-23,28.99,,
2003-10-24,28.17,,
2003-10-27,27.91,,
2003-10-28,28.3,,
2003-10-29,28.19,,
2003-10-30,27.88,,
2003-10-31,27.67,,
2003-11-03,28.01,,
2003-11-04,27.72,,
2003-11-05,28.09,,
2003-11-06,27.8,,
2003-11-07,27.67,,
2003-11-10,27.09,,
2003-11-11,27.11,,
2003-11-12,28.06,,
2003-11-13,27.72,,
2003-11-14,27.8,,
2003-11-17,27.4,,
2003-11-18,26.8,,
2003-11-19,27.25,,
2003-11-20,27.48,,
2003-11-21,27.77,,
2003-11-24,27.98,,
2003-11-25,30.14,,
2003-11-26,31.49,,
2003-11-28,32.09,,
2003-12-01,32.12,,
2003-12-02,31.62,,
2003-12-03,32.17,,
2003-12-04,32.91,,
2003-12-05,31.96,,
2003-12-08,31.75,,
2003-12-09,31.07,,
2003-12-10,30.38,,
2003-12-11,31.7,,
2003-12-12,31.57,,
2003-12-15,31.38,,
2003-12-16,31.86,,
2003-12-17,32.73,,
2003-12-18,34.33,,
2003-12-19,34.26,,
2003-12-22,34.73,,
2003-12-23,36.13,,
2003-12-24,36.36,,
2003-12-26,35.84,,
2003-12-29,35.99,,
2003-12-30,35.97,,
2003-12-31,36.36,,
2004-01-02,35.81,,
2004-01-05,36.42,,
2004-01-06,37.08,,
2004-01-07,37.21,,
2004-01-08,37.31,,
2004-01-09,36.79,,
2004-01-12,36.97,,
2004-01-13,36.23,,
2004-01-14,36.23,,
2004-01-15,36.05,,
2004-01-16,35.63,,
2004-01-20,35.39,,
2004-01-21,36.05,,
2004-01-22,35.28,,
2004-01-23,35.92,,
2004-01-26,36.76,,
2004-01-27,39.92,,
2004-01-28,38.95,,
2004-01-29,38.97,,
2004-01-30,38.58,,
2004-02-02,38.81,,
2004-02-03,37.79,,
2004-02-04,37.6,,
2004-02-05,38.21,,
2004-02-06,39.87,,
2004-02-09,39.68,,
2004-02-10,39.53,,
2004-02-11,39.6,,
2004-02-12,40.21,,
2004-02-13,39.66,,
2004-02-17,40.32,,
2004-02-18,40.21,,
2004-02-19,38.71,,
2004-02-20,37.97,,
2004-02-23,37.5,,
2004-02-24,36.71,,
2004-02-25,37.15,,
2004-02-26,37.29,,
2004-02-27,37.26,,
2004-03-01,37.63,,
2004-03-02,37.44,,
2004-03-03,37.52,,
2004-03-04,37.55,,
2004-03-05,37.36,,
2004-03-08,36.76,,
2004-03-09,36.36,,
2004-03-10,36.63,,
2004-03-11,36.26,,
2004-03-12,37.08,,
2004-03-15,36.36,,
2004-03-16,36.6,,
2004-03-17,37.26,,
2004-03-18,37.63,,
2004-03-19,37.1,,
2004-03-22,36.21,,
2004-03-23,36.63,,
2004-03-24,36.5,,
2004-03-25,37.44,,
2004-03-26,37.55,,
2004-03-29,38.08,,
2004-03-30,38.55,,
2004-03-31,38.39,,
2004-04-01,39.13,,
2004-04-02,39.31,,
2004-04-05,39.42,,
2004-04-06,39.1,,
2004-04-07,39.31,,
2004-04-08,38.92,,
2004-04-12,39.13,,
2004-04-13,37.71,,
2004-04-14,38.02,,
2004-04-15,36.89,,
2004-04-16,36.84,,
2004-04-19,37.21,,
2004-04-20,36.73,,
2004-04-21,36.84,,
2004-04-22,37.97,,
2004-04-23,34.73,,
2004-04-26,35.73,,
2004-04-27,35.42,,
2004-04-28,35.49,,
2004-04-29,35.39,,
2004-04-30,35.39,,
2004-05-03,35.81,,
2004-05-04,35.15,,
2004-05-05,35.39,,
2004-05-06,34.39,,
2004-05-07,34.15,,
2004-05-10,33.73,,
2004-05-11,34.52,,
2004-05-12,33.83,,
2004-05-13,33.81,,
2004-05-14,33.86,,
2004-05-17,33.36,,
2004-05-18,34.1,,
2004-05-19,34.39,,
2004-05-20,34.62,,
2004-05-21,35.18,,
2004-05-24,34.99,,
2004-05-25,35.39,,
2004-05-26,35.92,,
2004-05-27,36.15,,
2004-05-28,35.68,,
2004-06-01,35.31,,
2004-06-02,35.26,,
2004-06-03,34.78,,
2004-06-04,35.31,,
2004-06-07,36.28,,
2004-06-08,36.21,,
2004-06-09,36.63,,
2004-06-10,37.21,,
2004-06-14,37.42,,
2004-06-15,38.02,,
2004-06-16,37.31,,
2004-06-17,37.23,,
2004-06-18,37.47,,
2004-06-21,37.68,,
2004-06-22,38.68,,
2004-06-23,39.13,,
2004-06-24,38.31,,
2004-06-25,38.13,,
2004-06-28,37.68,,
2004-06-29,37.92,,
2004-06-30,38.21,,
2004-07-01,37.44,,
2004-07-02,37.29,,
2004-07-06,36.26,,
2004-07-07,36.47,,
2004-07-08,35.84,,
2004-07-09,35.97,,
2004-07-12,35.89,,
2004-07-13,36.39,,
2004-07-14,36.07,,
2004-07-15,35.81,,
2004-07-16,35.02,,
2004-07-19,34.94,,
2004-07-20,35.02,,
2004-07-21,34.52,,
2004-07-22,35.07,,
2004-07-23,36.36,,
2004-07-26,36.05,,
2004-07-27,35.86,,
2004-07-28,35.55,,
2004-07-29,36.15,,
2004-07-30,36.52,,
2004-08-02,36.52,,
2004-08-03,36.89,,
2004-08-04,37.34,,
2004-08-05,36.42,,
2004-08-06,35.81,,
2004-08-09,34.94,,
2004-08-10,36.02,,
2004-08-11,35.18,,
2004-08-12,34.23,,
2004-08-13,34.44,,
2004-08-16,35.02,,
2004-08-17,34.81,,
2004-08-18,35.49,,
2004-08-19,35.68,,
2004-08-20,36.42,,
2004-08-23,36.5,,
2004-08-24,35.81,,
2004-08-25,35.65,,
2004-08-26,35.73,,
2004-08-27,35.7,,
2004-08-30,35.31,,
2004-08-31,35.39,,
2004-09-01,34.89,,
2004-09-02,35.42,,
2004-09-03,34.52,,
2004-09-07,35.47,,
2004-09-08,35.99,,
2004-09-09,36.26,,
2004-09-10,37.0,,
2004-09-13,36.89,,
2004-09-14,37.13,,
2004-09-15,36.68,,
2004-09-16,37.18,,
2004-09-17,37.47,,
2004-09-20,37.44,,
2004-09-21,37.87,,
2004-09-22,37.42,,
2004-09-23,37.13,,
2004-09-24,36.02,,
2004-09-27,35.49,,
2004-09-28,36.02,,
2004-09-29,36.65,,
2004-09-30,37.1,,
2004-10-01,37.76,,
2004-10-04,37.84,,
2004-10-05,37.65,,
2004-10-06,38.0,,
2004-10-07,37.65,,
2004-10-08,37.26,,
2004-10-11,37.39,,
2004-10-12,37.47,,
2004-10-13,37.71,,
2004-10-14,37.26,,
2004-10-15,37.5,,
2004-10-18,38.31,,
2004-10-19,38.52,,
2004-10-20,38.31,,
2004-10-21,38.37,,
2004-10-22,37.73,,
2004-10-25,37.84,,
2004-10-26,38.37,,
2004-10-27,38.97,,
2004-10-28,39.29,,
2004-10-29,38.92,,
2004-11-01,40.18,,
2004-11-02,40.47,,
2004-11-03,41.42,,
2004-11-04,43.21,,
2004-11-05,42.29,,
2004-11-08,42.13,,
2004-11-09,41.87,,
2004-11-10,41.69,,
2004-11-11,42.29,,
2004-11-12,43.19,,
2004-11-15,43.06,,
2004-11-16,42.03,,
2004-11-17,41.92,,
2004-11-18,41.82,,
2004-11-19,41.21,,
2004-11-22,41.32,,
2004-11-23,41.77,,
2004-11-24,41.74,,
2004-11-26,41.77,,
2004-11-29,41.26,,
2004-11-30,40.37,,
2004-12-01,40.66,,
2004-12-02,41.03,,
2004-12-03,41.5,,
2004-12-06,41.63,,
2004-12-07,41.37,,
2004-12-08,42.48,,
2004-12-09,42.16,,
2004-12-10,42.27,,
2004-12-13,43.24,,
2004-12-14,42.95,,
2004-12-15,43.19,,
2004-12-16,43.61,,
2004-12-17,43.32,,
2004-12-20,42.35,,
2004-12-21,43.06,,
2004-12-22,44.53,,
2004-12-23,44.4,,
2004-12-27,44.27,,
2004-12-28,44.77,,
2004-12-29,45.11,,
2004-12-30,44.93,,
2004-12-31,44.82,,
2005-01-03,44.72,,
2005-01-04,44.06,,
2005-01-05,43.19,,
2005-01-06,43.0,,
2005-01-07,42.77,,
2005-01-10,42.53,,
2005-01-11,42.61,,
2005-01-12,42.71,,
2005-01-13,42.19,,
2005-01-14,42.58,,
2005-01-18,42.95,,
2005-01-19,42.29,,
2005-01-20,41.69,,
2005-01-21,41.48,,
2005-01-24,40.29,,
2005-01-25,40.9,,
2005-01-26,40.61,,
2005-01-27,41.11,,
2005-01-28,40.61,,
2005-01-31,41.84,,
2005-02-01,41.37,,
2005-02-02,41.37,,
2005-02-03,40.5,,
2005-02-04,40.58,,
2005-02-07,40.69,,
2005-02-08,40.4,,
2005-02-09,39.53,,
2005-02-10,39.63,,
2005-02-11,39.87,,
2005-02-14,39.71,,
2005-02-15,41.11,,
2005-02-16,40.42,,
2005-02-17,39.92,,
2005-02-18,40.32,,
2005-02-22,40.0,,
2005-02-23,40.69,,
2005-02-24,40.69,,
2005-02-25,40.4,,
2005-02-28,41.11,,
2005-03-01,41.11,,
2005-03-02,41.42,,
2005-03-03,40.32,,
2005-03-04,40.37,,
2005-03-07,41.29,,
2005-03-08,40.71,,
2005-03-09,40.26,,
2005-03-10,40.32,,
2005-03-11,39.79,,
2005-03-14,40.71,,
2005-03-15,39.74,,
2005-03-16,38.81,,
2005-03-17,39.03,,
2005-03-18,38.81,,
2005-03-21,38.05,,
2005-03-22,38.76,,
2005-03-23,39.08,,
2005-03-24,39.37,,
2005-03-28,39.87,,
2005-03-29,39.34,,
2005-03-30,40.13,,
2005-03-31,39.92,,
2005-04-01,39.45,,
2005-04-04,40.18,,
2005-04-05,39.76,,
2005-04-06,39.53,,
2005-04-07,39.76,,
2005-04-08,39.37,,
2005-04-11,39.24,,
2005-04-12,38.34,,
2005-04-13,37.55,,
2005-04-14,36.76,,
2005-04-15,35.28,,
2005-04-18,35.81,,
2005-04-19,35.97,,
2005-04-20,36.15,,
2005-04-21,35.78,,
2005-04-22,35.6,,
2005-04-25,35.81,,
2005-04-26,35.28,,
2005-04-27,35.7,,
2005-04-28,34.99,,
2005-04-29,34.91,,
2005-05-02,35.15,,
2005-05-03,34.99,,
2005-05-04,35.02,,
2005-05-05,34.7,,
2005-05-06,34.65,,
2005-05-09,34.91,,
2005-05-10,34.49,,
2005-05-11,34.65,,
2005-05-12,34.7,,
2005-05-13,35.36,,
2005-05-16,36.1,,
2005-05-17,35.47,,
2005-05-18,36.76,,
2005-05-19,36.76,,
2005-05-20,36.63,,
2005-05-23,36.71,,
2005-05-24,36.94,,
2005-05-25,36.86,,
2005-05-26,36.76,,
2005-05-27,36.44,,
2005-05-31,35.76,,
2005-06-01,36.1,,
2005-06-02,35.97,,
2005-06-03,35.73,,
2005-06-06,35.34,,
2005-06-07,35.1,,
2005-06-08,36.47,,
2005-06-09,36.26,,
2005-06-10,36.63,,
2005-06-13,37.6,,
2005-06-14,37.36,,
2005-06-15,37.94,,
2005-06-16,38.0,,
2005-06-17,37.5,,
2005-06-20,37.15,,
2005-06-21,36.73,,
2005-06-22,36.94,,
2005-06-23,37.05,,
2005-06-24,36.65,,
2005-06-27,36.97,,
2005-06-28,36.89,,
2005-06-29,37.36,,
2005-06-30,36.34,,
2005-07-01,35.99,,
2005-07-05,36.5,,
2005-07-06,35.84,,
2005-07-07,35.47,,
2005-07-08,36.15,,
2005-07-11,36.36,,
2005-07-12,35.84,,
2005-07-13,35.63,,
2005-07-14,36.1,,
2005-07-15,36.39,,
2005-07-18,36.18,,
2005-07-19,36.76,,
2005-07-20,37.21,,
2005-07-21,36.76,,
2005-07-22,37.02,,
2005-07-25,34.78,,
2005-07-26,34.78,,
2005-07-27,34.76,,
2005-07-28,34.57,,
2005-07-29,34.81,,
2005-08-01,35.1,,
2005-08-02,35.44,,
2005-08-03,35.94,,
2005-08-04,35.68,,
2005-08-05,35.6,,
2005-08-08,35.39,,
2005-08-09,35.23,,
2005-08-10,35.44,,
2005-08-11,36.97,,
2005-08-12,36.47,,
2005-08-15,36.36,,
2005-08-16,35.84,,
2005-08-17,35.97,,
2005-08-18,35.84,,
2005-08-19,36.23,,
2005-08-22,35.39,,
2005-08-23,35.02,,
2005-08-24,34.68,,
2005-08-25,34.97,,
2005-08-26,34.55,,
2005-08-29,35.05,,
2005-08-30,35.26,,
2005-08-31,35.34,,
2005-09-01,35.31,,
2005-09-02,35.42,,
2005-09-06,36.07,,
2005-09-07,36.36,,
2005-09-08,35.26,,
2005-09-09,35.39,,
2005-09-12,36.86,,
2005-09-13,36.31,,
2005-09-14,36.52,,
2005-09-15,36.76,,
2005-09-16,36.86,,
2005-09-19,36.13,,
2005-09-20,36.42,,
2005-09-21,35.68,,
2005-09-22,36.34,,
2005-09-23,36.31,,
2005-09-26,35.81,,
2005-09-27,35.44,,
2005-09-28,36.05,,
2005-09-29,35.94,,
2005-09-30,35.97,,
2005-10-03,36.31,,
2005-10-04,35.76,,
2005-10-05,35.76,,
2005-10-06,35.6,,
2005-10-07,36.44,,
2005-10-10,36.23,,
2005-10-11,35.1,,
2005-10-12,34.65,,
2005-10-13,35.02,,
2005-10-14,35.28,,
2005-10-17,34.55,,
2005-10-18,34.15,,
2005-10-19,33.7,,
2005-10-20,32.7,,
2005-10-21,35.44,,
2005-10-24,34.84,,
2005-10-25,34.73,,
2005-10-26,35.02,,
2005-10-27,34.65,,
2005-10-28,34.91,,
2005-10-31,35.76,,
2005-11-01,35.97,,
2005-11-02,36.26,,
2005-11-03,36.57,,
2005-11-04,36.6,,
2005-11-07,37.02,,
2005-11-08,37.21,,
2005-11-09,37.18,,
2005-11-10,36.89,,
2005-11-11,36.89,,
2005-11-14,37.55,,
2005-11-15,37.39,,
2005-11-16,37.5,,
2005-11-17,37.55,,
2005-11-18,37.58,,
2005-11-21,37.39,,
2005-11-22,37.08,,
2005-11-23,37.39,,
2005-11-25,37.31,,
2005-11-28,36.86,,
2005-11-29,37.34,,
2005-11-30,37.42,,
2005-12-01,38.97,,
2005-12-02,38.29,,
2005-12-05,38.13,,
2005-12-06,38.6,,
2005-12-07,38.16,,
2005-12-08,37.47,,
2005-12-09,38.29,,
2005-12-12,38.37,,
2005-12-13,38.68,,
2005-12-14,39.53,,
2005-12-15,39.16,,
2005-12-16,39.6,,
2005-12-19,38.21,,
2005-12-20,38.87,,
2005-12-21,39.31,,
2005-12-22,39.24,,
2005-12-23,39.18,,
2005-12-27,38.74,,
2005-12-28,38.68,,
2005-12-29,38.81,,
2005-12-30,38.6,,
2006-01-03,39.29,,
2006-01-04,39.24,,
2006-01-05,38.81,,
2006-01-06,38.58,,
2006-01-09,39.1,,
2006-01-10,38.89,,
2006-01-11,39.84,,
2006-01-12,40.42,,
2006-01-13,39.53,,
2006-01-17,38.55,,
2006-01-18,38.6,,
2006-01-19,38.6,,
2006-01-20,37.65,,
2006-01-23,37.94,,
2006-01-24,38.1,,
2006-01-25,37.71,,
2006-01-26,37.31,,
2006-01-27,37.15,,
2006-01-30,36.84,,
2006-01-31,37.71,,
2006-02-01,37.73,,
2006-02-02,37.87,,
2006-02-03,37.55,,
2006-02-06,38.18,,
2006-02-07,38.16,,
2006-02-08,38.63,,
2006-02-09,37.79,,
2006-02-10,38.21,,
2006-02-13,38.05,,
2006-02-14,38.18,,
2006-02-15,38.37,,
2006-02-16,38.79,,
2006-02-17,38.89,,
2006-02-21,38.74,,
2006-02-22,39.66,,
2006-02-23,39.63,,
2006-02-24,39.66,,
2006-02-27,39.1,,
2006-02-28,39.26,,
2006-03-01,39.03,,
2006-03-02,39.63,,
2006-03-03,39.87,,
2006-03-06,39.08,,
2006-03-07,39.58,,
2006-03-08,39.63,,
2006-03-09,39.53,,
2006-03-10,39.6,,
2006-03-13,39.84,,
2006-03-14,39.92,,
2006-03-15,40.29,,
2006-03-16,40.05,,
2006-03-17,40.16,,
2006-03-20,39.74,,
2006-03-21,39.95,,
2006-03-22,39.53,,
2006-03-23,39.68,,
2006-03-24,39.53,,
2006-03-27,39.63,,
2006-03-28,39.08,,
2006-03-29,39.79,,
2006-03-30,39.79,,
2006-03-31,40.05,,
2006-04-03,39.79,,
2006-04-04,39.31,,
2006-04-05,39.31,,
2006-04-06,39.42,,
2006-04-07,38.84,,
2006-04-10,38.81,,
2006-04-11,38.52,,
2006-04-12,38.08,,
2006-04-13,38.66,,
2006-04-17,38.84,,
2006-04-18,39.34,,
2006-04-19,38.81,,
2006-04-20,38.6,,
2006-04-21,39.0,,
2006-04-24,36.89,,
2006-04-25,36.57,,
2006-04-26,37.08,,
2006-04-27,36.79,,
2006-04-28,37.0,,
2006-05-01,37.71,,
2006-05-02,38.71,,
2006-05-03,38.39,,
2006-05-04,39.03,,
2006-05-05,38.89,,
2006-05-08,38.58,,
2006-05-09,38.26,,
2006-05-10,37.94,,
2006-05-11,37.63,,
2006-05-12,37.23,,
2006-05-15,37.63,,
2006-05-16,37.05,,
2006-05-17,36.44,,
2006-05-18,36.57,,
2006-05-19,35.89,,
2006-05-22,36.1,,
2006-05-23,35.44,,
2006-05-24,35.31,,
2006-05-25,35.2,,
2006-05-26,36.34,,
2006-05-30,35.36,,
2006-05-31,36.18,,
2006-06-01,37.31,,
2006-06-02,36.86,,
2006-06-05,36.31,,
2006-06-06,36.21,,
2006-06-07,35.73,,
2006-06-08,36.05,,
2006-06-09,35.92,,
2006-06-12,35.47,,
2006-06-13,34.99,,
2006-06-14,35.2,,
2006-06-15,35.94,,
2006-06-16,36.02,,
2006-06-19,35.99,,
2006-06-20,35.89,,
2006-06-21,36.81,,
2006-06-22,36.52,,
2006-06-23,35.84,,
2006-06-26,36.23,,
2006-06-27,35.02,,
2006-06-28,35.68,,
2006-06-29,36.34,,
2006-06-30,36.65,,
2006-07-03,36.6,,
2006-07-05,36.71,,
2006-07-06,36.92,,
2006-07-07,37.21,,
2006-07-10,37.15,,
2006-07-11,37.34,,
2006-07-12,36.68,,
2006-07-13,36.21,,
2006-07-14,35.52,,
2006-07-17,35.92,,
2006-07-18,35.65,,
2006-07-19,36.1,,
2006-07-20,35.42,,
2006-07-21,35.07,,
2006-07-24,35.97,,
2006-07-25,37.02,,
2006-07-26,36.97,,
2006-07-27,36.47,,
2006-07-28,37.55,,
2006-07-31,37.13,,
2006-08-01,37.5,,
2006-08-02,38.13,,
2006-08-03,37.89,,
2006-08-04,37.97,,
2006-08-07,37.63,,
2006-08-08,38.74,,
2006-08-09,37.58,,
2006-08-10,38.16,,
2006-08-11,38.0,,
2006-08-14,38.39,,
2006-08-15,38.87,,
2006-08-16,38.68,,
2006-08-17,38.63,,
2006-08-18,39.0,,
2006-08-21,38.66,,
2006-08-22,38.39,,
2006-08-23,39.0,,
2006-08-24,38.76,,
2006-08-25,38.5,,
2006-08-28,38.71,,
2006-08-29,38.81,,
2006-08-30,38.92,,
2006-08-31,39.03,,
2006-09-01,39.29,,
2006-09-05,39.18,,
2006-09-06,39.34,,
2006-09-07,38.66,,
2006-09-08,39.26,,
2006-09-11,39.13,,
2006-09-12,39.5,,
2006-09-13,39.53,,
2006-09-14,39.26,,
2006-09-15,39.13,,
2006-09-18,39.45,,
2006-09-19,39.42,,
2006-09-20,40.79,,
2006-09-21,40.69,,
2006-09-22,40.29,,
2006-09-25,40.84,,
2006-09-26,41.4,,
2006-09-27,40.55,,
2006-09-28,40.58,,
2006-09-29,41.0,,
2006-10-02,40.5,,
2006-10-03,40.58,,
