date,WAB,dcf,Deviation
2016-01-22,64.19,64.91172174917016,-0.011118511876160198
2016-01-25,62.58,65.53172174917016,-0.04504263996707125
2016-01-26,63.2,64.71172174917015,-0.023360864280968285
2016-01-27,62.38,64.48172174917015,-0.03259406994970937
2016-01-28,62.15,66.28172174917016,-0.062335763769170494
2016-01-29,63.95,66.23172174917015,-0.03445058785896249
2016-02-01,63.9,64.99172174917015,-0.016797858554718048
2016-02-02,62.66,66.06172174917016,-0.05149308342410697
2016-02-03,63.73,67.12172174917016,-0.05053091101930951
2016-02-04,64.79,64.40172174917015,0.00602900419870922
2016-02-05,62.07,64.28172174917016,-0.03440669740926339
2016-02-08,61.95,62.911721749170155,-0.015286845160661033
2016-02-09,60.58,67.83172174917016,-0.10690752884005739
2016-02-10,65.5,66.40172174917015,-0.013579794701353842
2016-02-11,64.07,67.68172174917015,-0.05336332551579104
2016-02-12,65.35,69.82172174917014,-0.06404485075911626
2016-02-16,67.49,71.82172174917014,-0.06031214016698494
2016-02-17,69.49,71.22172174917016,-0.024314516788417007
2016-02-18,68.89,69.58172174917016,-0.00994114160703996
2016-02-19,67.25,71.02172174917015,-0.053106594099349924
2016-02-22,68.69,69.83172174917016,-0.01634961476778607
2016-02-23,67.5,69.72172174917016,-0.03186556059477408
2016-02-24,67.39,70.35172174917015,-0.04209878131667888
2016-02-25,68.02,71.20172174917016,-0.04468602262707566
2016-02-26,68.87,72.93172174917015,-0.05569211382585193
2016-02-29,70.6,73.25172174917016,-0.036200128622918104
2016-03-01,70.92,74.59172174917016,-0.04922425254530349
2016-03-02,72.26,76.18172174917015,-0.05147851294412187
2016-03-03,73.85,77.35172174917015,-0.04527012030223787
2016-03-04,75.02,79.38172174917015,-0.0549461721547474
2016-03-07,77.05,77.60172174917015,-0.007109658609811165
2016-03-08,75.27,77.80172174917016,-0.03254069051752273
2016-03-09,75.47,77.47172174917016,-0.0258380955524794
2016-03-10,75.14,80.13172174917015,-0.06229395350814171
2016-03-11,77.8,79.84172174917016,-0.025572115736486878
2016-03-14,77.51,79.69172174917016,-0.02737701860724162
2016-03-15,77.36,79.91172174917016,-0.03193175786125091
2016-03-16,77.58,81.00172174917016,-0.0422425804696579
2016-03-17,78.67,82.36172174917016,-0.04482327069865255
2016-03-18,80.03,81.62172174917016,-0.01950120280556744
2016-03-21,79.29,81.02172174917015,-0.02137354911478273
2016-03-22,78.69,79.88172174917015,-0.014918578656982096
2016-03-23,77.55,79.80172174917016,-0.028216455733219514
2016-03-24,77.47,80.09172174917016,-0.03273399162750956
2016-03-28,77.76,81.77172174917015,-0.049060013209405895
2016-03-29,79.44,81.54172174917015,-0.025774802200464242
2016-03-30,79.21,81.62172174917016,-0.02954754809732607
2016-03-31,79.29,83.15162074466353,-0.04644071528709626
2016-04-01,80.3,82.03162074466354,-0.02110918605464951
2016-04-04,79.18,81.59162074466353,-0.02955721093236474
2016-04-05,78.74,82.05162074466354,-0.04036021122567435
2016-04-06,79.2,81.12162074466353,-0.023688145367706248
2016-04-07,78.27,81.49162074466354,-0.039533153411659305
2016-04-08,78.64,81.48162074466353,-0.03487437680662031
2016-04-11,78.63,82.31162074466353,-0.044727836863815096
2016-04-12,79.46,84.13162074466354,-0.055527525837660296
2016-04-13,81.28,83.51162074466353,-0.02672227798675708
2016-04-14,80.66,84.15162074466353,-0.041492020162724574
2016-04-15,81.3,83.62162074466353,-0.027763402861474606
2016-04-18,80.77,84.39162074466354,-0.04291445895583845
2016-04-19,81.54,84.44162074466354,-0.03436244732248228
2016-04-20,81.59,83.66162074466354,-0.024761900692626404
2016-04-21,80.81,83.84162074466353,-0.03615889957442753
2016-04-22,80.99,82.45162074466353,-0.017727010475511285
2016-04-25,79.6,86.07162074466353,-0.07518878683441987
2016-04-26,83.22,89.11162074466354,-0.0661150666482111
2016-04-27,86.26,86.51162074466353,-0.002908519601154791
2016-04-28,83.66,85.78162074466354,-0.024732812533103443
2016-04-29,82.93,85.16162074466354,-0.02620453585958049
2016-05-02,82.31,83.85162074466353,-0.01838510372217994
2016-05-03,81.0,82.86162074466354,-0.022466622399290093
2016-05-04,80.01,82.62162074466353,-0.03160941072234058
2016-05-05,79.77,82.23162074466353,-0.029935208893754894
2016-05-06,79.38,81.14162074466354,-0.021710445619604002
2016-05-09,78.29,82.97162074466354,-0.05642436175943499
2016-05-10,80.12,82.35162074466353,-0.027098686394804727
2016-05-11,79.5,82.02162074466354,-0.030743366465696198
2016-05-12,79.17,80.85162074466353,-0.020798850155078985
2016-05-13,78.0,81.11162074466354,-0.03836220650132005
2016-05-16,78.26,80.10162074466353,-0.02299105470704499
2016-05-17,77.25,79.43162074466353,-0.027465393809304905
2016-05-18,76.58,79.08162074466354,-0.031633402566959234
2016-05-19,76.23,79.94162074466354,-0.046429140541428215
2016-05-20,77.09,80.10162074466353,-0.03759750073301937
2016-05-23,77.25,80.69162074466354,-0.04265152580779141
2016-05-24,77.84,81.07162074466353,-0.03986130676777233
2016-05-25,78.22,80.29162074466353,-0.02580120721751933
2016-05-26,77.44,80.72162074466354,-0.040653553712008295
2016-05-27,77.87,80.23162074466353,-0.029435037242727113
2016-05-31,77.38,80.72162074466354,-0.04139684899580587
2016-06-01,77.87,80.85162074466353,-0.03687768676993808
2016-06-02,78.0,79.45162074466353,-0.018270498840151417
2016-06-03,76.6,80.91162074466354,-0.05328802840657365
2016-06-06,78.06,80.60162074466353,-0.031533122053650664
2016-06-07,77.75,81.01162074466353,-0.04026114666862013
2016-06-08,78.16,79.89162074466354,-0.02167462280178123
2016-06-09,77.04,77.98162074466353,-0.012074906056988577
2016-06-10,75.13,77.11162074466354,-0.025698081891252222
2016-06-13,74.26,76.96162074466353,-0.035103480390917596
2016-06-14,74.11,76.19162074466354,-0.02732086185224425
2016-06-15,73.34,76.14162074466354,-0.03679486616207728
2016-06-16,73.29,75.95162074466353,-0.0350436332835008
2016-06-17,73.1,76.28162074466354,-0.041708877100466224
2016-06-20,73.43,75.70162074466353,-0.030007557596759327
2016-06-21,72.85,75.99162074466354,-0.041341673119719036
2016-06-22,73.14,77.35162074466353,-0.05444773754083354
2016-06-23,74.5,73.10162074466353,0.019129251049314844
2016-06-24,70.25,70.01162074466353,0.003404852691610394
2016-06-27,67.16,71.45162074466353,-0.06006330857070252
2016-06-28,68.6,72.65162074466353,-0.055767795723416724
2016-06-29,69.8,73.08162074466354,-0.044903502566384534
2016-06-30,70.23,73.49614004452788,-0.04443961332593893
2016-07-01,70.19,71.61614004452787,-0.019913668115052796
2016-07-05,68.31,71.99614004452788,-0.0511991343181466
2016-07-06,68.69,72.33614004452788,-0.050405510195642655
2016-07-07,69.03,73.90614004452786,-0.06597746874062183
2016-07-08,70.6,75.15614004452786,-0.06062232629068609
2016-07-11,71.85,75.82614004452788,-0.05243759002097359
2016-07-12,72.52,75.06614004452787,-0.03391862220459918
2016-07-13,71.76,74.77614004452788,-0.04033559425147937
2016-07-14,71.47,74.74614004452788,-0.043830223775785715
2016-07-15,71.44,74.93614004452787,-0.046654925680058135
2016-07-18,71.63,74.25614004452787,-0.03536596492832922
2016-07-19,70.95,74.76614004452786,-0.051041019935696985
2016-07-20,71.46,73.70614004452788,-0.03047425958232164
2016-07-21,70.4,74.45614004452788,-0.0544769046864656
2016-07-22,71.15,69.55614004452788,0.022914726930674645
2016-07-25,66.25,71.95614004452788,-0.07930025208407254
2016-07-26,68.65,72.04614004452787,-0.04713840383994061
2016-07-27,68.74,71.50614004452787,-0.03868395137543934
2016-07-28,68.2,71.80614004452788,-0.05022049705347853
2016-07-29,68.5,71.76614004452786,-0.045510878005997735
2016-08-01,68.46,71.36614004452787,-0.04072155286407009
2016-08-02,68.06,73.44614004452788,-0.073334555652107
2016-08-03,70.14,74.04614004452787,-0.05275278417185425
2016-08-04,70.74,75.49614004452788,-0.06299845318876829
2016-08-05,72.19,75.81614004452787,-0.047828075161808425
2016-08-08,72.51,74.81614004452787,-0.03082409815790199
2016-08-09,71.51,74.86614004452787,-0.04482854388555013
2016-08-10,71.56,74.86614004452787,-0.04416068522514294
2016-08-11,71.56,74.76614004452786,-0.042882246463685325
2016-08-12,71.46,75.77614004452788,-0.05695909084299644
2016-08-15,72.47,75.89614004452787,-0.04514248079701777
2016-08-16,72.59,76.02614004452788,-0.045196823651909135
2016-08-17,72.72,76.61614004452787,-0.05085273210401231
2016-08-18,73.31,77.64614004452787,-0.05584488864534942
2016-08-19,74.34,78.46614004452788,-0.05258497540705298
2016-08-22,75.16,79.15614004452786,-0.05048427124263399
2016-08-23,75.85,79.19614004452788,-0.04225130218021389
2016-08-24,75.89,78.85614004452788,-0.03761457310556893
2016-08-25,75.55,78.68614004452787,-0.0398563208559114
2016-08-26,75.38,79.38614004452788,-0.05046397321095131
2016-08-29,76.08,80.58614004452788,-0.05591706020462095
2016-08-30,77.28,79.91614004452788,-0.03298632845704341
2016-08-31,76.61,79.09614004452789,-0.03143187572905948
2016-09-01,75.79,79.96614004452788,-0.05222385427385201
2016-09-02,76.66,80.28614004452787,-0.045165205881323556
2016-09-06,76.98,81.44614004452788,-0.05483550284993455
2016-09-07,78.14,81.63614004452788,-0.042825886214376774
2016-09-08,78.33,79.52614004452788,-0.015040841210929412
2016-09-09,76.22,79.81614004452787,-0.04505529887215365
2016-09-12,76.51,78.22614004452787,-0.02193819155017751
2016-09-13,74.92,77.74614004452788,-0.03635087276241944
2016-09-14,74.44,78.56614004452787,-0.052518044569700884
2016-09-15,75.26,78.21614004452788,-0.03779450178498911
2016-09-16,74.91,78.23614004452789,-0.04251411230966695
2016-09-19,74.93,78.06614004452787,-0.04017285910048907
2016-09-20,74.76,78.91614004452788,-0.05266527280962807
2016-09-21,75.61,80.72614004452787,-0.06337649789406319
2016-09-22,77.42,80.12614004452786,-0.03377349817455322
2016-09-23,76.82,82.04614004452787,-0.06369757360543182
2016-09-26,78.74,81.57614004452788,-0.03476678404959821
2016-09-27,78.27,83.03614004452787,-0.0573983814995741
2016-09-28,79.73,82.22614004452787,-0.03035701351390363
2016-09-29,78.92,84.95614004452788,-0.07105007408957342
2016-09-30,81.65,83.90192912523544,-0.026840016060585614
2016-10-03,81.16,84.11192912523545,-0.035095249341389856
2016-10-04,81.37,84.32192912523544,-0.03500784618970487
2016-10-05,81.58,85.10192912523544,-0.04138483300481466
2016-10-06,82.36,84.22192912523545,-0.02210741483333656
2016-10-07,81.48,83.94192912523545,-0.0293289557541907
2016-10-10,81.2,83.63192912523544,-0.029078955258747263
2016-10-11,80.89,83.69192912523545,-0.03347908399915933
2016-10-12,80.95,83.43192912523544,-0.029747953226754942
2016-10-13,80.69,83.57192912523544,-0.034484415465829144
2016-10-14,80.83,82.50192912523545,-0.0202653337075005
2016-10-17,79.76,83.55192912523545,-0.04538410022288941
2016-10-18,80.81,85.72192912523545,-0.05730073010908754
2016-10-19,82.98,85.27192912523545,-0.026877885240163546
2016-10-20,82.53,85.25192912523545,-0.03192806489149258
2016-10-21,82.51,84.63192912523544,-0.025072441892414865
2016-10-24,81.89,81.35192912523544,0.0066141132797998825
2016-10-25,78.61,79.85192912523544,-0.015552900710609885
2016-10-26,77.11,79.77192912523545,-0.03336924597945268
2016-10-27,77.03,79.56192912523544,-0.03182337523830048
2016-10-28,76.82,80.05192912523545,-0.04037290744335886
2016-10-31,77.31,78.97192912523545,-0.021044555244432717
2016-11-01,76.23,77.68192912523544,-0.01869069346739194
2016-11-02,74.94,78.16192912523545,-0.041221207834738705
2016-11-03,75.42,79.04192912523544,-0.04582288369375187
2016-11-04,76.3,81.82192912523544,-0.06748715392402516
2016-11-07,79.08,81.12192912523544,-0.02517111152624496
2016-11-08,78.38,84.64192912523545,-0.07398140838650258
2016-11-09,81.9,87.15192912523544,-0.060261765608062734
2016-11-10,84.41,88.15192912523544,-0.04244863569485102
2016-11-11,85.41,89.97192912523545,-0.05070391587231082
2016-11-14,87.23,90.82192912523544,-0.03954913928642145
2016-11-15,88.08,89.56192912523545,-0.016546418100968463
2016-11-16,86.82,88.94192912523545,-0.0238574668449979
2016-11-17,86.2,88.37192912523544,-0.02457713831456032
2016-11-18,85.63,89.36192912523545,-0.041761957936308325
2016-11-21,86.62,89.59192912523545,-0.03317183985491767
2016-11-22,86.85,89.70192912523545,-0.03179339790177527
2016-11-23,86.96,89.24192912523544,-0.025570145643458275
2016-11-25,86.5,87.63192912523544,-0.012916857320552588
2016-11-28,84.89,87.22192912523545,-0.026735582996418317
2016-11-29,84.48,87.41192912523545,-0.03354152178743075
2016-11-30,84.67,88.78192912523545,-0.04631493329498593
2016-12-01,86.04,89.45192912523545,-0.03814259970244627
2016-12-02,86.71,90.86192912523545,-0.04569492597403291
2016-12-05,88.12,90.29192912523544,-0.024054521221082314
2016-12-06,87.55,89.94192912523545,-0.026594149675230105
2016-12-07,87.2,87.35192912523544,-0.001739276129982481
2016-12-08,84.61,86.16192912523545,-0.018011773192539993
2016-12-09,83.42,85.44192912523545,-0.02366436649940129
2016-12-12,82.7,83.90192912523544,-0.014325405121989432
2016-12-13,81.16,82.94192912523545,-0.0214840569061866
2016-12-14,80.2,83.10192912523544,-0.03492011744832302
2016-12-15,80.36,82.28192912523545,-0.02335785202982077
2016-12-16,79.54,82.77192912523545,-0.03904619790056452
2016-12-19,80.03,84.54192912523544,-0.053369129045443664
2016-12-20,81.8,86.67192912523545,-0.05621115365040308
2016-12-21,83.93,85.82192912523544,-0.02204482169673261
2016-12-22,83.08,86.65192912523544,-0.04122157649915725
2016-12-23,83.91,87.77192912523545,-0.043999592622888994
2016-12-27,85.03,86.29192912523544,-0.014623953109264787
2016-12-28,83.55,86.28192912523545,-0.03166281923611314
2016-12-29,83.54,85.76192912523544,-0.025908105704931406
2016-12-30,83.02,88.39217059281772,-0.06077654340637084
2017-01-03,84.02,89.88217059281772,-0.06522061666016499
2017-01-04,85.51,88.25217059281772,-0.031071990347633194
2017-01-05,83.88,88.93217059281773,-0.05680925765266043
2017-01-06,84.56,88.43217059281773,-0.04378689979970041
2017-01-09,84.06,89.68217059281773,-0.06268994779736048
2017-01-10,85.31,89.66217059281772,-0.04853965238675961
2017-01-11,85.29,89.40217059281773,-0.04599631715371433
2017-01-12,85.03,90.29217059281773,-0.05827936750516327
2017-01-13,85.92,91.12217059281772,-0.05709006445932663
2017-01-17,86.75,91.61217059281772,-0.05307341329601578
2017-01-18,87.24,91.29217059281773,-0.04438683587545822
2017-01-19,86.92,90.53217059281772,-0.03989930396194752
2017-01-20,86.16,89.02217059281772,-0.03215121102707241
2017-01-23,84.65,90.77217059281772,-0.06744545770840171
2017-01-24,86.4,92.62217059281772,-0.06717798290618127
2017-01-25,88.25,91.50217059281772,-0.03554200486991499
2017-01-26,87.13,92.40217059281773,-0.05705678296292671
2017-01-27,88.03,91.09217059281772,-0.033616177690019455
2017-01-30,86.72,91.01217059281772,-0.04716040244793862
2017-01-31,86.64,91.15217059281773,-0.049501515580730016
2017-02-01,86.78,90.43217059281773,-0.04038574512672144
2017-02-02,86.06,91.95217059281772,-0.0640786460486007
2017-02-03,87.58,91.01217059281772,-0.03771111677110772
2017-02-06,86.64,90.69217059281772,-0.0446804896864893
2017-02-07,86.32,89.69217059281772,-0.037597156703081946
2017-02-08,85.32,90.57217059281773,-0.05798879013764324
2017-02-09,86.2,91.67217059281772,-0.0596928223410742
2017-02-10,87.3,92.03217059281772,-0.05141865678420743
2017-02-13,87.66,91.12217059281772,-0.03799482135131027
2017-02-14,86.75,92.85217059281773,-0.06571920240375884
2017-02-15,88.48,92.42217059281772,-0.0426539494531637
2017-02-16,88.05,92.14217059281772,-0.04441148462739486
2017-02-17,87.77,87.08217059281772,0.007898624971103052
2017-02-21,82.71,84.54217059281773,-0.02167167674984427
2017-02-22,80.17,82.55217059281772,-0.028856547026093193
2017-02-23,78.18,83.82217059281773,-0.06731119646406736
2017-02-24,79.45,85.30217059281772,-0.0686051779473763
2017-02-27,80.93,84.49217059281773,-0.04215977134715165
2017-02-28,80.12,85.72217059281772,-0.06535264511007488
2017-03-01,81.35,84.41217059281772,-0.03627641098804146
2017-03-02,80.04,84.26217059281772,-0.05010754604483936
2017-03-03,79.89,84.33217059281772,-0.05267468584753876
2017-03-06,79.96,83.87217059281772,-0.04664444195453721
2017-03-07,79.5,83.59217059281772,-0.04895399370296194
2017-03-08,79.22,82.84217059281772,-0.043723752853136344
2017-03-09,78.47,81.92217059281772,-0.04213963775418306
2017-03-10,77.55,82.64217059281772,-0.06161709640840762
2017-03-13,78.27,81.72217059281772,-0.04224276677645078
2017-03-14,77.35,81.92217059281772,-0.05581115050702257
2017-03-15,77.55,81.59217059281772,-0.04954115772933665
2017-03-16,77.22,81.70217059281772,-0.054859871656968484
2017-03-17,77.33,81.64217059281772,-0.05281793173192628
2017-03-20,77.27,80.51217059281772,-0.04026932287311791
2017-03-21,76.14,80.46217059281773,-0.05371680332476059
2017-03-22,76.09,80.34217059281772,-0.05292576191858389
2017-03-23,75.97,80.23217059281772,-0.05312296253891036
2017-03-24,75.86,79.39217059281772,-0.044490162776041564
2017-03-27,75.02,80.18217059281773,-0.06438052942009187
2017-03-28,75.81,81.19217059281772,-0.06628928077079665
2017-03-29,76.82,81.63217059281772,-0.05894943816722564
2017-03-30,77.26,82.37217059281772,-0.062061865749394984
2017-03-31,78.0,80.95880488795825,-0.036547042561374865
2017-04-03,78.04,80.25880488795825,-0.02764562581084662
2017-04-04,77.34,80.28880488795825,-0.03672747267907717
2017-04-05,77.37,81.91880488795825,-0.05552821350579662
2017-04-06,79.0,83.15880488795824,-0.05001039749863523
2017-04-07,80.24,84.06880488795825,-0.04554370545722697
2017-04-10,81.15,84.27880488795824,-0.03712445723592939
2017-04-11,81.36,82.58880488795825,-0.014878589048785362
2017-04-12,79.67,81.92880488795825,-0.027570338552445395
2017-04-13,79.01,83.83880488795825,-0.05759629916494435
2017-04-17,80.92,83.61880488795825,-0.0322750951962828
2017-04-18,80.7,83.84880488795825,-0.03755336634989359
2017-04-19,80.93,84.42880488795825,-0.04144089085000502
2017-04-20,81.51,84.06880488795825,-0.030437031802325043
2017-04-21,81.15,85.10880488795824,-0.04651463374641229
2017-04-24,82.19,87.29880488795824,-0.05852090294380352
2017-04-25,84.38,88.86880488795825,-0.05051046757765598
2017-04-26,85.95,87.55880488795825,-0.01837399322680222
2017-04-27,84.64,86.80880488795825,-0.024983697111801817
2017-04-28,83.89,85.28880488795825,-0.01640080301038127
2017-05-01,82.37,84.77880488795824,-0.028412819585527993
2017-05-02,81.86,85.33880488795825,-0.04076463096156069
2017-05-03,82.42,84.97880488795825,-0.03011109524700828
2017-05-04,82.06,85.91880488795825,-0.0449122272241832
2017-05-05,83.0,84.95880488795825,-0.02305593741038936
2017-05-08,82.04,84.21880488795824,-0.02587076474021266
2017-05-09,81.3,84.28880488795825,-0.035459096755864006
2017-05-10,81.37,83.55880488795825,-0.0261947845100603
2017-05-11,80.64,83.02880488795824,-0.0287707969683747
2017-05-12,80.11,83.24880488795824,-0.037703903283448414
2017-05-15,80.33,82.84880488795825,-0.030402428753976585
2017-05-16,79.93,82.24880488795824,-0.028192566337188474
2017-05-17,79.33,82.32880488795824,-0.0364247348426755
2017-05-18,79.41,84.77880488795824,-0.0633272065471262
2017-05-19,81.86,84.66880488795825,-0.03317402308530426
2017-05-22,81.75,84.92880488795825,-0.03742905474946767
2017-05-23,82.01,84.83880488795825,-0.03334329015707005
2017-05-24,81.92,85.40880488795824,-0.04084830472145062
2017-05-25,82.49,84.16880488795825,-0.01994568997614976
2017-05-26,81.25,85.30880488795825,-0.04757779567172393
2017-05-30,82.39,84.66880488795825,-0.02691433865133419
2017-05-31,81.75,85.90880488795824,-0.04840953023828154
2017-06-01,82.99,87.08880488795825,-0.04706465880696675
2017-06-02,84.17,86.66880488795825,-0.02883165276351274
2017-06-05,83.75,85.16880488795825,-0.01665873895758807
2017-06-06,82.25,86.27880488795824,-0.04669518653150162
2017-06-07,83.36,87.80880488795825,-0.05066467871456404
2017-06-08,84.89,88.98880488795825,-0.046059781262585475
2017-06-09,86.07,90.22880488795825,-0.0460917651865439
2017-06-12,87.31,91.42880488795825,-0.04504931343033136
2017-06-13,88.51,90.94880488795825,-0.02681513947283487
2017-06-14,88.03,90.96880488795824,-0.03230563369033834
2017-06-15,88.05,91.83880488795825,-0.04125494547300046
2017-06-16,88.92,92.12880488795824,-0.03482955077796357
2017-06-19,89.21,91.41880488795825,-0.02416138441828608
2017-06-20,88.5,91.12880488795824,-0.028847134461933543
2017-06-21,88.21,91.26880488795824,-0.03351424280961324
2017-06-22,88.35,91.43880488795824,-0.03378002251607537
2017-06-23,88.52,91.88880488795824,-0.036661755390832385
2017-06-26,88.97,91.37880488795824,-0.026360652132753737
2017-06-27,88.46,93.11880488795825,-0.05003076331965162
2017-06-28,90.2,93.20880488795825,-0.03228026463352884
2017-06-29,90.29,94.41880488795825,-0.043728628982941165
2017-06-30,91.5,,
2017-07-03,92.51,,
2017-07-05,91.74,,
2017-07-06,90.59,,
2017-07-07,91.0,,
2017-07-10,90.5,,
2017-07-11,90.88,,
2017-07-12,91.97,,
2017-07-13,90.24,,
2017-07-14,89.84,,
2017-07-17,89.26,,
2017-07-18,89.56,,
2017-07-19,90.2,,
2017-07-20,88.27,,
2017-07-21,87.49,,
2017-07-24,86.95,,
2017-07-25,78.48,,
2017-07-26,74.02,,
2017-07-27,75.62,,
2017-07-28,75.05,,
2017-07-31,75.36,,
2017-08-01,73.84,,
2017-08-02,73.63,,
2017-08-03,73.43,,
2017-08-04,74.64,,
2017-08-07,74.33,,
2017-08-08,73.22,,
2017-08-09,73.08,,
2017-08-10,72.27,,
2017-08-11,72.81,,
2017-08-14,72.0,,
2017-08-15,71.72,,
2017-08-16,72.17,,
2017-08-17,71.34,,
2017-08-18,70.86,,
2017-08-21,70.25,,
2017-08-22,70.75,,
2017-08-23,70.08,,
2017-08-24,70.15,,
2017-08-25,70.2,,
2017-08-28,70.46,,
2017-08-29,70.68,,
2017-08-30,70.42,,
2017-08-31,70.57,,
2017-09-01,72.06,,
2017-09-05,72.14,,
2017-09-06,69.7,,
2017-09-07,70.24,,
2017-09-08,70.28,,
2017-09-11,71.23,,
2017-09-12,72.07,,
2017-09-13,71.92,,
2017-09-14,71.48,,
2017-09-15,72.35,,
2017-09-18,73.9,,
2017-09-19,74.35,,
2017-09-20,75.05,,
2017-09-21,75.22,,
2017-09-22,76.25,,
2017-09-25,76.11,,
2017-09-26,75.5,,
2017-09-27,75.46,,
2017-09-28,75.74,,
2017-09-29,75.75,78.79059452237809,-0.038590831060609565
2017-10-02,76.41,78.8105945223781,-0.030460302157680808
2017-10-03,76.43,78.51059452237809,-0.026500812215669023
2017-10-04,76.13,78.44059452237809,-0.02945661664661292
2017-10-05,76.06,77.98059452237808,-0.024629134134479203
2017-10-06,75.6,77.73059452237808,-0.02740998618973267
2017-10-09,75.35,77.41059452237809,-0.026619024632118182
2017-10-10,75.03,77.51059452237809,-0.0320032962934107
2017-10-11,75.13,77.96059452237809,-0.036308016116598396
2017-10-12,75.58,76.8905945223781,-0.01704492637258337
2017-10-13,74.51,77.29059452237809,-0.035975845955913965
2017-10-16,74.91,77.7205945223781,-0.03616280266061067
2017-10-17,75.34,77.88059452237809,-0.032621663175004034
2017-10-18,75.5,78.04059452237809,-0.03255478175079218
2017-10-19,75.66,79.2505945223781,-0.04530684651664307
2017-10-20,76.87,78.77059452237809,-0.024128223658869796
2017-10-23,76.39,83.12059452237808,-0.08097384963441334
2017-10-24,80.74,80.0305945223781,0.008864178528919187
2017-10-25,77.65,78.40059452237809,-0.009573837123949769
2017-10-26,76.02,78.65059452237809,-0.03344659424830687
2017-10-27,76.27,78.94059452237809,-0.033830433359873346
2017-10-30,76.56,78.88059452237809,-0.029419080021255928
2017-10-31,76.5,79.02059452237809,-0.03189794429684123
2017-11-01,76.64,78.8105945223781,-0.027541912804144086
2017-11-02,76.43,79.41059452237809,-0.03753396559117994
2017-11-03,77.03,79.43059452237809,-0.030222542545640385
2017-11-06,77.05,78.58059452237809,-0.019478021662742928
2017-11-07,76.2,79.4205945223781,-0.04055112583513376
2017-11-08,77.04,77.76059452237809,-0.009266834015404846
2017-11-09,75.38,78.8905945223781,-0.04449953183433397
2017-11-10,76.51,77.6405945223781,-0.014561899343161544
2017-11-13,75.26,75.91059452237809,-0.008570536516958716
2017-11-14,73.53,75.27059452237809,-0.02312449547426665
2017-11-15,72.89,76.05059452237809,-0.04155910341303215
2017-11-16,73.67,76.35059452237809,-0.035109019636938354
2017-11-17,73.97,76.44059452237809,-0.03232045142787088
2017-11-20,74.06,75.71059452237809,-0.021801367863915178
2017-11-21,73.33,75.46059452237809,-0.028234531358565573
2017-11-22,73.08,75.5305945223781,-0.032445058030783014
2017-11-24,73.15,75.09059452237808,-0.02584337672009973
2017-11-27,72.71,77.24059452237809,-0.05865561432292565
2017-11-28,74.86,79.38059452237809,-0.056948358091519435
2017-11-29,77.0,79.2805945223781,-0.028766112768419783
2017-11-30,76.9,78.68059452237809,-0.022630669394238634
2017-12-01,76.3,79.98059452237808,-0.04601859418972287
2017-12-04,77.6,79.3105945223781,-0.02156829781291636
2017-12-05,76.93,77.24059452237809,-0.004021130654141891
2017-12-06,74.86,77.85059452237809,-0.03841453672545103
2017-12-07,75.47,78.6105945223781,-0.03995128826412908
2017-12-08,76.23,79.68059452237809,-0.04330533102898715
2017-12-11,77.3,79.1105945223781,-0.022886877962545626
2017-12-12,76.73,80.43059452237809,-0.04600978700149316
2017-12-13,78.05,79.2505945223781,-0.015149344047369673
2017-12-14,76.87,79.05059452237809,-0.027584795984814448
2017-12-15,76.67,80.43059452237809,-0.046755771789449896
2017-12-18,78.05,81.29059452237809,-0.03986432306736298
2017-12-19,78.91,82.77059452237809,-0.04664210212159747
2017-12-20,80.39,82.24059452237809,-0.022502202630290236
2017-12-21,79.86,82.01059452237809,-0.02622337436892075
2017-12-22,79.63,83.1705945223781,-0.042570268286653334
2017-12-26,80.79,83.7505945223781,-0.03535013141413601
2017-12-27,81.37,83.8905945223781,-0.030046211219849073
2017-12-28,81.51,83.8105945223781,-0.027449924863184427
2017-12-29,81.43,85.3580988296489,-0.04601905248016691
2018-01-02,82.93,84.6880988296489,-0.020759691786036205
2018-01-03,82.26,85.7980988296489,-0.041237496843301136
2018-01-04,83.37,84.2580988296489,-0.010540219183492794
2018-01-05,81.83,84.7980988296489,-0.03500195016885366
2018-01-08,82.37,85.51809882964889,-0.0368120768905289
2018-01-09,83.09,84.8080988296489,-0.020258664601124687
2018-01-10,82.38,86.4480988296489,-0.047058279878026354
2018-01-11,84.02,87.62809882964889,-0.041175135348572645
2018-01-12,85.2,86.62809882964889,-0.016485399644487142
2018-01-16,84.2,85.1480988296489,-0.011134703448232086
2018-01-17,82.72,84.26809882964889,-0.018371113756564417
2018-01-18,81.84,85.2280988296489,-0.039753307608338395
2018-01-19,82.8,84.92809882964889,-0.025057652990884582
2018-01-22,82.5,85.1380988296489,-0.030986113924477143
2018-01-23,82.71,85.15809882964889,-0.028747692389729185
2018-01-24,82.73,84.7480988296489,-0.023812909758665457
2018-01-25,82.32,84.67809882964889,-0.02784780081556626
2018-01-26,82.25,86.26809882964889,-0.04657687933500554
2018-01-29,83.84,84.8380988296489,-0.01176474771851066
2018-01-30,82.41,83.4680988296489,-0.012676685398194887
2018-01-31,81.04,83.6880988296489,-0.031642478042657185
2018-02-01,81.26,75.8280988296489,0.07163441064972642
2018-02-02,73.4,74.3980988296489,-0.013415649665111329
2018-02-05,71.97,75.26809882964889,-0.04381801694119236
2018-02-06,72.84,75.2580988296489,-0.0321307456241009
2018-02-07,72.83,73.5780988296489,-0.01016741179166547
2018-02-08,71.15,74.1880988296489,-0.04095129646906015
