CMI,dcf,Deviation
93.16,97.95159836065574,-0.04891802115380672
92.26,89.36159836065573,0.032434532198568844
83.67,96.80159836065573,-0.13565476792780895
91.11,91.94159836065573,-0.00904485429319657
86.25,97.56159836065574,-0.11594314310883036
91.87,100.16159836065573,-0.08278220891403754
94.47,101.87159836065574,-0.07265615225209177
96.18,99.37159836065574,-0.032117812466619045
93.68,97.62159836065574,-0.04037629404605514
91.93,89.03159836065574,0.03255475238805916
83.34,85.60159836065574,-0.026420048269743757
79.91,85.64159836065573,-0.06692540156150184
79.95,89.84159836065574,-0.11010042720909063
84.15,92.27159836065574,-0.08801839899761355
86.58,90.82159836065574,-0.046702529323610964
85.13,93.16159836065573,-0.08621147019787134
87.47,96.15159836065574,-0.09029073368174156
90.46,96.67159836065574,-0.06425463596331504
90.98,98.61159836065573,-0.07739047421931455
92.92,96.45159836065574,-0.036615239360266894
90.76,92.51159836065574,-0.01893382442520497
86.82,91.23159836065574,-0.04835603496954932
85.54,96.19159836065573,-0.11073314657605726
90.5,95.70159836065574,-0.05435226213310751
90.01,93.85159836065574,-0.04093268977575781
88.16,92.75159836065573,-0.04950425051223106
87.06,97.89159836065573,-0.11064890697513763
92.2,99.86159836065573,-0.07672216834528767
94.17,103.55159836065573,-0.0905982960106606
97.86,103.53159836065574,-0.05478132715481254
97.84,102.72159836065573,-0.04752260905750738
97.03,99.94159836065573,-0.029132997754836243
94.25,97.30159836065573,-0.03136226343728443
91.61,90.95159836065574,0.007239033191406508
85.26,91.95159836065574,-0.07277305103941434
86.26,95.47279835390947,-0.09649657821653457
89.48,97.90279835390946,-0.08603225337300191
91.91,92.94279835390947,-0.011112193437266216
86.95,92.44279835390947,-0.05941834790505529
86.45,87.65279835390946,-0.013722304096362103
81.66,87.00279835390947,-0.06140950009649193
81.01,91.11279835390947,-0.11088231880078103
85.12,94.31279835390947,-0.09747137731417344
88.32,96.01279835390946,-0.08012263454246282
90.02,96.16279835390947,-0.06387915554726298
90.17,100.07279835390946,-0.0989559452398644
94.08,101.74279835390946,-0.07531538819341921
95.75,101.70279835390947,-0.058531313299705734
95.71,101.47279835390947,-0.05679155840179362
95.48,103.59279835390946,-0.07831430835754893
97.6,98.36279835390947,-0.007754947670001511
92.37,99.75279835390947,-0.07401093980056872
93.76,96.48279835390946,-0.02822055745027141
90.49,97.83279835390947,-0.07505456735835103
91.84,100.21279835390946,-0.08355019010985265
94.22,104.81279835390947,-0.10106397806632328
98.82,99.80279835390947,-0.009847402779473047
93.81,100.87279835390946,-0.07001687738581241
94.88,107.70279835390947,-0.11905724410032492
101.71,108.74279835390946,-0.06467369297432313
102.75,105.42279835390947,-0.025353134195288174
99.43,102.02279835390947,-0.025413911358471375
96.03,104.76279835390946,-0.08335781872118708
98.77,109.23279835390946,-0.09578440277626554
103.24,109.38279835390946,-0.05615872373308983
103.39,106.99279835390946,-0.03367327903689532
101.0,107.67279835390947,-0.061972925900715126
101.68,102.34279835390946,-0.006476257876176561
96.35,103.27279835390947,-0.0670340928516866
97.28,104.71279835390946,-0.0709827114808641
98.72,105.40279835390946,-0.0634024756294489
99.41,105.22279835390947,-0.055242765302235486
99.23,104.02279835390947,-0.046074499338147556
98.03,100.77279835390947,-0.027217646018689257
94.78,100.01279835390946,-0.052321287275579054
94.02,97.09279835390946,-0.031648056354384946
91.1,95.57279835390946,-0.04679990992150862
89.58,92.83279835390947,-0.0350393224333142
86.84,92.03279835390947,-0.05642334522895531
86.04,96.44279835390947,-0.10786495758589487
90.45,94.46279835390946,-0.04248019774806289
88.47,102.32279835390946,-0.13538330241903695
96.33,102.31279835390947,-0.0584755617104169
96.32,101.72279835390947,-0.05311295443438646
95.73,101.70279835390947,-0.05872796472251518
95.71,102.69279835390947,-0.06799696245344011
96.7,100.57279835390946,-0.03850741370724642
94.58,97.88279835390946,-0.03374237771551769
91.89,101.10279835390946,-0.09112307971595546
95.11,98.36279835390947,-0.03306939623866634
92.37,95.23279835390946,-0.030061054630260542
89.24,93.50279835390947,-0.045590061783763125
87.51,92.82279835390946,-0.05723592100351382
86.83,93.29279835390946,-0.0692743541617501
87.3,91.81279835390947,-0.04915217088269175
85.82,96.01279835390946,-0.10616082989622011
90.02,93.96279835390946,-0.041961270023685104
87.97,94.14279835390947,-0.06556846048599674
88.15,95.06279835390947,-0.07271822914547288
89.07,94.82279835390946,-0.06066893673015383
88.83,93.84279835390946,-0.05341697436392179
87.85,94.97279835390947,-0.07499829927477619
88.98,94.01279835390946,-0.05353311934151328
88.02,98.71537327439094,-0.10834556887772584
91.05,99.96537327439094,-0.08918461445564252
92.3,102.36537327439096,-0.09832791062472535
94.7,101.19537327439095,-0.06418646489675728
93.53,103.87537327439094,-0.09959408999728181
96.21,106.39537327439096,-0.09573135523593823
98.73,106.23537327439095,-0.07064853299856755
98.57,106.89537327439096,-0.0778833827823443
99.23,105.42537327439096,-0.05876548578363805
97.76,106.91537327439096,-0.08563196286930896
99.25,108.98537327439095,-0.08932733798947812
101.32,113.17537327439096,-0.10475223479623874
105.51,112.44537327439095,-0.06167771134048472
104.78,113.16537327439096,-0.07409840158490022
105.5,114.46537327439094,-0.07832388973126025
106.8,116.62537327439094,-0.08424730398310709
108.96,114.91537327439096,-0.05182399103530677
107.25,114.16537327439096,-0.06057329885630203
106.5,113.01537327439095,-0.05765032743441212
105.35,111.66537327439096,-0.05655623663096032
104.0,113.48537327439095,-0.08358234194160608
105.82,120.97537327439095,-0.12527651590721867
113.31,127.75537327439095,-0.11307057311292423
120.09,127.46537327439094,-0.057861779124234736
119.8,127.21537327439094,-0.05828991483911872
119.55,127.24537327439094,-0.06047664505487915
119.58,128.90537327439094,-0.07234278166621289
121.24,127.96537327439094,-0.052556196276394296
120.3,130.54537327439095,-0.07848132045902834
122.88,129.16537327439096,-0.04866144164689323
121.5,128.73537327439095,-0.05620345900554646
121.07,130.70537327439098,-0.07371826446769991
123.04,129.73537327439095,-0.05160792392549873
122.07,130.96537327439094,-0.06792156622769197
123.3,130.04537327439095,-0.05186938300494914
122.38,130.22537327439096,-0.06024458273473632
122.56,129.44537327439096,-0.053191343191507756
121.78,129.06537327439096,-0.056447156116012365
121.4,129.37537327439094,-0.06164521943040924
121.71,128.23537327439095,-0.05088590696755979
120.57,129.31537327439096,-0.06762825681857942
121.65,127.12537327439094,-0.04307065641862651
119.46,127.94537327439095,-0.06632028229886255
120.28,123.03537327439095,-0.022394968219797806
115.37,125.38537327439096,-0.07987672734740359
117.72,127.64537327439096,-0.07775740725874203
119.98,126.59537327439095,-0.05225604303920617
118.93,125.21537327439094,-0.05019649832147588
117.55,131.97537327439096,-0.1093035231989764
124.31,131.54537327439095,-0.05500287158939954
123.88,134.65537327439094,-0.0800218588561904
126.99,135.20537327439098,-0.06076218034410796
127.54,135.66537327439096,-0.05989275729155241
128.0,131.08537327439097,-0.0235371284936009
123.42,131.25537327439096,-0.05969563819692936
123.59,127.78537327439095,-0.03283140446271815
120.12,129.18537327439094,-0.0701733721443526
121.52,131.57537327439096,-0.07642291276971114
123.91,130.17537327439098,-0.04813025011408634
122.51,125.64537327439096,-0.02495414827208775
117.98,127.32537327439096,-0.07339757217323306
119.66,127.70537327439096,-0.06299948912176523
120.04,128.61251572327043,-0.06665382194774505
121.71,126.74251572327044,-0.03970661063930936
119.84,122.52251572327044,-0.02189406336815003
115.62,122.44251572327045,-0.05572015310996925
115.54,122.44251572327045,-0.05637352093345305
115.54,118.66251572327045,-0.02631425521562658
111.76,118.71251572327044,-0.05856598759542231
111.81,122.95251572327044,-0.09062454442452339
116.05,120.92251572327044,-0.04029452822848245
114.02,121.00251572327043,-0.057705541752861356
114.1,122.97251572327043,-0.07215039613596741
116.07,123.71251572327044,-0.06177641509098242
116.81,121.70251572327044,-0.040200612897724586
114.8,122.93251572327044,-0.06615430974810033
116.03,121.57251572327044,-0.045590203429585974
114.67,122.94251572327045,-0.06728767241017686
116.04,122.00251572327043,-0.04887207192345755
115.1,122.98251572327044,-0.0640946046428853
116.08,125.19251572327045,-0.07278802307490206
118.29,122.73251572327044,-0.03619672991375111
115.83,118.04251572327044,-0.018743379956907114
111.14,119.39251572327044,-0.06912087975764092
112.49,117.34251572327044,-0.04135343181762152
110.44,114.01251572327044,-0.03133441710857077
107.11,112.40251572327044,-0.04708538495971348
105.5,113.79251572327044,-0.0728739994064006
106.89,113.64251572327044,-0.05941892152153172
106.74,112.77251572327044,-0.05349278310039196
105.87,113.37251572327044,-0.06617578939134805
106.47,110.56251572327044,-0.03701539980795743
103.66,109.87251572327044,-0.056542945998593
102.97,107.51251572327044,-0.042251041124947264
100.61,103.64251572327044,-0.029259379725665613
96.74,104.10251572327044,-0.07072370607105971
97.2,106.39251572327044,-0.08640190205841536
99.49,107.84251572327044,-0.07745104671615266
100.94,108.42251572327044,-0.06901256324256722
101.52,107.16251572327045,-0.0526538191567032
100.26,105.85251572327044,-0.052833092204354504
98.95,107.96251572327044,-0.08347819299034609
101.06,105.90251572327044,-0.045726163256822105
99.0,103.85251572327044,-0.04672506669169818
96.95,100.46251572327044,-0.0349634457984892
93.56,98.58251572327045,-0.05094732759071674
91.68,99.23251572327044,-0.07610928402069461
92.33,102.65251572327044,-0.10055784459387018
95.75,104.19251572327045,-0.08102804375789618
97.29,103.70251572327044,-0.06183568140605378
96.8,99.38251572327044,-0.0259856143153131
92.48,103.63251572327044,-0.10761598949359641
96.73,100.55251572327045,-0.038015117730026304
93.65,100.05251572327045,-0.06399155160654624
93.15,101.59251572327044,-0.08310174881648902
94.69,101.26251572327044,-0.0649057124082496
94.36,103.54251572327044,-0.08868352926455636
96.64,102.30251572327045,-0.055350698692372524
95.4,98.38251572327044,-0.03031550577197717
91.48,97.29251572327044,-0.059742680925252256
90.39,96.72251572327043,-0.06547095757298316
89.82,96.55251572327045,-0.06972905545585728
89.65,97.53251572327044,-0.08081936228975717
90.63,99.16251572327045,-0.08604577708659444
92.26,103.81251572327044,-0.11128249462777284
96.91,102.09049868766404,-0.050744180450261855
96.08,106.15049868766404,-0.09487000826341252
100.14,105.32049868766404,-0.04918794301408702
99.31,102.30049868766405,-0.029232493741740195
96.29,101.45049868766404,-0.05086715939713293
95.44,92.92049868766404,0.027114590945156447
86.91,89.54049868766404,-0.029377753376600868
83.53,91.78049868766404,-0.08989380974863848
85.77,94.64049868766404,-0.09372835953600345
88.63,92.57049868766404,-0.042567543045861966
86.56,92.54049868766404,-0.06462574518696929
86.53,93.55049868766405,-0.07504501618001314
87.54,94.71049868766404,-0.0757096497961739
88.7,92.10049868766404,-0.03692160993824789
86.09,93.47049868766405,-0.07896072869287152
87.46,92.87049868766404,-0.058258529502035694
86.86,93.09049868766404,-0.06692948018861222
87.08,95.10049868766404,-0.0843370833838164
89.09,98.63049868766404,-0.09672970140682557
92.62,96.49049868766404,-0.040112744159325864
90.48,101.91049868766405,-0.11216213083890703
95.9,99.63049868766404,-0.03744334051121179
93.62,101.35049868766404,-0.07627489541504306
95.34,105.01049868766404,-0.09209077957459566
99.0,104.29049868766404,-0.05072848202124691
98.28,107.02049868766404,-0.08167125732774727
101.01,107.01049868766404,-0.05607392509381659
101.0,107.29049868766404,-0.058630528934127346
101.28,107.32049868766404,-0.0562846684606243
101.31,106.73049868766404,-0.050786783106172684
100.72,106.91049868766405,-0.05790356198552038
100.9,106.77049868766404,-0.05498240393947229
100.76,108.83049868766405,-0.07415659015609044
102.82,109.20049868766404,-0.058429208330939786
103.19,108.72049868766405,-0.0508689598964428
102.71,108.82049868766404,-0.056152092311232304
102.81,107.54049868766404,-0.043988067243421414
101.53,106.41049868766405,-0.045864823000118404
100.4,106.10049868766404,-0.053727350560764275
100.09,104.59049868766404,-0.043029708665064836
98.58,102.95049868766404,-0.04245242852998177
96.94,103.71049868766404,-0.06528267411049837
97.7,101.75049868766405,-0.03980814580671055
95.74,103.12049868766404,-0.07157159615779618
97.11,101.30049868766405,-0.04136700946146821
95.29,101.34049868766404,-0.059704646868888434
95.33,104.44049868766405,-0.0872314744006496
98.43,106.58049868766405,-0.07647270174208154
100.57,103.40049868766404,-0.027374129947032144
97.39,104.26049868766404,-0.06589742782879038
98.25,104.51049868766404,-0.05990306013536417
98.5,106.20049868766404,-0.07250906335488339
100.19,108.63049868766404,-0.07769916174215763
102.62,105.98049868766404,-0.03170865139602508
99.97,105.08049868766405,-0.04863413051411414
99.07,105.20049868766404,-0.05827442611146971
99.19,102.96049868766404,-0.03662082775164144
96.95,102.18049868766404,-0.05118881542800202
96.17,101.20049868766404,-0.04970824010650088
95.19,98.42049868766404,-0.03282343343855609
92.41,98.28049868766404,-0.05973208078970493
92.27,98.87049868766404,-0.06675903100797831
92.86,98.22049868766405,-0.05457617054776054
92.21,97.74684210526316,-0.056644715941826185
92.31,97.18684210526315,-0.050180065527605455
91.75,96.07684210526315,-0.045035223998334595
90.64,97.44684210526316,-0.0698518490513046
92.01,97.54684210526315,-0.056760854434306784
92.11,97.57684210526315,-0.056026019978856034
92.14,96.27684210526316,-0.042968194789149705
90.84,93.22684210526316,-0.02560252016868869
87.79,91.92684210526316,-0.045001459971029556
86.49,92.92684210526316,-0.06926784510735673
87.49,94.49684210526316,-0.0741489551307758
89.06,96.81684210526316,-0.08011872662433683
91.38,97.84684210526316,-0.06609147486135702
92.41,98.55684210526316,-0.062368496940050644
93.12,97.36684210526316,-0.04361692351767865
91.93,98.93684210526315,-0.0708213639748908
93.5,98.88684210526316,-0.05447481171993507
93.45,97.70684210526316,-0.0435674924451771
92.27,99.48684210526316,-0.07254066922364777
94.05,99.25684210526316,-0.05245826881880078
93.82,99.01684210526315,-0.05248442582867352
93.58,104.18684210526315,-0.10180596600237424
98.75,105.46684210526315,-0.06368676610758184
100.03,106.43684210526315,-0.06019383869851158
101.0,107.34684210526316,-0.05912462798895857
101.91,103.53684210526316,-0.015712688084587256
98.1,101.99684210526316,-0.03820551719867493
96.56,102.53684210526316,-0.05828970331588135
97.1,104.12684210526315,-0.06748348421206929
98.69,102.97684210526316,-0.04162918591814213
97.54,99.80684210526316,-0.022712291637004056
94.37,100.30684210526316,-0.059186810995734085
94.87,101.21684210526315,-0.062705395399143
95.78,104.15684210526315,-0.08042526958332064
98.72,103.52684210526316,-0.04643087732141682
98.09,103.71684210526315,-0.05425196131166832
98.28,105.07684210526315,-0.06468449155004352
99.64,105.04684210526315,-0.05147077243735876
99.61,105.15684210526315,-0.05274827575851604
99.72,105.51684210526315,-0.05493760038307671
100.08,105.28684210526316,-0.04945387287860237
99.85,103.59684210526316,-0.036167532032067795
98.16,102.80684210526316,-0.04519973583572667
97.37,102.74684210526316,-0.052330971882859734
97.31,106.74684210526316,-0.0884039463758326
101.31,105.84684210526316,-0.04286232838908255
100.41,107.12684210526315,-0.06269989830058809
101.69,108.67684210526316,-0.06429007293472688
103.24,110.91684210526316,-0.06921259169980354
105.48,111.31684210526316,-0.052434492345226014
105.88,110.91684210526316,-0.04541097645462222
105.48,111.73684210526316,-0.0559962317475271
106.3,111.18684210526315,-0.04395162244680595
105.75,114.10684210526315,-0.07323699395303573
108.67,113.38684210526316,-0.04159955438995522
107.95,113.20684210526316,-0.046435727801462656
107.77,113.50684210526316,-0.05054181755794929
108.07,112.59684210526316,-0.04020398814587689
107.16,112.59684210526316,-0.048285919956622236
107.16,112.23684210526316,-0.04523329425556866
