date,MCHP,dcf,Deviation
2006-01-10,34.05,35.33136001832446,-0.03626693163410333
2006-01-11,34.58,35.42136001832446,-0.023752899885526646
2006-01-12,34.67,34.781360018324456,-0.00320171546672654
2006-01-13,34.03,34.841360018324465,-0.023287265993570228
2006-01-17,34.09,35.181360018324455,-0.03102097297421158
2006-01-18,34.43,36.881360018324465,-0.06646609607418241
2006-01-19,36.13,35.73136001832445,0.011156585740680347
2006-01-20,34.98,35.951360018324465,-0.02701872802111971
2006-01-23,35.2,36.591360018324465,-0.0380242772509054
2006-01-24,35.84,36.83136001832446,-0.026916193641267405
2006-01-25,36.08,38.091360018324465,-0.05280357585964035
2006-01-26,37.34,37.65136001832446,-0.00826955568598109
2006-01-27,36.9,38.26136001832446,-0.03558054438400693
2006-01-30,37.51,38.26136001832446,-0.019637566933444428
2006-01-31,37.51,38.49136001832446,-0.025495592201919215
2006-02-01,37.74,37.751360018324455,-0.00030091679661181647
2006-02-02,37.0,37.37136001832445,-0.009937021776632249
2006-02-03,36.62,37.81136001832446,-0.031507991718549455
2006-02-06,37.06,37.521360018324465,-0.012295930054218362
2006-02-07,36.77,37.44136001832446,-0.017930973073517653
2006-02-08,36.69,36.851360018324456,-0.004378672001364992
2006-02-09,36.1,36.881360018324465,-0.02118577020848056
2006-02-10,36.13,36.391360018324455,-0.007181925000682821
2006-02-13,35.64,36.87136001832445,-0.033396110632005094
2006-02-14,36.12,36.83136001832446,-0.01931397640409005
2006-02-15,36.08,37.351360018324456,-0.0340378507690412
2006-02-16,36.6,37.461360018324456,-0.022993292766282813
2006-02-17,36.71,37.15136001832446,-0.011880050100635975
2006-02-21,36.4,37.37136001832445,-0.025992097099173384
2006-02-22,36.62,36.62136001832445,-3.713729702481405e-05
2006-02-23,35.87,36.281360018324456,-0.011338053979142337
2006-02-24,35.53,36.321360018324455,-0.02178773090889785
2006-02-27,35.57,35.951360018324465,-0.010607665972304892
2006-02-28,35.2,36.851360018324456,-0.044811372429764074
2006-03-01,36.1,37.271360018324465,-0.031427885050305804
2006-03-02,36.52,37.37136001832445,-0.022781082034665
2006-03-03,36.62,36.841360018324465,-0.006008464894194043
2006-03-06,36.09,36.531360018324456,-0.012081674980155777
2006-03-07,35.78,36.23136001832445,-0.012457716687868436
2006-03-08,35.48,36.001360018324455,-0.014481675638339464
2006-03-09,35.25,35.631360018324465,-0.010702931859135845
2006-03-10,34.88,35.381360018324465,-0.014170173731727687
2006-03-13,34.63,36.01136001832446,-0.03835900720277019
2006-03-14,35.26,36.51136001832446,-0.03427316916423884
2006-03-15,35.76,35.571360018324455,0.005303142235167924
2006-03-16,34.82,35.361360018324454,-0.015309366439636873
2006-03-17,34.61,35.751360018324455,-0.03192493985513978
2006-03-20,35.0,35.83136001832446,-0.02320202241554037
2006-03-21,35.08,35.611360018324454,-0.014921081869690878
2006-03-22,34.86,35.951360018324465,-0.030356571149692146
2006-03-23,35.2,36.611360018324454,-0.038549783936407955
2006-03-24,35.86,36.201360018324465,-0.009429480498845177
2006-03-27,35.45,35.931360018324455,-0.01339665456801431
2006-03-28,35.18,36.141360018324455,-0.026599995623768025
2006-03-29,35.39,36.62136001832445,-0.033624093089615115
2006-03-30,35.87,37.05136001832445,-0.03188439014762723
2006-03-31,36.3,39.75044378022313,-0.08680264802326099
2006-04-03,37.06,39.770443780223125,-0.06815221361877188
2006-04-04,37.08,40.15044378022313,-0.0764734705556489
2006-04-05,37.46,39.76044378022313,-0.05785759819329206
2006-04-06,37.07,39.21044378022313,-0.054588613998363456
2006-04-07,36.52,39.32044378022313,-0.07122106240397152
2006-04-10,36.63,38.79044378022313,-0.05569525815336518
2006-04-11,36.1,38.910443780223126,-0.07222852034526472
2006-04-12,36.22,38.65044378022313,-0.06288268755834447
2006-04-13,35.96,38.020443780223125,-0.05419304919567758
2006-04-17,35.33,38.90044378022313,-0.09178414005750579
2006-04-18,36.21,39.79044378022313,-0.08998250434197719
2006-04-19,37.1,40.37044378022313,-0.08101084541025694
2006-04-20,37.68,39.560443780223125,-0.04753343492984752
2006-04-21,36.87,39.850443780223124,-0.07479072997682035
2006-04-24,37.16,40.770443780223125,-0.08855542018834928
2006-04-25,38.08,39.990443780223124,-0.047772507620130966
2006-04-26,37.3,40.43044378022313,-0.07742788571008496
2006-04-27,37.74,39.950443780223125,-0.05532964270392837
2006-04-28,37.26,39.25044378022313,-0.05071137007694271
2006-05-01,36.56,40.03044378022313,-0.08669511133268237
2006-05-02,37.34,39.89044378022313,-0.06393620974173231
2006-05-03,37.2,40.840443780223126,-0.08913820329214928
2006-05-04,38.15,40.64044378022313,-0.06127993566436041
2006-05-05,37.95,40.26044378022313,-0.05738743946379621
2006-05-08,37.57,39.19044378022313,-0.04134793138119197
2006-05-09,36.5,38.71044378022313,-0.05710200050334813
2006-05-10,36.02,37.64044378022313,-0.04305060242341063
2006-05-11,34.95,37.410443780223126,-0.0657689011837872
2006-05-12,34.72,36.840443780223126,-0.05755749829923151
2006-05-15,34.15,36.96044378022313,-0.07603923256264988
2006-05-16,34.27,36.19044378022313,-0.05306494144933871
2006-05-17,33.5,35.71044378022313,-0.061899084587890285
2006-05-18,33.02,36.57044378022313,-0.09708506141079876
2006-05-19,33.88,37.090443780223126,-0.08655716818182024
2006-05-22,34.4,36.350443780223124,-0.05365667038387811
2006-05-23,33.66,36.57044378022313,-0.07958459016012998
2006-05-24,33.88,36.69044378022313,-0.07659879496300914
2006-05-25,34.0,36.80044378022313,-0.0760980980813093
2006-05-26,34.11,36.04044378022313,-0.053563263315931864
2006-05-30,33.35,36.990443780223124,-0.09841579089595787
2006-05-31,34.3,38.060443780223125,-0.09880189001309336
2006-06-01,35.37,37.520443780223125,-0.05731392178673056
2006-06-02,34.83,36.76044378022313,-0.05251415874532217
2006-06-05,34.07,35.950443780223125,-0.052306552645605575
2006-06-06,33.26,35.82044378022313,-0.0714799569746476
2006-06-07,33.13,35.560443780223125,-0.06834683490577831
2006-06-08,32.87,36.04044378022313,-0.08796905497492469
2006-06-09,33.35,35.22044378022313,-0.05310676355740329
2006-06-12,32.53,34.480443780223126,-0.05656666696795354
2006-06-13,31.79,34.96044378022313,-0.09068659998007889
2006-06-14,32.27,35.87044378022313,-0.1003735499422006
2006-06-15,33.18,35.46044378022313,-0.06430951046063815
2006-06-16,32.77,34.86044378022313,-0.05996606908971902
2006-06-19,32.17,34.51044378022313,-0.06781842027671525
2006-06-20,31.82,35.44044378022313,-0.10215571234588905
2006-06-21,32.75,34.86044378022313,-0.06053978525139769
2006-06-22,32.17,35.160443780223126,-0.08505136621469989
2006-06-23,32.47,35.26044378022313,-0.07913807885164037
2006-06-26,32.57,35.33044378022313,-0.07813215699736942
2006-06-27,32.64,35.76044378022313,-0.08725964922026075
2006-06-28,33.07,36.68044378022313,-0.09842966464243708
2006-06-29,33.99,36.240443780223124,-0.062097577884827615
2006-06-30,33.55,34.35805766312595,-0.023518723644066153
2006-07-03,33.72,33.048057663125945,0.020332279243865825
2006-07-05,32.41,34.98805766312595,-0.07368393204184576
2006-07-06,34.35,35.31805766312595,-0.027409708437524105
2006-07-07,34.68,35.05805766312595,-0.010783759521383662
2006-07-10,34.42,35.48805766312595,-0.030096255852168574
2006-07-11,34.85,34.578057663125946,0.007864592613137322
2006-07-12,33.94,33.76805766312595,0.00509186339911416
2006-07-13,33.13,33.81805766312595,-0.020345865808732766
2006-07-14,33.18,33.508057663125946,-0.00979041120270474
2006-07-17,32.87,33.37805766312595,-0.015221307011139329
2006-07-18,32.74,33.84805766312595,-0.032736225935146246
2006-07-19,33.21,32.88805766312595,0.009789034675496078
2006-07-20,32.25,31.748057663125948,0.015810174663284604
2006-07-21,31.11,32.81805766312595,-0.05204627527500216
2006-07-24,32.18,33.09805766312595,-0.027737508722414983
2006-07-25,32.46,32.48805766312595,-0.0008636300580626699
2006-07-26,31.85,32.59805766312595,-0.02294792134109669
2006-07-27,31.96,33.08805766312595,-0.034092592397258814
2006-07-28,32.45,32.84805766312595,-0.012118149182768656
2006-07-31,32.21,31.928057663125948,0.008830550854324937
2006-08-01,31.29,32.42805766312595,-0.03509484517847139
2006-08-02,31.79,32.94805766312595,-0.03514797973726991
2006-08-03,32.31,32.63805766312595,-0.010051384384205608
2006-08-04,32.0,32.368057663125946,-0.011371014812088687
2006-08-07,31.73,32.09805766312595,-0.011466664649580127
2006-08-08,31.46,32.13805766312595,-0.021098277631878437
2006-08-09,31.5,32.77805766312595,-0.03899125678101767
2006-08-10,32.14,31.898057663125947,0.007584861104371843
2006-08-11,31.26,32.51805766312595,-0.038687970731798416
2006-08-14,31.88,33.45805766312595,-0.04716525026690732
2006-08-15,32.82,34.13805766312595,-0.038609626714341205
2006-08-16,33.5,33.99805766312595,-0.01464959169317892
2006-08-17,33.36,33.92805766312595,-0.016743005708320657
2006-08-18,33.29,33.27805766312595,0.00035886520165751
2006-08-21,32.64,33.758057663125946,-0.033119727274688704
2006-08-22,33.12,33.118057663125946,5.86488765075277e-05
2006-08-23,32.48,33.16805766312595,-0.0207445871601607
2006-08-24,32.53,33.17805766312595,-0.019532718572799257
2006-08-25,32.54,33.828057663125946,-0.03807660717481831
2006-08-28,33.19,34.02805766312595,-0.024628430791514222
2006-08-29,33.39,34.71805766312595,-0.03825264869401024
2006-08-30,34.08,34.798057663125945,-0.02063499262163826
2006-08-31,34.16,34.868057663125946,-0.02030677102713241
2006-09-01,34.23,35.17805766312595,-0.026950256100117698
2006-09-05,34.54,34.40805766312595,0.0038346348452980017
2006-09-06,33.77,33.67805766312595,0.002730036803004987
2006-09-07,33.04,33.62805766312595,-0.017487113559067402
2006-09-08,32.99,34.58805766312595,-0.046202584680828274
2006-09-11,33.95,35.438057663125946,-0.04199038438481628
2006-09-12,34.8,35.51805766312595,-0.020216692870326236
2006-09-13,34.88,35.24805766312595,-0.010441927513951565
2006-09-14,34.61,34.48805766312595,0.0035357844174688235
2006-09-15,33.85,34.76805766312595,-0.02640520422570558
2006-09-18,34.13,34.23805766312595,-0.003156068728814687
2006-09-19,33.6,33.09805766312595,0.01516531096727336
2006-09-20,32.46,32.188057663125946,0.008448547586193289
2006-09-21,31.55,31.81805766312595,-0.008424702285853236
2006-09-22,31.18,32.42805766312595,-0.03848696940443397
2006-09-25,31.79,32.97805766312595,-0.0360257015516825
2006-09-26,32.34,32.95805766312595,-0.01875285459608378
2006-09-27,32.32,33.58805766312595,-0.03775322990820229
2006-09-28,32.95,33.05805766312595,-0.0032687238986359723
2006-09-29,32.42,32.588435170412666,-0.0051685565609970174
2006-10-02,31.97,32.54843517041267,-0.017771520117147777
2006-10-03,31.93,32.85843517041267,-0.028255611248604984
2006-10-04,32.24,33.238435170412664,-0.030038573274996483
2006-10-05,32.62,33.168435170412664,-0.01653485211451544
2006-10-06,32.55,33.098435170412664,-0.016569821732929646
2006-10-09,32.48,32.338435170412666,0.004377602961965543
2006-10-10,31.72,32.93843517041267,-0.03699128887298031
2006-10-11,32.32,32.99843517041267,-0.020559616445720796
2006-10-12,32.38,33.86843517041267,-0.04394756246999432
2006-10-13,33.25,34.13843517041267,-0.026024484308603157
2006-10-16,33.52,33.60843517041267,-0.0026313385304687076
2006-10-17,32.99,32.418435170412664,0.017630858077597455
2006-10-18,31.8,32.558435170412665,-0.02329458299955056
2006-10-19,31.94,32.64843517041267,-0.02169890124028606
2006-10-20,32.03,32.67843517041267,-0.01984290762489649
2006-10-23,32.06,32.018435170412666,0.0012981530598268343
2006-10-24,31.4,32.17843517041267,-0.024191206511136487
2006-10-25,31.56,34.32843517041267,-0.08064553938068098
2006-10-26,33.71,33.02843517041266,0.0206356984843743
2006-10-27,32.41,33.49843517041267,-0.03249211985203504
2006-10-30,32.88,33.54843517041267,-0.019924481336231592
2006-10-31,32.93,32.848435170412664,0.0024830659105734565
2006-11-01,32.23,32.43843517041267,-0.006425561816335246
2006-11-02,31.82,32.68843517041267,-0.02656704629283435
2006-11-03,32.07,33.268435170412666,-0.036023190278528516
2006-11-06,32.65,33.628435170412665,-0.029095471301427756
2006-11-07,33.01,33.81843517041267,-0.023905161972720745
2006-11-08,33.2,33.348435170412664,-0.004451038546610886
2006-11-09,32.73,33.918435170412664,-0.03503803062970745
2006-11-10,33.3,34.628435170412665,-0.038362552736651345
2006-11-13,34.01,35.448435170412665,-0.04057824170510271
2006-11-14,34.83,35.39843517041267,-0.01605820052994289
2006-11-15,34.78,35.348435170412664,-0.016080914690346892
2006-11-16,34.73,35.268435170412666,-0.015266772336538836
2006-11-17,34.65,35.418435170412664,-0.021695909678544734
2006-11-20,34.8,35.11843517041267,-0.009067464676813186
2006-11-21,34.5,35.24843517041267,-0.02123314600475945
2006-11-22,34.63,35.24843517041267,-0.01754503901869031
2006-11-24,34.63,34.31843517041267,0.009078643243499274
2006-11-27,33.7,34.878435170412665,-0.03378692778660919
2006-11-28,34.26,34.52843517041266,-0.0077743219201166225
2006-11-29,33.91,34.70843517041267,-0.023004067065901634
2006-11-30,34.09,34.75843517041267,-0.01923087639404586
2006-12-01,34.14,35.00843517041267,-0.024806454963934632
2006-12-04,34.39,35.04843517041267,-0.018786435605790075
2006-12-05,34.43,34.64843517041267,-0.00630433003217401
2006-12-06,34.03,34.448435170412665,-0.012146710535404948
2006-12-07,33.83,34.74843517041267,-0.026430979291829915
2006-12-08,34.13,34.448435170412665,-0.009243821057107526
2006-12-11,33.83,34.488435170412664,-0.019091477104114407
2006-12-12,33.87,34.158435170412666,-0.008444039341196308
2006-12-13,33.54,34.52843517041266,-0.02862670044368687
2006-12-14,33.91,34.808435170412665,-0.025810846308205848
2006-12-15,34.19,34.10843517041267,0.0023913389511953653
2006-12-18,33.49,33.908435170412666,-0.01234014982731424
2006-12-19,33.29,34.21843517041267,-0.027132601645543653
2006-12-20,33.6,33.988435170412664,-0.011428451132425188
2006-12-21,33.37,33.348435170412664,0.000646651918662311
2006-12-22,32.73,33.738435170412664,-0.02988980269295438
2006-12-26,33.12,33.628435170412665,-0.015119203966410089
2006-12-27,33.01,33.42843517041267,-0.012517342444525403
2006-12-28,32.81,33.31843517041267,-0.015259875435691739
2006-12-29,32.7,33.92423512252858,-0.036087331611364126
2007-01-03,33.21,34.43423512252858,-0.035552847861215375
2007-01-04,33.72,34.24423512252858,-0.015308711689801968
2007-01-05,33.53,34.74423512252858,-0.0349478156087325
2007-01-08,34.03,35.31423512252858,-0.03636593339973848
2007-01-09,34.6,35.86423512252858,-0.03525058092579891
2007-01-10,35.15,36.58423512252857,-0.039203638335611024
2007-01-11,35.87,36.57423512252858,-0.019254951475247473
2007-01-12,35.86,36.68423512252858,-0.022468374215124265
2007-01-16,35.97,36.50423512252858,-0.014634880603178968
2007-01-17,35.79,35.36423512252858,0.012039419939276153
2007-01-18,34.65,35.544235122528576,-0.025158372924496963
2007-01-19,34.83,35.17423512252858,-0.009786570236124392
2007-01-22,34.46,35.35423512252858,-0.02529357853251224
2007-01-23,34.64,35.874235122528574,-0.03440450000712325
2007-01-24,35.16,35.60423512252858,-0.01247703035888259
2007-01-25,34.89,35.794235122528576,-0.025262032263945744
2007-01-26,35.08,35.70423512252857,-0.017483503578394677
2007-01-29,34.99,35.31423512252858,-0.009181428435405481
2007-01-30,34.6,35.474235122528576,-0.024644227550191022
2007-01-31,34.76,36.514235122528575,-0.04804249949757944
2007-02-01,35.8,36.294235122528576,-0.013617455247646126
2007-02-02,35.58,35.89423512252858,-0.008754473286752162
2007-02-05,35.18,35.84423512252858,-0.01853115627263313
2007-02-06,35.13,36.41423512252858,-0.035267392496569405
2007-02-07,35.7,36.36423512252858,-0.018266165101244347
2007-02-08,35.65,36.124235122528574,-0.013127893806471835
2007-02-09,35.41,36.014235122528575,-0.01677767472980707
2007-02-12,35.3,36.21423512252858,-0.025245186580230783
2007-02-13,35.5,36.90423512252857,-0.03805078517048954
2007-02-14,36.19,36.81423512252858,-0.016956351814751636
2007-02-15,36.1,36.73423512252858,-0.0172655050639563
2007-02-16,36.02,36.96423512252858,-0.025544560015881235
2007-02-20,36.25,36.75423512252858,-0.013719102597227084
2007-02-21,36.04,37.96423512252858,-0.050685470583515246
2007-02-22,37.25,38.20423512252857,-0.02497720787939217
2007-02-23,37.49,37.89423512252858,-0.010667456968626143
2007-02-26,37.18,36.764235122528575,0.011308949474557517
2007-02-27,36.05,36.31423512252858,-0.007276351040770179
2007-02-28,35.6,36.07423512252858,-0.013146089471275157
2007-03-01,35.36,35.88423512252857,-0.014609064976264463
2007-03-02,35.17,36.15423512252857,-0.027223231778875756
2007-03-05,35.44,37.06423512252858,-0.04382216757364921
2007-03-06,36.35,36.96423512252858,-0.01661701156516615
2007-03-07,36.25,37.40423512252857,-0.03085840730996192
2007-03-08,36.69,37.67423512252858,-0.026124886658681623
2007-03-09,36.96,37.71423512252858,-0.019998685379092662
2007-03-12,37.0,37.24423512252858,-0.0065576624603801426
2007-03-13,36.53,37.27423512252858,-0.01996647604121493
2007-03-14,36.56,37.46423512252858,-0.024135955787465857
2007-03-15,36.75,37.15423512252857,-0.010879920450399982
2007-03-16,36.44,36.77423512252858,-0.009088839547986227
2007-03-19,36.06,36.874235122528574,-0.02208141049768131
2007-03-20,36.16,37.624235122528574,-0.03891733925646834
2007-03-21,36.91,37.41423512252858,-0.013477092899995324
2007-03-22,36.7,37.224235122528576,-0.014083167076582859
2007-03-23,36.51,37.34423512252858,-0.022339060360760055
2007-03-26,36.63,37.02423512252858,-0.010648028817445865
2007-03-27,36.31,36.624235122528574,-0.00857997775181596
2007-03-28,35.91,36.06423512252858,-0.004276678044177751
2007-03-29,35.35,36.24423512252858,-0.024672478795744857
2007-03-30,35.53,36.24868134266447,-0.019826413431999312
2007-04-02,35.47,36.36868134266447,-0.024710308691072158
