ADSK,dcf,Deviation
166.65,169.09751027866605,-0.014473958100463147
165.05,170.37751027866605,-0.03126885860670503
166.33,170.78751027866605,-0.026099743894579475
166.74,171.10751027866607,-0.02552494786203785
167.06,174.50751027866605,-0.042677305216109795
170.46,175.92751027866606,-0.031078199594853695
171.88,175.91751027866607,-0.022951156324747757
171.87,176.81751027866605,-0.027980884194493627
172.77,176.71751027866605,-0.022337969069625374
172.67,172.07751027866607,0.0034431560543526363
168.03,173.24751027866606,-0.03011593223056286
169.2,176.19751027866604,-0.03971401336828828
172.15,179.32751027866607,-0.04002459113781576
175.28,180.35751027866607,-0.028152474886246392
176.31,179.36751027866606,-0.01704606522059593
175.32,181.03751027866605,-0.03158190957147633
176.99,180.72751027866605,-0.020680361683194315
176.68,182.25751027866605,-0.030602361845820214
178.21,177.99185792349726,0.0012255733439026084
173.97,177.38185792349728,-0.01923453707970957
173.36,180.72185792349725,-0.04073584683161924
176.7,179.30185792349727,-0.01451104831611627
175.28,174.74185792349726,0.0030796403500432667
170.72,175.53185792349726,-0.02741301767337545
171.51,175.44185792349728,-0.022411173536544537
171.42,177.79185792349728,-0.03583886235239786
173.77,168.95185792349727,0.02851784014523484
164.93,173.98185792349727,-0.05202759662146794
169.96,177.34185792349726,-0.04162501740949209
173.32,180.70185792349727,-0.040851035004977665
176.68,178.35185792349728,-0.009373930515567674
174.33,174.63185792349728,-0.0017285386932635038
170.61,178.25185792349725,-0.042871126351889166
174.23,178.05185792349727,-0.02146485842983681
174.03,173.56185792349726,0.0026972635699087366
169.54,165.24185792349726,0.02601121852849575
161.22,165.11185792349727,-0.023571038279397993
161.09,165.54185792349728,-0.02689264201417041
161.52,166.64185792349727,-0.030735722628876472
162.62,164.93185792349726,-0.014017048935261456
160.91,158.84185792349726,0.013020132750517277
154.82,163.93185792349726,-0.055583204136864794
159.91,165.33185792349727,-0.03279378815186418
161.31,165.18185792349726,-0.023439970782326958
161.16,169.32185792349728,-0.048203215010698464
165.3,169.14185792349727,-0.02271382123066734
165.12,167.22185792349725,-0.012569277423402636
163.2,167.79185792349728,-0.02736639298428234
163.77,166.34185792349726,-0.01546127929315344
162.32,162.18185792349726,0.0008517726845125306
158.16,161.40185792349726,-0.020085629528712512
157.38,165.92185792349727,-0.05148120947051915
161.9,169.65185792349726,-0.04569273816613828
165.63,173.47185792349725,-0.04520536078512283
169.45,174.91185792349728,-0.031226344447648602
170.89,172.52185792349727,-0.009458847378173374
168.5,167.18185792349726,0.007884480366918245
163.16,166.50185792349725,-0.02007099479354002
162.48,169.27185792349727,-0.040123963940697505
165.25,166.92185792349727,-0.010015811855290435
162.9,173.31185792349726,-0.06007585429090034
169.29,174.12185792349726,-0.027749864268162172
170.1,176.02185792349727,-0.033642741835340884
172.0,176.25185792349725,-0.02412376228875157
172.23,173.89185792349727,-0.009556847245995814
169.87,175.37185792349726,-0.031372524580867145
171.35,176.76185792349727,-0.030616661236043008
172.74,177.35185792349728,-0.026004001184394943
173.33,178.21185792349726,-0.027393563932165077
174.19,177.73185792349727,-0.019928098231110747
173.71,175.03185792349726,-0.00755209902459586
171.01,175.64185792349727,-0.026371036939923154
171.62,176.40185792349726,-0.027107752604119795
172.38,173.33185792349727,-0.0054915347640096535
169.31,174.38185792349728,-0.029084779712132303
170.36,173.76185792349727,-0.01957770228835265
169.74,177.53185792349726,-0.04388991370131967
173.51,173.94185792349728,-0.0024827717068954813
169.92,172.01185792349727,-0.012161126266234779
167.99,166.79185792349728,0.007183456623238049
162.77,164.31185792349726,-0.009383728861584228
160.29,160.19185792349728,0.0006126533381589638
156.17,157.62609536662168,-0.009237654229999004
153.47,151.91609536662168,0.010228703085267243
147.76,147.72609536662168,0.00022951011663963072
143.57,147.82609536662167,-0.028791231724454303
143.67,148.32609536662167,-0.03139093869566978
144.17,156.2460953666217,-0.07728894177026246
152.09,155.4960953666217,-0.02190470029868563
151.34,153.0260953666217,-0.01101835188686029
148.87,155.9660953666217,-0.045497679158673865
151.81,151.07609536662167,0.004857847507888868
146.92,147.07609536662167,-0.001061323842141637
142.92,148.28609536662168,-0.03618744800956952
144.13,150.3360953666217,-0.04128147236687907
146.18,150.7160953666217,-0.030096953849470975
146.56,150.10609536662167,-0.02362392651651235
145.95,149.3660953666217,-0.022870621061873764
145.21,148.1460953666217,-0.01981891834108518
143.99,151.9560953666217,-0.05242366452890246
147.8,154.3660953666217,-0.04253586482852412
150.21,144.2360953666217,0.04141754266290798
140.08,146.78609536662168,-0.045686175859315004
142.63,146.97609536662168,-0.02957008318788612
142.82,145.3060953666217,-0.017109367369269934
141.15,148.4960953666217,-0.04946995642198482
144.34,152.37609536662168,-0.05273855684047146
148.22,154.50609536662168,-0.040685096285073
150.35,155.1760953666217,-0.031100765586474455
151.02,152.2060953666217,-0.007792692952044544
148.05,158.82609536662167,-0.06784839318593694
154.67,159.84609536662168,-0.03238174416928885
155.69,157.63609536662167,-0.012345493347164838
153.48,158.0260953666217,-0.028768004145611092
153.87,157.82609536662167,-0.025066167653909677
153.67,155.26609536662167,-0.010279741773971396
151.11,157.53609536662168,-0.04079125708725173
153.38,157.4960953666217,-0.026134586746675792
153.34,156.5260953666217,-0.020355042775194065
152.37,153.28609536662168,-0.005976376163999819
149.13,151.5860953666217,-0.016202642865636552
147.43,153.22609536662168,-0.03782707738361046
149.07,149.34609536662168,-0.0018486949119354001
145.19,151.85609536662167,-0.04389745008606949
147.7,149.8660953666217,-0.014453538415895362
145.71,146.9960953666217,-0.008749180469141304
142.84,148.9260953666217,-0.040866547609665904
144.77,151.04609536662167,-0.04155086135386832
146.89,151.7160953666217,-0.03181004200615267
147.56,149.8060953666217,-0.014993350978975806
145.65,152.5260953666217,-0.04508143573789025
148.37,148.88609536662167,-0.003466377201650883
144.73,154.47609536662168,-0.06309128505281714
150.32,154.4260953666217,-0.02658938799736832
150.27,154.15609536662168,-0.025208833665510078
150.0,149.53609536662168,0.003102292006762264
145.38,148.4260953666217,-0.02052264030187989
144.27,143.82609536662167,0.003086398419193559
139.67,145.6460953666217,-0.04103162087235246
141.49,144.22609536662168,-0.018970875968502998
140.07,146.0860953666217,-0.041181847947428074
141.93,149.5260953666217,-0.05080113506606909
145.37,149.69609536662168,-0.02889918642184086
145.54,151.1460953666217,-0.03709057354755674
146.99,149.7460953666217,-0.018405123418236413
145.59,152.9360953666217,-0.04803375781898622
148.78,151.51609536662167,-0.018058116928113654
147.36,154.55526789734353,-0.04655465967114525
150.25,155.57526789734354,-0.03422952741342811
151.27,156.03526789734354,-0.030539684787663668
151.73,155.81526789734355,-0.026218662345945942
151.51,156.12526789734355,-0.029561312909184068
151.82,157.26526789734353,-0.03462473291240631
152.96,157.22526789734354,-0.02712838689598185
152.92,162.36526789734353,-0.058172957921735935
158.06,163.51526789734353,-0.033362437449990345
159.21,162.44526789734354,-0.01991604888969767
158.14,166.05526789734353,-0.04766646669852603
161.75,166.74526789734355,-0.02995747921565539
162.44,168.83526789734353,-0.03787874403843172
164.53,169.63526789734354,-0.030095557136344042
165.33,169.35526789734354,-0.023768188302140558
165.05,171.31526789734355,-0.036571567579708364
167.01,173.18526789734355,-0.035657004618914745
168.88,175.10526789734354,-0.03555157404512321
170.8,184.48526789734353,-0.07418081700138068
180.18,185.20526789734353,-0.02713350410814963
180.9,179.93526789734355,0.005361550928453029
175.63,179.70526789734353,-0.02267750937424673
175.4,180.70526789734353,-0.02935867868753772
176.4,180.93526789734355,-0.02506569310697737
176.63,183.62526789734355,-0.03809534481525867
179.32,183.13526789734354,-0.02083305930719037
178.83,182.76526789734353,-0.021531814784162995
178.46,183.94526789734354,-0.029820108774990417
179.64,182.20526789734353,-0.014078999619203336
177.9,183.71526789734355,-0.03165369957489328
179.41,188.67526789734353,-0.0491069550376082
184.37,185.79526789734354,-0.007671174370980305
181.49,188.05526789734353,-0.03491137456956217
183.75,188.08526789734353,-0.023049481470870492
183.78,187.14526789734353,-0.01798211589934251
182.84,187.22526789734354,-0.02342241486201535
182.92,188.21526789734355,-0.02813410387212434
183.91,188.54526789734354,-0.024584376733693958
184.24,189.68526789734355,-0.028706857194046753
185.38,187.60526789734354,-0.011861436100830569
183.3,187.76526789734353,-0.02378111749498213
183.46,192.13526789734354,-0.045151876551777326
187.83,189.25526789734354,-0.00753092853466375
184.95,191.42526789734353,-0.0338266100837642
187.12,191.80526789734353,-0.024427211769027846
187.5,194.25526789734354,-0.034775210837079795
189.95,196.24526789734355,-0.03207857170159456
191.94,196.66526789734354,-0.02402695680769651
192.36,196.75526789734354,-0.022338755878377525
192.45,195.41526789734354,-0.015174187407410167
191.11,195.09526789734355,-0.020427291447379092
190.79,196.80526789734353,-0.030564567511887852
192.5,197.65526789734355,-0.02608211737630517
193.35,200.14526789734353,-0.033951679041589355
195.84,199.03526789734354,-0.016053777459136387
194.73,202.90526789734355,-0.04029105790136356
198.6,203.49526789734355,-0.024055929889303607
199.19,200.17526789734353,-0.004922026120873335
195.87,204.33526789734353,-0.04142832504859817
200.03,204.04526789734354,-0.019678319123595855
199.74,203.29526789734354,-0.017488197999467436
198.99,201.15526789734355,-0.010764162032527835
196.85,207.2361797752809,-0.050117599091738185
199.26,211.9161797752809,-0.05972257422109872
203.94,210.0561797752809,-0.02911687617009895
202.08,213.9761797752809,-0.055595813458181875
206.0,214.9861797752809,-0.04179887183759401
207.01,214.0761797752809,-0.03300778154159134
206.1,213.7761797752809,-0.03590755426235992
205.8,215.0861797752809,-0.04317422804655768
207.11,215.4861797752809,-0.038871076483958045
207.51,216.9261797752809,-0.043407300054955855
208.95,215.03617977528089,-0.028303050126918805
207.06,218.7361797752809,-0.0533801942928529
210.76,214.6461797752809,-0.01810504980498351
206.67,209.8861797752809,-0.015323447111784017
201.91,202.3461797752809,-0.002155611614537478
194.37,194.7061797752809,-0.0017266004379978828
186.73,198.6461797752809,-0.059986956652079204
190.67,188.6261797752809,0.01083529458717769
180.65,198.8561797752809,-0.09155450836808265
190.88,198.8061797752809,-0.03986888025432711
190.83,188.5261797752809,0.012220160762103305
180.55,199.3961797752809,-0.09451625300204092
191.42,192.0161797752809,-0.0031048413523205864
184.04,181.3961797752809,0.014574839602434553
173.42,168.0261797752809,0.03210107039232102
160.05,172.4561797752809,-0.07193815722606622
164.48,162.3761797752809,0.012956458438858842
154.4,143.9761797752809,0.07239961666567818
136.0,166.0061797752809,-0.18075339012017289
158.03,156.0561797752809,0.012648138814889576
148.08,162.8961797752809,-0.090954740594409
154.92,149.7961797752809,0.03420527968340492
141.82,157.2061797752809,-0.0978726141508861
149.23,155.9961797752809,-0.0433740094470767
148.02,152.11617977528087,-0.02692796901244887
144.14,157.9361797752809,-0.08735287756681698
149.96,157.9661797752809,-0.05068287266723992
149.99,168.8561797752809,-0.111729282282642
160.88,149.5461797752809,0.07578809596975411
141.57,163.8861797752809,-0.1361687715576788
155.91,164.0761797752809,-0.049770660107185116
156.1,147.1961797752809,0.06048947899539403
139.22,145.02617977528092,-0.040035390743089594
137.05,146.9761797752809,-0.06753597617285689
139.0,160.2961797752809,-0.1328551922144121
152.32,156.6761797752809,-0.027803714524626044
148.7,167.1861797752809,-0.11057241573513221
159.21,172.8761797752809,-0.07905183810196026
164.9,168.8961797752809,-0.023660569354486682
160.92,180.1961797752809,-0.10697329876426831
172.22,177.1161797752809,-0.027643887653251098
169.14,178.9761797752809,-0.05495803848104841
171.0,188.9161797752809,-0.09483666140503433
180.94,185.8461797752809,-0.026399142458635838
177.87,177.9961797752809,-0.000708890356187375
170.02,183.3461797752809,-0.07268316030153543
175.37,183.5261797752809,-0.0444415057582942
175.55,188.3261797752809,-0.06784069952741567
180.35,190.4861797752809,-0.05321215317163008
182.51,185.28617977528089,-0.014983199387282431
177.31,195.8761797752809,-0.09478528627922467
187.9,193.40971079981924,-0.028487250081883575
187.13,181.17971079981925,0.03284191797146141
174.9,184.07971079981925,-0.049868129192151334
177.8,186.76971079981925,-0.048025510996443255
180.49,187.50971079981926,-0.03743651872682652
181.23,190.27971079981924,-0.047560040751480126
184.0,190.56971079981926,-0.03447405556867489
184.29,190.67971079981925,-0.033510176688527404
184.4,187.24971079981924,-0.01521877276951178
180.97,183.13971079981926,-0.011847298384078275
176.86,184.14971079981925,-0.03958578467572804
177.87,186.99971079981924,-0.048822058391269185
180.72,196.37971079981924,-0.07974199949699512
190.1,200.98971079981925,-0.054180439170167904
194.71,202.91971079981926,-0.04045792677044635
196.64,201.02971079981924,-0.021836129507197266
194.75,202.05971079981924,-0.03617599357578505
195.78,205.80971079981924,-0.0487329327699928
199.53,206.08971079981924,-0.03182939494825565
199.81,208.90971079981924,-0.04355810347436995
202.63,216.65971079981924,-0.06475459026520103
210.38,225.56971079981926,-0.06733931938805071
219.29,225.36971079981925,-0.026976610025556846
219.09,232.66971079981926,-0.05836475557191345
226.39,231.47971079981926,-0.02198771884686168
225.2,239.98971079981925,-0.06162643702735937
233.71,242.86971079981925,-0.03771450449565927
233.51,,
234.15,,
236.59,235.27971079981924,0.005569070089922024
219.1,,
222.96,,
229.0,247.20971079981925,-0.07366098500299112
240.929993,243.31971079981926,-0.009821307907871502
237.039993,244.34971079981926,-0.029914984453604077
238.070007,244.09971079981926,-0.02470180640551467
237.820007,247.15971079981924,-0.03778813209319409
240.880005,247.89971079981925,-0.028316716373613215
241.619995,239.71971079981924,0.007927108679718131
233.440002,240.74971079981924,-0.030362274478066498
234.470001,239.01971079981925,-0.01903487283368721
232.740005,238.44971079981926,-0.023945115222272606
232.169998,245.46971079981924,-0.05418066757191553
239.190002,247.49971079981924,-0.033574620240830244
241.220001,246.42971079981925,-0.021140753616560537
240.149994,250.63971079981926,-0.04185177506926341
244.360001,245.21971079981924,-0.0035058755962771304
238.940002,250.17971079981925,-0.044926540061486775
243.899994,254.47971079981926,-0.04157391081028683
248.199997,250.51971579981924,-0.0092596257041615
244.240005,238.13971179981925,0.025616446555997596
231.860001,240.87971679981928,-0.037444895401114286
234.600006,241.85971279981925,-0.030016188788861697
235.580002,240.30970979981927,-0.019681717412746935
234.029999,243.97970779981924,-0.04078088661366375
237.699997,252.31970379981925,-0.05794120149815163
246.039993,245.96971279981923,0.0002857270489964314
239.690002,247.01971579981924,-0.029672586158098868
240.740005,243.61970679981926,-0.011820479704400477
237.339996,239.15971579981925,-0.007608805662498663
232.880005,245.96971279981923,-0.05321674628482487
239.690002,240.85971279981925,-0.004856398715344379
234.580002,244.88971179981925,-0.042099399456383635
238.610001,242.37971679981928,-0.015552934253705186
