date,URI,dcf,Deviation
2016-09-30,78.49,82.28123668532226,-0.04607656420894024
2016-10-03,78.93,82.51123668532226,-0.04340301793051793
2016-10-04,79.16,83.93123668532226,-0.056846972280543695
2016-10-05,80.58,86.56123668532226,-0.0690983275466126
2016-10-06,83.21,84.11123668532225,-0.010714819099545192
2016-10-07,80.76,84.63123668532226,-0.04574240950438169
2016-10-10,81.28,82.85123668532226,-0.018964553194178446
2016-10-11,79.5,83.53123668532226,-0.04826022988871426
2016-10-12,80.18,81.56123668532226,-0.016934964959534726
2016-10-13,78.21,78.62123668532226,-0.0052306056564362935
2016-10-14,75.27,79.05123668532227,-0.04783273284356282
2016-10-17,75.7,79.79123668532226,-0.05127426087475151
2016-10-18,76.44,78.93123668532226,-0.03156211393537589
2016-10-19,75.58,82.48123668532226,-0.08367038326124365
2016-10-20,79.13,82.53123668532226,-0.041211507568832406
2016-10-21,79.18,79.92123668532226,-0.009274589784449394
2016-10-24,76.57,79.84123668532226,-0.04097176873919384
2016-10-25,76.49,79.54123668532226,-0.03836043808815093
2016-10-26,76.19,79.62123668532226,-0.04309449122076736
2016-10-27,76.27,78.74123668532226,-0.031384275753735036
2016-10-28,75.39,79.01123668532226,-0.045831920081754296
2016-10-31,75.66,76.38123668532226,-0.009442589785416011
2016-11-01,73.03,74.27123668532226,-0.01671221243536347
2016-11-02,70.92,75.64123668532226,-0.06241617525323173
2016-11-03,72.29,75.51123668532226,-0.04265903760451051
2016-11-04,72.16,79.46123668532226,-0.09188425690171664
2016-11-07,76.11,79.22123668532225,-0.03927276088456577
2016-11-08,75.87,92.21123668532226,-0.177215242661672
2016-11-09,88.86,92.85123668532226,-0.04298528299465498
2016-11-10,89.5,94.55123668532227,-0.053423274643497054
2016-11-11,91.2,98.04123668532226,-0.0697791757490801
2016-11-14,94.69,97.49123668532226,-0.028733215215681063
2016-11-15,94.14,95.47123668532225,-0.01394385085541594
2016-11-16,92.12,95.58123668532227,-0.03621251205105802
2016-11-17,92.23,94.30123668532227,-0.021964045839969804
2016-11-18,90.95,97.21123668532226,-0.06440856940839257
2016-11-21,93.86,97.41123668532227,-0.03645612976657098
2016-11-22,94.06,100.70123668532226,-0.06594990194683725
2016-11-23,97.35,101.47123668532225,-0.04061482662424665
2016-11-25,98.12,99.54123668532226,-0.014277868475907951
2016-11-28,96.19,99.65123668532226,-0.0347335045750824
2016-11-29,96.3,104.46123668532226,-0.07812693918134506
2016-11-30,101.11,107.64123668532226,-0.06067597220585297
2016-12-01,104.29,108.20123668532226,-0.03614780020211006
2016-12-02,104.85,108.66123668532227,-0.03507448287524495
2016-12-05,105.31,110.52123668532226,-0.04715145108410046
2016-12-06,107.17,112.47123668532225,-0.047134154843111786
2016-12-07,109.12,111.65123668532226,-0.02267092385600966
2016-12-08,108.3,111.35123668532226,-0.027401911071226248
2016-12-09,108.0,110.38123668532226,-0.021572839341443162
2016-12-12,107.03,109.65123668532226,-0.023905217711722604
2016-12-13,106.3,108.40123668532226,-0.019383881121411317
2016-12-14,105.05,110.49123668532226,-0.049245866446574804
2016-12-15,107.14,109.06123668532226,-0.017616127816940663
2016-12-16,105.71,109.62123668532226,-0.03567955264498457
2016-12-19,106.27,110.60123668532226,-0.03916083413827742
2016-12-20,107.25,111.83123668532227,-0.040965626609435035
2016-12-21,108.48,110.21123668532226,-0.015708350050234188
2016-12-22,106.86,111.41123668532227,-0.040850786875089584
2016-12-23,108.06,111.93123668532226,-0.034585847525348545
2016-12-27,108.58,109.56123668532226,-0.008956057041785037
2016-12-28,106.21,110.05123668532227,-0.03490407560167463
2016-12-29,106.7,108.93123668532226,-0.02048298314805508
2016-12-30,105.58,112.86454286528054,-0.06454235032853195
2017-01-03,109.31,113.42454286528054,-0.036275595751508294
2017-01-04,109.87,113.70454286528054,-0.03372374373664022
2017-01-05,110.15,112.93454286528055,-0.024656254805956235
2017-01-06,109.38,109.71454286528055,-0.003049211677355723
2017-01-09,106.16,112.45454286528054,-0.05597410922581714
2017-01-10,108.9,112.81454286528054,-0.03469892059887314
2017-01-11,109.26,110.09454286528054,-0.007580238253059868
2017-01-12,106.54,110.60454286528055,-0.036748426059056816
2017-01-13,107.05,110.78454286528054,-0.03370996321952546
2017-01-17,107.23,114.57454286528055,-0.06410274640079894
2017-01-18,111.02,114.00454286528054,-0.026179157341189363
2017-01-19,110.45,114.74454286528055,-0.037426990060195675
2017-01-20,111.19,113.66454286528055,-0.02177057860702858
2017-01-23,110.11,117.16454286528055,-0.06021056108580636
2017-01-24,113.61,117.81454286528054,-0.03568780867815602
2017-01-25,114.26,130.61454286528055,-0.1252122658512006
2017-01-26,127.06,131.81454286528054,-0.03606994161592525
2017-01-27,128.26,132.32454286528053,-0.030716470106521787
2017-01-30,128.77,130.06454286528054,-0.009953080499590206
2017-01-31,126.51,133.44454286528054,-0.05196572835714475
2017-02-01,129.89,130.64454286528056,-0.0057755406290384
2017-02-02,127.09,132.20454286528056,-0.038686589389688275
2017-02-03,128.65,129.86454286528055,-0.009352382401565107
2017-02-06,126.31,129.79454286528053,-0.026846605322207506
2017-02-07,126.24,128.20454286528056,-0.015323504310958302
2017-02-08,124.65,128.99454286528055,-0.03368005164232335
2017-02-09,125.44,130.67454286528056,-0.04005786246122267
2017-02-10,127.12,131.33454286528055,-0.0320901323698497
2017-02-13,127.78,132.34454286528054,-0.03448984571979663
2017-02-14,128.79,132.73454286528056,-0.029717530795914215
2017-02-15,129.18,131.41454286528054,-0.017003771550392788
2017-02-16,127.86,129.58454286528055,-0.013308245159096121
2017-02-17,126.03,132.48454286528056,-0.04871921452636163
2017-02-21,128.93,131.61454286528055,-0.020397007859750182
2017-02-22,128.06,124.45454286528054,0.02897007253983719
2017-02-23,120.9,127.70454286528054,-0.05328348320747567
2017-02-24,124.15,131.76454286528056,-0.057789012883882274
2017-02-27,128.21,131.58454286528055,-0.025645435184096677
2017-02-28,128.03,136.91454286528054,-0.06489115531008738
2017-03-01,133.36,132.56454286528054,0.006000527120799237
2017-03-02,129.01,132.27454286528055,-0.024680054034323495
2017-03-03,128.72,133.33454286528055,-0.03460875753661996
2017-03-06,129.78,131.70454286528056,-0.014612577694067541
2017-03-07,128.15,127.85454286528055,0.0023108849173296697
2017-03-08,124.3,125.53454286528054,-0.009834288133788172
2017-03-09,121.98,126.50454286528054,-0.03576585285240619
2017-03-10,122.95,127.75454286528054,-0.037607608759142264
2017-03-13,124.2,125.67454286528054,-0.01173302748243299
2017-03-14,122.12,129.90454286528055,-0.05992510110561433
2017-03-15,126.35,128.83454286528055,-0.01928475710026456
2017-03-16,125.28,128.74454286528055,-0.026910211401394157
2017-03-17,125.19,128.54454286528053,-0.0260963459864354
2017-03-20,124.99,123.56454286528054,0.011536134085597727
2017-03-21,120.01,123.93454286528055,-0.03166625522269928
2017-03-22,120.38,124.37454286528055,-0.03211704560480144
2017-03-23,120.82,124.24454286528055,-0.027562923781641047
2017-03-24,120.69,123.11454286528054,-0.019693391283056028
2017-03-27,119.56,126.79454286528055,-0.05705721004860009
2017-03-28,123.24,127.19454286528055,-0.031090507314209703
2017-03-29,123.64,127.72454286528054,-0.03197931089554784
2017-03-30,124.17,128.60454286528054,-0.03448200791729361
2017-03-31,125.05,127.7771988943158,-0.02134339238858618
2017-04-03,123.83,127.7171988943158,-0.03043598613161258
2017-04-04,123.77,125.0071988943158,-0.009897021173650766
2017-04-05,121.06,127.9471988943158,-0.053828446060820934
2017-04-06,124.0,127.3571988943158,-0.026360495703911413
2017-04-07,123.41,129.9071988943158,-0.05001415587138869
2017-04-10,125.96,129.8771988943158,-0.03016078978961756
2017-04-11,125.93,125.0771988943158,0.006818197986707242
2017-04-12,121.13,123.2371988943158,-0.01709872435613269
2017-04-13,119.29,124.89719889431579,-0.04489451279896539
2017-04-17,120.95,123.8071988943158,-0.023077809043678954
2017-04-18,119.86,123.39719889431579,-0.028665147394028367
2017-04-19,119.45,117.1871988943158,0.019309285715796376
2017-04-20,113.24,115.4071988943158,-0.018778714976874333
2017-04-21,111.46,117.5071988943158,-0.0514623695502654
2017-04-24,113.56,117.2471988943158,-0.03144807662005955
2017-04-25,113.3,117.3471988943158,-0.03448909673558331
2017-04-26,113.4,113.4671988943158,-0.000592231895830797
2017-04-27,109.52,113.6071988943158,-0.03597658365046008
2017-04-28,109.66,112.8271988943158,-0.028071235706937037
2017-05-01,108.88,112.5671988943158,-0.03275553563145461
2017-05-02,108.62,111.64719889431579,-0.027113970832186363
2017-05-03,107.7,111.3071988943158,-0.0324075974433673
2017-05-04,107.36,112.9071988943158,-0.04913060414781989
2017-05-05,108.96,115.6271988943158,-0.05766116413846256
2017-05-08,111.68,115.64719889431579,-0.034304323254220837
2017-05-09,111.7,118.1771988943158,-0.05480920985534832
2017-05-10,114.23,118.3771988943158,-0.03503376438243233
2017-05-11,114.43,116.1071988943158,-0.014445261881155469
2017-05-12,112.16,117.7771988943158,-0.04769343257480807
2017-05-15,113.83,115.6671988943158,-0.015883490841638204
2017-05-16,111.72,109.0471988943158,0.02451049758989754
2017-05-17,105.1,110.4471988943158,-0.04841407430742006
2017-05-18,106.5,114.0471988943158,-0.06617610048721645
2017-05-19,110.1,114.5471988943158,-0.038824161020462045
2017-05-22,110.6,115.2471988943158,-0.040323747031608015
2017-05-23,111.3,114.7571988943158,-0.030126204958171532
2017-05-24,110.81,115.3471988943158,-0.039335145870970756
2017-05-25,111.4,115.1171988943158,-0.03229056066355818
2017-05-26,111.17,114.5971988943158,-0.029906480501992294
2017-05-30,110.65,112.6771988943158,-0.017991207752840688
2017-05-31,108.73,113.9171988943158,-0.04553481778575075
2017-06-01,109.97,112.4371988943158,-0.021942906071813595
2017-06-02,108.49,109.6871988943158,-0.010914663756427134
2017-06-05,105.74,110.2671988943158,-0.04105662372592633
2017-06-06,106.32,109.2071988943158,-0.026437807429800175
2017-06-07,105.26,110.4871988943158,-0.047310448148076945
2017-06-08,106.54,114.1671988943158,-0.06680727011071075
2017-06-09,110.22,115.7671988943158,-0.047916844730603314
2017-06-12,111.82,115.6071988943158,-0.03275919605817923
2017-06-13,111.66,108.7571988943158,0.02669065712610874
2017-06-14,104.81,107.4371988943158,-0.024453345036481555
2017-06-15,103.49,109.14719889431579,-0.051830912305807386
2017-06-16,105.2,110.89719889431579,-0.05137369519806523
2017-06-19,106.95,107.8571988943158,-0.008411111206445443
2017-06-20,103.91,105.5671988943158,-0.01569804742072234
2017-06-21,101.62,107.7671988943158,-0.05704146491126838
2017-06-22,103.82,108.7971988943158,-0.04574749115692389
2017-06-23,104.85,110.0571988943158,-0.04731356918611118
2017-06-26,106.11,109.7271988943158,-0.03296538078767253
2017-06-27,105.78,112.4371988943158,-0.05920815317155992
2017-06-28,108.49,113.64719889431579,-0.04537902336784949
2017-06-29,109.7,116.6571988943158,-0.05963797314059105
2017-06-30,112.71,117.16779908900364,-0.03804628168885704
2017-07-03,113.21,118.22779908900364,-0.042441787191066394
2017-07-05,114.27,116.30779908900364,-0.01752074327744979
2017-07-06,112.35,116.50779908900364,-0.03568687350987876
2017-07-07,112.55,117.49779908900364,-0.04210971718079348
2017-07-10,113.54,117.64779908900364,-0.03491607255564533
2017-07-11,113.69,118.21779908900365,-0.0383004854082486
2017-07-12,114.26,118.69779908900364,-0.03738737468650133
2017-07-13,114.74,121.16779908900364,-0.05304874015481709
2017-07-14,117.21,121.74779908900364,-0.037272124202313406
2017-07-17,117.79,121.43779908900365,-0.030038415685795794
2017-07-18,117.48,122.65779908900365,-0.04221337026638228
2017-07-19,118.7,126.49779908900364,-0.0616437530546845
2017-07-20,122.54,123.26779908900365,-0.005904210948701527
2017-07-21,119.31,122.34779908900364,-0.024829209120417084
2017-07-24,118.39,125.13779908900364,-0.053922948446650354
2017-07-25,121.18,124.12779908900364,-0.023748097610995056
2017-07-26,120.17,124.72779908900364,-0.03654196676517374
2017-07-27,120.77,123.68779908900365,-0.023590031599673433
2017-07-28,119.73,122.91779908900364,-0.025934397724575065
2017-07-31,118.96,120.51779908900365,-0.012925883983769038
2017-08-01,116.56,118.98779908900364,-0.02040376498759866
2017-08-02,115.03,120.26779908900365,-0.04355113445725767
2017-08-03,116.31,122.32779908900365,-0.04919404365826274
2017-08-04,118.37,122.05779908900364,-0.030213547323711065
2017-08-07,118.1,121.33779908900364,-0.026684175197776994
2017-08-08,117.38,119.26779908900365,-0.015828237826329583
2017-08-09,115.31,115.57779908900365,-0.002317046103269549
2017-08-10,111.62,115.49779908900364,-0.03357465786872149
2017-08-11,111.54,116.15779908900365,-0.03975453327473377
2017-08-14,112.2,115.94779908900364,-0.03232315851141565
2017-08-15,111.99,115.92779908900364,-0.03396768609382805
2017-08-16,111.97,115.77779908900364,-0.03288885364003513
2017-08-17,111.82,115.81779908900364,-0.034518002590702146
2017-08-18,111.86,112.35779908900363,-0.004430480954947358
2017-08-21,108.4,116.39779908900364,-0.06871091336433355
2017-08-22,112.44,112.64779908900364,-0.0018446795293307616
2017-08-23,108.69,111.56779908900364,-0.025794172803461635
2017-08-24,107.61,111.21779908900365,-0.032439044096857717
2017-08-25,107.26,114.66779908900364,-0.06460226103453681
2017-08-28,110.71,118.89779908900364,-0.06886417706415648
2017-08-29,114.94,123.14779908900364,-0.06664998603078198
2017-08-30,119.19,122.01779908900365,-0.023175299916211034
2017-08-31,118.06,124.51779908900365,-0.05186245770685116
2017-09-01,120.56,123.04779908900365,-0.02021815186799203
2017-09-05,119.09,125.11779908900364,-0.04817699106676032
2017-09-06,121.16,127.04779908900365,-0.04634318052907738
2017-09-07,123.09,130.64779908900366,-0.05784865219087931
2017-09-08,126.69,128.98779908900363,-0.017814080907126106
2017-09-11,125.03,131.64779908900366,-0.05026896867853847
2017-09-12,127.69,132.77779908900365,-0.03831814598457983
2017-09-13,128.82,131.31779908900364,-0.019021024616097226
2017-09-14,127.36,132.05779908900365,-0.03557381026649897
2017-09-15,128.1,133.38779908900364,-0.03964229955901244
2017-09-18,129.43,133.84779908900364,-0.03300613920491868
2017-09-19,129.89,134.69779908900364,-0.035693226775196374
2017-09-20,130.74,134.07779908900363,-0.024894494925203237
2017-09-21,130.12,136.26779908900363,-0.04511556750827228
2017-09-22,132.31,136.16779908900364,-0.028331214243112357
2017-09-25,132.21,137.89779908900366,-0.04124648200753778
2017-09-26,133.94,139.64779908900366,-0.0408728180912169
2017-09-27,135.69,141.92779908900363,-0.04395050954811097
2017-09-28,137.97,142.69779908900364,-0.03313154876379565
2017-09-29,138.74,142.99062638931136,-0.029726608636138407
2017-10-02,139.2,146.50062638931138,-0.04983341415831677
2017-10-03,142.71,144.54062638931137,-0.01266513391453472
2017-10-04,140.75,145.77062638931136,-0.03444196209943362
2017-10-05,141.98,146.03062638931138,-0.027738197729239356
2017-10-06,142.24,146.28062638931138,-0.027622430181271196
2017-10-09,142.49,145.34062638931138,-0.019613417529078525
2017-10-10,141.55,145.95062638931137,-0.030151473126076467
2017-10-11,142.16,147.80062638931136,-0.03816375158285046
2017-10-12,144.01,148.00062638931138,-0.02696357770009805
2017-10-13,144.21,149.58062638931136,-0.03590455875838694
2017-10-16,145.79,147.13062638931137,-0.009111810519748964
2017-10-17,143.34,148.11062638931136,-0.03220988598597707
2017-10-18,144.32,148.19062638931138,-0.02611923900735036
2017-10-19,144.4,148.19062638931138,-0.025579393796157035
2017-10-20,144.4,145.27062638931136,-0.00599313440680127
2017-10-23,141.48,147.73062638931137,-0.04231097194998168
2017-10-24,143.94,142.70062638931137,0.00868513083682898
2017-10-25,138.91,145.03062638931138,-0.042202302656278556
2017-10-26,141.24,149.73062638931137,-0.05670600994638908
2017-10-27,145.94,147.38062638931137,-0.009774869496794736
2017-10-30,143.59,145.27062638931136,-0.011568934691638444
2017-10-31,141.48,147.46062638931136,-0.040557445982372875
2017-11-01,143.67,149.37062638931138,-0.03816430664522752
2017-11-02,145.58,148.50062638931138,-0.019667434813740226
2017-11-03,144.71,152.19062638931138,-0.04915300348508678
2017-11-06,148.4,151.34062638931138,-0.019430515516348223
2017-11-07,147.55,152.53062638931138,-0.032653287455852165
2017-11-08,148.74,148.88062638931137,-0.0009445580175330148
2017-11-09,145.09,150.10062638931137,-0.033381782007461225
2017-11-10,146.31,148.40062638931136,-0.014087719440124546
2017-11-13,144.61,148.66062638931137,-0.0272474729031722
2017-11-14,144.87,147.17062638931137,-0.015632374786701653
2017-11-15,143.38,152.15062638931136,-0.05764436596448674
2017-11-16,148.36,153.88062638931137,-0.03587603273296025
2017-11-17,150.09,155.29062638931137,-0.03348963495242441
2017-11-20,151.5,157.48062638931137,-0.037976902470063356
2017-11-21,153.69,157.06062638931138,-0.021460670740969134
2017-11-22,153.27,156.95062638931137,-0.023450855049037322
2017-11-24,153.16,157.15062638931136,-0.025393639726419726
2017-11-27,153.36,160.39062638931136,-0.0438343969818169
2017-11-28,156.6,161.63062638931137,-0.031124215142211753
2017-11-29,157.84,163.27062638931136,-0.03326150275409778
2017-11-30,159.48,160.88062638931137,-0.008705997861557568
2017-12-01,157.09,163.54062638931137,-0.03944357149492339
2017-12-04,159.75,162.98062638931137,-0.01982214979094743
2017-12-05,159.19,162.07062638931137,-0.017773895575573295
2017-12-06,158.28,166.17062638931137,-0.04748508542553653
2017-12-07,162.38,167.79062638931137,-0.03224629710099258
2017-12-08,164.0,167.61062638931136,-0.021541751063711922
2017-12-11,163.82,167.44062638931138,-0.021623344748443407
2017-12-12,163.65,167.60062638931137,-0.02357166840256697
2017-12-13,163.81,164.96062638931136,-0.006975157736100246
2017-12-14,161.17,168.08062638931136,-0.04111494904418589
2017-12-15,164.29,172.36062638931136,-0.04682407205391692
2017-12-18,168.57,170.17062638931137,-0.009406008682423916
2017-12-19,166.38,172.09062638931138,-0.033183831735219216
2017-12-20,168.3,174.26062638931137,-0.034205239088231365
2017-12-21,170.47,173.28062638931138,-0.016220084425345505
2017-12-22,169.49,174.40062638931136,-0.028157160275040782
2017-12-26,170.61,175.26062638931137,-0.026535488803861695
2017-12-27,171.47,177.12062638931138,-0.03190270102642534
2017-12-28,173.33,175.70062638931137,-0.013492418541858786
2017-12-29,171.91,177.693975830392,-0.032550207756692706
2018-01-02,173.58,179.303975830392,-0.03192330679720368
2018-01-03,175.19,176.113975830392,-0.005246465114624677
2018-01-04,172.0,175.493975830392,-0.01990937759464062
2018-01-05,171.38,176.563975830392,-0.02936032566106095
2018-01-08,172.45,176.543975830392,-0.0231895526943674
2018-01-09,172.43,177.313975830392,-0.027544223784501387
2018-01-10,173.2,184.103975830392,-0.05922726970566583
2018-01-11,179.99,185.003975830392,-0.027101989607989263
2018-01-12,180.89,183.083975830392,-0.011983439951208541
2018-01-16,178.97,184.283975830392,-0.02883579978371409
2018-01-17,180.17,185.353975830392,-0.027967977526069276
2018-01-18,181.24,187.783975830392,-0.03484842517288356
2018-01-19,183.67,191.23397583039198,-0.03955351447119726
2018-01-22,187.12,189.98397583039198,-0.015074828378940697
2018-01-23,185.87,189.633975830392,-0.01984863637388734
2018-01-24,185.52,186.023975830392,-0.0027091982533019587
2018-01-25,181.91,189.48397583039198,-0.039971590194895934
2018-01-26,185.37,184.583975830392,0.004258355396625779
2018-01-29,180.47,186.253975830392,-0.031054240880522443
2018-01-30,182.14,185.223975830392,-0.01664998182101418
2018-01-31,181.11,183.76397583039198,-0.01444230741307806
2018-02-01,179.65,177.413975830392,0.012603427430912584
2018-02-02,173.3,170.823975830392,0.014494593967689928
2018-02-05,166.71,175.45397583039198,-0.04983629347245233
2018-02-06,171.34,177.693975830392,-0.03575796985068769
2018-02-07,173.58,166.103975830392,0.045008098886457404
2018-02-08,161.99,168.373975830392,-0.0379154545642062
2018-02-09,164.26,170.173975830392,-0.03475252782650107
2018-02-12,166.06,170.443975830392,-0.02572091978630242
2018-02-13,166.33,171.153975830392,-0.02818500596896678
2018-02-14,167.04,171.353975830392,-0.02517581403924951
2018-02-15,167.24,172.133975830392,-0.028431201956400143
2018-02-16,168.02,176.363975830392,-0.04731111209704375
2018-02-20,172.25,176.01397583039198,-0.021384528203709063
2018-02-21,171.9,179.273975830392,-0.041132438750443034
2018-02-22,175.16,183.20397583039198,-0.04390721213298887
2018-02-23,179.09,184.743975830392,-0.030604385366171605
2018-02-26,180.63,182.533975830392,-0.01043080238476346
2018-02-27,178.42,179.20397583039198,-0.004374768063929557
2018-02-28,175.09,177.353975830392,-0.0127652950535323
2018-03-01,173.24,180.713975830392,-0.04135803994156295
2018-03-02,176.6,184.823975830392,-0.044496260798647214
2018-03-05,180.71,189.103975830392,-0.044388150981661934
2018-03-06,184.99,185.463975830392,-0.002555622073072805
2018-03-07,181.35,187.473975830392,-0.03266573828856312
2018-03-08,183.36,193.51397583039198,-0.05247153745263111
2018-03-09,189.4,190.743975830392,-0.00704596737349672
2018-03-12,186.63,190.76397583039198,-0.0216706315351044
2018-03-13,186.65,188.933975830392,-0.012088751217739335
2018-03-14,184.82,187.023975830392,-0.01178445608701395
2018-03-15,182.91,190.403975830392,-0.03935829489751563
2018-03-16,186.29,189.51397583039198,-0.017011810428574026
2018-03-19,185.4,189.273975830392,-0.020467556690748956
2018-03-20,185.16,191.383975830392,-0.03252088270915532
2018-03-21,187.27,184.373975830392,0.015707336984868814
2018-03-22,180.26,178.293975830392,0.011026868184701
2018-03-23,174.18,184.683975830392,-0.05687540450200468
2018-03-26,180.57,181.26397583039198,-0.0038285369567383487
2018-03-27,177.15,173.223975830392,0.02266443863089762
2018-03-28,169.11,176.843975830392,-0.043733329303846435
2018-03-29,172.73,169.86145615805157,0.01688755004713549
2018-04-02,166.6,172.76145615805157,-0.03566453012768511
2018-04-03,169.5,176.94145615805158,-0.04205603547991921
2018-04-04,173.68,181.20145615805157,-0.04150880637234522
2018-04-05,177.94,175.4014561580516,0.01447276378173834
2018-04-06,172.14,175.20145615805157,-0.01747391959624922
2018-04-09,171.94,181.23145615805157,-0.05126845170823169
2018-04-10,177.97,177.23145615805157,0.004167114901374003
2018-04-11,173.97,179.58145615805157,-0.031247414282646546
2018-04-12,176.32,176.21145615805156,0.0006159862946202299
2018-04-13,172.95,177.39145615805157,-0.025037599071819683
2018-04-16,174.13,180.80145615805156,-0.03689934970556641
2018-04-17,177.54,183.26145615805157,-0.031220182781463768
2018-04-18,180.0,171.48145615805157,0.04967618092825754
2018-04-19,168.22,166.48145615805157,0.010442867824858038
2018-04-20,163.22,166.8714561580516,-0.021881849910826756
2018-04-23,163.61,159.69145615805158,0.024538218488471486
2018-04-24,156.43,161.14145615805157,-0.02923801404295645
2018-04-25,157.88,158.61145615805157,-0.004611622487865508
2018-04-26,155.35,158.57145615805157,-0.020315485750731166
2018-04-27,155.31,153.26145615805157,0.013366334193222418
2018-04-30,150.0,151.9014561580516,-0.012517695393737038
2018-05-01,148.64,152.55145615805156,-0.025640241375336936
2018-05-02,149.29,153.06145615805158,-0.024640142938122667
2018-05-03,149.8,156.49145615805156,-0.042759242723726665
2018-05-04,153.23,162.75145615805158,-0.05850304742468848
2018-05-07,159.49,162.59145615805159,-0.019075148420078847
2018-05-08,159.33,165.58145615805157,-0.03775456686456713
2018-05-09,162.32,169.6214561580516,-0.04304559295404331
2018-05-10,166.36,170.1514561580516,-0.02228283109449114
2018-05-11,166.89,168.82145615805157,-0.011440821575684934
2018-05-14,165.56,168.81145615805158,-0.019260873829601732
2018-05-15,165.55,172.74145615805156,-0.041631327638408044
2018-05-16,169.48,173.6214561580516,-0.023853366108630758
2018-05-17,170.36,173.08145615805157,-0.015723557095373764
2018-05-18,169.82,177.04145615805157,-0.04078963376580402
2018-05-21,173.78,170.04145615805157,0.021986072846103433
2018-05-22,166.78,171.03145615805158,-0.02485774402881058
2018-05-23,167.77,170.67145615805157,-0.017000242591032055
2018-05-24,167.41,165.20145615805157,0.013368791615465447
2018-05-25,161.94,163.72145615805158,-0.01088101828468846
2018-05-29,160.46,165.63145615805158,-0.031222669159635785
2018-05-30,162.37,162.83145615805157,-0.0028339497105747125
2018-05-31,159.57,166.53145615805158,-0.04180264989363103
2018-06-01,163.27,164.61145615805157,-0.008149227212737586
2018-06-04,161.35,167.18145615805156,-0.034880998718772815
2018-06-05,163.92,168.11145615805157,-0.0249326027734299
2018-06-06,164.85,169.48145615805157,-0.027327214805922262
2018-06-07,166.22,170.06145615805158,-0.022588634984293088
2018-06-08,166.8,171.19145615805158,-0.025652309154945097
2018-06-11,167.93,173.06145615805158,-0.02965106310769272
2018-06-12,169.8,169.9014561580516,-0.0005971470777578203
2018-06-13,166.64,167.72145615805158,-0.006447929697393606
2018-06-14,164.46,164.11145615805157,0.0021238239554268734
2018-06-15,160.85,166.58145615805157,-0.03440632763237217
2018-06-18,163.32,162.6514561580516,0.0041102850090610765
2018-06-19,159.39,164.95145615805157,-0.03371571423245123
2018-06-20,161.69,156.44145615805158,0.033549571647082166
2018-06-21,153.18,158.21145615805156,-0.031802097523362605
2018-06-22,154.95,151.41145615805158,0.02337038379879708
2018-06-25,148.15,150.74145615805156,-0.017191396607807885
2018-06-26,147.48,149.83145615805157,-0.01569400857701808
2018-06-27,146.57,150.73145615805157,-0.027608412100046498
2018-06-28,147.47,150.88145615805158,-0.02261017519925046
2018-06-29,147.62,146.13097092879147,0.010189688481123671
2018-07-02,144.75,146.53097092879148,-0.01215422867604532
2018-07-03,145.15,149.88097092879147,-0.03156485376011575
2018-07-05,148.5,150.91097092879147,-0.015976114353734472
2018-07-06,149.53,156.49097092879148,-0.044481613779231766
2018-07-09,155.11,155.67097092879146,-0.003603567996296797
2018-07-10,154.29,153.07097092879147,0.007963816155419856
2018-07-11,151.69,153.69097092879147,-0.013019443606212655
2018-07-12,152.31,156.21097092879148,-0.02497245171448126
2018-07-13,154.83,153.13097092879147,0.011095267410004439
2018-07-16,151.75,153.59097092879148,-0.011986192402188789
2018-07-17,152.21,156.29097092879147,-0.026111367179686984
2018-07-18,154.91,157.95097092879146,-0.01925262574145503
2018-07-19,156.57,152.49097092879148,0.026749315361847215
2018-07-20,151.11,150.70097092879146,0.0027141767480836076
2018-07-23,149.32,149.32097092879147,-6.502293585675112e-06
2018-07-24,147.94,147.74097092879148,0.0013471487966898454
2018-07-25,146.36,152.35097092879147,-0.039323483744594045
2018-07-26,150.97,148.69097092879147,0.015327286229773529
2018-07-27,147.31,146.8309709287915,0.0032624525205982025
2018-07-30,145.45,150.18097092879148,-0.03150180012509496
2018-07-31,148.8,148.24097092879148,0.003771083444111145
2018-08-01,146.86,148.51097092879147,-0.011116828059679618
2018-08-02,147.13,149.79097092879147,-0.017764561590674632
2018-08-03,148.41,152.70097092879146,-0.028100482286995132
2018-08-06,151.32,155.40097092879148,-0.02626091011143994
2018-08-07,154.02,153.23097092879146,0.005149279329276224
2018-08-08,151.85,152.14097092879146,-0.0019125086885876108
2018-08-09,150.76,149.97097092879147,0.005261211995374548
2018-08-10,148.59,149.56097092879148,-0.0064921411165067555
2018-08-13,148.18,152.59097092879148,-0.028907155527897577
2018-08-14,151.21,148.25097092879147,0.019959593199762704
2018-08-15,146.87,150.37097092879148,-0.023282225998589645
2018-08-16,148.99,151.89097092879146,-0.019099034729006203
2018-08-17,150.51,155.82097092879147,-0.03408380076914386
2018-08-20,154.44,159.32097092879147,-0.03063608576031729
2018-08-21,157.94,158.70097092879146,-0.004794998570820996
2018-08-22,157.32,155.51097092879147,0.011632806742855939
2018-08-23,154.13,157.5509709287915,-0.021713423336106707
2018-08-24,156.17,160.69097092879147,-0.02813456725452801
2018-08-27,159.31,159.86097092879146,-0.0034465631328918223
2018-08-28,158.48,161.15097092879148,-0.016574339660489712
2018-08-29,159.77,158.06097092879148,0.010812467247075741
2018-08-30,156.68,157.25097092879147,-0.003630953280727378
2018-08-31,155.87,159.48097092879146,-0.022642017463034958
